alter_cost,multiplier,period,plant,priority_col,type,assembly,item_code1,item_code2
-1.0,1,38,72,2,alternate,586,3773,4132
-1.0,1,39,72,2,alternate,586,3773,4132
-1.0,1,40,72,2,alternate,586,3773,4132
-1.0,1,41,72,2,alternate,586,3773,4132
-1.0,1,42,72,2,alternate,586,3773,4132
-1.0,1,43,72,2,alternate,586,3773,4132
-1.0,1,44,72,2,alternate,586,3773,4132
-1.0,1,45,72,2,alternate,586,3773,4132
-1.0,1,46,72,2,alternate,586,3773,4132
-1.0,1,47,72,2,alternate,586,3773,4132
-1.0,1,48,72,2,alternate,586,3773,4132
-1.0,1,49,72,2,alternate,586,3773,4132
-1.0,1,50,72,2,alternate,586,3773,4132
-1.0,1,51,72,2,alternate,586,3773,4132
-1.0,1,52,72,2,alternate,586,3773,4132
-1.0,1,53,72,2,alternate,586,3773,4132
-1.0,1,54,72,2,alternate,586,3773,4132
-1.0,1,55,72,2,alternate,586,3773,4132
-1.0,1,36,72,2,alternate,587,3773,4132
-1.0,1,37,72,2,alternate,587,3773,4132
-1.0,1,38,72,2,alternate,587,3773,4132
-1.0,1,39,72,2,alternate,587,3773,4132
-1.0,1,40,72,2,alternate,587,3773,4132
-1.0,1,41,72,2,alternate,587,3773,4132
-1.0,1,42,72,2,alternate,587,3773,4132
-1.0,1,43,72,2,alternate,587,3773,4132
-1.0,1,44,72,2,alternate,587,3773,4132
-1.0,1,45,72,2,alternate,587,3773,4132
-1.0,1,46,72,2,alternate,587,3773,4132
-1.0,1,47,72,2,alternate,587,3773,4132
-1.0,1,48,72,2,alternate,587,3773,4132
-1.0,1,49,72,2,alternate,587,3773,4132
-1.0,1,50,72,2,alternate,587,3773,4132
-1.0,1,51,72,2,alternate,587,3773,4132
-1.0,1,52,72,2,alternate,587,3773,4132
-1.0,1,53,72,2,alternate,587,3773,4132
-1.0,1,54,72,2,alternate,587,3773,4132
-1.0,1,55,72,2,alternate,587,3773,4132
-1.0,1,36,72,2,alternate,529,3828,3829
-1.0,1,37,72,2,alternate,529,3828,3829
-1.0,1,38,72,2,alternate,529,3828,3829
-1.0,1,39,72,2,alternate,529,3828,3829
-1.0,1,40,72,2,alternate,529,3828,3829
-1.0,1,41,72,2,alternate,529,3828,3829
-1.0,1,42,72,2,alternate,529,3828,3829
-1.0,1,43,72,2,alternate,529,3828,3829
-1.0,1,44,72,2,alternate,529,3828,3829
-1.0,1,45,72,2,alternate,529,3828,3829
-1.0,1,46,72,2,alternate,529,3828,3829
-1.0,1,47,72,2,alternate,529,3828,3829
-1.0,1,48,72,2,alternate,529,3828,3829
-1.0,1,49,72,2,alternate,529,3828,3829
-1.0,1,50,72,2,alternate,529,3828,3829
-1.0,1,51,72,2,alternate,529,3828,3829
-1.0,1,52,72,2,alternate,529,3828,3829
-1.0,1,53,72,2,alternate,529,3828,3829
-1.0,1,54,72,2,alternate,529,3828,3829
-1.0,1,55,72,2,alternate,529,3828,3829
-1.0,1,56,72,2,alternate,529,3828,3829
-1.0,1,57,72,2,alternate,529,3828,3829
-1.0,1,58,72,2,alternate,529,3828,3829
-1.0,1,59,72,2,alternate,529,3828,3829
-1.0,1,60,72,2,alternate,529,3828,3829
-1.0,1,61,72,2,alternate,529,3828,3829
-1.0,1,62,72,2,alternate,529,3828,3829
-1.0,1,63,72,2,alternate,529,3828,3829
-1.0,1,64,72,2,alternate,529,3828,3829
-1.0,1,65,72,2,alternate,529,3828,3829
-1.0,1,66,72,2,alternate,529,3828,3829
-1.0,1,67,72,2,alternate,529,3828,3829
-1.0,1,68,72,2,alternate,529,3828,3829
-1.0,1,69,72,2,alternate,529,3828,3829
-1.0,1,70,72,2,alternate,529,3828,3829
-1.0,1,77,72,2,alternate,529,3828,3829
-1.0,1,84,72,2,alternate,529,3828,3829
-1.0,1,91,72,2,alternate,529,3828,3829
-1.0,1,98,72,2,alternate,529,3828,3829
-1.0,1,105,72,2,alternate,529,3828,3829
-1.0,1,112,72,2,alternate,529,3828,3829
-1.0,1,119,72,2,alternate,529,3828,3829
-1.0,1,126,72,2,alternate,529,3828,3829
-1.0,1,133,72,2,alternate,529,3828,3829
5.0,1,36,11,1,alternate,534,2477,4162
5.0,1,37,11,1,alternate,534,2477,4162
5.0,1,38,11,1,alternate,534,2477,4162
5.0,1,39,11,1,alternate,534,2477,4162
5.0,1,40,11,1,alternate,534,2477,4162
5.0,1,41,11,1,alternate,534,2477,4162
5.0,1,42,11,1,alternate,534,2477,4162
5.0,1,43,11,1,alternate,534,2477,4162
5.0,1,44,11,1,alternate,534,2477,4162
5.0,1,45,11,1,alternate,534,2477,4162
5.0,1,46,11,1,alternate,534,2477,4162
5.0,1,47,11,1,alternate,534,2477,4162
5.0,1,48,11,1,alternate,534,2477,4162
5.0,1,49,11,1,alternate,534,2477,4162
5.0,1,50,11,1,alternate,534,2477,4162
5.0,1,51,11,1,alternate,534,2477,4162
5.0,1,52,11,1,alternate,534,2477,4162
5.0,1,53,11,1,alternate,534,2477,4162
5.0,1,54,11,1,alternate,534,2477,4162
5.0,1,55,11,1,alternate,534,2477,4162
5.0,1,56,11,1,alternate,534,2477,4162
5.0,1,57,11,1,alternate,534,2477,4162
5.0,1,58,11,1,alternate,534,2477,4162
5.0,1,59,11,1,alternate,534,2477,4162
5.0,1,60,11,1,alternate,534,2477,4162
5.0,1,61,11,1,alternate,534,2477,4162
5.0,1,62,11,1,alternate,534,2477,4162
5.0,1,63,11,1,alternate,534,2477,4162
5.0,1,64,11,1,alternate,534,2477,4162
5.0,1,65,11,1,alternate,534,2477,4162
5.0,1,66,11,1,alternate,534,2477,4162
5.0,1,67,11,1,alternate,534,2477,4162
5.0,1,68,11,1,alternate,534,2477,4162
5.0,1,69,11,1,alternate,534,2477,4162
5.0,1,70,11,1,alternate,534,2477,4162
5.0,1,77,11,1,alternate,534,2477,4162
5.0,1,84,11,1,alternate,534,2477,4162
5.0,1,91,11,1,alternate,534,2477,4162
5.0,1,98,11,1,alternate,534,2477,4162
5.0,1,105,11,1,alternate,534,2477,4162
5.0,1,112,11,1,alternate,534,2477,4162
5.0,1,119,11,1,alternate,534,2477,4162
5.0,1,36,72,1,alternate,534,2477,4162
5.0,1,37,72,1,alternate,534,2477,4162
5.0,1,38,72,1,alternate,534,2477,4162
5.0,1,39,72,1,alternate,534,2477,4162
5.0,1,40,72,1,alternate,534,2477,4162
5.0,1,41,72,1,alternate,534,2477,4162
5.0,1,42,72,1,alternate,534,2477,4162
5.0,1,43,72,1,alternate,534,2477,4162
5.0,1,44,72,1,alternate,534,2477,4162
5.0,1,45,72,1,alternate,534,2477,4162
5.0,1,46,72,1,alternate,534,2477,4162
5.0,1,47,72,1,alternate,534,2477,4162
5.0,1,48,72,1,alternate,534,2477,4162
5.0,1,49,72,1,alternate,534,2477,4162
5.0,1,50,72,1,alternate,534,2477,4162
5.0,1,51,72,1,alternate,534,2477,4162
5.0,1,52,72,1,alternate,534,2477,4162
5.0,1,53,72,1,alternate,534,2477,4162
5.0,1,54,72,1,alternate,534,2477,4162
5.0,1,55,72,1,alternate,534,2477,4162
5.0,1,56,72,1,alternate,534,2477,4162
5.0,1,57,72,1,alternate,534,2477,4162
5.0,1,58,72,1,alternate,534,2477,4162
5.0,1,59,72,1,alternate,534,2477,4162
5.0,1,60,72,1,alternate,534,2477,4162
5.0,1,61,72,1,alternate,534,2477,4162
5.0,1,62,72,1,alternate,534,2477,4162
5.0,1,63,72,1,alternate,534,2477,4162
5.0,1,64,72,1,alternate,534,2477,4162
5.0,1,65,72,1,alternate,534,2477,4162
5.0,1,66,72,1,alternate,534,2477,4162
5.0,1,67,72,1,alternate,534,2477,4162
5.0,1,68,72,1,alternate,534,2477,4162
5.0,1,69,72,1,alternate,534,2477,4162
5.0,1,70,72,1,alternate,534,2477,4162
5.0,1,77,72,1,alternate,534,2477,4162
5.0,1,84,72,1,alternate,534,2477,4162
5.0,1,91,72,1,alternate,534,2477,4162
5.0,1,98,72,1,alternate,534,2477,4162
5.0,1,105,72,1,alternate,534,2477,4162
5.0,1,112,72,1,alternate,534,2477,4162
5.0,1,119,72,1,alternate,534,2477,4162
-1.0,1,36,46,2,alternate,537,3647,3648
-1.0,1,37,46,2,alternate,537,3647,3648
-1.0,1,38,46,2,alternate,537,3647,3648
-1.0,1,39,46,2,alternate,537,3647,3648
-1.0,1,40,46,2,alternate,537,3647,3648
-1.0,1,41,46,2,alternate,537,3647,3648
-1.0,1,42,46,2,alternate,537,3647,3648
-1.0,1,43,46,2,alternate,537,3647,3648
-1.0,1,44,46,2,alternate,537,3647,3648
-1.0,1,45,46,2,alternate,537,3647,3648
-1.0,1,46,46,2,alternate,537,3647,3648
-1.0,1,47,46,2,alternate,537,3647,3648
-1.0,1,48,46,2,alternate,537,3647,3648
-1.0,1,49,46,2,alternate,537,3647,3648
-1.0,1,50,46,2,alternate,537,3647,3648
-1.0,1,51,46,2,alternate,537,3647,3648
-1.0,1,52,46,2,alternate,537,3647,3648
-1.0,1,53,46,2,alternate,537,3647,3648
-1.0,1,54,46,2,alternate,537,3647,3648
-1.0,1,55,46,2,alternate,537,3647,3648
-1.0,1,56,46,2,alternate,537,3647,3648
-1.0,1,57,46,2,alternate,537,3647,3648
-1.0,1,58,46,2,alternate,537,3647,3648
-1.0,1,59,46,2,alternate,537,3647,3648
-1.0,1,60,46,2,alternate,537,3647,3648
-1.0,1,61,46,2,alternate,537,3647,3648
-1.0,1,62,46,2,alternate,537,3647,3648
-1.0,1,63,46,2,alternate,537,3647,3648
-1.0,1,64,46,2,alternate,537,3647,3648
-1.0,1,65,46,2,alternate,537,3647,3648
-1.0,1,66,46,2,alternate,537,3647,3648
-1.0,1,36,4,2,alternate,540,2751,2752
-1.0,1,37,4,2,alternate,540,2751,2752
-1.0,1,38,4,2,alternate,540,2751,2752
-1.0,1,39,4,2,alternate,540,2751,2752
-1.0,1,40,4,2,alternate,540,2751,2752
-1.0,1,41,4,2,alternate,540,2751,2752
-1.0,1,42,4,2,alternate,540,2751,2752
-1.0,1,43,4,2,alternate,540,2751,2752
-1.0,1,44,4,2,alternate,540,2751,2752
-1.0,1,45,4,2,alternate,540,2751,2752
-1.0,1,46,4,2,alternate,540,2751,2752
-1.0,1,47,4,2,alternate,540,2751,2752
-1.0,1,48,4,2,alternate,540,2751,2752
-1.0,1,49,4,2,alternate,540,2751,2752
-1.0,1,50,4,2,alternate,540,2751,2752
-1.0,1,51,4,2,alternate,540,2751,2752
-1.0,1,52,4,2,alternate,540,2751,2752
-1.0,1,53,4,2,alternate,540,2751,2752
-1.0,1,54,4,2,alternate,540,2751,2752
-1.0,1,55,4,2,alternate,540,2751,2752
-1.0,1,56,4,2,alternate,540,2751,2752
-1.0,1,57,4,2,alternate,540,2751,2752
-1.0,1,58,4,2,alternate,540,2751,2752
-1.0,1,59,4,2,alternate,540,2751,2752
-1.0,1,60,4,2,alternate,540,2751,2752
-1.0,1,61,4,2,alternate,540,2751,2752
-1.0,1,62,4,2,alternate,540,2751,2752
-1.0,1,63,4,2,alternate,540,2751,2752
-1.0,1,64,4,2,alternate,540,2751,2752
-1.0,1,65,4,2,alternate,540,2751,2752
-1.0,1,66,4,2,alternate,540,2751,2752
-1.0,1,67,4,2,alternate,540,2751,2752
-1.0,1,68,4,2,alternate,540,2751,2752
-1.0,1,69,4,2,alternate,540,2751,2752
-1.0,1,70,4,2,alternate,540,2751,2752
-1.0,1,77,4,2,alternate,540,2751,2752
-1.0,1,84,4,2,alternate,540,2751,2752
-1.0,1,91,4,2,alternate,540,2751,2752
-1.0,1,98,4,2,alternate,540,2751,2752
-1.0,1,36,72,2,alternate,540,2751,2752
-1.0,1,37,72,2,alternate,540,2751,2752
-1.0,1,38,72,2,alternate,540,2751,2752
-1.0,1,39,72,2,alternate,540,2751,2752
-1.0,1,40,72,2,alternate,540,2751,2752
-1.0,1,41,72,2,alternate,540,2751,2752
-1.0,1,42,72,2,alternate,540,2751,2752
-1.0,1,43,72,2,alternate,540,2751,2752
-1.0,1,44,72,2,alternate,540,2751,2752
-1.0,1,45,72,2,alternate,540,2751,2752
-1.0,1,46,72,2,alternate,540,2751,2752
-1.0,1,47,72,2,alternate,540,2751,2752
-1.0,1,48,72,2,alternate,540,2751,2752
-1.0,1,49,72,2,alternate,540,2751,2752
-1.0,1,50,72,2,alternate,540,2751,2752
-1.0,1,51,72,2,alternate,540,2751,2752
-1.0,1,52,72,2,alternate,540,2751,2752
-1.0,1,53,72,2,alternate,540,2751,2752
-1.0,1,54,72,2,alternate,540,2751,2752
-1.0,1,55,72,2,alternate,540,2751,2752
-1.0,1,56,72,2,alternate,540,2751,2752
-1.0,1,57,72,2,alternate,540,2751,2752
-1.0,1,58,72,2,alternate,540,2751,2752
-1.0,1,59,72,2,alternate,540,2751,2752
-1.0,1,60,72,2,alternate,540,2751,2752
-1.0,1,61,72,2,alternate,540,2751,2752
-1.0,1,62,72,2,alternate,540,2751,2752
-1.0,1,63,72,2,alternate,540,2751,2752
-1.0,1,64,72,2,alternate,540,2751,2752
-1.0,1,65,72,2,alternate,540,2751,2752
-1.0,1,66,72,2,alternate,540,2751,2752
-1.0,1,67,72,2,alternate,540,2751,2752
-1.0,1,68,72,2,alternate,540,2751,2752
-1.0,1,69,72,2,alternate,540,2751,2752
-1.0,1,70,72,2,alternate,540,2751,2752
-1.0,1,77,72,2,alternate,540,2751,2752
-1.0,1,84,72,2,alternate,540,2751,2752
-1.0,1,91,72,2,alternate,540,2751,2752
-1.0,1,98,72,2,alternate,540,2751,2752
-1.0,1,36,133,2,alternate,540,2751,2752
-1.0,1,37,133,2,alternate,540,2751,2752
-1.0,1,38,133,2,alternate,540,2751,2752
-1.0,1,39,133,2,alternate,540,2751,2752
-1.0,1,40,133,2,alternate,540,2751,2752
-1.0,1,41,133,2,alternate,540,2751,2752
-1.0,1,42,133,2,alternate,540,2751,2752
-1.0,1,43,133,2,alternate,540,2751,2752
-1.0,1,44,133,2,alternate,540,2751,2752
-1.0,1,45,133,2,alternate,540,2751,2752
-1.0,1,46,133,2,alternate,540,2751,2752
-1.0,1,47,133,2,alternate,540,2751,2752
-1.0,1,48,133,2,alternate,540,2751,2752
-1.0,1,49,133,2,alternate,540,2751,2752
-1.0,1,50,133,2,alternate,540,2751,2752
-1.0,1,51,133,2,alternate,540,2751,2752
-1.0,1,52,133,2,alternate,540,2751,2752
-1.0,1,53,133,2,alternate,540,2751,2752
-1.0,1,54,133,2,alternate,540,2751,2752
-1.0,1,55,133,2,alternate,540,2751,2752
-1.0,1,56,133,2,alternate,540,2751,2752
-1.0,1,57,133,2,alternate,540,2751,2752
-1.0,1,58,133,2,alternate,540,2751,2752
-1.0,1,59,133,2,alternate,540,2751,2752
-1.0,1,60,133,2,alternate,540,2751,2752
-1.0,1,61,133,2,alternate,540,2751,2752
-1.0,1,62,133,2,alternate,540,2751,2752
-1.0,1,63,133,2,alternate,540,2751,2752
-1.0,1,64,133,2,alternate,540,2751,2752
-1.0,1,65,133,2,alternate,540,2751,2752
-1.0,1,66,133,2,alternate,540,2751,2752
-1.0,1,67,133,2,alternate,540,2751,2752
-1.0,1,68,133,2,alternate,540,2751,2752
-1.0,1,69,133,2,alternate,540,2751,2752
-1.0,1,70,133,2,alternate,540,2751,2752
-1.0,1,77,133,2,alternate,540,2751,2752
-1.0,1,84,133,2,alternate,540,2751,2752
-1.0,1,91,133,2,alternate,540,2751,2752
-1.0,1,98,133,2,alternate,540,2751,2752
-1.0,1,36,4,2,alternate,541,2751,2752
-1.0,1,37,4,2,alternate,541,2751,2752
-1.0,1,38,4,2,alternate,541,2751,2752
-1.0,1,39,4,2,alternate,541,2751,2752
-1.0,1,40,4,2,alternate,541,2751,2752
-1.0,1,41,4,2,alternate,541,2751,2752
-1.0,1,42,4,2,alternate,541,2751,2752
-1.0,1,43,4,2,alternate,541,2751,2752
-1.0,1,44,4,2,alternate,541,2751,2752
-1.0,1,45,4,2,alternate,541,2751,2752
-1.0,1,46,4,2,alternate,541,2751,2752
-1.0,1,47,4,2,alternate,541,2751,2752
-1.0,1,48,4,2,alternate,541,2751,2752
-1.0,1,49,4,2,alternate,541,2751,2752
-1.0,1,50,4,2,alternate,541,2751,2752
-1.0,1,51,4,2,alternate,541,2751,2752
-1.0,1,52,4,2,alternate,541,2751,2752
-1.0,1,53,4,2,alternate,541,2751,2752
-1.0,1,54,4,2,alternate,541,2751,2752
-1.0,1,55,4,2,alternate,541,2751,2752
-1.0,1,56,4,2,alternate,541,2751,2752
-1.0,1,57,4,2,alternate,541,2751,2752
-1.0,1,58,4,2,alternate,541,2751,2752
-1.0,1,59,4,2,alternate,541,2751,2752
-1.0,1,60,4,2,alternate,541,2751,2752
-1.0,1,61,4,2,alternate,541,2751,2752
-1.0,1,62,4,2,alternate,541,2751,2752
-1.0,1,63,4,2,alternate,541,2751,2752
-1.0,1,64,4,2,alternate,541,2751,2752
-1.0,1,65,4,2,alternate,541,2751,2752
-1.0,1,66,4,2,alternate,541,2751,2752
-1.0,1,67,4,2,alternate,541,2751,2752
-1.0,1,68,4,2,alternate,541,2751,2752
-1.0,1,69,4,2,alternate,541,2751,2752
-1.0,1,70,4,2,alternate,541,2751,2752
-1.0,1,77,4,2,alternate,541,2751,2752
-1.0,1,84,4,2,alternate,541,2751,2752
-1.0,1,91,4,2,alternate,541,2751,2752
-1.0,1,98,4,2,alternate,541,2751,2752
-1.0,1,105,4,2,alternate,541,2751,2752
-1.0,1,112,4,2,alternate,541,2751,2752
-1.0,1,119,4,2,alternate,541,2751,2752
-1.0,1,36,253,2,alternate,541,2751,2752
-1.0,1,37,253,2,alternate,541,2751,2752
-1.0,1,38,253,2,alternate,541,2751,2752
-1.0,1,39,253,2,alternate,541,2751,2752
-1.0,1,40,253,2,alternate,541,2751,2752
-1.0,1,41,253,2,alternate,541,2751,2752
-1.0,1,42,253,2,alternate,541,2751,2752
-1.0,1,43,253,2,alternate,541,2751,2752
-1.0,1,44,253,2,alternate,541,2751,2752
-1.0,1,45,253,2,alternate,541,2751,2752
-1.0,1,46,253,2,alternate,541,2751,2752
-1.0,1,47,253,2,alternate,541,2751,2752
-1.0,1,48,253,2,alternate,541,2751,2752
-1.0,1,49,253,2,alternate,541,2751,2752
-1.0,1,50,253,2,alternate,541,2751,2752
-1.0,1,51,253,2,alternate,541,2751,2752
-1.0,1,52,253,2,alternate,541,2751,2752
-1.0,1,53,253,2,alternate,541,2751,2752
-1.0,1,54,253,2,alternate,541,2751,2752
-1.0,1,55,253,2,alternate,541,2751,2752
-1.0,1,56,253,2,alternate,541,2751,2752
-1.0,1,57,253,2,alternate,541,2751,2752
-1.0,1,58,253,2,alternate,541,2751,2752
-1.0,1,59,253,2,alternate,541,2751,2752
-1.0,1,60,253,2,alternate,541,2751,2752
-1.0,1,61,253,2,alternate,541,2751,2752
-1.0,1,62,253,2,alternate,541,2751,2752
-1.0,1,63,253,2,alternate,541,2751,2752
-1.0,1,64,253,2,alternate,541,2751,2752
-1.0,1,65,253,2,alternate,541,2751,2752
-1.0,1,66,253,2,alternate,541,2751,2752
-1.0,1,67,253,2,alternate,541,2751,2752
-1.0,1,68,253,2,alternate,541,2751,2752
-1.0,1,69,253,2,alternate,541,2751,2752
-1.0,1,70,253,2,alternate,541,2751,2752
-1.0,1,77,253,2,alternate,541,2751,2752
-1.0,1,84,253,2,alternate,541,2751,2752
-1.0,1,91,253,2,alternate,541,2751,2752
-1.0,1,98,253,2,alternate,541,2751,2752
-1.0,1,105,253,2,alternate,541,2751,2752
-1.0,1,112,253,2,alternate,541,2751,2752
-1.0,1,119,253,2,alternate,541,2751,2752
-1.0,1,36,254,2,alternate,541,2751,2752
-1.0,1,37,254,2,alternate,541,2751,2752
-1.0,1,38,254,2,alternate,541,2751,2752
-1.0,1,39,254,2,alternate,541,2751,2752
-1.0,1,40,254,2,alternate,541,2751,2752
-1.0,1,41,254,2,alternate,541,2751,2752
-1.0,1,42,254,2,alternate,541,2751,2752
-1.0,1,43,254,2,alternate,541,2751,2752
-1.0,1,44,254,2,alternate,541,2751,2752
-1.0,1,45,254,2,alternate,541,2751,2752
-1.0,1,46,254,2,alternate,541,2751,2752
-1.0,1,47,254,2,alternate,541,2751,2752
-1.0,1,48,254,2,alternate,541,2751,2752
-1.0,1,49,254,2,alternate,541,2751,2752
-1.0,1,50,254,2,alternate,541,2751,2752
-1.0,1,51,254,2,alternate,541,2751,2752
-1.0,1,52,254,2,alternate,541,2751,2752
-1.0,1,53,254,2,alternate,541,2751,2752
-1.0,1,54,254,2,alternate,541,2751,2752
-1.0,1,55,254,2,alternate,541,2751,2752
-1.0,1,56,254,2,alternate,541,2751,2752
-1.0,1,57,254,2,alternate,541,2751,2752
-1.0,1,58,254,2,alternate,541,2751,2752
-1.0,1,59,254,2,alternate,541,2751,2752
-1.0,1,60,254,2,alternate,541,2751,2752
-1.0,1,61,254,2,alternate,541,2751,2752
-1.0,1,62,254,2,alternate,541,2751,2752
-1.0,1,63,254,2,alternate,541,2751,2752
-1.0,1,64,254,2,alternate,541,2751,2752
-1.0,1,65,254,2,alternate,541,2751,2752
-1.0,1,66,254,2,alternate,541,2751,2752
-1.0,1,67,254,2,alternate,541,2751,2752
-1.0,1,68,254,2,alternate,541,2751,2752
-1.0,1,69,254,2,alternate,541,2751,2752
-1.0,1,70,254,2,alternate,541,2751,2752
-1.0,1,77,254,2,alternate,541,2751,2752
-1.0,1,84,254,2,alternate,541,2751,2752
-1.0,1,91,254,2,alternate,541,2751,2752
-1.0,1,98,254,2,alternate,541,2751,2752
-1.0,1,105,254,2,alternate,541,2751,2752
-1.0,1,112,254,2,alternate,541,2751,2752
-1.0,1,119,254,2,alternate,541,2751,2752
-1.0,1,36,148,2,alternate,544,2612,2611
-1.0,1,37,148,2,alternate,544,2612,2611
-1.0,1,38,148,2,alternate,544,2612,2611
-1.0,1,39,148,2,alternate,544,2612,2611
-1.0,1,40,148,2,alternate,544,2612,2611
-1.0,1,41,148,2,alternate,544,2612,2611
-1.0,1,42,148,2,alternate,544,2612,2611
-1.0,1,43,148,2,alternate,544,2612,2611
-1.0,1,44,148,2,alternate,544,2612,2611
-1.0,1,45,148,2,alternate,544,2612,2611
-1.0,1,46,148,2,alternate,544,2612,2611
-1.0,1,47,148,2,alternate,544,2612,2611
-1.0,1,48,148,2,alternate,544,2612,2611
-1.0,1,49,148,2,alternate,544,2612,2611
-1.0,1,50,148,2,alternate,544,2612,2611
-1.0,1,51,148,2,alternate,544,2612,2611
-1.0,1,52,148,2,alternate,544,2612,2611
-1.0,1,53,148,2,alternate,544,2612,2611
-1.0,1,54,148,2,alternate,544,2612,2611
-1.0,1,55,148,2,alternate,544,2612,2611
-1.0,1,56,148,2,alternate,544,2612,2611
-1.0,1,57,148,2,alternate,544,2612,2611
-1.0,1,58,148,2,alternate,544,2612,2611
-1.0,1,59,148,2,alternate,544,2612,2611
-1.0,1,60,148,2,alternate,544,2612,2611
-1.0,1,61,148,2,alternate,544,2612,2611
-1.0,1,62,148,2,alternate,544,2612,2611
-1.0,1,63,148,2,alternate,544,2612,2611
-1.0,1,64,148,2,alternate,544,2612,2611
-1.0,1,65,148,2,alternate,544,2612,2611
-1.0,1,66,148,2,alternate,544,2612,2611
-1.0,1,67,148,2,alternate,544,2612,2611
-1.0,1,68,148,2,alternate,544,2612,2611
-1.0,1,69,148,2,alternate,544,2612,2611
-1.0,1,70,148,2,alternate,544,2612,2611
-1.0,1,77,148,2,alternate,544,2612,2611
-1.0,1,84,148,2,alternate,544,2612,2611
-1.0,1,91,148,2,alternate,544,2612,2611
-1.0,1,98,148,2,alternate,544,2612,2611
-1.0,1,105,148,2,alternate,544,2612,2611
-1.0,1,36,170,2,alternate,544,2612,2611
-1.0,1,37,170,2,alternate,544,2612,2611
-1.0,1,38,170,2,alternate,544,2612,2611
-1.0,1,39,170,2,alternate,544,2612,2611
-1.0,1,40,170,2,alternate,544,2612,2611
-1.0,1,41,170,2,alternate,544,2612,2611
-1.0,1,42,170,2,alternate,544,2612,2611
-1.0,1,43,170,2,alternate,544,2612,2611
-1.0,1,44,170,2,alternate,544,2612,2611
-1.0,1,45,170,2,alternate,544,2612,2611
-1.0,1,46,170,2,alternate,544,2612,2611
-1.0,1,47,170,2,alternate,544,2612,2611
-1.0,1,48,170,2,alternate,544,2612,2611
-1.0,1,49,170,2,alternate,544,2612,2611
-1.0,1,50,170,2,alternate,544,2612,2611
-1.0,1,51,170,2,alternate,544,2612,2611
-1.0,1,52,170,2,alternate,544,2612,2611
-1.0,1,53,170,2,alternate,544,2612,2611
-1.0,1,54,170,2,alternate,544,2612,2611
-1.0,1,55,170,2,alternate,544,2612,2611
-1.0,1,56,170,2,alternate,544,2612,2611
-1.0,1,57,170,2,alternate,544,2612,2611
-1.0,1,58,170,2,alternate,544,2612,2611
-1.0,1,59,170,2,alternate,544,2612,2611
-1.0,1,60,170,2,alternate,544,2612,2611
-1.0,1,61,170,2,alternate,544,2612,2611
-1.0,1,62,170,2,alternate,544,2612,2611
-1.0,1,63,170,2,alternate,544,2612,2611
-1.0,1,64,170,2,alternate,544,2612,2611
-1.0,1,65,170,2,alternate,544,2612,2611
-1.0,1,66,170,2,alternate,544,2612,2611
-1.0,1,67,170,2,alternate,544,2612,2611
-1.0,1,68,170,2,alternate,544,2612,2611
-1.0,1,69,170,2,alternate,544,2612,2611
-1.0,1,70,170,2,alternate,544,2612,2611
-1.0,1,77,170,2,alternate,544,2612,2611
-1.0,1,84,170,2,alternate,544,2612,2611
-1.0,1,91,170,2,alternate,544,2612,2611
-1.0,1,98,170,2,alternate,544,2612,2611
-1.0,1,105,170,2,alternate,544,2612,2611
-1.0,1,36,181,2,alternate,544,2612,2611
-1.0,1,37,181,2,alternate,544,2612,2611
-1.0,1,38,181,2,alternate,544,2612,2611
-1.0,1,39,181,2,alternate,544,2612,2611
-1.0,1,40,181,2,alternate,544,2612,2611
-1.0,1,41,181,2,alternate,544,2612,2611
-1.0,1,42,181,2,alternate,544,2612,2611
-1.0,1,43,181,2,alternate,544,2612,2611
-1.0,1,44,181,2,alternate,544,2612,2611
-1.0,1,45,181,2,alternate,544,2612,2611
-1.0,1,46,181,2,alternate,544,2612,2611
-1.0,1,47,181,2,alternate,544,2612,2611
-1.0,1,48,181,2,alternate,544,2612,2611
-1.0,1,49,181,2,alternate,544,2612,2611
-1.0,1,50,181,2,alternate,544,2612,2611
-1.0,1,51,181,2,alternate,544,2612,2611
-1.0,1,52,181,2,alternate,544,2612,2611
-1.0,1,53,181,2,alternate,544,2612,2611
-1.0,1,54,181,2,alternate,544,2612,2611
-1.0,1,55,181,2,alternate,544,2612,2611
-1.0,1,56,181,2,alternate,544,2612,2611
-1.0,1,57,181,2,alternate,544,2612,2611
-1.0,1,58,181,2,alternate,544,2612,2611
-1.0,1,59,181,2,alternate,544,2612,2611
-1.0,1,60,181,2,alternate,544,2612,2611
-1.0,1,61,181,2,alternate,544,2612,2611
-1.0,1,62,181,2,alternate,544,2612,2611
-1.0,1,63,181,2,alternate,544,2612,2611
-1.0,1,64,181,2,alternate,544,2612,2611
-1.0,1,65,181,2,alternate,544,2612,2611
-1.0,1,66,181,2,alternate,544,2612,2611
-1.0,1,67,181,2,alternate,544,2612,2611
-1.0,1,68,181,2,alternate,544,2612,2611
-1.0,1,69,181,2,alternate,544,2612,2611
-1.0,1,70,181,2,alternate,544,2612,2611
-1.0,1,77,181,2,alternate,544,2612,2611
-1.0,1,84,181,2,alternate,544,2612,2611
-1.0,1,91,181,2,alternate,544,2612,2611
-1.0,1,98,181,2,alternate,544,2612,2611
-1.0,1,105,181,2,alternate,544,2612,2611
-1.0,1,36,11,2,alternate,547,1587,1588
