plant,qty,item_code,pre_qty
126,747436,1754,747436
133,532940,1754,532940
162,79488,1754,79488
210,40093,1754,40093
235,20186,1754,20186
4,3957,1755,3957
29,52315,1755,52315
51,582902,1755,582902
60,20235,1755,20235
61,29265,1755,29265
72,97887,1755,97887
87,111706,1755,111706
119,71690408,1755,71690408
123,120000,1755,120000
162,48469,1755,48469
210,31188,1755,31188
235,8159,1755,8159
4,625111,1756,625111
10,46570,1756,46570
21,7000,1756,7000
29,2591,1756,2591
51,89481,1756,89481
66,77667,1756,77667
68,1352150,1756,1352150
72,151826,1756,151826
80,149941,1756,149941
84,266299,1756,266299
87,348298,1756,348298
119,213047800,1756,213047800
123,46044,1756,46044
125,84780,1756,84780
133,3129419,1756,3129419
138,19760,1756,19760
162,13649,1756,13649
181,58774,1756,58774
253,10000,1756,10000
261,68697,1756,68697
10,127147,1757,127147
29,312813,1757,312813
51,1015607,1757,1015607
60,30200,1757,30200
61,242577,1757,242577
66,19161,1757,19161
84,265867,1757,265867
87,289754,1757,289754
119,1186302926,1757,1186302926
125,645345,1757,645345
126,91249,1757,91249
162,13604,1757,13604
181,146874,1757,146874
253,103808,1757,103808
46,2000,1758,2000
84,13455,1758,13455
95,1334,1758,1334
119,550260,1758,550260
261,96,1758,96
4,1271,1759,1271
46,35484,1759,35484
68,7675,1759,7675
84,38852,1759,38852
87,14574,1759,14574
95,31393,1759,31393
119,2823353,1759,2823353
168,78157,1759,78157
181,38230,1759,38230
10,12164,1760,12164
29,68,1760,68
46,22565,1760,22565
51,4257,1760,4257
68,196162,1760,196162
72,125444,1760,125444
80,118188,1760,118188
84,46745,1760,46745
87,219530,1760,219530
89,58303,1760,58303
119,2515481,1760,2515481
123,26947,1760,26947
133,22599,1760,22599
138,9995,1760,9995
181,21061,1760,21061
84,3975,1761,3975
119,104500,1761,104500
4,10421,1762,10421
29,251099,1762,251099
46,23155,1762,23155
68,49294,1762,49294
72,31220,1762,31220
84,72648,1762,72648
87,38602,1762,38602
89,1163,1762,1163
119,137665,1762,137665
125,9600,1762,9600
235,9998,1762,9998
261,82048,1762,82048
4,8700,1763,8700
29,48724,1763,48724
68,40626,1763,40626
72,238658,1763,238658
80,15913,1763,15913
84,122751,1763,122751
87,129750,1763,129750
89,37043,1763,37043
119,758157,1763,758157
123,18243,1763,18243
133,9637,1763,9637
235,16600,1763,16600
4,9941,1764,9941
68,30185,1764,30185
72,62739,1764,62739
84,19411,1764,19411
87,39086,1764,39086
89,18193,1764,18193
119,480640,1764,480640
123,9346,1764,9346
133,9473,1764,9473
153,2619,1764,2619
181,2839,1764,2839
10,6562,1765,6562
29,7881,1765,7881
46,48987,1765,48987
66,9978,1765,9978
68,137646,1765,137646
72,78671,1765,78671
80,38987,1765,38987
84,109191,1765,109191
87,138851,1765,138851
119,10452203,1765,10452203
123,19096,1765,19096
125,15170,1765,15170
133,1596,1765,1596
162,12000,1765,12000
181,36340,1765,36340
4,4169,1766,4169
46,4430,1766,4430
51,15998,1766,15998
68,35567,1766,35567
72,119332,1766,119332
87,28527,1766,28527
89,5138,1766,5138
119,14371922,1766,14371922
123,23657,1766,23657
125,11400,1766,11400
235,9602,1766,9602
4,6275,1767,6275
29,21915,1767,21915
61,18271,1767,18271
72,307883,1767,307883
87,168685,1767,168685
119,2843108,1767,2843108
123,79804,1767,79804
125,14682,1767,14682
162,1660,1767,1660
210,18205,1767,18205
235,10000,1767,10000
253,20000,1767,20000
4,137489,1768,137489
10,17743,1768,17743
21,156881,1768,156881
29,130892,1768,130892
46,49972,1768,49972
51,29582,1768,29582
68,160173,1768,160173
72,45845,1768,45845
80,278291,1768,278291
84,145537,1768,145537
87,160075,1768,160075
89,91347,1768,91347
95,21218,1768,21218
119,103623895,1768,103623895
123,234353,1768,234353
125,203070,1768,203070
133,120517,1768,120517
153,99774,1768,99774
162,1482,1768,1482
168,7611,1768,7611
181,152461,1768,152461
235,35021,1768,35021
253,220089,1768,220089
261,166544,1768,166544
10,53370,1769,53370
29,89343,1769,89343
51,257681,1769,257681
68,64052,1769,64052
84,7361,1769,7361
87,103932,1769,103932
95,203476,1769,203476
119,102341426,1769,102341426
123,22414,1769,22414
125,15405,1769,15405
126,788,1769,788
138,1804,1769,1804
162,4233,1769,4233
210,38497,1769,38497
235,4851,1769,4851
253,2300,1769,2300
46,60,1770,60
68,18074,1770,18074
87,3770,1770,3770
89,36822,1770,36822
95,2702,1770,2702
119,2756967,1770,2756967
133,53655,1770,53655
168,87001,1770,87001
181,609,1770,609
4,14244,1771,14244
46,9456,1771,9456
68,26832,1771,26832
72,35556,1771,35556
80,45134,1771,45134
84,13116,1771,13116
87,10414,1771,10414
89,26096,1771,26096
95,15698,1771,15698
119,643746,1771,643746
168,6621,1771,6621
181,10436,1771,10436
4,1848,1772,1848
72,17502,1772,17502
87,4517,1772,4517
119,5152664,1772,5152664
123,267,1772,267
10,4461,1773,4461
60,15754,1773,15754
61,315,1773,315
68,53920,1773,53920
72,40544,1773,40544
87,86304,1773,86304
89,123228,1773,123228
119,1006417,1773,1006417
123,10455,1773,10455
133,4840,1773,4840
210,19578,1773,19578
258,9400,1773,9400
4,12528,1775,12528
46,9440,1775,9440
51,7753,1775,7753
68,213597,1775,213597
72,44373,1775,44373
80,59879,1775,59879
87,35608,1775,35608
89,60474,1775,60474
119,1655,1775,1655
123,21676,1775,21676
125,8010,1775,8010
133,3459,1775,3459
168,1,1775,1
181,742,1775,742
29,2036,1776,2036
72,13077,1776,13077
84,13614,1776,13614
87,923,1776,923
89,9576,1776,9576
119,441671,1776,441671
181,2234,1776,2234
68,22348,1778,22348
72,9970,1778,9970
80,29465,1778,29465
84,29564,1778,29564
87,8714,1778,8714
89,26863,1778,26863
119,43746,1778,43746
181,28362,1778,28362
261,19655,1778,19655
4,42979,1779,42979
46,2565,1779,2565
51,9225,1779,9225
66,11486,1779,11486
68,187989,1779,187989
72,111513,1779,111513
84,13175,1779,13175
87,74579,1779,74579
119,147735366,1779,147735366
123,3186,1779,3186
125,22450,1779,22450
150,36028,1779,36028
153,210302,1779,210302
162,6490,1779,6490
210,22690,1779,22690
235,2158,1779,2158
253,10000,1779,10000
29,2640,1780,2640
51,163156,1780,163156
60,10540,1780,10540
87,71786,1780,71786
119,40783409,1780,40783409
123,39900,1780,39900
125,14994,1780,14994
133,48772,1780,48772
162,6197,1780,6197
210,1598,1780,1598
235,18606,1780,18606
253,7400,1780,7400
56,180288,1781,180288
68,8704,1781,8704
84,10829,1781,10829
87,8466,1781,8466
89,15660,1781,15660
95,3173,1781,3173
119,5050770,1781,5050770
133,3772,1781,3772
138,592,1781,592
150,2000,1781,2000
153,114000,1781,114000
181,4120,1781,4120
261,3908,1781,3908
4,41369,1782,41369
21,48288,1782,48288
29,11942,1782,11942
51,49431,1782,49431
68,1124539,1782,1124539
72,909186,1782,909186
84,49800,1782,49800
87,93150,1782,93150
91,37015,1782,37015
119,119511313,1782,119511313
133,17509,1782,17509
162,34654,1782,34654
235,24482,1782,24482
4,48971,1783,48971
29,43009,1783,43009
51,63812,1783,63812
60,49180,1783,49180
61,64545,1783,64545
72,1389092,1783,1389092
87,306032,1783,306032
119,86449064,1783,86449064
123,47467,1783,47467
125,13047,1783,13047
162,18990,1783,18990
210,15555,1783,15555
4,701,1784,701
21,1894,1784,1894
46,4017,1784,4017
51,4121,1784,4121
60,3877,1784,3877
68,200074,1784,200074
72,16275,1784,16275
84,12359,1784,12359
87,25592,1784,25592
89,18339,1784,18339
119,2570812,1784,2570812
123,11851,1784,11851
125,15310,1784,15310
133,3110,1784,3110
150,1372,1784,1372
153,400,1784,400
162,9090,1784,9090
168,2843,1784,2843
181,28407,1784,28407
210,428,1784,428
261,6836,1784,6836
6,2991,1785,2991
51,63193,1785,63193
72,179187,1785,179187
80,11857,1785,11857
84,12072,1785,12072
87,171527,1785,171527
95,3961,1785,3961
119,11981556,1785,11981556
123,12657,1785,12657
125,40789,1785,40789
162,2318,1785,2318
181,33470,1785,33470
4,10482,1786,10482
68,22828,1786,22828
72,14437,1786,14437
84,15964,1786,15964
87,9016,1786,9016
89,3870,1786,3870
119,2415699,1786,2415699
181,862,1786,862
4,8510,1787,8510
29,3248,1787,3248
66,3699,1787,3699
68,36996,1787,36996
72,178472,1787,178472
84,23549,1787,23549
87,47907,1787,47907
89,11196,1787,11196
119,707,1787,707
123,2409,1787,2409
126,3452,1787,3452
235,7960,1787,7960
253,4000,1787,4000
4,1735,1788,1735
46,1800,1788,1800
51,1734,1788,1734
68,60426,1788,60426
72,33590,1788,33590
87,9963,1788,9963
119,912600,1788,912600
123,2000,1788,2000
125,3712,1788,3712
133,3204,1788,3204
46,833,1789,833
68,4650,1789,4650
84,21544,1789,21544
87,3983,1789,3983
89,5250,1789,5250
119,20000379,1789,20000379
261,1127,1789,1127
4,2559,1790,2559
68,1677,1790,1677
72,4485,1790,4485
84,9733,1790,9733
87,14710,1790,14710
89,2532,1790,2532
119,77212979,1790,77212979
181,6329,1790,6329
68,24359,1791,24359
72,9455,1791,9455
80,3195,1791,3195
84,3695,1791,3695
87,11232,1791,11232
119,9015813,1791,9015813
181,4368,1791,4368
46,58153,1793,58153
60,13882,1793,13882
72,15000,1793,15000
87,138785,1793,138785
119,3803800,1793,3803800
4,89661,1794,89661
29,15402,1794,15402
51,720,1794,720
72,85329,1794,85329
87,43204,1794,43204
119,990713,1794,990713
162,11867,1794,11867
235,14240,1794,14240
4,138390,1795,138390
29,2198,1795,2198
51,2700348,1795,2700348
72,206788,1795,206788
84,19868,1795,19868
87,41741,1795,41741
95,65546,1795,65546
119,585102996,1795,585102996
125,105284,1795,105284
126,3924,1795,3924
162,3754,1795,3754
168,7681,1795,7681
235,2111,1795,2111
258,1200,1795,1200
261,97657,1795,97657
6,322997,1796,322997
10,33423,1796,33423
29,14191,1796,14191
37,1307,1796,1307
51,2652332,1796,2652332
61,190923,1796,190923
68,205437,1796,205437
84,27434,1796,27434
87,70916,1796,70916
95,11880,1796,11880
119,341691129,1796,341691129
123,235637,1796,235637
125,89720,1796,89720
153,58354,1796,58354
162,11534,1796,11534
210,661,1796,661
253,21000,1796,21000
51,48317,1797,48317
60,1895,1797,1895
68,14546,1797,14546
72,24955,1797,24955
87,24580,1797,24580
119,1079774,1797,1079774
210,13272,1797,13272
4,7410,1798,7410
21,6778,1798,6778
46,13361,1798,13361
51,10966,1798,10966
72,67146,1798,67146
87,4433,1798,4433
119,9620004,1798,9620004
150,10800,1798,10800
235,14440,1798,14440
29,72128,1799,72128
46,12387,1799,12387
60,1923,1799,1923
61,22755,1799,22755
72,99365,1799,99365
87,31974,1799,31974
119,7068926,1799,7068926
210,4800,1799,4800
235,14440,1799,14440
68,2945,1800,2945
87,4492,1800,4492
119,34617942,1800,34617942
29,8389,1802,8389
46,83,1802,83
235,13760,1802,13760
29,48022,1803,48022
46,992,1803,992
68,115409,1803,115409
72,570887,1803,570887
87,331950,1803,331950
89,27994,1803,27994
119,14442556,1803,14442556
162,19880,1803,19880
210,3306,1803,3306
235,48320,1803,48320
61,27213,1804,27213
72,148621,1804,148621
87,5436,1804,5436
119,4858204,1804,4858204
150,11078,1804,11078
153,13859,1804,13859
162,5,1804,5
210,1884,1804,1884
235,3240,1804,3240
60,9691,1806,9691
119,722310,1806,722310
210,5624,1806,5624
4,107677,1807,107677
29,640,1807,640
72,75754,1807,75754
87,14850,1807,14850
119,1347826,1807,1347826
235,14600,1807,14600
87,14400,1808,14400
119,546056,1808,546056
210,8129,1808,8129
4,9725,1809,9725
46,1485,1809,1485
68,13054,1809,13054
72,2459,1809,2459
84,9920,1809,9920
87,6336,1809,6336
89,4394,1809,4394
119,134157,1809,134157
125,1610,1809,1610
133,835,1809,835
261,1885,1809,1885
68,2524,1810,2524
72,9233,1810,9233
80,7421,1810,7421
84,19633,1810,19633
87,15477,1810,15477
119,3078376,1810,3078376
181,507,1810,507
4,19888,1811,19888
46,3162,1811,3162
51,2733,1811,2733
68,13088,1811,13088
72,11577,1811,11577
87,25287,1811,25287
89,38483,1811,38483
119,14572822,1811,14572822
123,2497,1811,2497
133,1912,1811,1912
162,4170,1811,4170
168,11511,1811,11511
181,609,1811,609
261,10475,1811,10475
4,836,1812,836
21,7320,1812,7320
72,5772,1812,5772
84,7192,1812,7192
87,5046,1812,5046
119,1056653,1812,1056653
125,1740,1812,1740
162,1200,1812,1200
181,1977,1812,1977
4,13607,1813,13607
21,11632,1813,11632
51,1031,1813,1031
72,18679,1813,18679
87,39288,1813,39288
89,36681,1813,36681
119,13760898,1813,13760898
123,10474,1813,10474
133,1714,1813,1714
150,5367,1813,5367
153,9920,1813,9920
162,185,1813,185
168,12872,1813,12872
181,10538,1813,10538
210,1900,1813,1900
261,17111,1813,17111
51,36379,1814,36379
60,1835,1814,1835
61,902,1814,902
68,223890,1814,223890
72,11230,1814,11230
84,11766,1814,11766
87,61838,1814,61838
119,23243477,1814,23243477
123,18108,1814,18108
125,15605,1814,15605
162,1477,1814,1477
210,1101,1814,1101
51,37570,1815,37570
68,779729,1815,779729
72,13857,1815,13857
84,10348,1815,10348
87,15105,1815,15105
119,1494192,1815,1494192
125,24364,1815,24364
133,11708,1815,11708
181,15082,1815,15082
261,700,1815,700
4,6032,1816,6032
29,3636,1816,3636
46,4669,1816,4669
51,6262,1816,6262
68,33905,1816,33905
72,16146,1816,16146
84,1260,1816,1260
87,24807,1816,24807
119,3128603,1816,3128603
123,30930,1816,30930
125,12266,1816,12266
235,1970,1816,1970
10,14397,1817,14397
68,40951,1817,40951
72,33542,1817,33542
80,76565,1817,76565
84,44672,1817,44672
87,93304,1817,93304
89,91110,1817,91110
119,869477,1817,869477
181,12979,1817,12979
261,14432,1817,14432
4,850,1818,850
37,1630,1818,1630
46,1143,1818,1143
66,4514,1818,4514
72,8846,1818,8846
80,42000,1818,42000
84,14000,1818,14000
87,10267,1818,10267
89,6434,1818,6434
119,8114727,1818,8114727
123,2554,1818,2554
125,2412,1818,2412
162,1376,1818,1376
181,543,1818,543
261,8886,1818,8886
37,1902,1819,1902
51,1769,1819,1769
61,1888,1819,1888
72,26116,1819,26116
84,4870,1819,4870
87,26766,1819,26766
119,12206555,1819,12206555
123,10921,1819,10921
125,32140,1819,32140
162,1285,1819,1285
258,2140,1819,2140
4,813,1820,813
46,1644,1820,1644
68,1775,1820,1775
72,7396,1820,7396
87,5094,1820,5094
119,40629,1820,40629
123,1492,1820,1492
125,2570,1820,2570
168,1776,1820,1776
51,13877,1821,13877
87,35809,1821,35809
119,9800841,1821,9800841
21,41577,1823,41577
87,9818,1823,9818
119,4141028,1823,4141028
150,13000,1823,13000
46,4470,1824,4470
60,7648,1824,7648
61,33796,1824,33796
87,23354,1824,23354
119,3429481,1824,3429481
210,2043,1824,2043
4,3237,1825,3237
68,4790,1825,4790
80,7531,1825,7531
84,13734,1825,13734
87,29887,1825,29887
89,16165,1825,16165
119,971440,1825,971440
181,11091,1825,11091
46,14791,1826,14791
68,3944,1826,3944
84,11660,1826,11660
119,3641,1826,3641
162,3885,1826,3885
181,11977,1826,11977
261,10230,1826,10230
4,2718,1827,2718
6,3530,1827,3530
51,7481,1827,7481
68,12417,1827,12417
84,16455,1827,16455
87,17641,1827,17641
119,2190748,1827,2190748
162,1220,1827,1220
168,492,1827,492
29,35033,1828,35033
46,442,1828,442
51,4609,1828,4609
68,215788,1828,215788
72,500930,1828,500930
84,45130,1828,45130
87,136512,1828,136512
119,2903594,1828,2903594
123,39988,1828,39988
125,47410,1828,47410
126,37736,1828,37736
150,21622,1828,21622
162,35238,1828,35238
168,48320,1828,48320
181,17950,1828,17950
261,942,1828,942
10,32265,1829,32265
29,26190,1829,26190
51,148301,1829,148301
60,32940,1829,32940
72,2030524,1829,2030524
80,185309,1829,185309
84,338177,1829,338177
87,416911,1829,416911
119,125392206,1829,125392206
125,247941,1829,247941
162,27594,1829,27594
168,50662,1829,50662
181,50512,1829,50512
210,6645,1829,6645
253,50000,1829,50000
261,259283,1829,259283
4,1216,1830,1216
46,2840,1830,2840
66,3399,1830,3399
68,37727,1830,37727
72,59466,1830,59466
87,3750,1830,3750
89,3066,1830,3066
95,18317,1830,18317
119,11927,1830,11927
123,14,1830,14
168,19962,1830,19962
181,23971,1830,23971
261,1029,1830,1029
4,1448,1831,1448
46,1861,1831,1861
68,22114,1831,22114
84,1571,1831,1571
87,2461,1831,2461
89,4397,1831,4397
119,828392,1831,828392
133,1822,1831,1822
87,100,1832,100
119,28922,1832,28922
21,191246,1833,191246
51,20626,1833,20626
66,19964,1833,19964
87,73120,1833,73120
119,185597963,1833,185597963
162,194684,1833,194684
4,3048,1834,3048
87,4155,1834,4155
119,39914,1834,39914
4,999,1835,999
37,2444,1835,2444
46,9516,1835,9516
168,4194,1835,4194
66,1799,1836,1799
68,2452,1836,2452
84,2525,1836,2525
87,6752,1836,6752
89,93,1836,93
119,2536487,1836,2536487
168,8674,1836,8674
4,1706,1837,1706
46,2535,1837,2535
84,11673,1837,11673
87,2580,1837,2580
95,1680,1837,1680
119,3450634,1837,3450634
133,1596,1837,1596
168,163,1837,163
46,1367,1838,1367
68,3273,1838,3273
84,7831,1838,7831
87,4659,1838,4659
89,9733,1838,9733
119,5623,1838,5623
125,2450,1838,2450
181,2916,1838,2916
4,15152,1839,15152
68,15464,1839,15464
80,3368,1839,3368
84,11391,1839,11391
87,66584,1839,66584
119,3172619,1839,3172619
133,9205,1839,9205
181,9452,1839,9452
261,154,1839,154
10,1831,1840,1831
46,4473,1840,4473
51,8418,1840,8418
56,162965,1840,162965
68,66367,1840,66367
72,13180,1840,13180
84,27381,1840,27381
87,40952,1840,40952
89,28451,1840,28451
119,17191609,1840,17191609
123,26349,1840,26349
125,15230,1840,15230
133,9018,1840,9018
162,8616,1840,8616
168,41460,1840,41460
181,25925,1840,25925
261,17334,1840,17334
4,14457,1841,14457
10,13045,1841,13045
68,65897,1841,65897
72,61306,1841,61306
84,51586,1841,51586
87,107833,1841,107833
89,1885,1841,1885
95,2160,1841,2160
119,12615819,1841,12615819
123,6265,1841,6265
133,12293,1841,12293
10,3550,1842,3550
29,15605,1842,15605
66,3588,1842,3588
68,1945882,1842,1945882
72,265460,1842,265460
84,16600,1842,16600
87,337461,1842,337461
119,82287873,1842,82287873
125,48842,1842,48842
253,9900,1842,9900
29,9981,1844,9981
51,18028,1844,18028
68,18017,1844,18017
72,13584,1844,13584
84,30,1844,30
87,36753,1844,36753
89,10648,1844,10648
123,8371,1844,8371
133,8517,1844,8517
181,2640,1844,2640
261,5632,1844,5632
46,9319,1845,9319
87,5687,1845,5687
119,307553,1845,307553
168,2263,1845,2263
4,5730,1846,5730
46,2016,1846,2016
68,8596,1846,8596
72,13207,1846,13207
87,4725,1846,4725
119,856392,1846,856392
125,960,1846,960
133,1644,1846,1644
153,972,1846,972
168,523,1846,523
210,2900,1846,2900
51,5141,1847,5141
60,4974,1847,4974
68,33656,1847,33656
72,5420,1847,5420
84,3991,1847,3991
87,36524,1847,36524
119,3313891,1847,3313891
123,6840,1847,6840
125,5072,1847,5072
133,50437,1847,50437
168,15005,1847,15005
181,1955,1847,1955
210,5498,1847,5498
46,190,1848,190
68,45576,1848,45576
87,20499,1848,20499
89,18448,1848,18448
119,595286,1848,595286
138,4125,1848,4125
153,2000,1848,2000
4,9900,1849,9900
68,104123,1849,104123
80,1139,1849,1139
84,39897,1849,39897
87,95451,1849,95451
89,64108,1849,64108
119,883225,1849,883225
133,6654,1849,6654
181,8930,1849,8930
261,3073,1849,3073
4,2619,1850,2619
46,7360,1850,7360
51,3052,1850,3052
68,18818,1850,18818
72,9399,1850,9399
87,8926,1850,8926
89,6198,1850,6198
168,7409,1850,7409
181,669,1850,669
4,647,1851,647
29,19924,1851,19924
46,7199,1851,7199
66,35800,1851,35800
68,64515,1851,64515
72,124976,1851,124976
80,39800,1851,39800
84,28585,1851,28585
87,8002,1851,8002
89,29366,1851,29366
119,577171,1851,577171
123,2700,1851,2700
126,9560,1851,9560
181,24986,1851,24986
4,5242,1852,5242
10,8607,1852,8607
29,7165,1852,7165
46,9144,1852,9144
51,17880,1852,17880
68,19980,1852,19980
79,1,1852,1
84,24928,1852,24928
87,64315,1852,64315
89,28706,1852,28706
119,678996,1852,678996
123,30001,1852,30001
125,9470,1852,9470
133,56297,1852,56297
168,18509,1852,18509
261,118972,1852,118972
10,16691,1853,16691
29,8677,1853,8677
51,87709,1853,87709
68,516372,1853,516372
72,444770,1853,444770
80,108804,1853,108804
84,56047,1853,56047
87,279024,1853,279024
119,25018492,1853,25018492
123,7832,1853,7832
125,21796,1853,21796
168,73218,1853,73218
210,5300,1853,5300
235,19120,1853,19120
261,7070,1853,7070
4,14987,1854,14987
46,4310,1854,4310
51,9746,1854,9746
68,98237,1854,98237
72,31094,1854,31094
80,116726,1854,116726
84,22534,1854,22534
87,57124,1854,57124
89,175635,1854,175635
119,9224987,1854,9224987
123,11687,1854,11687
125,7326,1854,7326
168,7125,1854,7125
181,12853,1854,12853
235,160,1854,160
261,11199,1854,11199
6,500,1855,500
66,11677,1855,11677
68,75512,1855,75512
72,2512,1855,2512
84,67283,1855,67283
87,50363,1855,50363
119,9001139,1855,9001139
123,17905,1855,17905
125,6778,1855,6778
253,2000,1855,2000
4,47902,1856,47902
46,3720,1856,3720
51,6256,1856,6256
56,150466,1856,150466
66,1380,1856,1380
68,62080,1856,62080
72,16142,1856,16142
80,23987,1856,23987
84,17449,1856,17449
87,26449,1856,26449
89,42102,1856,42102
119,3377617,1856,3377617
123,19542,1856,19542
125,1478,1856,1478
133,9038,1856,9038
168,43692,1856,43692
181,1428,1856,1428
261,7594,1856,7594
6,3543,1857,3543
29,103388,1857,103388
51,56523,1857,56523
72,2680,1857,2680
84,68356,1857,68356
87,5805,1857,5805
95,80834,1857,80834
119,219357199,1857,219357199
123,25658,1857,25658
125,43989,1857,43989
126,3848,1857,3848
133,157637,1857,157637
138,314779,1857,314779
253,3800,1857,3800
258,23170,1857,23170
4,5364,1858,5364
46,1441,1858,1441
51,6055,1858,6055
68,14308,1858,14308
72,9880,1858,9880
87,19030,1858,19030
89,48223,1858,48223
119,56373,1858,56373
123,11993,1858,11993
133,61,1858,61
153,34617,1858,34617
68,133804,1859,133804
72,27824,1859,27824
84,29257,1859,29257
87,70265,1859,70265
89,154742,1859,154742
119,1851723,1859,1851723
123,9496,1859,9496
125,13279,1859,13279
133,4039,1859,4039
168,8117,1859,8117
258,8070,1859,8070
4,909,1860,909
6,2950,1860,2950
10,15991,1860,15991
37,3857,1860,3857
51,38400,1860,38400
61,4740,1860,4740
68,121057,1860,121057
72,107227,1860,107227
84,39541,1860,39541
87,15918,1860,15918
91,4735,1860,4735
119,119456990,1860,119456990
125,12430,1860,12430
126,4276,1860,4276
133,688917,1860,688917
153,16664,1860,16664
168,70640,1860,70640
181,12506,1860,12506
210,1058,1860,1058
235,8109,1860,8109
261,9060,1860,9060
10,19280,1861,19280
29,36271,1861,36271
37,25,1861,25
46,3622,1861,3622
61,7577,1861,7577
68,286052,1861,286052
80,7547,1861,7547
84,51903,1861,51903
87,79416,1861,79416
119,79931853,1861,79931853
125,13330,1861,13330
153,90,1861,90
168,1680,1861,1680
210,5312,1861,5312
253,6000,1861,6000
4,13382,1862,13382
51,2888,1862,2888
68,62784,1862,62784
72,39027,1862,39027
80,34258,1862,34258
84,3498,1862,3498
87,13756,1862,13756
89,7520,1862,7520
95,3352,1862,3352
119,13238933,1862,13238933
123,2393,1862,2393
133,618,1862,618
235,903,1862,903
261,3382,1862,3382
6,2950,1863,2950
51,2158,1863,2158
68,32794,1863,32794
72,81541,1863,81541
80,6308,1863,6308
84,39949,1863,39949
87,53220,1863,53220
95,2911,1863,2911
119,3822103,1863,3822103
123,4177,1863,4177
125,6583,1863,6583
181,21728,1863,21728
258,210,1863,210
4,15201,1864,15201
10,1908,1864,1908
29,4148,1864,4148
51,2197,1864,2197
66,13308,1864,13308
68,71179,1864,71179
72,28966,1864,28966
84,11338,1864,11338
87,68481,1864,68481
89,192528,1864,192528
95,110166,1864,110166
119,70381908,1864,70381908
123,13056,1864,13056
125,20420,1864,20420
133,19629,1864,19629
153,2245,1864,2245
162,343,1864,343
168,33529,1864,33529
10,27011,1865,27011
29,390,1865,390
37,1641,1865,1641
61,467,1865,467
66,5839,1865,5839
84,17769,1865,17769
87,250984,1865,250984
95,60905,1865,60905
119,198024998,1865,198024998
123,2438,1865,2438
125,23772,1865,23772
126,8269,1865,8269
153,9794,1865,9794
162,440,1865,440
253,10000,1865,10000
258,210,1865,210
46,2040,1867,2040
66,1000,1867,1000
68,2082,1867,2082
72,19762,1867,19762
84,8493,1867,8493
87,16015,1867,16015
89,16186,1867,16186
119,100960,1867,100960
168,1720,1867,1720
181,5294,1867,5294
261,4894,1867,4894
4,10000,1868,10000
46,2871,1868,2871
68,11334,1868,11334
84,19900,1868,19900
87,5398,1868,5398
119,102220,1868,102220
125,1279,1868,1279
168,9700,1868,9700
46,3954,1869,3954
119,241691,1869,241691
261,2680,1869,2680
4,3611,1870,3611
46,1940,1870,1940
68,48980,1870,48980
72,26853,1870,26853
87,19593,1870,19593
119,989762,1870,989762
123,9890,1870,9890
125,9770,1870,9770
133,3678,1870,3678
84,183,1871,183
119,23132,1871,23132
119,28005,1872,28005
261,5561,1872,5561
4,19400,1873,19400
46,4197,1873,4197
56,157514,1873,157514
68,19062,1873,19062
87,9600,1873,9600
119,142769,1873,142769
125,1030,1873,1030
133,14987,1873,14987
4,6787,1874,6787
46,801,1874,801
68,7650,1874,7650
72,18130,1874,18130
84,10,1874,10
87,5671,1874,5671
119,10983,1874,10983
123,3963,1874,3963
46,15248,1875,15248
68,2285,1875,2285
72,30433,1875,30433
84,10136,1875,10136
87,5131,1875,5131
89,3883,1875,3883
119,42574,1875,42574
123,913,1875,913
181,1815,1875,1815
261,5404,1875,5404
4,7720,1876,7720
29,4169,1876,4169
46,2030,1876,2030
68,93899,1876,93899
72,21830,1876,21830
84,25323,1876,25323
87,127252,1876,127252
89,29870,1876,29870
119,3366545,1876,3366545
123,240,1876,240
168,6863,1876,6863
181,8176,1876,8176
235,9880,1876,9880
261,10345,1876,10345
84,4402,1877,4402
87,8328,1877,8328
119,1175173,1877,1175173
4,103094,1878,103094
46,3850,1878,3850
66,99936,1878,99936
68,87952,1878,87952
72,59519,1878,59519
84,21228,1878,21228
87,187125,1878,187125
89,91086,1878,91086
119,1216993,1878,1216993
123,99670,1878,99670
125,7000,1878,7000
168,40554,1878,40554
4,3438,1880,3438
84,13172,1880,13172
87,5513,1880,5513
119,583179,1880,583179
261,2315,1880,2315
80,15656,1881,15656
84,29635,1881,29635
87,9110,1881,9110
89,8806,1881,8806
119,192402,1881,192402
261,4410,1881,4410
119,12014,1882,12014
4,1048,1883,1048
46,1850,1883,1850
68,6474,1883,6474
87,2221,1883,2221
119,395465,1883,395465
123,2020,1883,2020
125,3850,1883,3850
261,1187,1883,1187
4,22607,1885,22607
46,42560,1885,42560
51,45272,1885,45272
56,111465,1885,111465
68,607553,1885,607553
72,632632,1885,632632
80,99568,1885,99568
84,196274,1885,196274
87,237424,1885,237424
89,18000,1885,18000
119,38671481,1885,38671481
123,21192,1885,21192
125,48256,1885,48256
133,8473,1885,8473
168,16492,1885,16492
181,160667,1885,160667
235,48160,1885,48160
261,60380,1885,60380
4,4350,1886,4350
46,5218,1886,5218
56,52412,1886,52412
68,11292,1886,11292
72,3213,1886,3213
80,753,1886,753
84,2050,1886,2050
87,9831,1886,9831
89,5389,1886,5389
119,9074347,1886,9074347
123,1643,1886,1643
125,3820,1886,3820
168,1262,1886,1262
181,3372,1886,3372
261,14820,1886,14820
46,2342,1887,2342
51,4040,1887,4040
68,23436,1887,23436
