plant,period
110,51
110,52
110,53
110,54
110,55
110,56
110,57
110,58
110,59
110,60
110,61
110,62
110,63
110,64
110,65
110,66
110,67
110,68
110,69
110,70
110,77
110,84
110,91
110,98
110,105
110,112
110,119
110,126
110,133
110,140
180,36
180,37
180,38
180,39
180,40
180,41
180,42
180,43
180,44
180,45
180,46
180,47
180,48
180,49
180,50
180,51
180,52
180,53
180,54
180,55
180,56
180,57
180,58
180,59
180,60
180,61
180,62
180,63
180,64
180,65
180,66
180,67
180,68
180,69
180,70
180,77
180,84
180,91
180,98
180,105
180,112
180,119
180,126
180,133
180,140
231,36
231,37
231,38
231,39
231,40
231,41
231,42
231,43
231,44
231,45
231,46
231,47
231,48
231,49
231,50
231,51
231,52
231,53
231,54
231,55
231,56
231,57
231,58
231,59
231,60
231,61
231,62
231,63
231,64
231,65
231,66
231,67
231,68
231,69
231,70
231,77
231,84
231,91
231,98
231,105
231,112
231,119
231,126
231,133
231,140
193,36
193,37
193,38
193,39
193,40
193,41
193,42
193,43
193,44
193,45
193,46
193,47
193,48
193,49
193,50
193,51
193,52
193,53
193,54
193,55
193,56
193,57
193,58
193,59
193,60
193,61
193,62
193,63
193,64
193,65
193,66
193,67
193,68
193,69
193,70
193,77
193,84
193,91
193,98
193,105
193,112
193,119
193,126
193,133
193,140
147,36
147,37
147,38
147,39
147,40
147,41
147,42
147,43
147,44
147,45
147,46
147,47
147,48
147,49
147,50
147,51
147,52
147,53
147,54
147,55
147,56
147,57
147,58
147,59
147,60
147,61
147,62
147,63
147,64
147,65
147,66
147,67
147,68
147,69
147,70
147,77
147,84
147,91
147,98
147,105
147,112
147,119
147,126
147,133
147,140
122,36
122,37
122,38
122,39
122,40
122,42
122,43
122,44
122,45
122,46
122,47
122,49
122,50
122,51
122,52
122,53
122,54
122,56
122,57
122,58
122,59
122,60
122,61
122,63
122,64
122,65
122,66
122,67
122,68
122,70
122,77
122,84
122,91
122,98
122,105
122,112
122,119
122,126
122,133
122,140
179,36
179,37
179,38
179,39
179,40
179,42
179,43
179,44
179,45
179,46
179,47
179,49
179,50
179,51
179,52
179,53
179,54
179,56
179,57
179,58
179,59
179,60
179,61
179,63
179,64
179,65
179,66
179,67
179,68
179,70
179,77
179,84
179,91
179,98
179,105
179,112
179,119
179,126
179,133
179,140
170,36
170,37
170,38
170,39
170,40
170,42
170,43
170,44
170,45
170,46
170,47
170,49
170,50
170,51
170,52
170,53
170,54
170,56
170,57
170,58
170,59
170,60
170,61
170,63
170,64
170,65
170,66
170,67
170,68
170,70
170,77
170,84
170,91
170,98
170,105
170,112
170,119
170,126
170,133
170,140
104,36
104,37
104,38
104,39
104,40
104,41
104,42
104,43
104,44
104,45
104,46
104,47
104,48
104,49
104,50
104,51
104,52
104,53
104,54
104,55
104,56
104,57
104,58
104,59
104,60
104,61
104,62
104,63
104,64
104,65
104,66
104,67
104,68
104,69
104,70
104,77
104,84
104,91
104,98
104,105
104,112
104,119
104,126
104,133
104,140
219,36
219,37
219,38
219,39
219,40
219,41
219,42
219,43
219,44
219,45
219,46
219,47
219,48
219,49
219,50
219,51
219,52
219,53
219,54
219,55
219,56
219,57
219,58
219,59
219,60
219,61
219,62
219,63
219,64
219,65
219,66
219,67
219,68
219,69
219,70
219,77
219,84
219,91
219,98
219,105
219,112
219,119
219,126
219,133
219,140
140,36
140,37
140,38
140,39
140,40
140,41
140,42
140,43
140,44
140,45
140,46
140,47
140,48
140,49
140,50
140,51
140,52
140,53
140,54
140,55
140,56
140,57
140,58
140,59
140,60
140,61
140,62
140,63
140,64
140,65
140,66
140,67
140,68
140,69
140,70
140,77
140,84
140,91
140,98
140,105
140,112
140,119
140,126
140,133
140,140
92,36
92,37
92,38
92,39
92,40
92,41
92,42
92,43
92,44
92,45
92,46
92,47
92,48
92,49
92,50
92,51
92,52
92,53
92,54
92,55
92,56
92,57
92,58
92,59
92,60
92,61
92,62
92,63
92,64
92,65
92,66
92,67
92,68
92,69
92,70
92,77
92,84
92,91
92,98
92,105
92,112
92,119
92,126
92,133
92,140
186,36
186,37
186,38
186,39
186,40
186,41
186,42
186,43
186,44
186,45
186,46
186,47
186,48
186,49
186,50
186,51
186,52
186,53
186,54
186,55
186,56
186,57
186,58
186,59
186,60
186,61
186,62
186,63
186,64
186,65
186,66
186,67
186,68
186,69
186,70
186,77
186,84
186,91
186,98
186,105
186,112
186,119
186,126
186,133
186,140
204,36
204,37
204,38
204,39
204,40
204,41
204,42
204,43
204,44
204,45
204,46
204,47
204,48
204,49
204,50
204,51
204,52
204,53
204,54
204,55
204,56
204,57
204,58
204,59
204,60
204,61
204,62
204,63
204,64
204,65
204,66
204,67
204,68
204,69
204,70
204,77
204,84
204,91
204,98
204,105
204,112
204,119
204,126
204,133
204,140
145,36
145,37
145,38
145,39
145,40
145,41
145,42
145,43
145,44
145,45
145,46
145,47
145,48
145,49
145,50
145,51
145,52
145,53
145,54
145,55
145,56
145,57
145,58
145,59
145,60
145,61
145,62
145,63
145,64
145,65
145,66
145,67
145,68
145,69
145,70
145,77
145,84
145,91
145,98
145,105
145,112
145,119
145,126
145,133
145,140
150,36
150,37
150,38
150,39
150,40
150,41
150,42
150,43
150,44
150,45
150,46
150,47
150,48
150,49
150,50
150,51
150,52
150,53
150,54
150,55
150,56
150,57
150,58
150,59
150,60
150,61
150,62
150,63
150,64
150,65
150,66
150,67
150,68
150,69
150,70
150,77
150,84
150,91
150,98
150,105
150,112
150,119
150,126
150,133
150,140
54,36
54,37
54,38
54,39
54,40
54,41
54,42
54,43
54,44
54,45
54,46
54,47
54,48
54,49
54,50
54,51
54,52
54,53
54,54
54,55
54,56
54,57
54,58
54,59
54,60
54,61
54,62
54,63
54,64
54,65
54,66
54,67
54,68
54,69
54,70
54,77
54,84
54,91
54,98
54,105
54,112
54,119
54,126
54,133
54,140
222,36
222,37
222,38
222,39
222,40
222,41
222,42
222,43
222,44
222,45
222,46
222,47
222,48
222,49
222,50
222,51
222,52
222,53
222,54
222,55
222,56
222,57
222,58
222,59
222,60
222,61
222,62
222,63
222,64
222,65
222,66
222,67
222,68
222,69
222,70
222,77
222,84
222,91
222,98
222,105
222,112
222,119
222,126
222,133
222,140
39,36
39,37
39,38
39,39
39,40
39,41
39,42
39,43
39,44
39,45
39,46
39,47
39,48
39,49
39,50
39,51
39,52
39,53
39,54
39,55
39,56
39,57
39,58
39,59
39,60
39,61
39,62
39,63
39,64
39,65
39,66
39,67
39,68
39,69
39,70
39,77
39,84
39,91
39,98
39,105
39,112
39,119
39,126
39,133
39,140
160,36
160,37
160,38
160,39
160,40
160,41
160,42
160,43
160,44
160,45
160,46
160,47
160,48
160,49
160,50
160,51
160,52
160,53
160,54
160,55
160,56
160,57
160,58
160,59
160,60
160,61
160,62
160,63
160,64
160,65
160,66
160,67
160,68
160,69
160,70
160,77
160,84
160,91
160,98
160,105
160,112
160,119
160,126
160,133
160,140
4,36
4,37
4,38
4,39
4,40
4,42
4,43
4,44
4,45
4,46
4,47
4,49
4,50
4,51
4,52
4,53
4,54
4,56
4,57
4,58
4,59
4,60
4,61
4,63
4,64
4,65
4,66
4,67
4,68
4,70
4,77
4,84
4,91
4,98
4,105
4,112
4,119
4,126
4,133
4,140
165,36
165,37
165,38
165,39
165,40
165,41
165,42
165,43
165,44
165,45
165,46
165,47
165,48
165,49
165,50
165,51
165,52
165,53
165,54
165,55
165,56
165,57
165,58
165,59
165,60
165,61
165,62
165,63
165,64
165,65
165,66
165,67
165,68
165,69
165,70
165,77
165,84
165,91
165,98
165,105
165,112
165,119
165,126
165,133
165,140
103,36
103,37
103,38
103,39
103,40
103,41
103,42
103,43
103,44
103,45
103,46
103,47
103,48
103,49
103,50
103,51
103,52
103,53
103,54
103,55
103,56
103,57
103,58
103,59
103,60
103,61
103,62
103,63
103,64
103,65
103,66
103,67
103,68
103,69
103,70
103,77
103,84
103,91
103,98
103,105
103,112
103,119
103,126
103,133
103,140
15,36
15,37
15,38
15,39
15,40
15,42
15,43
15,44
15,45
15,46
15,47
15,49
15,50
15,51
15,52
15,53
15,54
15,56
15,57
15,58
15,59
15,60
15,61
15,63
15,64
15,65
15,66
15,67
15,68
15,70
15,77
15,84
15,91
15,98
15,105
15,112
15,119
15,126
15,133
15,140
97,36
97,37
97,38
97,39
97,40
97,41
97,42
97,43
97,44
97,45
97,46
97,47
97,48
97,49
97,50
97,51
97,52
97,53
97,54
97,55
97,56
97,57
97,58
97,59
97,60
97,61
97,62
97,63
97,64
97,65
97,66
97,67
97,68
97,69
97,70
97,77
97,84
97,91
97,98
97,105
97,112
97,119
97,126
97,133
97,140
215,36
215,37
215,38
215,39
215,40
215,41
215,42
215,43
215,44
215,45
215,46
215,47
215,48
215,49
215,50
215,51
215,52
215,53
215,54
215,55
215,56
215,57
215,58
215,59
215,60
215,61
215,62
215,63
215,64
215,65
215,66
215,67
215,68
215,69
215,70
215,77
215,84
215,91
215,98
215,105
215,112
215,119
215,126
215,133
215,140
138,36
138,37
138,38
138,39
138,40
138,41
138,42
138,43
138,44
138,45
138,46
138,47
138,48
138,49
138,50
138,51
138,52
138,53
138,54
138,55
138,56
138,57
138,58
138,59
138,60
138,61
138,62
138,63
138,64
138,65
138,66
138,67
138,68
138,69
138,70
138,77
138,84
138,91
138,98
138,105
138,112
138,119
138,126
138,133
138,140
113,36
113,37
113,38
113,39
113,40
113,41
113,42
113,43
113,44
113,45
113,46
113,47
113,48
113,49
113,50
113,51
113,52
113,53
113,54
113,55
113,56
113,57
113,58
113,59
113,60
113,61
113,62
113,63
113,64
113,65
113,66
113,67
113,68
113,69
113,70
113,77
113,84
113,91
113,98
113,105
113,112
113,119
113,126
113,133
113,140
162,36
162,37
162,38
162,39
162,40
162,42
162,43
162,44
162,45
162,46
162,47
162,49
162,50
162,51
162,52
162,53
162,54
162,56
162,57
162,58
162,59
162,60
162,61
162,63
162,64
162,65
162,66
162,67
162,68
162,70
162,77
162,84
162,91
162,98
162,105
162,112
162,119
162,126
162,133
162,140
38,36
38,37
38,38
38,39
38,40
38,41
38,42
38,43
38,44
38,45
38,46
38,47
38,48
38,49
38,50
38,51
38,52
38,53
38,54
38,55
38,56
38,57
38,58
38,59
38,60
38,61
38,62
38,63
38,64
38,65
38,66
38,67
38,68
38,69
38,70
38,77
38,84
38,91
38,98
38,105
38,112
38,119
38,126
38,133
38,140
83,36
83,37
83,38
83,39
83,40
83,41
83,42
83,43
83,44
83,45
83,46
83,47
83,48
83,49
83,50
83,51
83,52
83,53
83,54
83,55
83,56
83,57
83,58
83,59
83,60
83,61
83,62
83,63
83,64
83,65
83,66
83,67
83,68
83,69
83,70
83,77
83,84
83,91
83,98
83,105
83,112
83,119
83,126
83,133
83,140
256,36
256,37
256,38
256,39
256,40
256,41
256,42
256,43
256,44
256,45
256,46
256,47
256,48
256,49
256,50
256,51
256,52
256,53
256,54
256,55
256,56
256,57
256,58
256,59
256,60
256,61
256,62
256,63
256,64
256,65
256,66
256,67
256,68
256,69
256,70
256,77
256,84
256,91
256,98
256,105
256,112
256,119
256,126
256,133
256,140
157,36
157,37
157,38
157,39
157,40
157,41
157,42
157,43
157,44
157,45
157,46
157,47
157,48
157,49
157,50
157,51
157,52
157,53
157,54
157,55
157,56
157,57
157,58
157,59
157,60
157,61
157,62
157,63
157,64
157,65
157,66
157,67
157,68
157,69
157,70
157,77
157,84
157,91
157,98
157,105
157,112
157,119
157,126
157,133
157,140
76,36
76,37
76,38
76,39
76,40
76,41
76,42
76,43
76,44
76,45
76,46
76,47
76,48
76,49
76,50
76,51
76,52
76,53
76,54
76,55
76,56
76,57
76,58
76,59
76,60
76,61
76,62
76,63
76,64
76,65
76,66
76,67
76,68
76,69
76,70
76,77
76,84
76,91
76,98
76,105
76,112
76,119
76,126
76,133
76,140
217,36
217,37
217,38
217,39
217,40
217,41
217,42
217,43
217,44
217,45
217,46
217,47
217,48
217,49
217,50
217,51
217,52
217,53
217,54
217,55
217,56
217,57
217,58
217,59
217,60
217,61
217,62
217,63
217,64
217,65
217,66
217,67
217,68
217,69
217,70
217,77
217,84
217,91
217,98
217,105
217,112
217,119
217,126
217,133
217,140
254,36
254,37
254,38
254,39
254,40
254,41
254,42
254,43
254,44
254,45
254,46
254,47
254,48
254,49
254,50
254,51
254,52
254,53
254,54
254,55
254,56
254,57
254,58
254,59
254,60
254,61
254,62
254,63
254,64
254,65
254,66
254,67
254,68
254,69
254,70
254,77
254,84
254,91
254,98
254,105
254,112
254,119
254,126
254,133
254,140
239,36
239,37
239,38
239,39
239,40
239,41
239,42
239,43
239,44
239,45
239,46
239,47
239,48
239,49
239,50
239,51
239,52
239,53
239,54
239,55
239,56
239,57
239,58
239,59
239,60
239,61
239,62
239,63
239,64
239,65
239,66
239,67
239,68
239,69
239,70
239,77
239,84
239,91
239,98
239,105
239,112
239,119
239,126
239,133
239,140
77,36
77,37
77,38
77,39
77,40
77,41
77,42
77,43
77,44
77,45
77,46
77,47
77,48
77,49
77,50
77,51
77,52
77,53
77,54
77,55
77,56
77,57
77,58
77,59
77,60
77,61
77,62
77,63
77,64
77,65
77,66
77,67
77,68
77,69
77,70
77,77
77,84
77,91
77,98
77,105
77,112
77,119
77,126
77,133
77,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
142,36
142,37
142,38
142,39
142,40
142,41
142,42
142,43
142,44
142,45
142,46
142,47
142,48
142,49
142,50
142,51
142,52
142,53
142,54
142,55
142,56
142,57
142,58
142,59
142,60
142,61
142,62
142,63
142,64
142,65
142,66
142,67
142,68
142,69
142,70
142,77
142,84
142,91
142,98
142,105
142,112
142,119
142,126
142,133
142,140
107,36
107,37
107,38
107,39
107,40
107,41
107,42
107,43
107,44
107,45
107,46
107,47
107,48
107,49
107,50
107,51
107,52
107,53
107,54
107,55
107,56
107,57
107,58
107,59
107,60
107,61
107,62
107,63
107,64
107,65
107,66
107,67
107,68
107,69
107,70
107,77
107,84
107,91
107,98
107,105
107,112
107,119
107,126
107,133
107,140
191,36
191,37
191,38
191,39
191,40
191,41
191,42
191,43
191,44
191,45
191,46
191,47
191,48
191,49
191,50
191,51
191,52
191,53
191,54
191,55
191,56
191,57
191,58
191,59
191,60
191,61
191,62
191,63
191,64
191,65
191,66
191,67
191,68
191,69
191,70
191,77
191,84
191,91
191,98
191,105
191,112
191,119
191,126
191,133
191,140
119,36
119,37
119,38
119,39
119,40
119,41
119,42
119,43
119,44
119,45
119,46
119,47
119,48
119,49
119,50
119,51
119,52
119,53
119,54
119,55
119,56
119,57
119,58
119,59
119,60
119,61
119,62
119,63
119,64
119,65
119,66
119,67
119,68
119,69
119,70
119,77
119,84
119,91
119,98
119,105
119,112
119,119
119,126
119,133
119,140
117,36
117,37
117,38
117,39
117,40
117,41
117,42
117,43
117,44
117,45
117,46
117,47
117,48
117,49
117,50
117,51
117,52
117,53
117,54
117,55
117,56
117,57
117,58
117,59
117,60
117,61
117,62
117,63
117,64
117,65
117,66
117,67
117,68
117,69
117,70
117,77
117,84
117,91
117,98
117,105
117,112
117,119
117,126
117,133
117,140
143,36
143,37
143,38
143,39
143,40
143,41
143,42
143,43
143,44
143,45
143,46
143,47
143,48
143,49
143,50
143,51
143,52
143,53
143,54
143,55
143,56
143,57
143,58
143,59
143,60
143,61
143,62
143,63
143,64
143,65
143,66
143,67
143,68
143,69
143,70
143,77
143,84
143,91
143,98
143,105
143,112
143,119
143,126
143,133
143,140
75,36
75,37
75,38
75,39
75,40
75,41
75,42
75,43
75,44
75,45
75,46
75,47
75,48
75,49
75,50
75,51
75,52
75,53
75,54
75,55
75,56
75,57
75,58
75,59
75,60
75,61
75,62
75,63
75,64
75,65
75,66
75,67
75,68
75,69
75,70
75,77
75,84
75,91
75,98
75,105
75,112
75,119
75,126
75,133
75,140
152,36
152,37
152,38
152,39
152,40
152,42
152,43
152,44
152,45
152,46
152,47
152,49
152,50
152,51
152,52
152,53
152,54
152,56
152,57
152,58
152,59
152,60
152,61
152,63
152,64
152,65
152,66
152,67
152,68
152,70
152,77
152,84
152,91
152,98
152,105
152,112
152,119
152,126
152,133
152,140
197,36
197,37
197,38
197,39
197,40
197,41
197,42
197,43
197,44
197,45
197,46
197,47
197,48
197,49
197,50
197,51
197,52
197,53
197,54
197,55
197,56
197,57
197,58
197,59
197,60
197,61
197,62
197,63
197,64
197,65
197,66
197,67
197,68
197,69
197,70
197,77
197,84
197,91
197,98
197,105
197,112
197,119
197,126
197,133
197,140
172,36
172,37
172,38
172,39
172,40
172,41
172,42
172,43
172,44
172,45
172,46
172,47
172,48
172,49
172,50
172,51
172,52
172,53
172,54
172,55
172,56
172,57
172,58
172,59
172,60
172,61
172,62
172,63
172,64
172,65
172,66
172,67
172,68
172,69
172,70
172,77
172,84
172,91
172,98
172,105
172,112
172,119
172,126
172,133
172,140
114,36
114,37
114,38
114,39
114,40
114,41
114,42
114,43
114,44
114,45
114,46
114,47
114,48
114,49
114,50
114,51
114,52
114,53
114,54
114,55
114,56
114,57
114,58
114,59
114,60
114,61
114,62
114,63
114,64
114,65
114,66
114,67
114,68
114,69
114,70
114,77
114,84
114,91
114,98
114,105
114,112
114,119
114,126
114,133
114,140
90,36
90,37
90,38
90,39
90,40
90,41
90,42
90,43
90,44
90,45
90,46
90,47
90,48
90,49
90,50
90,51
90,52
90,53
90,54
90,55
90,56
90,57
90,58
90,59
90,60
90,61
90,62
90,63
90,64
90,65
90,66
90,67
90,68
90,69
90,70
90,77
90,84
90,91
90,98
90,105
90,112
90,119
90,126
90,133
90,140
85,36
85,37
85,38
85,39
85,40
85,41
85,42
85,43
85,44
85,45
85,46
85,47
85,48
85,49
85,50
85,51
85,52
85,53
85,54
85,55
85,56
85,57
85,58
85,59
85,60
85,61
85,62
85,63
85,64
85,65
85,66
85,67
85,68
85,69
85,70
85,77
85,84
85,91
85,98
85,105
85,112
85,119
85,126
85,133
85,140
63,36
63,37
63,38
63,39
63,40
63,41
63,42
63,43
63,44
63,45
63,46
63,47
63,48
63,49
63,50
63,51
63,52
63,53
63,54
63,55
63,56
63,57
63,58
63,59
63,60
63,61
63,62
63,63
63,64
63,65
63,66
63,67
63,68
63,69
63,70
63,77
63,84
63,91
63,98
63,105
63,112
63,119
63,126
63,133
63,140
64,36
64,37
64,38
64,39
64,40
64,41
64,42
64,43
64,44
64,45
64,46
64,47
64,48
64,49
64,50
64,51
64,52
64,53
64,54
64,55
64,56
64,57
64,58
64,59
64,60
64,61
64,62
64,63
64,64
64,65
64,66
64,67
64,68
64,69
64,70
64,77
64,84
64,91
64,98
64,105
64,112
64,119
64,126
64,133
64,140
44,36
44,37
44,38
44,39
44,40
44,41
44,42
44,43
44,44
44,45
44,46
44,47
44,48
44,49
44,50
44,51
44,52
44,53
44,54
44,55
44,56
44,57
44,58
44,59
44,60
44,61
44,62
44,63
44,64
44,65
44,66
44,67
44,68
44,69
44,70
44,77
44,84
44,91
44,98
44,105
44,112
44,119
44,126
44,133
44,140
220,36
220,37
220,38
220,39
220,40
220,41
220,42
220,43
220,44
220,45
220,46
220,47
220,48
220,49
220,50
220,51
220,52
220,53
220,54
220,55
220,56
220,57
220,58
220,59
220,60
220,61
220,62
220,63
220,64
220,65
220,66
220,67
220,68
220,69
220,70
220,77
220,84
220,91
220,98
220,105
220,112
220,119
220,126
220,133
220,140
196,36
196,37
196,38
196,39
196,40
196,41
196,42
196,43
196,44
196,45
196,46
196,47
196,48
196,49
196,50
196,51
196,52
196,53
196,54
196,55
196,56
196,57
196,58
196,59
196,60
196,61
196,62
196,63
196,64
196,65
196,66
196,67
196,68
196,69
196,70
196,77
196,84
196,91
