qty,plant,assembly,component
6.0,133,564,1857
6.0,72,564,1857
7.0,80,551,1857
7.0,46,551,1857
4.0,181,544,1857
2.0,72,513,1857
2.0,72,512,1857
2.0,72,495,1857
1.0,133,493,1857
6.0,72,474,1857
2.0,69,453,1857
7.0,70,449,1857
1.0,70,446,1857
10.0,181,144,1857
6.0,181,144,1857
2.0,181,144,1857
4.0,181,111,1857
4.0,181,111,1857
3.0,181,111,1857
4.0,46,111,1857
4.0,46,111,1857
3.0,46,111,1857
10.0,261,110,1857
6.0,261,110,1857
10.0,181,110,1857
6.0,181,110,1857
10.0,80,110,1857
6.0,80,110,1857
10.0,46,110,1857
6.0,46,110,1857
3.0,261,106,1857
1.0,261,106,1857
3.0,168,106,1857
1.0,168,106,1857
2.0,235,800,1775
2.0,235,799,1775
2.0,72,513,1775
2.0,72,512,1775
1.0,72,495,1775
1.0,133,493,1775
2.0,235,800,1747
2.0,235,799,1747
2.0,72,513,1747
2.0,72,512,1747
2.0,72,495,1747
1.0,133,493,1747
1.0,235,800,1508
1.0,235,799,1508
1.0,72,513,1508
1.0,72,512,1508
2.0,235,800,1462
2.0,235,799,1462
2.0,72,513,1462
2.0,72,512,1462
2.0,72,495,1462
1.0,133,493,1462
2.0,70,449,1462
3.0,235,800,1407
3.0,235,799,1407
3.0,72,513,1407
3.0,72,512,1407
3.0,133,493,1407
2.0,235,800,1329
2.0,235,799,1329
1.0,70,578,1329
1.0,70,577,1329
1.0,70,575,1329
2.0,72,513,1329
2.0,72,512,1329
1.0,133,493,1329
1.0,72,456,1329
3.0,70,449,1329
3.0,70,446,1329
1.0,261,106,1329
1.0,168,106,1329
1.0,235,800,1311
1.0,235,799,1311
1.0,181,544,1311
1.0,72,513,1311
1.0,72,512,1311
1.0,133,493,1311
1.0,72,473,1311
1.0,72,465,1311
1.0,72,464,1311
3.0,69,463,1311
3.0,69,459,1311
1.0,181,144,1311
1.0,261,110,1311
1.0,181,110,1311
1.0,80,110,1311
1.0,46,110,1311
2.0,235,800,1301
2.0,235,799,1301
2.0,72,513,1301
2.0,72,512,1301
2.0,133,493,1301
1.0,235,800,1277
1.0,235,799,1277
276.0,70,578,1277
276.0,70,577,1277
281.0,70,575,1277
26.0,69,560,1277
17.0,72,553,1277
1.0,80,551,1277
1.0,46,551,1277
1.0,181,544,1277
2.0,133,525,1277
1.0,72,513,1277
1.0,72,512,1277
1.0,133,493,1277
7.0,72,456,1277
49.0,70,449,1277
29.0,70,448,1277
135.0,70,446,1277
9.0,181,144,1277
4.0,181,144,1277
8.0,181,111,1277
2.0,181,111,1277
1.0,181,111,1277
8.0,46,111,1277
2.0,46,111,1277
1.0,46,111,1277
6.0,261,110,1277
4.0,261,110,1277
6.0,181,110,1277
4.0,181,110,1277
6.0,80,110,1277
4.0,80,110,1277
6.0,46,110,1277
4.0,46,110,1277
14.0,261,106,1277
3.0,261,106,1277
14.0,168,106,1277
3.0,168,106,1277
2.0,235,800,1245
2.0,235,799,1245
1.0,80,551,1245
1.0,46,551,1245
2.0,72,513,1245
2.0,72,512,1245
1.0,133,493,1245
3.0,72,473,1245
1.0,70,467,1245
3.0,72,465,1245
3.0,72,464,1245
1.0,70,455,1245
1.0,181,144,1245
6.0,181,111,1245
1.0,181,111,1245
6.0,46,111,1245
1.0,46,111,1245
2.0,261,110,1245
1.0,261,110,1245
2.0,181,110,1245
1.0,181,110,1245
2.0,80,110,1245
1.0,80,110,1245
2.0,46,110,1245
1.0,46,110,1245
2.0,235,800,1189
2.0,235,799,1189
2.0,72,513,1189
2.0,72,512,1189
1.0,133,493,1189
2.0,70,449,1189
1.0,235,800,916
1.0,235,799,916
2.0,69,560,916
2.0,72,521,916
2.0,133,518,916
2.0,133,517,916
1.0,72,513,916
1.0,72,512,916
1.0,133,493,916
1.0,235,800,366
1.0,235,799,366
1.0,72,513,366
1.0,72,512,366
1.0,235,800,59
1.0,235,799,59
1.0,70,578,59
1.0,70,577,59
1.0,70,575,59
2.0,69,560,59
1.0,4,543,59
1.0,4,540,59
2.0,133,525,59
1.0,72,513,59
1.0,72,512,59
1.0,133,493,59
1.0,235,791,4001
1.0,231,791,4001
1.0,72,495,4001
1.0,72,494,4001
1.0,235,791,3835
1.0,231,791,3835
1.0,72,494,3835
1.0,235,791,3736
1.0,231,791,3736
1.0,68,790,3736
1.0,68,789,3736
1.0,72,494,3736
1.0,133,486,3736
1.0,235,791,3689
1.0,231,791,3689
1.0,4,540,3689
1.0,133,525,3689
2.0,235,791,3554
2.0,231,791,3554
2.0,72,494,3554
1.0,72,485,3554
1.0,235,791,3040
1.0,231,791,3040
1.0,72,495,3040
1.0,72,494,3040
1.0,235,791,2962
1.0,231,791,2962
1.0,72,494,2962
1.0,235,791,2829
1.0,231,791,2829
13.0,4,543,2829
1.0,4,541,2829
1.0,46,537,2829
59.0,72,507,2829
2.0,72,501,2829
4.0,4,497,2829
23.0,72,485,2829
13.0,168,101,2829
1.0,168,101,2829
3.0,235,791,2777
3.0,231,791,2777
1.0,68,790,2777
1.0,68,789,2777
4.0,72,579,2777
14.0,72,507,2777
10.0,4,506,2777
10.0,4,505,2777
7.0,133,504,2777
7.0,4,504,2777
1.0,72,496,2777
5.0,72,491,2777
5.0,72,490,2777
1.0,133,486,2777
1.0,72,483,2777
10.0,72,456,2777
4.0,235,791,2662
4.0,231,791,2662
4.0,72,494,2662
2.0,235,791,2651
2.0,231,791,2651
2.0,72,494,2651
2.0,235,791,2414
2.0,231,791,2414
2.0,4,540,2414
2.0,4,536,2414
4.0,72,495,2414
2.0,72,494,2414
2.0,133,493,2414
2.0,72,473,2414
2.0,72,465,2414
2.0,72,464,2414
1.0,235,791,2374
1.0,231,791,2374
1.0,72,496,2374
1.0,133,486,2374
1.0,235,791,2276
1.0,231,791,2276
1.0,4,540,2276
3.0,4,536,2276
3.0,72,507,2276
1.0,72,494,2276
1.0,72,456,2276
4.0,235,791,2165
4.0,231,791,2165
8.0,72,529,2165
8.0,133,525,2165
4.0,72,494,2165
1.0,168,101,2165
2.0,181,97,2165
2.0,46,97,2165
1.0,235,791,2163
1.0,231,791,2163
1.0,72,494,2163
2.0,235,791,2152
2.0,231,791,2152
2.0,72,494,2152
1.0,72,485,2152
1.0,235,791,2081
1.0,231,791,2081
1.0,68,790,2081
1.0,68,789,2081
4.0,72,568,2081
4.0,4,506,2081
4.0,4,505,2081
4.0,133,504,2081
4.0,4,504,2081
1.0,72,494,2081
1.0,133,486,2081
1.0,72,485,2081
1.0,235,791,2076
1.0,231,791,2076
10.0,4,540,2076
4.0,4,536,2076
3.0,72,507,2076
1.0,72,494,2076
2.0,72,491,2076
2.0,72,490,2076
2.0,72,485,2076
2.0,235,791,1933
2.0,231,791,1933
2.0,72,494,1933
2.0,72,485,1933
1.0,168,101,1933
4.0,181,97,1933
1.0,181,97,1933
4.0,46,97,1933
1.0,46,97,1933
4.0,261,81,1933
2.0,235,791,1914
2.0,231,791,1914
2.0,72,494,1914
2.0,235,791,1894
2.0,231,791,1894
2.0,72,494,1894
2.0,181,97,1894
2.0,46,97,1894
2.0,235,791,1887
2.0,231,791,1887
19.0,72,501,1887
1.0,72,498,1887
23.0,4,497,1887
2.0,72,494,1887
16.0,72,485,1887
1.0,168,478,1887
1.0,168,477,1887
1.0,181,97,1887
1.0,46,97,1887
4.0,235,791,1886
4.0,231,791,1886
19.0,72,501,1886
2.0,72,498,1886
10.0,4,497,1886
4.0,72,494,1886
6.0,72,485,1886
1.0,168,478,1886
1.0,168,477,1886
38.0,261,81,1886
28.0,261,81,1886
1.0,138,58,1886
1.0,56,58,1886
1.0,138,54,1886
1.0,56,54,1886
1.0,235,791,1874
1.0,231,791,1874
1.0,72,494,1874
1.0,72,485,1874
2.0,181,97,1874
2.0,46,97,1874
2.0,235,791,1856
2.0,231,791,1856
4.0,68,790,1856
4.0,68,789,1856
3.0,4,506,1856
3.0,4,505,1856
2.0,133,504,1856
2.0,4,504,1856
2.0,72,494,1856
4.0,133,486,1856
1.0,72,485,1856
2.0,168,478,1856
1.0,168,477,1856
1.0,72,456,1856
3.0,168,101,1856
1.0,181,98,1856
1.0,46,98,1856
14.0,181,97,1856
4.0,181,97,1856
14.0,46,97,1856
4.0,46,97,1856
8.0,261,81,1856
7.0,261,81,1856
6.0,261,81,1856
1.0,138,64,1856
1.0,56,64,1856
1.0,138,57,1856
1.0,138,51,1856
1.0,56,51,1856
2.0,235,791,1840
2.0,231,791,1840
2.0,68,790,1840
2.0,68,789,1840
8.0,46,537,1840
9.0,72,531,1840
145.0,72,529,1840
3.0,72,516,1840
34.0,72,507,1840
5.0,72,501,1840
15.0,4,497,1840
2.0,72,494,1840
2.0,133,486,1840
1.0,168,478,1840
10.0,168,101,1840
6.0,168,101,1840
10.0,181,97,1840
6.0,181,97,1840
1.0,181,97,1840
10.0,46,97,1840
6.0,46,97,1840
1.0,46,97,1840
1.0,138,64,1840
1.0,56,64,1840
1.0,138,57,1840
1.0,138,51,1840
1.0,56,51,1840
16.0,235,791,1737
16.0,231,791,1737
32.0,133,525,1737
5.0,4,506,1737
5.0,4,505,1737
5.0,133,504,1737
5.0,4,504,1737
48.0,72,501,1737
16.0,72,495,1737
16.0,72,494,1737
24.0,72,485,1737
2.0,235,791,1705
2.0,231,791,1705
12.0,68,790,1705
12.0,68,789,1705
4.0,133,567,1705
49.0,4,543,1705
37.0,4,540,1705
32.0,4,536,1705
48.0,72,534,1705
50.0,11,514,1705
19.0,4,506,1705
19.0,4,505,1705
10.0,133,504,1705
10.0,4,504,1705
2.0,72,495,1705
2.0,72,494,1705
5.0,72,491,1705
5.0,72,490,1705
50.0,72,489,1705
12.0,133,486,1705
10.0,72,485,1705
175.0,72,479,1705
3.0,235,791,1677
3.0,231,791,1677
8.0,68,790,1677
8.0,68,789,1677
5.0,72,579,1677
26.0,11,550,1677
26.0,11,549,1677
120.0,4,543,1677
101.0,4,540,1677
2.0,46,537,1677
180.0,72,529,1677
20.0,133,525,1677
3.0,72,508,1677
247.0,72,507,1677
146.0,4,506,1677
146.0,4,505,1677
93.0,133,504,1677
93.0,4,504,1677
7.0,72,495,1677
3.0,72,494,1677
98.0,72,491,1677
98.0,72,490,1677
8.0,133,486,1677
8.0,72,483,1677
5.0,168,101,1677
1.0,168,101,1677
1.0,181,98,1677
1.0,181,98,1677
1.0,46,98,1677
1.0,46,98,1677
2.0,181,97,1677
2.0,181,97,1677
2.0,46,97,1677
2.0,46,97,1677
1.0,235,791,1467
1.0,231,791,1467
1.0,72,501,1467
1.0,72,494,1467
2.0,168,101,1467
1.0,235,791,1443
1.0,231,791,1443
4.0,11,550,1443
4.0,11,549,1443
27.0,72,501,1443
1.0,72,494,1443
2.0,181,97,1443
2.0,46,97,1443
6.0,235,791,1435
6.0,231,791,1435
26.0,4,540,1435
14.0,72,529,1435
11.0,72,507,1435
6.0,72,501,1435
12.0,72,495,1435
6.0,72,494,1435
35.0,72,491,1435
35.0,72,490,1435
25.0,72,489,1435
7.0,72,485,1435
25.0,72,479,1435
2.0,235,791,1432
2.0,231,791,1432
1.0,72,531,1432
16.0,72,507,1432
2.0,72,495,1432
2.0,72,494,1432
2.0,72,491,1432
2.0,72,490,1432
1.0,72,485,1432
1.0,261,81,1432
1.0,261,81,1432
1.0,235,791,1367
1.0,231,791,1367
3.0,133,504,1367
3.0,4,504,1367
1.0,72,495,1367
1.0,72,494,1367
1.0,235,791,1361
1.0,231,791,1361
2.0,68,790,1361
2.0,68,789,1361
1.0,4,541,1361
1.0,46,537,1361
1.0,4,506,1361
1.0,4,505,1361
1.0,133,504,1361
1.0,4,504,1361
2.0,72,501,1361
1.0,72,495,1361
1.0,72,494,1361
2.0,133,486,1361
1.0,72,485,1361
1.0,181,98,1361
1.0,181,98,1361
1.0,46,98,1361
1.0,46,98,1361
2.0,235,791,1328
2.0,231,791,1328
2.0,72,507,1328
2.0,72,495,1328
2.0,72,494,1328
2.0,72,485,1328
2.0,181,97,1328
2.0,181,97,1328
2.0,46,97,1328
2.0,46,97,1328
1.0,235,791,1315
1.0,231,791,1315
7.0,11,550,1315
7.0,11,549,1315
3.0,4,543,1315
3.0,46,537,1315
11.0,4,536,1315
22.0,72,529,1315
34.0,72,507,1315
3.0,4,506,1315
3.0,4,505,1315
3.0,133,504,1315
3.0,4,504,1315
8.0,72,501,1315
2.0,72,498,1315
2.0,4,497,1315
1.0,72,495,1315
1.0,72,494,1315
9.0,72,491,1315
9.0,72,490,1315
13.0,72,485,1315
1.0,168,478,1315
1.0,168,477,1315
3.0,168,101,1315
1.0,168,101,1315
4.0,181,98,1315
2.0,181,98,1315
4.0,46,98,1315
2.0,46,98,1315
4.0,181,97,1315
2.0,181,97,1315
4.0,46,97,1315
2.0,46,97,1315
1.0,235,791,1276
1.0,231,791,1276
1.0,46,537,1276
55.0,72,501,1276
1.0,72,495,1276
1.0,72,494,1276
49.0,72,481,1276
21.0,168,101,1276
2.0,168,101,1276
6.0,181,98,1276
4.0,181,98,1276
6.0,46,98,1276
4.0,46,98,1276
4.0,181,97,1276
2.0,181,97,1276
4.0,46,97,1276
2.0,46,97,1276
1.0,235,791,1214
1.0,231,791,1214
1.0,72,494,1214
3.0,235,791,1188
3.0,231,791,1188
2.0,72,495,1188
3.0,72,494,1188
1.0,72,485,1188
2.0,181,97,1188
2.0,46,97,1188
1.0,235,791,1179
1.0,231,791,1179
1.0,72,495,1179
1.0,72,494,1179
1.0,181,98,1179
1.0,46,98,1179
2.0,181,97,1179
2.0,46,97,1179
1.0,261,81,1179
1.0,235,791,1148
1.0,231,791,1148
1.0,11,550,1148
1.0,11,549,1148
30.0,72,529,1148
17.0,72,501,1148
3.0,72,495,1148
1.0,72,494,1148
1.0,168,101,1148
3.0,181,98,1148
3.0,46,98,1148
3.0,181,97,1148
3.0,46,97,1148
4.0,235,791,1069
4.0,231,791,1069
2.0,68,790,1069
2.0,68,789,1069
37.0,11,550,1069
37.0,11,549,1069
73.0,4,543,1069
433.0,4,536,1069
224.0,72,529,1069
8.0,72,508,1069
74.0,72,501,1069
27.0,4,497,1069
18.0,72,495,1069
4.0,72,494,1069
3.0,72,491,1069
3.0,72,490,1069
2.0,133,486,1069
11.0,72,485,1069
3.0,72,481,1069
114.0,72,479,1069
1.0,168,478,1069
1.0,168,477,1069
15.0,72,451,1069
2.0,168,101,1069
1.0,235,791,1052
1.0,231,791,1052
1.0,46,537,1052
1.0,72,501,1052
1.0,72,494,1052
1.0,235,791,1027
1.0,231,791,1027
13.0,4,540,1027
2.0,4,506,1027
2.0,4,505,1027
1.0,133,504,1027
1.0,4,504,1027
1.0,72,494,1027
24.0,235,791,1024
24.0,231,791,1024
4.0,4,536,1024
2.0,72,507,1024
24.0,72,494,1024
2.0,235,791,1004
2.0,231,791,1004
1.0,72,579,1004
9.0,4,540,1004
2.0,72,494,1004
5.0,235,791,987
5.0,231,791,987
3.0,68,790,987
3.0,68,789,987
16.0,4,541,987
217.0,4,540,987
111.0,11,514,987
339.0,72,507,987
17.0,4,506,987
17.0,4,505,987
16.0,133,504,987
16.0,4,504,987
6.0,72,498,987
5.0,72,494,987
59.0,72,491,987
59.0,72,490,987
136.0,72,489,987
2.0,133,486,987
65.0,72,485,987
8.0,72,480,987
4.0,235,791,968
4.0,231,791,968
3.0,4,506,968
3.0,4,505,968
2.0,133,504,968
2.0,4,504,968
4.0,72,494,968
4.0,235,791,945
4.0,231,791,945
4.0,72,494,945
24.0,235,791,934
24.0,231,791,934
18.0,68,790,934
18.0,68,789,934
14.0,72,579,934
269.0,4,540,934
110.0,11,514,934
5.0,4,506,934
5.0,4,505,934
3.0,133,504,934
3.0,4,504,934
24.0,72,494,934
135.0,72,489,934
8.0,72,485,934
3.0,235,791,931
3.0,231,791,931
3.0,72,494,931
9.0,235,791,921
9.0,231,791,921
18.0,68,790,921
18.0,68,789,921
25.0,72,568,921
16.0,133,567,921
10.0,4,541,921
4.0,4,540,921
4.0,4,536,921
38.0,4,506,921
38.0,4,505,921
25.0,133,504,921
25.0,4,504,921
8.0,72,498,921
9.0,72,494,921
18.0,133,486,921
3.0,72,483,921
7.0,72,480,921
15.0,235,791,920
15.0,231,791,920
1.0,72,579,920
127.0,4,540,920
119.0,4,536,920
55.0,72,534,920
40.0,11,514,920
28.0,4,506,920
28.0,4,505,920
15.0,133,504,920
15.0,4,504,920
15.0,72,494,920
137.0,72,491,920
137.0,72,490,920
40.0,72,489,920
2.0,72,483,920
3.0,235,791,917
3.0,231,791,917
3.0,72,495,917
3.0,72,494,917
3.0,235,791,915
3.0,231,791,915
6.0,68,790,915
6.0,68,789,915
5.0,72,495,915
3.0,72,494,915
6.0,133,486,915
10.0,235,791,914
10.0,231,791,914
4.0,68,790,914
4.0,68,789,914
13.0,4,541,914
330.0,4,540,914
19.0,72,534,914
21.0,72,531,914
1.0,72,527,914
22.0,11,514,914
240.0,72,507,914
5.0,4,506,914
5.0,4,505,914
16.0,133,504,914
16.0,4,504,914
15.0,72,498,914
10.0,72,494,914
29.0,72,491,914
29.0,72,490,914
16.0,72,489,914
4.0,133,486,914
1.0,235,791,908
1.0,231,791,908
2.0,4,506,908
2.0,4,505,908
1.0,133,504,908
1.0,4,504,908
1.0,4,497,908
1.0,72,494,908
4.0,235,791,904
4.0,231,791,904
53.0,4,540,904
43.0,72,529,904
32.0,72,507,904
2.0,4,497,904
4.0,72,494,904
1.0,235,791,351
1.0,231,791,351
1.0,72,494,351
1.0,68,790,3824
1.0,68,789,3824
1.0,133,486,3824
1.0,68,790,3699
1.0,68,789,3699
1.0,72,507,3699
1.0,133,486,3699
1.0,68,790,3553
1.0,68,789,3553
1.0,138,51,3553
1.0,56,51,3553
1.0,68,790,3534
1.0,68,789,3534
1.0,68,790,3036
1.0,68,789,3036
1.0,133,486,3036
1.0,69,463,3036
1.0,69,459,3036
1.0,68,790,2977
1.0,68,789,2977
1.0,133,486,2977
1.0,68,790,2773
1.0,68,789,2773
1.0,133,486,2773
1.0,68,790,2645
1.0,68,789,2645
1.0,72,579,2645
26.0,4,506,2645
26.0,4,505,2645
13.0,133,504,2645
13.0,4,504,2645
5.0,4,497,2645
10.0,72,491,2645
10.0,72,490,2645
1.0,133,486,2645
2.0,72,485,2645
2.0,72,483,2645
1.0,68,790,2346
1.0,68,789,2346
1.0,133,486,2346
1.0,68,790,2267
1.0,68,789,2267
1.0,133,486,2267
1.0,68,790,2136
1.0,68,789,2136
2.0,72,529,2136
2.0,72,501,2136
1.0,72,491,2136
1.0,72,490,2136
4.0,68,790,2111
4.0,68,789,2111
4.0,133,486,2111
1.0,68,790,1920
1.0,68,789,1920
1.0,133,486,1920
1.0,72,485,1920
1.0,68,790,1893
1.0,68,789,1893
4.0,72,501,1893
1.0,72,498,1893
1.0,4,497,1893
1.0,133,486,1893
2.0,168,477,1893
1.0,68,790,1873
1.0,68,789,1873
1.0,72,501,1873
1.0,133,486,1873
1.0,181,98,1873
1.0,46,98,1873
1.0,138,64,1873
1.0,56,64,1873
1.0,138,51,1873
1.0,56,51,1873
1.0,68,790,1870
1.0,68,789,1870
1.0,133,486,1870
1.0,168,478,1870
1.0,181,97,1870
1.0,46,97,1870
4.0,68,790,1837
4.0,68,789,1837
4.0,133,486,1837
2.0,168,101,1837
4.0,68,790,1788
4.0,68,789,1788
4.0,133,486,1788
12.0,72,485,1788
32.0,68,790,1768
32.0,68,789,1768
21.0,72,579,1768
33.0,72,568,1768
21.0,133,567,1768
18.0,4,543,1768
17.0,4,541,1768
90.0,4,540,1768
4.0,46,537,1768
70.0,4,536,1768
21.0,72,507,1768
50.0,4,506,1768
50.0,4,505,1768
24.0,133,504,1768
24.0,4,504,1768
10.0,72,498,1768
35.0,72,491,1768
35.0,72,490,1768
7.0,72,489,1768
32.0,133,486,1768
5.0,72,483,1768
51.0,72,481,1768
102.0,72,479,1768
16.0,72,451,1768
13.0,168,101,1768
10.0,168,101,1768
6.0,181,98,1768
3.0,181,98,1768
6.0,46,98,1768
3.0,46,98,1768
6.0,181,97,1768
6.0,181,97,1768
6.0,46,97,1768
6.0,46,97,1768
10.0,261,81,1768
1.0,68,790,1291
1.0,68,789,1291
6.0,72,531,1291
2.0,72,529,1291
4.0,72,501,1291
1.0,133,486,1291
2.0,168,101,1291
1.0,68,790,1207
1.0,68,789,1207
1.0,46,537,1207
1.0,133,486,1207
1.0,68,790,1054
1.0,68,789,1054
2.0,46,537,1054
1.0,133,486,1054
1.0,168,477,1054
1.0,168,101,1054
2.0,181,98,1054
2.0,46,98,1054
2.0,181,97,1054
2.0,46,97,1054
2.0,261,81,1054
2.0,261,81,1054
1.0,68,790,1026
1.0,68,789,1026
1.0,133,486,1026
1.0,168,101,1026
1.0,68,790,1015
1.0,68,789,1015
10.0,4,540,1015
25.0,11,514,1015
25.0,72,489,1015
1.0,133,486,1015
6.0,68,790,982
6.0,68,789,982
4.0,4,540,982
6.0,133,486,982
1.0,68,790,952
1.0,68,789,952
1.0,133,486,952
1.0,68,790,950
1.0,68,789,950
1.0,68,790,948
1.0,68,789,948
1.0,68,790,935
1.0,68,789,935
25.0,4,540,935
1.0,133,486,935
1.0,72,480,935
1.0,68,790,883
1.0,68,789,883
1.0,133,486,883
1.0,68,790,872
1.0,68,789,872
4.0,72,579,872
1.0,133,486,872
4.0,68,790,870
4.0,68,789,870
4.0,4,540,870
12.0,4,536,870
6.0,72,507,870
4.0,133,486,870
4.0,68,790,852
4.0,68,789,852
4.0,133,486,852
1.0,68,790,339
1.0,68,789,339
1.0,133,486,339
2.0,243,719,3993
2.0,243,718,3993
2.0,243,717,3993
2.0,243,716,3993
2.0,243,715,3993
2.0,243,719,3152
2.0,243,718,3152
2.0,243,717,3152
2.0,243,716,3152
2.0,14,139,3152
2.0,14,138,3152
2.0,243,719,3136
2.0,243,718,3136
2.0,243,717,3136
2.0,243,716,3136
2.0,72,216,3136
2.0,72,168,3136
2.0,18,163,3136
2.0,18,159,3136
2.0,18,139,3136
2.0,14,139,3136
2.0,18,138,3136
2.0,14,138,3136
1.0,243,719,3124
1.0,243,718,3124
1.0,243,717,3124
1.0,243,716,3124
1.0,243,715,3124
1.0,68,225,3124
1.0,72,216,3124
1.0,18,190,3124
1.0,18,188,3124
1.0,18,187,3124
1.0,18,186,3124
1.0,18,184,3124
1.0,72,182,3124
1.0,72,168,3124
1.0,18,163,3124
1.0,18,159,3124
1.0,79,145,3124
1.0,72,145,3124
1.0,18,139,3124
1.0,14,139,3124
1.0,18,138,3124
1.0,14,138,3124
1.0,18,128,3124
1.0,18,127,3124
1.0,72,93,3124
1.0,72,92,3124
1.0,72,91,3124
1.0,72,90,3124
1.0,243,719,3119
1.0,243,718,3119
1.0,243,717,3119
1.0,243,716,3119
1.0,72,216,3119
1.0,72,169,3119
1.0,72,168,3119
1.0,18,163,3119
1.0,18,159,3119
1.0,18,139,3119
1.0,14,139,3119
1.0,18,138,3119
1.0,14,138,3119
10.0,243,719,3113
10.0,243,718,3113
10.0,243,717,3113
10.0,243,716,3113
16.0,243,715,3113
20.0,14,139,3113
20.0,14,138,3113
2.0,243,719,3105
2.0,243,718,3105
2.0,243,717,3105
2.0,243,716,3105
1.0,72,507,3105
2.0,72,216,3105
2.0,72,169,3105
2.0,72,168,3105
2.0,18,163,3105
2.0,18,159,3105
2.0,79,145,3105
2.0,72,145,3105
2.0,18,139,3105
2.0,14,139,3105
2.0,18,138,3105
2.0,14,138,3105
2.0,72,96,3105
2.0,72,95,3105
2.0,72,94,3105
1.0,72,93,3105
2.0,72,92,3105
1.0,72,91,3105
2.0,72,90,3105
2.0,243,719,3102
2.0,243,718,3102
2.0,243,717,3102
2.0,243,716,3102
2.0,243,715,3102
2.0,68,225,3102
2.0,72,216,3102
2.0,18,190,3102
2.0,18,188,3102
2.0,18,187,3102
2.0,18,186,3102
2.0,18,184,3102
2.0,72,182,3102
2.0,72,169,3102
2.0,72,168,3102
2.0,18,163,3102
2.0,18,159,3102
2.0,79,145,3102
2.0,72,145,3102
2.0,18,139,3102
2.0,14,139,3102
2.0,18,138,3102
2.0,14,138,3102
2.0,18,127,3102
2.0,18,128,3102
2.0,18,127,3102
2.0,72,93,3102
2.0,72,92,3102
2.0,72,91,3102
2.0,72,90,3102
1.0,243,719,3101
1.0,243,718,3101
1.0,243,717,3101
1.0,243,716,3101
1.0,72,216,3101
1.0,72,169,3101
1.0,72,168,3101
1.0,18,163,3101
1.0,18,159,3101
1.0,79,145,3101
1.0,72,145,3101
1.0,18,139,3101
1.0,14,139,3101
1.0,18,138,3101
1.0,14,138,3101
1.0,72,96,3101
1.0,72,95,3101
1.0,72,94,3101
1.0,72,93,3101
1.0,72,92,3101
1.0,72,91,3101
1.0,72,90,3101
2.0,243,719,3059
2.0,243,718,3059
2.0,243,717,3059
2.0,243,716,3059
2.0,72,216,3059
2.0,72,169,3059
2.0,72,168,3059
2.0,18,163,3059
2.0,18,159,3059
2.0,79,145,3059
2.0,72,145,3059
2.0,72,96,3059
2.0,72,95,3059
2.0,72,94,3059
1.0,72,93,3059
2.0,72,92,3059
1.0,72,91,3059
2.0,72,90,3059
4.0,243,719,3011
4.0,243,718,3011
8.0,243,717,3011
8.0,243,716,3011
11.0,14,139,3011
11.0,14,138,3011
8.0,243,719,3010
8.0,243,718,3010
4.0,243,717,3010
4.0,243,716,3010
1.0,14,139,3010
1.0,14,138,3010
4.0,243,719,2982
4.0,243,718,2982
4.0,243,717,2982
4.0,243,716,2982
2.0,68,225,2982
2.0,18,190,2982
2.0,18,188,2982
2.0,18,187,2982
2.0,18,186,2982
2.0,18,184,2982
2.0,72,182,2982
4.0,18,127,2982
4.0,18,128,2982
4.0,18,127,2982
8.0,243,719,2974
8.0,243,718,2974
4.0,243,717,2974
4.0,243,716,2974
1.0,243,719,2969
1.0,243,718,2969
1.0,243,717,2969
1.0,243,716,2969
1.0,243,715,2969
4.0,14,139,2969
4.0,14,138,2969
1.0,243,719,2924
1.0,243,718,2924
1.0,243,717,2924
1.0,243,716,2924
1.0,18,79,2924
1.0,18,78,2924
1.0,18,75,2924
1.0,18,74,2924
1.0,243,719,820
1.0,243,717,820
1.0,18,79,820
1.0,243,719,815
1.0,243,718,815
1.0,243,717,815
1.0,243,716,815
1.0,18,79,815
1.0,18,78,815
1.0,243,719,810
1.0,243,717,810
1.0,18,79,810
4.0,243,719,800
4.0,243,717,800
1.0,243,719,695
1.0,243,718,695
1.0,243,717,695
1.0,243,716,695
1.0,18,79,695
1.0,18,78,695
1.0,18,75,695
1.0,18,74,695
1.0,243,719,674
1.0,243,718,674
1.0,243,717,674
1.0,243,716,674
1.0,18,79,674
1.0,18,78,674
1.0,18,75,674
1.0,18,74,674
1.0,18,69,674
1.0,18,68,674
1.0,243,719,673
1.0,243,718,673
1.0,243,717,673
1.0,243,716,673
1.0,18,79,673
1.0,18,78,673
1.0,18,75,673
1.0,18,74,673
1.0,18,69,673
1.0,18,68,673
1.0,243,719,670
1.0,243,718,670
1.0,243,717,670
1.0,243,716,670
1.0,18,79,670
1.0,18,78,670
1.0,18,75,670
1.0,18,74,670
2.0,243,719,648
2.0,243,718,648
2.0,243,717,648
2.0,243,716,648
2.0,72,216,648
2.0,72,169,648
2.0,72,168,648
2.0,18,163,648
2.0,18,159,648
2.0,79,145,648
2.0,72,145,648
2.0,72,96,648
2.0,72,95,648
2.0,72,94,648
2.0,72,92,648
2.0,72,90,648
2.0,243,719,541
2.0,243,718,541
2.0,243,717,541
2.0,243,716,541
2.0,72,216,541
2.0,72,168,541
2.0,18,163,541
2.0,18,159,541
2.0,18,139,541
2.0,14,139,541
2.0,18,138,541
2.0,14,138,541
1.0,243,719,473
1.0,243,718,473
1.0,243,717,473
1.0,243,716,473
2.0,243,719,110
2.0,243,718,110
