item_code,period,order_demand,pre_demand
2003,42,60000,60000
2003,43,0,0
2003,44,0,0
2003,45,0,0
2003,46,0,0
2003,50,0,0
2003,65,0,0
2003,66,0,0
2004,37,29100,29100
2004,38,0,0
2004,39,0,0
2004,40,0,0
2004,41,0,0
2004,42,0,0
2004,43,0,0
2004,44,0,0
2004,45,71500,71500
2004,46,0,0
2004,47,0,0
2004,49,0,0
2004,50,0,0
2004,51,0,0
2004,52,0,0
2004,53,0,0
2004,55,0,0
2004,56,0,0
2004,60,0,0
2004,61,0,0
2004,65,0,0
2004,66,0,0
2005,40,0,0
2005,41,0,0
2005,42,0,0
2005,45,0,0
2005,50,0,0
2005,52,0,0
2005,65,0,0
2005,66,0,0
2008,36,35000,35000
2008,38,0,0
2008,39,0,0
2008,40,0,0
2008,41,0,0
2008,42,0,0
2008,43,0,0
2008,44,0,0
2008,45,0,0
2008,46,0,0
2008,47,0,0
2008,49,0,0
2008,50,0,0
2008,55,0,0
2008,56,0,0
2008,58,0,0
2008,65,0,0
2008,66,0,0
2010,39,0,0
2010,40,0,0
2010,42,0,0
2010,65,0,0
2011,37,484137,484137
2011,38,0,0
2011,39,0,0
2011,40,0,0
2011,42,0,0
2011,43,0,0
2011,45,0,0
2011,46,1837320,1837320
2011,47,0,0
2011,49,0,0
2011,50,0,0
2011,51,0,0
2011,55,0,0
2012,40,0,0
2012,41,0,0
2012,50,0,0
2012,65,0,0
2013,36,300000,300000
2013,38,0,0
2013,39,0,0
2013,40,0,0
2013,41,0,0
2013,43,0,0
2013,44,0,0
2013,45,0,0
2013,46,0,0
2013,47,0,0
2013,49,0,0
2013,50,0,0
2013,51,0,0
2013,52,84600,84600
2013,55,0,0
2013,56,0,0
2013,58,0,0
2013,60,0,0
2013,65,0,0
2013,66,0,0
2014,36,250000,250000
2014,37,60000,60000
2014,38,6000,6000
2014,40,21800,21800
2014,41,0,0
2014,42,45000,45000
2014,43,0,0
2014,45,53700,53700
2014,50,0,0
2014,52,0,0
2014,65,0,0
2014,66,0,0
2015,45,0,0
2015,50,0,0
2015,65,0,0
2015,66,0,0
2017,36,37,37
2017,40,0,0
2017,41,0,0
2017,42,0,0
2017,43,0,0
2017,44,0,0
2017,45,0,0
2017,46,0,0
2017,50,0,0
2017,65,0,0
2017,66,0,0
2018,36,138000,138000
2018,37,0,0
2018,38,0,0
2018,39,0,0
2018,40,0,0
2018,41,0,0
2018,42,4000,4000
2018,43,0,0
2018,44,0,0
2018,45,0,0
2018,47,0,0
2018,48,0,0
2018,50,0,0
2018,51,0,0
2018,52,118400,118400
2018,53,0,0
2018,55,0,0
2018,56,0,0
2018,58,0,0
2018,60,0,0
2018,61,0,0
2018,65,0,0
2018,66,0,0
2019,36,8000,8000
2019,37,0,0
2019,38,0,0
2019,39,0,0
2019,40,0,0
2019,41,0,0
2019,43,0,0
2019,45,0,0
2019,49,0,0
2019,50,0,0
2019,53,0,0
2019,55,0,0
2019,58,0,0
2019,61,0,0
2019,65,0,0
2019,66,0,0
2020,37,0,0
2020,40,0,0
2020,45,0,0
2020,50,0,0
2023,40,0,0
2023,41,0,0
2023,42,0,0
2024,36,6000,6000
2024,37,0,0
2024,38,0,0
2024,39,0,0
2024,40,0,0
2024,41,0,0
2024,42,0,0
2024,43,0,0
2024,44,0,0
2024,45,0,0
2024,49,0,0
2024,50,0,0
2024,66,0,0
2025,36,16000,16000
2025,39,0,0
2025,40,0,0
2025,41,0,0
2025,43,0,0
2025,45,0,0
2025,46,0,0
2025,47,0,0
2025,50,0,0
2025,51,0,0
2025,52,0,0
2025,53,0,0
2025,55,0,0
2025,58,0,0
2025,60,0,0
2025,65,0,0
2025,66,0,0
2026,39,0,0
2026,40,0,0
2026,41,0,0
2026,43,0,0
2026,44,0,0
2026,45,0,0
2026,48,0,0
2026,50,0,0
2026,51,0,0
2026,58,0,0
2026,60,0,0
2026,65,0,0
2026,66,0,0
2028,36,10000,10000
2028,39,0,0
2028,40,0,0
2028,41,0,0
2028,42,0,0
2028,43,0,0
2028,45,0,0
2028,50,0,0
2028,58,0,0
2030,39,0,0
2030,40,0,0
2030,42,0,0
2030,44,0,0
2031,40,0,0
2031,41,0,0
2031,43,0,0
2031,45,0,0
2031,50,0,0
2031,51,0,0
2031,65,0,0
2031,66,0,0
2032,36,20000,20000
2032,38,0,0
2032,39,0,0
2032,40,0,0
2032,41,0,0
2032,42,0,0
2032,43,0,0
2032,44,0,0
2032,45,0,0
2032,46,0,0
2032,47,0,0
2032,49,0,0
2032,50,0,0
2032,51,0,0
2032,52,255000,255000
2032,53,0,0
2032,55,0,0
2032,58,0,0
2032,60,0,0
2032,61,0,0
2032,65,0,0
2032,66,0,0
2033,38,0,0
2033,39,0,0
2033,40,0,0
2033,42,0,0
2033,43,0,0
2033,45,0,0
2033,58,0,0
2033,66,0,0
2037,39,0,0
2038,39,0,0
2039,39,0,0
2047,39,0,0
2054,40,0,0
2055,37,60000,60000
2055,38,2000,2000
2055,42,0,0
2055,43,0,0
2055,44,0,0
2055,45,0,0
2055,46,0,0
2055,50,0,0
2055,65,0,0
2056,36,7000,7000
2056,39,0,0
2056,41,0,0
2056,43,0,0
2056,45,0,0
2056,47,0,0
2056,49,0,0
2056,50,0,0
2057,39,0,0
2057,40,2880,2880
2057,52,0,0
2058,36,12000,12000
2058,39,0,0
2058,40,0,0
2058,42,0,0
2058,43,0,0
2058,50,0,0
2058,51,0,0
2058,58,0,0
2058,60,0,0
2058,65,0,0
2058,66,0,0
2059,36,1000,1000
2059,38,0,0
2059,39,0,0
2059,40,0,0
2059,41,0,0
2059,43,0,0
2059,45,0,0
2059,50,0,0
2059,58,0,0
2059,60,0,0
2059,66,0,0
2060,40,2000,2000
2060,41,0,0
2060,42,2000,2000
2060,43,0,0
2060,45,0,0
2060,49,0,0
2060,50,0,0
2060,65,0,0
2060,66,0,0
2061,36,80000,80000
2061,37,0,0
2061,38,45320,45320
2061,39,0,0
2061,40,18300,18300
2061,41,0,0
2061,42,0,0
2061,43,0,0
2061,44,0,0
2061,45,0,0
2061,46,0,0
2061,47,0,0
2061,49,0,0
2061,50,0,0
2061,51,0,0
2061,52,44400,44400
2061,53,0,0
2061,55,0,0
2061,56,0,0
2061,58,0,0
2061,60,0,0
2061,65,0,0
2061,66,0,0
2065,37,0,0
2065,40,0,0
2065,42,0,0
2065,45,0,0
2065,50,0,0
2065,55,0,0
2067,37,8720,8720
2067,38,2000,2000
2067,39,0,0
2067,40,0,0
2067,41,0,0
2067,43,0,0
2067,45,0,0
2067,55,0,0
2067,65,0,0
2069,46,0,0
2071,42,0,0
2071,43,0,0
2071,44,0,0
2071,45,0,0
2071,46,0,0
2071,65,0,0
2072,37,398100,398100
2072,39,0,0
2072,40,0,0
2072,41,0,0
2072,42,0,0
2072,45,143000,143000
2072,50,0,0
2072,51,0,0
2072,52,1054000,1054000
2072,55,0,0
2072,60,0,0
2072,65,0,0
2072,66,0,0
2074,40,480,480
2076,38,1500,1500
2076,39,5500,5500
2076,40,500,500
2077,37,400,400
2077,39,0,0
2077,42,4000,4000
2077,45,0,0
2077,65,0,0
2078,45,0,0
2079,37,1830,1830
2079,39,0,0
2079,40,0,0
2079,41,0,0
2079,42,0,0
2079,43,0,0
2079,44,0,0
2079,45,0,0
2079,46,0,0
2079,50,0,0
2079,65,0,0
2079,66,0,0
2080,36,950,950
2080,37,600,600
2080,40,0,0
2080,45,0,0
2080,50,0,0
2080,65,0,0
2080,66,0,0
2081,40,3500,3500
2081,42,0,0
2081,43,0,0
2081,44,0,0
2081,45,0,0
2081,46,0,0
2081,65,0,0
2083,39,1000,1000
2083,40,5480,5480
2083,45,0,0
2083,50,0,0
2083,65,0,0
2084,43,0,0
2084,45,0,0
2084,50,0,0
2084,66,0,0
2085,41,0,0
2085,42,0,0
2085,43,0,0
2085,44,0,0
2085,45,0,0
2085,46,0,0
2085,50,0,0
2088,45,0,0
2088,65,0,0
2089,36,743,743
2089,38,0,0
2089,39,1000,1000
2089,40,0,0
2089,42,0,0
2089,43,0,0
2089,45,0,0
2089,46,0,0
2089,65,0,0
2090,37,2000,2000
2090,40,0,0
2090,41,0,0
2090,42,1000,1000
2090,43,0,0
2090,45,0,0
2090,49,0,0
2090,50,0,0
2090,58,0,0
2090,65,0,0
2090,66,0,0
2091,37,43826,43826
2091,38,6000,6000
2091,39,2000,2000
2091,40,0,0
2091,41,0,0
2091,42,0,0
2091,43,0,0
2091,44,0,0
2091,45,0,0
2091,46,0,0
2091,47,0,0
2091,49,0,0
2091,50,0,0
2091,51,0,0
2091,52,14800,14800
2091,53,0,0
2091,55,0,0
2091,56,0,0
2091,58,0,0
2091,60,0,0
2091,65,0,0
2091,66,0,0
2092,40,480,480
2092,42,0,0
2092,43,0,0
2092,44,0,0
2092,45,0,0
2092,46,0,0
2093,38,0,0
2093,39,0,0
2093,40,0,0
2093,43,0,0
2093,45,0,0
2093,46,0,0
2093,49,0,0
2093,65,0,0
2094,38,0,0
2095,37,4650,4650
2095,39,0,0
2095,45,0,0
2096,43,0,0
2096,45,0,0
2096,65,0,0
2096,66,0,0
2097,40,0,0
2108,40,0,0
2108,43,0,0
2108,49,0,0
2111,39,0,0
2111,40,0,0
2111,43,800,800
2111,45,0,0
2111,46,800,800
2111,50,0,0
2111,52,400,400
2111,55,0,0
2111,65,0,0
2111,66,0,0
2113,43,0,0
2113,65,0,0
2114,37,50440,50440
2114,46,10800,10800
2114,57,18000,18000
2116,39,0,0
2116,41,0,0
2127,45,0,0
2127,66,0,0
2130,40,0,0
2130,45,0,0
2130,50,0,0
2131,45,0,0
2131,65,0,0
2132,41,0,0
2133,42,0,0
2136,37,6000,6000
2136,38,8400,8400
2136,65,0,0
2137,40,6000,6000
2137,41,4000,4000
2137,45,0,0
2137,50,0,0
2137,65,0,0
2138,39,0,0
2138,65,0,0
2141,65,0,0
2143,65,0,0
2145,36,977,977
2145,39,0,0
2145,42,0,0
2145,43,0,0
2145,50,0,0
2145,58,0,0
2146,50,0,0
2147,36,20000,20000
2147,37,9000,9000
2147,39,0,0
2147,40,0,0
2147,41,0,0
2147,42,0,0
2147,43,0,0
2147,44,0,0
2147,45,0,0
2147,46,0,0
2147,49,0,0
2147,50,0,0
2147,55,0,0
2147,58,0,0
2147,65,0,0
2147,66,0,0
2149,42,0,0
2149,43,0,0
2149,44,0,0
2149,45,0,0
2149,46,0,0
2152,65,0,0
2157,36,1500,1500
2157,39,700,700
2157,40,1400,1400
2157,43,0,0
2157,58,0,0
2161,50,0,0
2162,65,0,0
2164,39,0,0
2164,40,0,0
2164,41,0,0
2164,42,0,0
2164,43,0,0
2164,50,0,0
2164,66,0,0
2167,42,0,0
2167,45,0,0
2167,50,0,0
2167,65,0,0
2168,37,2100,2100
2168,38,0,0
2168,39,0,0
2168,40,0,0
2168,41,0,0
2168,42,700,700
2168,43,0,0
2168,45,0,0
2168,46,0,0
2168,47,0,0
2168,49,0,0
2168,50,0,0
2168,52,14800,14800
2168,55,0,0
2168,58,0,0
2168,60,10500,10500
2168,65,0,0
2168,66,0,0
2171,65,0,0
2172,41,0,0
2173,66,0,0
2175,37,0,0
2175,38,0,0
2175,39,0,0
2175,40,0,0
2175,42,0,0
2175,43,0,0
2175,45,0,0
2175,50,0,0
2175,63,176,176
2175,66,0,0
2176,36,38000,38000
2176,37,24100,24100
2176,38,0,0
2176,39,0,0
2176,40,0,0
2176,41,0,0
2176,42,0,0
2176,43,0,0
2176,44,0,0
2176,45,0,0
2176,46,0,0
2176,47,0,0
2176,49,0,0
2176,50,0,0
2176,51,0,0
2176,52,5800,5800
2176,53,0,0
2176,55,0,0
2176,56,0,0
2176,58,0,0
2176,60,2000,2000
2176,65,0,0
2176,66,0,0
2178,40,0,0
2178,45,0,0
2178,66,0,0
2179,39,0,0
2179,40,0,0
2179,43,0,0
2179,45,0,0
2179,50,0,0
2179,52,0,0
2179,53,0,0
2179,58,0,0
2179,65,0,0
2179,66,0,0
2183,39,0,0
2183,40,960,960
2183,43,0,0
2183,44,0,0
2183,45,0,0
2183,49,0,0
2183,50,0,0
2183,52,46400,46400
2183,55,300,300
2183,65,0,0
2183,66,0,0
2184,65,0,0
2184,66,0,0
2185,36,10000,10000
2185,39,0,0
2185,40,0,0
2185,43,0,0
2185,47,0,0
2185,58,0,0
2185,65,0,0
2186,36,2000,2000
2186,38,0,0
2186,39,0,0
2186,40,0,0
2186,42,0,0
2186,45,0,0
2186,47,0,0
2186,49,0,0
2186,50,0,0
2186,55,0,0
2186,65,0,0
2186,66,0,0
2187,36,1000,1000
2187,39,0,0
2187,43,0,0
2188,36,2000,2000
2188,39,0,0
2188,40,0,0
2188,42,0,0
2188,43,0,0
2188,44,0,0
2188,45,0,0
2188,46,0,0
2188,50,0,0
2188,52,7400,7400
2188,58,0,0
2188,65,0,0
2191,61,0,0
2191,65,0,0
2193,39,0,0
2193,66,0,0
2195,36,13000,13000
2195,39,0,0
2195,40,0,0
2195,43,0,0
2195,50,0,0
2195,58,0,0
2195,65,0,0
2196,41,0,0
2196,42,0,0
2196,43,0,0
2196,45,0,0
2196,50,0,0
2196,51,0,0
2196,56,0,0
2196,65,0,0
2197,42,0,0
2197,43,0,0
2197,44,0,0
2197,45,0,0
2197,46,0,0
2198,36,8000,8000
2198,37,0,0
2198,39,0,0
2198,40,0,0
2198,41,0,0
2198,43,0,0
2198,45,0,0
2198,49,0,0
2198,50,0,0
2198,51,0,0
2198,52,0,0
2198,58,0,0
2198,66,0,0
2201,46,0,0
2202,40,0,0
2202,42,0,0
2202,45,0,0
2202,50,0,0
2207,37,1950,1950
2207,38,600,600
2207,39,200,200
2207,40,0,0
2207,41,0,0
2207,43,0,0
2207,45,0,0
2207,49,0,0
2207,56,0,0
2207,60,200,200
2212,65,0,0
2214,40,0,0
2214,42,0,0
2214,45,0,0
2214,50,0,0
2214,65,0,0
2215,36,52000,52000
2215,37,93000,93000
2215,38,0,0
2215,39,0,0
2215,40,1160,1160
2215,41,0,0
2215,42,24000,24000
2215,43,0,0
2215,44,0,0
2215,45,0,0
2215,46,104000,104000
2215,47,0,0
2215,48,345,345
2215,49,0,0
2215,50,0,0
2215,51,0,0
2215,52,0,0
2215,53,0,0
2215,55,0,0
2215,56,0,0
2215,60,0,0
2215,65,0,0
2215,66,0,0
2216,65,0,0
2217,37,32100,32100
2217,38,0,0
2217,39,0,0
2217,40,1920,1920
2217,41,0,0
2217,42,0,0
2217,43,0,0
2217,44,0,0
2217,45,0,0
2217,46,0,0
2217,49,0,0
2217,50,0,0
2217,53,32000,32000
2217,55,0,0
2217,65,0,0
2217,66,0,0
2217,67,100,100
2218,36,14000,14000
2218,38,0,0
2218,39,0,0
2218,40,8804,8804
2218,41,0,0
2218,42,0,0
2218,43,0,0
2218,44,0,0
2218,45,0,0
2218,46,0,0
2218,47,0,0
2218,49,0,0
2218,50,0,0
2218,51,0,0
2218,52,0,0
2218,55,0,0
2218,60,0,0
2218,61,0,0
2218,65,0,0
2218,66,0,0
2220,38,0,0
2220,40,0,0
2220,43,0,0
2220,45,0,0
2220,49,0,0
2220,50,0,0
2220,65,0,0
2221,36,156,156
2221,38,0,0
2221,40,0,0
2221,41,0,0
2221,42,0,0
2221,47,0,0
2221,50,0,0
2221,65,0,0
2222,36,19000,19000
2222,38,0,0
2222,39,0,0
2222,40,0,0
2222,41,0,0
2222,42,0,0
2222,43,0,0
2222,45,0,0
2222,47,0,0
2222,49,0,0
2222,50,0,0
2222,55,0,0
2222,56,0,0
2222,60,0,0
2222,66,0,0
2223,36,4000,4000
2223,38,0,0
2223,39,0,0
2223,40,0,0
2223,41,0,0
2223,42,0,0
2223,43,0,0
2223,45,0,0
2223,46,0,0
2223,47,0,0
2223,49,0,0
2223,50,0,0
2223,51,0,0
2223,53,0,0
2223,55,0,0
2223,60,0,0
2223,65,0,0
2223,66,0,0
2224,40,0,0
2224,50,0,0
2224,65,0,0
2225,38,0,0
2225,39,0,0
2225,40,0,0
2225,42,0,0
2225,45,0,0
2225,46,0,0
2225,47,0,0
2225,49,0,0
2225,60,6000,6000
2225,65,0,0
2225,66,0,0
2226,36,44000,44000
2226,37,8000,8000
2226,39,0,0
2226,40,0,0
2226,41,0,0
2226,42,0,0
2226,43,0,0
2226,44,0,0
2226,45,0,0
2226,47,0,0
2226,49,0,0
2226,50,0,0
2226,51,0,0
2226,52,79200,79200
2226,53,0,0
2226,55,0,0
2226,58,0,0
2226,60,0,0
2226,65,0,0
2226,66,0,0
2227,36,16000,16000
2227,37,0,0
2227,40,0,0
2227,41,0,0
2227,42,0,0
2227,43,0,0
2227,44,0,0
2227,45,24500,24500
2227,47,0,0
2227,49,0,0
2227,50,0,0
2227,51,0,0
2227,52,32400,32400
2227,55,0,0
2227,61,0,0
2227,65,0,0
2227,66,0,0
2228,36,8000,8000
2228,37,0,0
2228,38,0,0
2228,39,0,0
2228,40,0,0
2228,41,0,0
2228,42,0,0
2228,43,0,0
2228,44,0,0
2228,45,0,0
2228,46,0,0
2228,49,0,0
2228,50,0,0
2228,51,0,0
2228,52,0,0
2228,53,0,0
2228,55,0,0
2228,56,0,0
2228,59,0,0
2228,60,0,0
2228,65,0,0
2228,66,0,0
2229,36,140000,140000
2229,37,0,0
2229,38,0,0
2229,39,0,0
2229,40,0,0
2229,41,0,0
2229,42,0,0
2229,43,0,0
2229,44,0,0
2229,45,0,0
2229,46,0,0
2229,47,0,0
2229,49,0,0
2229,50,0,0
2229,51,0,0
2229,52,0,0
2229,55,0,0
2229,58,0,0
2229,65,0,0
2229,66,0,0
2229,67,0,0
2233,37,0,0
2233,40,0,0
2233,42,0,0
2233,43,0,0
2233,65,0,0
2235,40,0,0
2238,40,480,480
2239,38,0,0
2239,39,0,0
2239,40,0,0
2239,42,0,0
2239,45,0,0
2241,40,0,0
2241,42,0,0
2241,43,0,0
2241,44,0,0
2241,45,0,0
2241,46,0,0
2241,50,0,0
2241,65,0,0
2244,39,0,0
2244,41,0,0
2244,45,0,0
2244,46,1000,1000
2244,50,0,0
2244,51,0,0
2244,52,0,0
2244,60,208,208
2244,65,0,0
2244,66,0,0
2245,41,0,0
2247,42,0,0
2247,43,0,0
2247,44,0,0
2247,45,0,0
2247,46,0,0
2249,42,0,0
2249,45,0,0
2249,50,0,0
2249,66,0,0
2250,40,0,0
2250,42,0,0
2250,43,0,0
2250,44,0,0
2250,45,0,0
2250,46,0,0
2250,65,0,0
2251,40,960,960
2252,39,0,0
2252,40,0,0
2253,40,0,0
2253,45,0,0
2253,50,0,0
2253,65,0,0
2253,66,0,0
2254,37,248,248
2254,39,3000,3000
2254,40,0,0
2254,41,0,0
2254,42,0,0
2254,43,0,0
2254,44,0,0
2254,45,0,0
2254,46,0,0
2254,50,0,0
2254,52,7400,7400
2254,65,0,0
2254,66,0,0
2255,37,0,0
2255,38,0,0
2255,39,0,0
2255,40,0,0
2255,41,0,0
2255,43,0,0
2255,44,0,0
2255,45,0,0
2255,47,0,0
2255,49,0,0
2255,50,0,0
2255,51,0,0
2255,52,0,0
2255,55,0,0
2255,56,0,0
2255,60,0,0
2255,61,0,0
2255,65,0,0
2255,66,0,0
2257,45,0,0
2257,50,0,0
2258,40,0,0
2258,41,0,0
2258,65,0,0
2258,66,0,0
2259,37,730,730
2259,42,768,768
2259,52,0,0
2259,65,0,0
2261,41,0,0
2261,45,0,0
2261,50,0,0
2261,52,7400,7400
2261,65,0,0
2261,66,0,0
2263,50,0,0
2263,51,0,0
2263,60,0,0
2263,65,0,0
2263,66,0,0
2264,38,0,0
2264,39,0,0
2264,40,0,0
2264,42,0,0
2264,45,0,0
2264,46,1000,1000
2264,50,0,0
2264,57,1000,1000
2264,65,0,0
2265,52,5800,5800
2266,36,1400,1400
2266,38,200,200
2266,39,0,0
2266,40,0,0
2266,43,0,0
2266,45,0,0
2266,47,0,0
2266,49,0,0
2266,50,0,0
2266,51,0,0
2266,52,7400,7400
2266,60,0,0
2266,65,0,0
2266,66,0,0
2267,65,0,0
2268,43,0,0
2268,49,0,0
2268,65,0,0
2269,36,200000,200000
2269,39,0,0
2269,40,0,0
2269,42,1536,1536
2269,43,0,0
2269,44,0,0
2269,45,0,0
2269,46,0,0
2269,48,41,41
2273,43,0,0
2273,49,0,0
2275,39,0,0
2275,40,0,0
2275,42,0,0
2275,45,0,0
2275,65,0,0
2276,42,768,768
2276,43,0,0
2276,49,0,0
2277,39,0,0
2277,40,0,0
2277,41,0,0
2277,42,3000,3000
2277,43,0,0
2277,44,0,0
2277,45,0,0
2277,46,0,0
2277,50,0,0
2277,51,0,0
2277,52,0,0
2277,53,0,0
2277,55,0,0
2277,60,0,0
2277,61,0,0
2277,65,0,0
2277,66,0,0
2278,36,900,900
2278,37,0,0
2278,39,41,41
2278,40,0,0
2278,41,0,0
2278,42,0,0
2278,45,0,0
2278,50,0,0
2278,65,0,0
2278,66,0,0
2282,62,5,5
2286,41,0,0
2287,39,0,0
2287,40,0,0
2287,43,0,0
2287,45,0,0
2287,56,0,0
2287,66,0,0
2289,39,0,0
2289,40,0,0
2289,44,0,0
2289,45,0,0
2289,52,0,0
2290,39,0,0
2290,45,0,0
2290,50,0,0
2293,40,0,0
2299,37,20,20
2299,42,480,480
2299,55,16,16
2299,56,6,6
2300,40,0,0
2300,50,0,0
2301,50,0,0
2301,66,0,0
2302,40,0,0
2302,41,0,0
2302,45,0,0
2302,50,0,0
2302,52,0,0
2302,65,0,0
2302,66,0,0
2303,37,0,0
2303,38,0,0
2303,39,0,0
2303,40,0,0
2303,41,0,0
2303,42,0,0
2303,43,0,0
2303,44,0,0
2303,45,0,0
2303,46,0,0
2303,49,0,0
2303,50,0,0
2303,52,0,0
2303,55,0,0
2303,60,0,0
2303,64,30,30
2303,65,0,0
2303,66,0,0
2304,37,0,0
2304,40,0,0
2304,41,0,0
2304,42,0,0
2304,43,0,0
2304,44,0,0
2304,45,0,0
2304,46,0,0
2304,49,0,0
2304,53,0,0
2304,65,0,0
2304,66,0,0
2306,40,0,0
2306,41,0,0
2310,40,0,0
2310,41,0,0
2310,42,0,0
2310,45,0,0
2314,53,0,0
2315,65,4000,4000
2316,45,0,0
2317,44,0,0
2317,66,0,0
2318,37,0,0
2318,43,0,0
2319,38,0,0
2323,65,0,0
2324,42,0,0
2324,43,0,0
2324,44,0,0
2324,45,0,0
2324,46,0,0
2324,50,0,0
2324,65,0,0
2325,65,0,0
2326,40,0,0
2326,65,0,0
2329,43,0,0
2329,65,0,0
2330,42,0,0
2330,43,0,0
2330,44,0,0
2330,45,0,0
2330,46,0,0
2330,50,0,0
2330,66,0,0
2331,50,0,0
2331,65,0,0
2333,40,0,0
2333,42,0,0
2333,43,0,0
2333,44,0,0
2333,45,0,0
2333,46,0,0
2333,47,0,0
2333,49,0,0
2334,40,0,0
2334,41,0,0
2334,43,0,0
2334,50,0,0
2334,53,0,0
2334,55,0,0
2334,65,0,0
2335,42,0,0
2335,55,0,0
2335,65,0,0
2338,39,500,500
2339,40,0,0
2341,40,0,0
2341,43,0,0
2341,45,0,0
2344,42,0,0
2344,43,0,0
2344,44,0,0
2344,45,0,0
2344,46,0,0
2348,42,263,263
2348,45,0,0
2348,50,0,0
2348,52,0,0
2348,65,0,0
2348,66,0,0
2349,65,0,0
2350,40,0,0
2350,65,0,0
2351,45,0,0
2352,43,0,0
2352,55,0,0
2352,65,0,0
2353,40,0,0
2354,39,0,0
2354,50,0,0
2356,36,1000,1000
2357,40,0,0
2357,44,0,0
2358,36,3000,3000
2358,38,0,0
2358,39,0,0
2358,40,0,0
2358,41,0,0
2358,42,0,0
2358,50,0,0
2358,52,0,0
2358,65,0,0
2359,50,0,0
2362,39,0,0
2362,40,0,0
2362,42,0,0
2362,43,0,0
2362,44,0,0
2362,45,0,0
2362,46,0,0
2364,65,0,0
2365,40,0,0
2365,45,0,0
2365,50,0,0
2365,51,0,0
2365,60,0,0
2365,65,0,0
2365,66,0,0
2367,41,0,0
2368,65,0,0
2375,37,83,83
2376,42,0,0
2376,43,0,0
2376,44,0,0
2376,45,0,0
2376,46,0,0
2377,38,0,0
2377,41,0,0
2377,42,0,0
2377,43,0,0
2377,44,0,0
2377,45,0,0
2377,46,0,0
2377,60,0,0
2377,65,0,0
2381,42,0,0
2381,43,0,0
2381,44,0,0
2381,45,0,0
2381,46,0,0
2381,65,0,0
2382,39,0,0
2383,40,0,0
2383,43,0,0
2383,66,0,0
2388,37,92,92
2388,45,0,0
2389,37,2200,2200
2389,38,450,450
2389,39,900,900
2389,40,300,300
2389,42,0,0
2389,43,300,300
2389,44,0,0
2389,45,0,0
2389,46,0,0
2390,65,0,0
2391,39,0,0
2391,40,0,0
2391,42,0,0
2391,43,0,0
2391,44,0,0
2391,45,0,0
2391,46,0,0
2391,50,0,0
2391,53,0,0
2392,40,0,0
2392,42,0,0
2392,43,0,0
2392,44,0,0
2392,45,0,0
2392,46,0,0
2395,42,0,0
2395,43,0,0
2395,44,0,0
2395,45,0,0
2395,46,0,0
2396,37,600,600
2396,42,0,0
2396,43,0,0
2396,44,0,0
2396,45,0,0
2396,46,0,0
2396,47,400,400
2396,65,0,0
2397,42,0,0
2397,43,0,0
2397,44,0,0
2397,45,0,0
2397,46,0,0
2398,42,0,0
2398,43,0,0
2398,44,0,0
2398,45,0,0
2398,46,0,0
2399,42,0,0
2399,43,0,0
2399,44,0,0
2399,45,0,0
2399,46,0,0
2400,42,0,0
2400,43,0,0
2400,44,0,0
2400,45,0,0
2400,46,0,0
2400,55,0,0
2400,65,0,0
2401,39,0,0
2401,40,0,0
2401,42,0,0
2401,43,0,0
2401,44,0,0
2401,45,0,0
2401,46,0,0
2401,55,0,0
2402,40,0,0
2402,55,0,0
2402,65,0,0
2403,38,0,0
2403,65,0,0
2404,40,480,480
2404,41,0,0
2404,45,0,0
2407,36,70,70
2407,37,211,211
2407,38,274,274
2407,39,783,783
2407,40,346,346
2407,41,438,438
2407,42,1773,1773
2407,43,142,142
2407,44,533,533
2407,45,208,208
2407,46,118,118
2407,47,808,808
2407,48,554,554
2407,49,423,423
2407,50,416,416
2407,51,32,32
2407,52,815,815
2407,53,318,318
2407,54,1212,1212
2407,55,634,634
2407,56,806,806
2407,57,294,294
2407,58,442,442
2407,59,752,752
2407,60,116,116
2407,61,24,24
2407,62,738,738
2407,63,82,82
2407,64,336,336
2407,65,799,799
2407,66,1008,1008
2407,67,694,694
2407,68,56,56
2407,69,84,84
2408,36,4004,4004
2408,37,156,156
2408,38,100,100
2408,39,791,791
2408,40,1003,1003
2408,41,153,153
2408,42,1032,1032
2408,43,159,159
2408,44,834,834
2408,45,319,319
2408,46,500,500
2408,47,751,751
2408,48,655,655
2408,49,909,909
2408,50,24,24
2408,51,61,61
2408,52,1112,1112
2408,53,196,196
2408,54,934,934
2408,55,2940,2940
2408,56,60,60
2408,57,152,152
2408,58,477,477
2408,59,132,132
2408,60,152,152
2408,61,26,26
2408,62,160,160
2408,63,32,32
2408,64,204,204
2408,65,662,662
2408,66,228,228
2408,67,572,572
2408,68,1050,1050
2408,69,130,130
2409,36,100,100
2409,39,5,5
2409,40,4600,4600
2409,41,15350,15350
2409,42,30006,30006
2409,44,20000,20000
2409,46,12301,12301
2409,47,10200,10200
2409,48,5856,5856
2409,60,20000,20000
2414,36,2200,2200
2414,37,34100,34100
2414,38,4000,4000
2414,39,2000,2000
2414,40,2500,2500
2414,43,1500,1500
2414,45,1000,1000
2414,49,0,0
2414,50,1400,1400
2414,65,0,0
2414,66,0,0
2417,42,0,0
2417,43,0,0
2417,44,0,0
2417,45,0,0
2417,46,0,0
2417,65,0,0
2419,50,0,0
2419,66,0,0
2424,37,550,550
2424,50,0,0
2424,65,0,0
2424,66,0,0
2429,42,0,0
2429,43,0,0
2429,44,0,0
