qty,period,item_code,plant
19171.0,122,7620,78
3674.0,81,7629,78
373.0,88,7629,78
6401.0,89,7629,78
4464.0,96,7629,78
108.0,101,7629,78
10868.0,122,7629,78
1693.0,129,7629,78
1553.0,136,7629,78
1500.0,157,7629,78
1500.0,164,7629,78
14797.0,81,7639,78
13871.0,88,7639,78
22872.0,89,7639,78
6636.0,96,7639,78
612.0,101,7639,78
46016.0,122,7639,78
1523.0,129,7639,78
1523.0,136,7639,78
1523.0,143,7639,78
2832.0,150,7639,78
6000.0,157,7639,78
6000.0,164,7639,78
10909.0,81,7643,78
192.0,88,7643,78
14648.0,89,7643,78
1152.0,96,7643,78
1356.0,101,7643,78
3786.0,115,7643,78
23176.0,122,7643,78
2844.0,129,7643,78
648.0,136,7643,78
750.0,164,7643,78
2400.0,81,7646,78
290.0,89,7646,78
8790.0,81,7651,78
19410.0,88,7651,78
20634.0,89,7651,78
6270.0,96,7651,78
170463.0,122,7651,78
8400.0,129,7651,78
2054.0,150,7651,78
4292.0,157,7651,78
4292.0,164,7651,78
1285.0,81,7678,78
517.0,88,7678,78
1099.0,96,7678,78
300.0,101,7678,78
2702.0,81,7693,78
240.0,88,7693,78
60.0,89,7693,78
30.0,96,7693,78
270.0,101,7693,78
120.0,115,7693,78
2395.0,122,7693,78
197.0,129,7693,78
4963.0,81,7695,78
1915.0,88,7695,78
1921.0,89,7695,78
1170.0,96,7695,78
225.0,101,7695,78
78.0,81,7702,78
38.0,89,7702,78
67.0,122,7702,78
22.0,157,7702,78
180.0,81,7723,78
3317.0,88,7723,78
6698.0,89,7723,78
2460.0,96,7723,78
457.0,101,7723,78
1368.0,122,7723,78
10596.0,136,7723,78
12.0,164,7723,78
336.0,81,7737,78
876.0,88,7737,78
3889.0,89,7737,78
576.0,115,7737,78
25541.0,122,7737,78
1500.0,157,7737,78
538.0,164,7737,78
10.0,81,7745,78
7203.0,81,7755,78
6144.0,88,7755,78
16651.0,89,7755,78
13818.0,101,7755,78
33980.0,115,7755,78
47012.0,122,7755,78
2818.0,129,7755,78
12823.0,136,7755,78
30295.0,143,7755,78
7572.0,150,7755,78
1236.0,81,7769,78
402.0,89,7769,78
165000.0,81,7947,78
516000.0,129,7947,78
45000.0,81,8082,78
18000.0,94,8082,78
36000.0,108,8082,78
7101.0,122,8082,78
6501.0,129,8082,78
5046.0,136,8082,78
26990.0,143,8082,78
5063.0,150,8082,78
1996.0,157,8082,78
210000.0,81,8154,78
15000.0,86,8154,78
27000.0,87,8154,78
597000.0,129,8154,78
648000.0,136,8154,78
393000.0,81,8165,78
729000.0,143,8165,78
2565000.0,157,8165,78
2136000.0,164,8165,78
1083000.0,81,8172,78
357000.0,101,8172,78
723000.0,108,8172,78
600000.0,115,8172,78
2121000.0,129,8172,78
1341000.0,157,8172,78
438000.0,81,8202,78
15000.0,143,8202,78
3000.0,150,8202,78
738000.0,164,8202,78
822000.0,81,8225,78
1461000.0,122,8225,78
624000.0,81,8306,78
39000.0,108,8306,78
603000.0,129,8306,78
1782000.0,157,8306,78
1968000.0,164,8306,78
360000.0,81,8327,78
852000.0,101,8327,78
1095000.0,136,8327,78
2097000.0,164,8327,78
291000.0,81,8401,78
39000.0,96,8401,78
615000.0,129,8401,78
708000.0,81,8404,78
855000.0,129,8404,78
1620000.0,143,8404,78
2268000.0,150,8404,78
1800000.0,81,8418,78
48846000.0,143,8418,78
160500.0,81,8422,78
249000.0,115,8422,78
384000.0,122,8422,78
7200000.0,81,8454,78
152667000.0,143,8454,78
2928000.0,81,8456,78
3600000.0,101,8456,78
12429000.0,115,8456,78
22248000.0,143,8456,78
300000.0,81,8523,78
711000.0,143,8523,78
711000.0,157,8523,78
531000.0,81,8533,78
6000.0,84,8533,78
570000.0,129,8533,78
396000.0,81,8657,78
33000.0,82,8657,78
42000.0,86,8657,78
9000.0,101,8657,78
45000.0,122,8657,78
474000.0,129,8657,78
948000.0,143,8657,78
111600.0,81,8729,78
300000.0,94,8729,78
12000.0,101,8729,78
60000.0,108,8729,78
390000.0,115,8729,78
270000.0,122,8729,78
270000.0,129,8729,78
457200.0,136,8729,78
720000.0,143,8729,78
420000.0,150,8729,78
1434900.0,157,8729,78
165000.0,81,8767,78
1722000.0,98,8767,78
1638000.0,101,8767,78
132000.0,122,8767,78
297000.0,129,8767,78
33000.0,81,9034,78
148500.0,81,9039,78
85500.0,96,9039,78
333000.0,143,9039,78
198000.0,81,9057,78
1335000.0,82,9057,78
1539000.0,83,9057,78
4662000.0,96,9057,78
1998000.0,98,9057,78
4719000.0,115,9057,78
1998000.0,143,9057,78
255600.0,81,9085,78
234000.0,101,9085,78
122400.0,108,9085,78
106800.0,122,9085,78
222000.0,136,9085,78
25644.0,81,9130,78
4320.0,84,9130,78
4320.0,94,9130,78
19320.0,122,9130,78
15000.0,129,9130,78
19320.0,136,9130,78
19320.0,143,9130,78
19320.0,150,9130,78
19320.0,157,9130,78
19320.0,164,9130,78
10081.0,81,9132,78
3000.0,87,9132,78
3000.0,94,9132,78
3000.0,101,9132,78
3000.0,108,9132,78
3000.0,115,9132,78
3000.0,122,9132,78
3000.0,129,9132,78
3480.0,136,9132,78
3480.0,143,9132,78
3480.0,150,9132,78
3480.0,157,9132,78
3000.0,164,9132,78
9480.0,81,9133,78
1008.0,86,9133,78
4008.0,87,9133,78
3000.0,94,9133,78
3000.0,101,9133,78
3000.0,108,9133,78
9000.0,115,9133,78
3000.0,122,9133,78
3000.0,129,9133,78
7200.0,136,9133,78
3000.0,143,9133,78
4008.0,150,9133,78
4008.0,157,9133,78
4008.0,164,9133,78
38153.0,81,9135,78
177000.0,81,9180,78
112800.0,85,9180,78
104100.0,115,9180,78
75300.0,136,9180,78
239400.0,143,9180,78
189000.0,150,9180,78
47400.0,157,9180,78
308400.0,164,9180,78
1680.0,81,9188,78
1800.0,108,9188,78
7500.0,115,9188,78
1500.0,136,9188,78
1500.0,143,9188,78
1500.0,150,9188,78
1500.0,157,9188,78
6000.0,81,9212,78
6000.0,87,9212,78
6000.0,88,9212,78
6000.0,94,9212,78
6000.0,101,9212,78
6000.0,108,9212,78
6000.0,115,9212,78
6000.0,122,9212,78
6000.0,129,9212,78
6000.0,136,9212,78
6000.0,143,9212,78
6000.0,150,9212,78
11400.0,157,9212,78
6000.0,164,9212,78
1468.0,81,9221,78
6000.0,89,9221,78
7500.0,115,9221,78
118800.0,129,9221,78
65700.0,143,9221,78
27600.0,150,9221,78
14700.0,81,9224,78
13200.0,94,9224,78
13200.0,101,9224,78
13200.0,108,9224,78
13200.0,115,9224,78
20400.0,122,9224,78
13200.0,129,9224,78
13200.0,136,9224,78
7200.0,143,9224,78
720.0,150,9224,78
30000.0,81,9245,78
89100.0,86,9245,78
51600.0,87,9245,78
30000.0,88,9245,78
54300.0,94,9245,78
57900.0,101,9245,78
30000.0,108,9245,78
30000.0,115,9245,78
30000.0,122,9245,78
30000.0,129,9245,78
30000.0,136,9245,78
53400.0,143,9245,78
73200.0,150,9245,78
30000.0,157,9245,78
30000.0,164,9245,78
30000.0,81,9248,78
30000.0,87,9248,78
30000.0,88,9248,78
30000.0,94,9248,78
30000.0,101,9248,78
30000.0,108,9248,78
43500.0,115,9248,78
30000.0,122,9248,78
30000.0,129,9248,78
30000.0,136,9248,78
64200.0,143,9248,78
30900.0,150,9248,78
30000.0,157,9248,78
30000.0,164,9248,78
30000.0,81,9251,78
30000.0,87,9251,78
30000.0,88,9251,78
30000.0,94,9251,78
30000.0,101,9251,78
30000.0,108,9251,78
30000.0,115,9251,78
30000.0,122,9251,78
30000.0,129,9251,78
30000.0,136,9251,78
30000.0,143,9251,78
30900.0,150,9251,78
30000.0,157,9251,78
30000.0,164,9251,78
1050000.0,81,9252,78
4796400.0,86,9252,78
2850000.0,87,9252,78
1050000.0,88,9252,78
1050000.0,94,9252,78
2222400.0,101,9252,78
1890000.0,108,9252,78
2307600.0,115,9252,78
1959600.0,122,9252,78
1935600.0,129,9252,78
2097600.0,136,9252,78
1984800.0,143,9252,78
2594400.0,150,9252,78
3241200.0,157,9252,78
2865600.0,164,9252,78
240000.0,81,9257,78
295200.0,87,9257,78
240000.0,88,9257,78
291000.0,94,9257,78
704400.0,101,9257,78
600000.0,108,9257,78
721200.0,115,9257,78
600000.0,122,9257,78
600000.0,129,9257,78
600000.0,136,9257,78
999000.0,143,9257,78
600900.0,150,9257,78
600000.0,157,9257,78
600000.0,164,9257,78
81000.0,81,9259,78
399000.0,94,9259,78
102000.0,96,9259,78
45000.0,97,9259,78
606000.0,101,9259,78
363000.0,136,9259,78
474000.0,150,9259,78
348000.0,157,9259,78
999000.0,164,9259,78
106757.0,81,9446,78
708000.0,86,9446,78
750002.0,87,9446,78
750001.0,94,9446,78
750001.0,101,9446,78
750002.0,108,9446,78
750001.0,115,9446,78
750001.0,122,9446,78
922869.0,129,9446,78
132000.0,136,9446,78
56.0,81,9449,78
702.0,94,9449,78
3952.0,122,9449,78
595.0,81,9591,78
476.0,99,9591,78
713.0,101,9591,78
6187.0,81,9604,78
6653.0,96,9604,78
166.0,81,9621,78
602.0,87,9621,78
922.0,89,9621,78
601.0,94,9621,78
144.0,96,9621,78
601.0,101,9621,78
1027.0,108,9621,78
317.0,122,9621,78
677.0,129,9621,78
300000.0,81,9778,78
564000.0,86,9778,78
426000.0,98,9778,78
830700.0,108,9778,78
417600.0,115,9778,78
521700.0,136,9778,78
428400.0,143,9778,78
1354500.0,81,9789,78
48000.0,81,9797,78
384.0,81,9990,78
5486.0,108,9990,78
1920.0,115,9990,78
768.0,157,9990,78
1835.0,164,9990,78
4095.0,81,10004,78
3780.0,94,10004,78
162.0,98,10004,78
9320.0,101,10004,78
4095.0,108,10004,78
10554.0,115,10004,78
4410.0,122,10004,78
4410.0,129,10004,78
4410.0,136,10004,78
26856.0,143,10004,78
8505.0,150,10004,78
9000.0,81,10035,78
3600.0,101,10035,78
5550.0,122,10035,78
1950.0,129,10035,78
15750.0,136,10035,78
3150.0,143,10035,78
23972.0,81,10114,78
23190.0,86,10114,78
52408.0,115,10114,78
23.0,81,10308,78
58.0,87,10308,78
2400.0,81,11934,78
2400.0,87,11934,78
3000.0,88,11934,78
2400.0,94,11934,78
2400.0,101,11934,78
2400.0,108,11934,78
2400.0,115,11934,78
3000.0,122,11934,78
3000.0,129,11934,78
3000.0,136,11934,78
3000.0,143,11934,78
13756.0,82,2419,78
105720.0,83,2419,78
63000.0,87,2419,78
105000.0,94,2419,78
86382.0,101,2419,78
18960.0,108,2419,78
106320.0,136,2419,78
66840.0,143,2419,78
63000.0,150,2419,78
31920.0,157,2419,78
893.0,82,7502,78
1800.0,101,7502,78
951.0,108,7502,78
2517.0,82,7795,78
2517.0,83,7795,78
2517.0,84,7795,78
2517.0,85,7795,78
2517.0,86,7795,78
20400.0,87,7795,78
2517.0,88,7795,78
9689.0,94,7795,78
8760.0,101,7795,78
11426.0,108,7795,78
5261.0,115,7795,78
2051.0,122,7795,78
3630.0,129,7795,78
12298.0,136,7795,78
3125.0,143,7795,78
9323.0,150,7795,78
7076.0,157,7795,78
614.0,82,7804,78
613.0,83,7804,78
613.0,84,7804,78
613.0,85,7804,78
613.0,86,7804,78
4028.0,87,7804,78
613.0,88,7804,78
3089.0,94,7804,78
3061.0,101,7804,78
3190.0,108,7804,78
2704.0,115,7804,78
2557.0,122,7804,78
2266.0,129,7804,78
1752.0,136,7804,78
1809.0,143,7804,78
2361.0,150,7804,78
1790.0,157,7804,78
105000.0,82,7954,78
105000.0,83,7954,78
105000.0,84,7954,78
105000.0,85,7954,78
2880000.0,86,7954,78
5226000.0,87,7954,78
105000.0,88,7954,78
2789646.0,94,7954,78
3566953.0,101,7954,78
3543182.0,108,7954,78
5799423.0,115,7954,78
2763004.0,122,7954,78
2026305.0,129,7954,78
2875534.0,136,7954,78
2309170.0,143,7954,78
1753094.0,150,7954,78
911894.0,157,7954,78
1200.0,82,8051,78
1200.0,83,8051,78
1200.0,84,8051,78
1200.0,85,8051,78
1200.0,86,8051,78
12000.0,87,8051,78
1200.0,88,8051,78
3600.0,94,8051,78
3600.0,101,8051,78
4860.0,108,8051,78
16252.0,115,8051,78
15111.0,122,8051,78
15207.0,129,8051,78
17513.0,136,8051,78
17458.0,143,8051,78
15977.0,150,8051,78
255000.0,82,8070,78
255000.0,83,8070,78
255000.0,84,8070,78
255000.0,85,8070,78
255000.0,86,8070,78
7785000.0,87,8070,78
255000.0,88,8070,78
930000.0,94,8070,78
1020000.0,101,8070,78
330000.0,108,8070,78
3360000.0,115,8070,78
6360000.0,122,8070,78
6315000.0,129,8070,78
9300000.0,136,8070,78
10110000.0,143,8070,78
10104552.0,150,8070,78
6186000.0,157,8070,78
29640.0,82,8697,78
2040.0,87,8697,78
99600.0,101,8697,78
300.0,150,8697,78
66000.0,82,8698,78
23520.0,87,8698,78
60000.0,94,8698,78
300.0,150,8698,78
600000.0,82,8715,78
2932800.0,86,8715,78
1255200.0,115,8715,78
287275.0,122,8715,78
272212.0,129,8715,78
235695.0,136,8715,78
211883.0,143,8715,78
339496.0,150,8715,78
200000.0,157,8715,78
4080.0,82,9116,78
6000.0,150,9116,78
30000.0,82,9125,78
22800.0,87,9125,78
18000.0,82,9184,78
36000.0,115,9184,78
21600.0,143,9184,78
7200.0,150,9184,78
8700.0,82,9222,78
36000.0,88,9222,78
9000.0,101,9222,78
42300.0,115,9222,78
54600.0,122,9222,78
95100.0,129,9222,78
111000.0,136,9222,78
62100.0,150,9222,78
23100.0,157,9222,78
219000.0,164,9222,78
2880.0,82,9227,78
5040.0,94,9227,78
1620.0,100,9227,78
2880.0,115,9227,78
7920.0,143,9227,78
300.0,82,9308,78
9000.0,82,9324,78
18000.0,87,9324,78
10500.0,94,9324,78
9000.0,115,9324,78
12900.0,122,9324,78
9000.0,143,9324,78
10500.0,150,9324,78
2429.0,82,9547,78
1988.0,96,9547,78
6404.0,108,9547,78
3754.0,122,9547,78
221.0,150,9547,78
50160.0,82,9694,78
50160.0,108,9694,78
50160.0,129,9694,78
74250.0,82,9796,78
115500.0,108,9796,78
40185.0,82,9920,78
16911.0,88,9920,78
82500.0,82,9925,78
756000.0,82,9936,78
6000.0,82,10025,78
9000.0,101,10025,78
7200.0,115,10025,78
21900.0,122,10025,78
15000.0,150,10025,78
7500.0,82,10038,78
3150.0,101,10038,78
8550.0,143,10038,78
6300.0,82,10042,78
5100.0,85,10042,78
5100.0,92,10042,78
27900.0,101,10042,78
33900.0,115,10042,78
16200.0,129,10042,78
9000.0,82,10051,78
3600.0,82,10113,78
31680.0,86,10113,78
3000.0,87,10113,78
7421.0,115,10113,78
10015.0,122,10113,78
8667.0,129,10113,78
8538.0,136,10113,78
8454.0,143,10113,78
8438.0,150,10113,78
8412.0,157,10113,78
2631.0,82,10122,78
3000.0,87,10122,78
300.0,115,10122,78
360.0,122,10122,78
40.0,82,10164,78
39.0,87,10164,78
48.0,82,10226,78
42.0,82,10281,78
56.0,82,10288,78
28.0,82,10392,78
92.0,82,10402,78
112.0,82,10406,78
107.0,87,10406,78
85.0,82,10409,78
110.0,87,10409,78
224.0,101,10409,78
60.0,82,10928,78
450.0,82,11098,78
450.0,86,11098,78
390.0,94,11098,78
378.0,101,11098,78
600.0,115,11098,78
36.0,122,11098,78
51.0,129,11098,78
670.0,136,11098,78
30.0,143,11098,78
703.0,150,11098,78
75.0,164,11098,78
66000.0,82,11365,78
84000.0,88,11365,78
2557.0,82,11680,78
6900.0,87,11680,78
7500.0,94,11680,78
7500.0,101,11680,78
7500.0,108,11680,78
7500.0,115,11680,78
7500.0,122,11680,78
7500.0,129,11680,78
7500.0,136,11680,78
7500.0,143,11680,78
7500.0,150,11680,78
7500.0,157,11680,78
7500.0,164,11680,78
31.0,83,807,78
34.0,84,807,78
32.0,85,807,78
32.0,86,807,78
177.0,87,807,78
32.0,88,807,78
168.0,94,807,78
206.0,101,807,78
208.0,108,807,78
47.0,115,807,78
1233.0,83,2448,78
1044.0,84,2448,78
390.0,87,2448,78
3364.0,101,2448,78
3367.0,108,2448,78
3368.0,115,2448,78
3674.0,122,2448,78
3722.0,129,2448,78
6064.0,136,2448,78
153000.0,83,8761,78
4869000.0,84,8761,78
1176000.0,122,8761,78
42000.0,129,8761,78
66000.0,143,8761,78
93.0,83,9976,78
33.0,94,9976,78
45.0,101,9976,78
45.0,115,9976,78
45.0,83,10386,78
81.0,86,10386,78
156.0,87,10386,78
127.0,94,10386,78
225.0,101,10386,78
108.0,108,10386,78
212.0,115,10386,78
99.0,122,10386,78
11.0,83,10425,78
9.0,84,2365,78
46200.0,84,7898,78
4800.0,87,7898,78
7500.0,108,7898,78
105300.0,84,7930,78
20400.0,87,7930,78
3600.0,94,7930,78
3600.0,101,7930,78
3600.0,108,7930,78
3600.0,115,7930,78
3600.0,122,7930,78
2400.0,129,7930,78
2400.0,136,7930,78
2400.0,143,7930,78
45000.0,84,7953,78
99000.0,86,7953,78
3000.0,136,7953,78
99000.0,143,7953,78
15000.0,84,8156,78
12000.0,94,8156,78
6000.0,101,8156,78
9000.0,108,8156,78
9000.0,115,8156,78
15000.0,122,8156,78
42000.0,129,8156,78
9000.0,136,8156,78
6000.0,143,8156,78
9000.0,150,8156,78
282000.0,84,8163,78
384000.0,87,8163,78
99000.0,94,8163,78
93000.0,101,8163,78
93000.0,108,8163,78
87000.0,115,8163,78
81000.0,122,8163,78
87000.0,129,8163,78
72000.0,136,8163,78
18000.0,143,8163,78
375000.0,84,8166,78
6000.0,84,8195,78
21000.0,87,8195,78
3000.0,94,8195,78
3000.0,101,8195,78
3000.0,108,8195,78
6000.0,115,8195,78
6000.0,122,8195,78
3000.0,129,8195,78
12000.0,136,8195,78
441000.0,84,8224,78
114000.0,122,8224,78
96000.0,129,8224,78
84000.0,136,8224,78
69000.0,143,8224,78
162000.0,84,8253,78
105000.0,87,8253,78
132000.0,94,8253,78
105000.0,101,8253,78
102000.0,108,8253,78
108000.0,115,8253,78
105000.0,122,8253,78
123000.0,129,8253,78
78000.0,136,8253,78
108000.0,143,8253,78
30000.0,84,8280,78
312000.0,87,8280,78
54000.0,94,8280,78
45000.0,101,8280,78
51000.0,108,8280,78
57000.0,115,8280,78
57000.0,122,8280,78
54000.0,129,8280,78
39000.0,136,8280,78
36000.0,143,8280,78
147000.0,84,8307,78
54000.0,87,8307,78
30000.0,94,8307,78
24000.0,101,8307,78
24000.0,108,8307,78
27000.0,115,8307,78
30000.0,122,8307,78
24000.0,129,8307,78
18000.0,136,8307,78
15000.0,143,8307,78
3000.0,84,8309,78
39000.0,87,8309,78
9000.0,94,8309,78
12000.0,101,8309,78
15000.0,108,8309,78
18000.0,115,8309,78
15000.0,122,8309,78
33000.0,129,8309,78
9000.0,136,8309,78
9000.0,143,8309,78
24000.0,84,8376,78
1500.0,108,8376,78
3000.0,115,8376,78
13500.0,122,8376,78
109500.0,129,8376,78
12000.0,136,8376,78
12000.0,143,8376,78
6000.0,84,8423,78
249000.0,87,8423,78
36000.0,94,8423,78
36000.0,101,8423,78
42000.0,108,8423,78
42000.0,115,8423,78
36000.0,122,8423,78
48000.0,129,8423,78
42000.0,136,8423,78
42000.0,143,8423,78
30000.0,150,8423,78
81000.0,84,8434,78
63000.0,87,8434,78
18000.0,94,8434,78
18000.0,101,8434,78
30000.0,108,8434,78
30000.0,115,8434,78
33000.0,122,8434,78
30000.0,129,8434,78
21000.0,136,8434,78
18000.0,143,8434,78
27000.0,150,8434,78
64500.0,84,8469,78
28500.0,87,8469,78
4500.0,94,8469,78
63000.0,101,8469,78
7500.0,108,8469,78
28500.0,115,8469,78
6000.0,122,8469,78
4500.0,129,8469,78
6000.0,136,8469,78
4500.0,143,8469,78
3000.0,84,8490,78
57000.0,87,8490,78
9000.0,94,8490,78
6000.0,101,8490,78
9000.0,108,8490,78
9000.0,115,8490,78
9000.0,122,8490,78
6000.0,129,8490,78
6000.0,136,8490,78
3000.0,143,8490,78
12000.0,150,8490,78
267000.0,84,8516,78
3000.0,136,8516,78
127500.0,84,8544,78
75000.0,86,8544,78
97500.0,101,8544,78
51901.0,136,8544,78
36648.0,143,8544,78
34594.0,150,8544,78
27000.0,84,8552,78
3000.0,143,8552,78
120000.0,84,8553,78
1500.0,101,8553,78
9000.0,108,8553,78
9000.0,115,8553,78
9000.0,122,8553,78
49500.0,129,8553,78
84000.0,136,8553,78
10500.0,143,8553,78
18000.0,84,8573,78
49500.0,87,8573,78
1500.0,94,8573,78
6000.0,101,8573,78
4500.0,108,8573,78
6000.0,115,8573,78
3000.0,122,8573,78
22500.0,129,8573,78
6000.0,136,8573,78
4500.0,143,8573,78
10500.0,150,8573,78
34500.0,84,8599,78
3000.0,136,8599,78
10500.0,84,8604,78
9000.0,136,8604,78
78000.0,84,8605,78
270000.0,122,8605,78
24000.0,129,8605,78
3000.0,136,8605,78
99000.0,150,8605,78
25200.0,84,8615,78
3000.0,136,8615,78
46200.0,84,8623,78
42000.0,108,8623,78
2427000.0,84,8633,78
2916000.0,84,8635,78
153000.0,84,8645,78
357000.0,108,8645,78
333000.0,136,8645,78
126000.0,84,8646,78
36000.0,84,8648,78
13500.0,94,8648,78
2119.0,115,8648,78
8087.0,122,8648,78
10633.0,129,8648,78
8688.0,136,8648,78
7439.0,143,8648,78
8806.0,150,8648,78
2400.0,84,8701,78
5130.0,92,8701,78
81210.0,115,8701,78
144210.0,129,8701,78
150000.0,84,8791,78
3981000.0,84,8840,78
3000.0,84,8881,78
255000.0,122,8881,78
177000.0,143,8881,78
2700.0,84,9527,78
2700.0,87,9527,78
3161.0,94,9527,78
2700.0,101,9527,78
2700.0,108,9527,78
3392.0,115,9527,78
2700.0,122,9527,78
2700.0,129,9527,78
1620.0,136,9527,78
1620.0,143,9527,78
1620.0,150,9527,78
1620.0,157,9527,78
1620.0,164,9527,78
11448.0,84,9537,78
502.0,86,9537,78
11448.0,87,9537,78
11448.0,94,9537,78
11448.0,101,9537,78
11448.0,108,9537,78
11448.0,115,9537,78
11448.0,122,9537,78
11448.0,129,9537,78
11448.0,136,9537,78
11448.0,143,9537,78
11448.0,150,9537,78
11448.0,157,9537,78
11448.0,164,9537,78
112.0,84,10169,78
56.0,87,10169,78
5.0,84,11002,78
7.0,84,11005,78
60.0,92,11005,78
180.0,95,11005,78
6.0,84,11702,78
42.0,115,11702,78
8.0,164,11702,78
49.0,84,11743,78
28.0,96,11743,78
41.0,101,11743,78
29.0,108,11743,78
1.0,115,11743,78
2.0,122,11743,78
2.0,129,11743,78
32.0,136,11743,78
26.0,143,11743,78
22.0,150,11743,78
599.0,164,11743,78
98.0,84,11755,78
44.0,89,11755,78
189.0,96,11755,78
731.0,164,11755,78
889.0,84,11765,78
325.0,143,11765,78
329.0,150,11765,78
4849.0,164,11765,78
2567.0,84,11806,78
1306.0,89,11806,78
1411.0,96,11806,78
1382.0,101,11806,78
780.0,108,11806,78
751.0,115,11806,78
330.0,122,11806,78
346.0,129,11806,78
360.0,136,11806,78
315.0,143,11806,78
856.0,150,11806,78
4.0,84,11807,78
4.0,115,11807,78
210.0,84,12318,78
8.0,85,510,78
38.0,86,510,78
146.0,87,510,78
37.0,88,510,78
158.0,94,510,78
221.0,101,510,78
233.0,108,510,78
208.0,115,510,78
15.0,85,2386,78
2.0,94,2386,78
1221000.0,85,7994,78
1353000.0,143,7994,78
1530000.0,150,7994,78
2934000.0,157,7994,78
1941000.0,164,7994,78
417000.0,85,8299,78
1158000.0,85,8568,78
561000.0,136,8568,78
3000.0,143,8568,78
58500.0,85,8591,78
69000.0,129,8591,78
17100.0,85,9111,78
5850.0,87,9111,78
11340.0,94,9111,78
27150.0,101,9111,78
27000.0,108,9111,78
24000.0,122,9111,78
45000.0,143,9111,78
4860.0,150,9111,78
17820.0,157,9111,78
5722.0,85,9240,78
2700.0,86,9240,78
1800.0,94,9240,78
2700.0,101,9240,78
3000.0,108,9240,78
1800.0,129,9240,78
6000.0,136,9240,78
3975.0,143,9240,78
1275.0,150,9240,78
4050.0,157,9240,78
2700.0,164,9240,78
1901.0,85,9441,78
3960.0,108,9441,78
5267.0,122,9441,78
3960.0,136,9441,78
6000.0,85,9993,78
6615.0,94,9993,78
3780.0,101,9993,78
14007.0,115,9993,78
3150.0,157,9993,78
7056.0,164,9993,78
10455.0,85,9995,78
4410.0,101,9995,78
5040.0,108,9995,78
312.0,85,10012,78
288.0,122,10012,78
13200.0,85,10018,78
11400.0,96,10018,78
49800.0,115,10018,78
14100.0,122,10018,78
13200.0,129,10018,78
11400.0,136,10018,78
9900.0,143,10018,78
1200.0,85,10790,78
2400.0,92,10790,78
3600.0,94,10790,78
4500.0,85,11641,78
15300.0,101,11641,78
50400.0,108,11641,78
41.0,86,2255,78
2.0,94,2255,78
47.0,129,2255,78
15.0,86,2325,78
103.0,94,2325,78
4320.0,86,2341,78
4320.0,101,2341,78
1296.0,86,2350,78
2645.0,94,2350,78
72.0,86,7441,78
18.0,94,7441,78
18.0,101,7441,78
224.0,108,7441,78
29.0,115,7441,78
54.0,122,7441,78
86400.0,86,7807,78
38400.0,94,7807,78
70800.0,101,7807,78
15000.0,108,7807,78
15000.0,115,7807,78
15000.0,122,7807,78
15000.0,129,7807,78
15000.0,136,7807,78
15000.0,143,7807,78
15000.0,150,7807,78
79440.0,157,7807,78
1030800.0,86,7809,78
178800.0,87,7809,78
108000.0,94,7809,78
142200.0,101,7809,78
127200.0,108,7809,78
136800.0,115,7809,78
140400.0,122,7809,78
106800.0,129,7809,78
105600.0,136,7809,78
128400.0,143,7809,78
120000.0,150,7809,78
97200.0,157,7809,78
99600.0,164,7809,78
312000.0,86,7810,78
51000.0,87,7810,78
36000.0,94,7810,78
72000.0,101,7810,78
282000.0,108,7810,78
93000.0,115,7810,78
33000.0,122,7810,78
27000.0,129,7810,78
27000.0,136,7810,78
30000.0,143,7810,78
27000.0,150,7810,78
30000.0,157,7810,78
21000.0,164,7810,78
6000.0,86,7830,78
27000.0,87,7830,78
12000.0,101,7830,78
3000.0,108,7830,78
4328.0,150,7830,78
19500.0,86,7843,78
1500.0,87,7843,78
1500.0,94,7843,78
3000.0,136,7843,78
7500.0,86,7849,78
21000.0,94,7849,78
6000.0,101,7849,78
4500.0,108,7849,78
4500.0,115,7849,78
5343.0,122,7849,78
21649.0,129,7849,78
6000.0,86,7850,78
1500.0,87,7850,78
3000.0,108,7850,78
4500.0,122,7850,78
4149.0,129,7850,78
60000.0,86,7853,78
119974.0,122,7853,78
77793.0,129,7853,78
4500.0,86,7857,78
6954.0,122,7857,78
6187.0,129,7857,78
5760.0,136,7857,78
5642.0,143,7857,78
16643.0,150,7857,78
4410.0,157,7857,78
19500.0,86,7862,78
10500.0,101,7862,78
16500.0,108,7862,78
13500.0,115,7862,78
13310.0,122,7862,78
12953.0,129,7862,78
39352.0,136,7862,78
16673.0,143,7862,78
15578.0,150,7862,78
8222.0,157,7862,78
175500.0,86,7886,78
112500.0,87,7886,78
22500.0,94,7886,78
13500.0,101,7886,78
16500.0,108,7886,78
16500.0,115,7886,78
9000.0,122,7886,78
9000.0,129,7886,78
7500.0,136,7886,78
9000.0,143,7886,78
12544.0,150,7886,78
591000.0,86,7913,78
7500.0,87,7913,78
25500.0,94,7913,78
24000.0,101,7913,78
31500.0,108,7913,78
40500.0,115,7913,78
36419.0,122,7913,78
39719.0,129,7913,78
26520.0,136,7913,78
24105.0,143,7913,78
53637.0,150,7913,78
23402.0,157,7913,78
96000.0,86,7921,78
16969.0,122,7921,78
16877.0,129,7921,78
27376.0,136,7921,78
22571.0,143,7921,78
56471.0,150,7921,78
22553.0,157,7921,78
12000.0,86,7938,78
12000.0,143,7938,78
121500.0,86,7946,78
16500.0,88,7946,78
12000.0,94,7946,78
30000.0,108,7946,78
