plant,qty,item_code,pre_qty
78,13551264,8450,13551264
78,9.0,3075,15
88,1267,8383,1267
78,108052,8584,108052
89,3771,10764,3771
16,1380,8818,1380
78,656,2417,656
132,563,8864,563
58,134,9120,134
82,434,11453,434
31,27273,7962,27273
22,16852,8996,16852
111,450,9359,450
115,148,12356,148
22,217,8338,217
118,1510,9840,1510
78,7339527,9059,7339527
78,54985,8663,54985
88,1404,8200,1404
78,131352,8401,131352
78,736242,8535,736242
78,441139,8139,441139
91,6630,8024,6630
111,29,9438,29
132,32545,8419,32545
84,2060,8975,2060
82,820,11270,820
31,4097,7913,4097
22,45236,8947,45236
22,13133,8551,13133
88,5008,8017,5008
78,97376,8614,97376
88,889,8151,889
78,2157091,8748,2157091
78,637067,8352,637067
82,474,11349,474
82,829,11483,829
115,960,9912,960
22,33537,8630,33537
84,769,11266,769
22,65430,8764,65430
118,3909,9870,3909
78,2760,11862,2760
88,499,8230,499
78,1761447,8827,1761447
78,468713,8431,468713
88,24705,7968,24705
82,861,9088,861
31,332,11374,332
115,714,9729,714
22,4597,8581,4597
22,1384,8715,1384
78,3.0,6566,29
88,11,11874,11
3,35,12290,35
78,154,11813,154
88,9344,8181,9344
78,38050,8778,38050
132,4939,8528,4939
31,878,9113,878
115,1530,9680,1530
115,1315,9814,1315
22,19425,8532,19425
34,14426,8114,14426
132,290,11910,290
31,3,9326,3
31,750,8930,750
12,729,7526,729
31,1302,11404,1302
84,55,9169,55
31,47,11142,47
22,264,8611,264
78,24,691,24
88,656,11904,656
36,3760,8805,3760
78,14,6730,14
82,1048,9069,1048
12,10.0,6947,13
117,3897,7811,3897
118,77,7852,77
108,8982,8449,8982
78,28225,9844,28225
78,16,12318,16
3,113,9797,113
115,2745,8107,2745
31,4730,8960,4730
22,3,1054,3
31,51758,9094,51758
84,17583,8803,17583
118,6130,8065,6130
84,14146,8937,14146
36,512,9231,512
78,225541,9795,225541
34,12,11526,12
36,257,8835,257
82,379,9495,379
82,3936,9099,3936
115,36219,8320,36219
82,136,9233,136
115,62989,8058,62989
31,614,8911,614
84,6147,9016,6147
3,26234,8011,26234
118,4420,7882,4420
118,6468,8278,6468
118,1476,8016,1476
3,763,10485,763
78,1871726,9874,1871726
34,34988,8869,34988
36,129,9310,129
78,1028,10008,1028
88,21,9411,21
78,48,672,48
58,957,11202,957
36,7777,8786,7777
82,1590,9312,1590
34,45,9606,45
31,2527,8728,2527
117,274,11089,274
3,21052,8224,21052
108,1811,8826,1811
78,12,10087,12
108,2742,8430,2742
78,6,10221,6
78,373991,9825,373991
78,315,9563,315
78,685,12299,685
36,6657,8603,6657
115,1959,11385,1959
115,1661,8088,1661
117,508,11302,508
3,41044,8303,41044
22,8,1297,8
3,2955,8437,2955
3,270,8041,270
3,17316,8175,17316
78,2,10300,2
88,1663,9703,1663
78,106022,10038,106022
108,906,7985,906
59,6866,8500,6866
36,14434,8816,14434
8,350,8312,350
117,1158,8779,1158
115,1847,8039,1847
34,424,9770,424
117,404,11253,404
3,16113,8650,16113
3,134091,7992,134091
118,14785,7863,14785
108,582,8856,582
78,11,10251,11
78,11633,9855,11633
58,422,11049,422
78,1350,9989,1350
78,28391,9593,28391
111,215,8156,215
3,1225,8467,1225
78,14355,7856,14355
78,27832467,7990,27832467
3,7181,7809,7181
34,39,8929,39
3,10090,8205,10090
132,1699,7874,1699
78,953990,9806,953990
111,779,8631,779
132,14083,9952,14083
34,4,1555,4
22,570,9822,570
78,58130,8069,58130
78,20617583,8203,20617583
78,835322,7807,835322
118,2970,8289,2970
3,63516,8156,63516
78,39460,7545,39460
88,64292,9684,64292
78,0.0,4114,20026
111,585.0,2939,4261
111,59,8448,59
111,2108,8844,2108
22,2859,7957,2859
115,11051,11317,11051
78,81032585,8282,81032585
117,5011,8760,5011
78,2,2115,2
78,227781,8020,227781
12,236,10766,236
78,25,2249,25
3,78846,8235,78846
78,519,7758,519
8,869,11407,869
111,59,8661,59
82,64,10493,64
22,6263,8036,6263
22,1687,8170,1687
78,14475748,8495,14475748
3,1154,11879,1154
78,2418,2328,2418
78,63507,7837,63507
3,15877,8052,15877
78,980405,7971,980405
78,23,7575,23
91,39586,7990,39586
58,2970,8769,2970
117,254,9052,254
78,1052301,11481,1052301
118,450,11567,450
78,3615,8050,3615
118,800,11305,800
111,2492,12384,2492
78,741058,8184,741058
78,2717,7788,2717
132,1547,8330,1547
82,374,8445,374
84,1104,8362,1104
115,852,9086,852
3,309,9435,309
78,2483,11560,2483
78,7,11694,7
78,519112,11298,519112
3,244,11909,244
78,903535,8263,903535
55,600,8841,600
78,50605,8001,50605
82,46201,8524,46201
58,201,9195,201
115,123,9299,123
118,702,9781,702
22,35919,8017,35919
34,131,11164,131
78,91,11773,91
22,2005,7755,2005
88,455,11310,455
78,5649,11907,5649
78,838,11511,838
117,1346,8954,1346
78,25484,11249,25484
78,55,2309,55
78,2844312,8214,2844312
78,154124,7818,154124
82,51,8871,51
31,477,11285,477
132,3777,8098,3777
84,4663,8258,4663
54,841,10049,841
22,18918,8230,18918
84,4092,8130,4092
115,2922,9250,2922
22,11495,7968,11495
36,10259,8028,10259
78,414962,11328,414962
78,16,5557,16
78,23001,11462,23001
78,13213,11858,13213
31,43098,8762,43098
82,2340,8426,2340
22,1,11740,1
22,558,11874,558
84,3734,8209,3734
22,543,11478,543
22,1315,8443,1315
115,443,9463,443
84,1349,7947,1349
22,54156,8181,54156
36,1769,8241,1769
78,180531,11541,180531
78,1310,11279,1310
78,7721554,8244,7721554
78,39,11017,39
31,1799,8975,1799
31,7475,8579,7475
31,6239,8317,6239
22,17,11691,17
34,66966,8537,66966
78,319270,9280,319270
3,228,9495,228
3,39,9629,39
78,1150,11754,1150
118,188,9104,188
78,11643,11492,11643
78,1279,11230,1279
31,13516,8792,13516
82,404,8852,404
31,4254,8530,4254
82,330,8194,330
34,5963,8750,5963
78,822,9493,822
78,78159,9231,78159
78,783,11705,783
111,0.0,4363,128
78,1924113,11443,1924113
82,1049,8931,1049
82,50,8273,50
22,1,11721,1
34,373,8963,373
34,19057,8567,19057
108,1975,8311,1975
78,47499,9706,47499
78,80153,9310,80153
34,26838,8305,26838
78,2591966,9840,2591966
15,14,12276,14
36,24856,8088,24856
36,20646,8484,20646
36,201,8746,201
118,695,9530,695
36,17293,7826,17293
111,1100,7873,1100
88,4960,8847,4960
31,22,2917,22
82,195,8882,195
118,5136,7927,5136
34,650,9176,650
31,25558,8298,25558
84,168,11834,168
108,139,8128,139
78,566469,9919,566469
78,98,9523,98
117,444,10001,444
88,5317,9060,5317
78,8316,9657,8316
78,537736,9261,537736
36,2886,8301,2886
78,4399677,8999,4399677
36,2156,8039,2156
111,97860,7824,97860
31,152517,8773,152517
31,24331,8511,24331
78,440899,9736,440899
34,1657,8335,1657
34,2859,8731,2859
108,122,8079,122
78,70085,9474,70085
36,1547,8514,1547
78,104041,9608,104041
78,139185,9212,139185
82,5065,8912,5065
117,3546,8215,3546
31,3953,8590,3953
3,31805,8086,31805
31,984,8724,984
34,49772,8810,49772
12,0.0,6790,15
34,540,9206,540
12,62,12299,62
34,5284,8548,5284
78,9,4178,9
34,577,8944,577
78,14548118,9687,14548118
78,279144,9291,279144
117,2975,10031,2975
111,10101,8116,10101
36,13238,8465,13238
78,10987118,9029,10987118
31,2,6591,2
117,6169,8428,6169
22,836,9837,836
78,895,7426,895
58,1729,8224,1729
88,5160,8907,5160
78,25418,9638,25418
78,2562,9242,2562
115,296,11198,296
84,1432,9816,1432
117,902,8245,902
22,29,9654,29
3,35951,8116,35951
78,78550,7639,78550
15,2,10075,2
34,5700,8974,5700
78,22318,9717,22318
58,1319,8175,1319
78,2235,9455,2235
111,2544,7884,2544
111,3177,8018,3177
84,232,9895,232
34,543,1070,543
54,720,11424,720
78,303,7718,303
117,6861,8196,6861
118,1497,11369,1497
15,22,10684,22
78,370,1685,370
78,929,7590,929
8,94,11105,94
88,864,9071,864
78,108267,9668,108267
111,31079,8097,31079
82,111,9667,111
117,690,8275,690
3,636,11181,636
22,11985,9684,11985
78,13,7011,13
15,323,9977,323
78,0.0,6749,2
115,1138,8571,1138
3,112,11394,112
12,16,7758,16
34,30,838,30
3,478,11528,478
84,842,9797,842
117,2530,7964,2530
78,52552,7620,52552
58,1374,8418,1374
115,199,8784,199
22,2359,7898,2359
115,8066,8918,8066
31,8871,9771,8871
22,186,7636,186
118,12398,8876,12398
78,13016,11130,13016
15,0.0,2682,88
117,109,8043,109
78,350,7699,350
78,600,10868,600
78,1,1928,1
117,228,8177,228
107,1491,8774,1491
78,5.0,7041,163
58,11234,8631,11234
78,1,1270,1
82,9211,8094,9211
58,3547,8369,3547
84,1301,7877,1301
115,1819,8997,1819
115,1011,9131,1011
82,709,9910,709
31,167,9984,167
22,9636,7849,9636
115,822,8869,822
115,5000,8473,5000
78,45773,11343,45773
78,589,10947,589
3,102,11296,102
36,139,9725,139
78,30,1745,30
78,0.0,7254,1
8,3681,8825,3681
70,837,11065,837
82,5632,8307,5632
12,1,11694,1
115,52575,8552,52575
31,256,9801,256
22,39,7666,39
3,645,9297,645
34,549,10021,549
118,15464,8906,15464
78,53,11160,53
78,14601,10764,14601
3,522,11375,522
78,7,4993,7
78,40819,11294,40819
78,1,1958,1
36,1050,9676,1050
58,2376,8661,2376
82,5921,8520,5921
82,1509,7862,1509
84,315,11076,315
22,602,11310,602
115,1982,8765,1982
115,1408,8899,1408
115,1131,8503,1131
22,99,7617,99
88,7594,8040,7594
78,2130,11373,2130
78,1255,11111,1255
36,846,9755,846
118,1225,8461,1225
78,53310,10849,53310
78,5,10453,5
111,489,9674,489
82,2705,8337,2705
31,1383,8015,1383
82,146098,8075,146098
8,3624,8331,3624
31,11852,8149,11852
34,16459,7973,16459
22,968,11261,968
3,9187,8931,9187
88,5598,8253,5598
78,1492493,8850,1492493
36,1808,7890,1808
34,9714,9789,9714
132,1245,8996,1245
78,623479,11324,623479
118,12534,8540,12534
118,9468,8936,9468
132,298,8734,298
118,650,9070,650
132,411,11208,411
31,1361,8228,1361
84,355,11368,355
82,439,7892,439
84,30,11502,30
34,25693,8186,25693
22,14862,11474,14862
34,4937,7924,4937
3,261,9144,261
88,192,8466,192
88,15015,8070,15015
78,64499,8667,64499
118,2439,8753,2439
118,2032,8887,2032
78,24329,11141,24329
78,376,10745,376
111,14347,9966,14347
16,106903,8639,106903
78,473,10879,473
8,1644,9019,1644
82,2171,8367,2171
31,659,8045,659
82,305,8105,305
82,2814,7843,2814
12,1,11754,1
34,15123,8003,15123
34,2937,8399,2937
84,1158,11453,1158
22,42201,10895,42201
78,13943427,8746,13943427
22,1080,11029,1080
78,39564,9276,39564
78,201496,8880,201496
3,957,8699,957
88,4574,8545,4574
3,52,9229,52
78,1151,11354,1151
88,61,8021,61
58,70,9678,70
132,140,8764,140
78,181176,11092,181176
82,899,11353,899
31,20815,8258,20815
82,3327,8318,3327
82,833,7922,833
117,74,9961,74
22,742,8896,742
81,794,11050,794
31,463,8130,463
84,327,7839,327
78,8590,9355,8590
15,6,511,6
12,1,11705,1
88,2612,8496,2612
78,3297768,9093,3297768
78,245512,8697,245512
3,9764,8912,9764
88,38329,8100,38329
78,508725,8831,508725
78,573750,8435,573750
111,1129,9734,1129
132,66543,8715,66543
82,474,11566,474
82,5054,8135,5054
31,23247,8209,23247
22,40,8847,40
84,767,11087,767
78,17306,12341,17306
34,8,7771,8
78,39273,9306,39273
78,1244783,8910,1244783
34,12053,7905,12053
88,1180,8447,1180
78,18457639,9044,18457639
78,243453,8648,243453
132,159162,8794,159162
82,1107,11383,1107
31,239,11853,239
31,5211,8026,5211
117,1604,9729,1604
78,10.0,6649,13
117,651,9863,651
36,1305,11198,1305
78,13110,9123,13110
78,173552,8727,173552
34,16414,8118,16414
111,85970,7948,85970
78,21054363,8861,21054363
78,1598989,8465,1598989
88,1143,8264,1143
58,1484,10055,1484
78,584132,8599,584132
117,609,9942,609
34,291,8197,291
117,2841,9680,2841
117,2852,9814,2852
78,9431194,9074,9431194
78,1323,8678,1323
132,4574,9220,4574
78,1057181357,8812,1057181357
132,2306,8958,2306
31,320,11487,320
115,1889,9714,1889
34,16,11445,16
78,42.0,7075,131
78,0.0,6679,1
34,45923,8410,45923
117,3712,9893,3712
139,519,11913,519
34,14261,8148,14261
78,31,12322,31
22,60431,8828,60431
111,96,11147,96
78,137333,8891,137333
88,4303,8294,4303
82,8461,9548,8461
31,169,11834,169
22,3600,9041,3600
111,220,11226,220
78,12,725,12
88,41001,8507,41001
78,2497343,9104,2497343
82,745,9627,745
78,2719,11877,2719
115,1134,7928,1134
12,10,7639,10
117,480,8107,480
31,483,11255,483
84,3469,8624,3469
22,39534,9254,39534
22,2969,8858,2969
78,4,7105,4
36,2771,8918,2771
34,17343,11213,17343
78,218306,12352,218306
78,14,676,14
78,58.0,6581,127
115,7015,8537,7015
8,50,9968,50
115,5058,7879,5058
12,2,1685,2
12,229,7590,229
84,23,9233,23
84,3645,8837,3645
33,653,9307,653
36,938,8869,938
111,58,11390,58
78,0.0,6794,18
82,11737,9791,11737
82,355,9395,355
115,449,8354,449
12,0.0,2160,2
115,2157,7958,2157
84,3278,9312,3278
3,24741,8307,24741
118,1440,8178,1440
12,6.0,7011,7
22,4,12319,4
34,36,9165,36
34,786,11901,786
36,865,8948,865
78,19609,12382,19609
78,1.0,6611,31
58,373,7805,373
31,3,9286,3
82,14165,9742,14165
115,12485,8567,12485
115,26666,8305,26666
115,75295,7909,75295
31,1829,9158,1829
3,28375,8520,28375
117,1068,8088,1068
36,4332,9819,4332
118,10358,8129,10358
118,1391,8391,1391
117,571,7826,571
78,6,10517,6
78,6657,10121,6657
118,1106,7867,1106
36,810,9295,810
78,68931,9859,68931
111,1457,8684,1457
31,2,9895,2
115,6019,8384,6019
31,11,9237,11
115,2240,8122,2240
34,4668,9853,4668
3,141,8733,141
108,544,9201,544
118,2007,8342,2007
118,1259,7946,1259
34,512,9195,512
78,8093,10730,8093
78,4,10334,4
111,608,2992,608
78,7,10072,7
8,1414,8608,1414
111,1246,11371,1246
115,1344,8597,1344
31,97,9450,97
115,2140,11370,2140
3,2851,8550,2851
3,900,8684,900
78,6481,8073,6481
34,2472,9804,2472
118,7957,8293,7957
78,2,10151,2
132,880,11089,880
101,756,9311,756
111,663,11188,663
115,198,8152,198
3,17072,8367,17072
3,77,2992,77
78,20,2381,20
78,1686465,8286,1686465
3,89777,8501,89777
118,27328,8372,27328
16,42874,8124,42874
78,245656,10760,245656
78,10,10364,10
3,1232,8239,1232
132,2396,8170,2396
111,45,9189,45
78,42,10102,42
111,3000,8927,3000
16,11757,7862,11757
115,831,11400,831
115,2244,8365,2244
117,355,11579,355
78,818087,8499,818087
78,177606,8103,177606
12,13727,10849,13727
3,5321,8714,5321
118,1545,8323,1545
78,53799,7841,53799
78,1,10577,1
132,3805,8383,3805
88,133,9980,133
111,2258,8744,2258
115,0.0,595,550
22,25991,8253,25991
34,5979,7835,5979
117,7341,9056,7341
118,67,11833,67
78,24,2411,24
78,1361127,8316,1361127
78,23742,8712,23742
85,8,9973,8
3,11996,8135,11996
78,46824,8054,46824
78,1089,10790,1089
3,35960,8269,35960
3,300,8665,300
4,25,11046,25
115,440,9352,440
3,120,11779,120
78,282138,8529,282138
78,8944,8133,8944
78,208217,8267,208217
78,1253550,7871,1253550
3,52771,8482,52771
132,76682,8413,76682
8,30,12312,30
31,66,11076,66
84,5918,8445,5918
34,3152,7865,3152
36,89,10817,89
88,3253,8145,3253
78,67,2441,67
78,282564,8346,282564
78,2922331,8742,2922331
118,81,11601,81
78,361314,8480,361314
78,12143168,8084,12143168
16,4539,8318,4539
78,4658,7822,4658
132,1069,8364,1069
115,614,10040,614
34,25933,8078,25933
34,86,11247,86
34,2,1911,2
78,1781799,8559,1781799
78,294510,8297,294510
78,17560,7901,17560
132,1389,8443,1389
78,448875,8035,448875
31,633,11368,633
132,1870,8181,1870
115,1539,9857,1539
12,318,12341,318
118,699,9815,699
78,10197,11545,10197
88,5355,7913,5355
78,4440,8510,4440
78,692575,8114,692575
132,2039,8656,2039
78,1929126,8248,1929126
82,2825,8771,2825
58,3207,8912,3207
31,616,11319,616
84,714,8688,714
115,4980,9808,4980
22,40936,8526,40936
118,389,10028,389
86,7.0,2700,15
22,108344,8264,108344
34,741,7846,741
3,20,12369,20
78,5707,11758,5707
132,260,12300,260
78,1966136,8327,1966136
132,528,11904,528
84,300,11936,300
82,2877,11196,2877
31,229,11270,229
34,374,11356,374
84,14720,8639,14720
22,3872,8739,3872
118,821,9845,821
22,91699,8081,91699
118,2421,9979,2421
3,2583,9712,2583
78,6100,11837,6100
36,2124,8537,2124
78,726,11575,726
36,5776,10615,5776
78,2003127,8540,2003127
22,737,12383,737
84,290,8322,290
31,354,11087,354
12,6,12322,6
3,13126,9791,13126
84,2935,8060,2935
88,60,9113,60
88,707,11191,707
78,13648,11788,13648
78,2239,11922,2239
78,70678,11526,70678
59,22331,9726,22331
115,22090,7973,22090
31,5139,8826,5139
84,100,8931,100
82,779,8490,779
84,223,8669,223
118,458,7931,458
36,429,8829,429
78,234085,9923,234085
78,9374,9527,9374
36,11048,8567,11048
3,437,9480,437
78,9886,11605,9886
36,1057,8305,1057
88,6,11142,6
78,2,11739,2
132,8442,11885,8442
31,0.0,3000,731
31,491163,9039,491163
84,250,11917,250
22,61,11755,61
108,57,7949,57
78,103,10136,103
78,15962,9740,15962
3,315,9955,315
22,759,11493,759
88,33,9143,33
99,225,8026,225
115,25979,8003,25979
82,468,8782,468
34,2490,9472,2490
31,24690,8594,24690
118,29380,7961,29380
78,3531779,9819,3531779
12,0.0,6794,1
34,33658,8814,33658
78,37636,9557,37636
111,42057,8516,42057
78,534613,9295,534613
31,32,9069,32
31,268,8673,268
34,64,3122,64
78,141813,10032,141813
12,2,7007,2
12,383,12382,383
22,189,11785,189
78,105624,9770,105624
3,642,9985,642
118,898,7912,898
111,7290,8729,7290
78,341613,9508,341613
40,549447,9205,549447
132,294,9788,294
3,73936,8382,73936
31,118,8624,118
34,2214,9106,2214
3,34471,8120,34471
118,46992,7991,46992
139,15,9312,15
78,136037,9983,136037
78,8952,9587,8952
111,8271,8808,8271
78,2386173,9721,2386173
36,2832,8365,2832
36,884,8761,884
111,7695,8546,7695
115,643,11415,643
31,22,9099,22
34,83,1074,83
117,775,11198,775
3,35433,8199,35433
12,2,10072,2
34,1320,9057,1320
34,291,8661,291
118,37,7808,37
78,296528,9800,296528
34,27482,8795,27482
132,2887,8002,2887
78,2797077,9934,2797077
78,38624,9538,38624
111,3000,8101,3000
115,3191,10836,3191
3,573,8412,573
3,17,11581,17
22,10470,9688,10470
3,2112,8150,2112
78,3371,7539,3371
108,13860,7960,13860
16,2997,7907,2997
78,172,3846,172
78,2884067,9751,2884067
36,2667,8791,2667
132,12366,9897,12366
111,518,7918,518
132,2371,10031,2371
22,14,7689,14
117,7029,8492,7029
22,1308,9901,1308
3,52110,7967,52110
78,493177,7886,493177
58,3469,8550,3469
108,1399,8173,1399
111,50,11824,50
78,63839,9964,63839
111,59,8789,59
111,79260,8131,79260
115,71,9184,71
117,1528,8571,1528
117,20174,8309,20174
118,796,11482,796
34,37,1055,37
78,1510,7569,1510
36,1272,9778,1272
118,57,2280,57
3,3426,7918,3426
58,546,8763,546
132,45,8245,45
58,29964,8897,29964
108,7225,8386,7225
58,336,8239,336
27,295,9593,295
22,21807,8115,21807
22,60,7719,60
117,209,9180,209
115,377,11079,377
117,2596,8918,2596
115,144,11213,144
84,134,9697,134
78,5877008,8178,5877008
78,2,7782,2
3,60,11166,60
58,485,8976,485
78,1181075,7916,1181075
78,123,7520,123
3,7869,8131,7869
132,1269,8062,1269
58,850,8452,850
8,24,10907,24
115,654,9080,654
22,6,2423,6
115,68488,8818,68488
117,2239,8997,2239
22,2820,8066,2820
108,1635,9769,1635
78,1179383,11164,1179383
3,411,11379,411
118,39,11250,39
78,2,1962,2
111,1223,11543,1223
84,4137,8307,4137
22,52378,8145,52378
22,5,7749,5
115,1299,8769,1299
118,4444,9251,4444
117,7944,8948,7944
117,4962,8552,4962
78,25097,11243,25097
3,860,11196,860
36,160,10021,160
78,699269,7946,699269
78,4,7550,4
78,16,7684,16
8,2405,9255,2405
58,1568,8878,1568
84,3877,8124,3877
22,2937,7962,2937
84,2594,7862,2594
115,2571,8982,2571
83,16,7425,16
31,2675,9835,2675
108,276,9665,276
117,2397,8765,2397
78,133494,11456,133494
78,87,11590,87
118,167,8940,167
3,471,11543,471
78,13,1992,13
132,1164,8043,1164
82,267,8554,267
22,229,11606,229
84,1120,7941,1120
12,23,11807,23
22,2,2404,2
118,867,9415,867
36,6229,7973,6229
22,802,7651,802
78,248664,11407,248664
78,201,11011,201
82,4709,8371,4709
82,1982,7975,1982
31,446,8049,446
84,443,11585,443
84,2139,7892,2139
12,21,11758,21
115,3984,9012,3984
22,5725,8126,5725
118,388,9366,388
36,981,7924,981
78,96309,11224,96309
132,21258,9030,21258
78,24748,11358,24748
16,4745,8722,4745
8,928,9102,928
31,21349,8524,21349
31,13374,8128,13374
84,1175,8367,1175
82,4564,7926,4564
84,5827,8105,5827
88,26401,8762,26401
54,1035,9104,1035
78,13492472,8963,13492472
36,5717,8003,5717
16,9042,8801,9042
78,19663,10779,19663
82,1100,8401,1100
82,1123,8005,1123
31,16187,8079,16187
82,11426,8535,11426
82,944,8139,944
31,4173,7817,4173
12,48,11788,48
22,92,11325,92
88,39186,8579,39186
78,191239,9176,191239
3,112,9525,112
78,297743,8914,297743
3,196,9129,196
118,15478,9000,15478
78,1856,11388,1856
111,46,9817,46
31,3681,8688,3681
84,19,11828,19
82,6562,7956,6562
31,11672,8426,11672
117,1593,9995,1593
84,4027,8135,4027
88,10915,8792,10915
78,10756,9389,10756
78,548332,8993,548332
88,1232,8396,1232
88,18359,8530,18359
78,84731,9127,84731
78,9607917,8731,9607917
111,882,7952,882
36,13711,7905,13711
16,2259,8703,2259
31,1104,8243,1104
84,1616,11383,1616
22,441,11617,441
34,7925,8463,7925
34,100200,8067,100200
22,1269,11355,1269
78,5095,9602,5095
78,2836157,9206,2836157
34,119691,8201,119691
36,805,11415,805
78,83382,9340,83382
78,394508,8944,394508
88,18342,8347,18342
36,3505,8118,3505
88,7360,8085,7360
16,5932,8782,5932
132,2343,9224,2343
111,295,9981,295
54,8859,10913,8859
3,12,7422,12
31,469,8060,469
31,44577,8194,44577
34,61117,8280,61117
36,419,11494,419
22,762,11568,762
78,90,9419,90
78,6792313,9023,6792313
34,383,8018,383
34,2406,8414,2406
78,137802,9157,137802
78,4331999,8761,4331999
36,468,8197,468
78,22255659,8895,22255659
31,915,8273,915
22,5940,9307,5940
84,460,11547,460
78,3.0,6896,13
78,83,9632,83
88,6818,8773,6818
78,2706,9370,2706
78,44783,8974,44783
111,419,7799,419
88,6087,8377,6087
78,1040745,9108,1040745
88,5775,8511,5775
132,8802,9254,8802
31,211,11917,211
22,4691,9782,4691
108,1173,11089,1173
34,188,8706,188
78,10200,12618,10200
36,98,11262,98
78,310903,9187,310903
78,3755531,8791,3755531
111,3097,8012,3097
101,10889,7951,10889
132,236,9071,236
117,3202,8324,3202
117,11697,7928,11697
3,300,10834,300
22,584,8941,584
36,105,11871,105
111,399,11260,399
88,523,8803,523
78,1869,9400,1869
36,1533,11213,1533
111,14342,7963,14342
118,510,9131,510
82,3555,9795,3555
115,12860,8224,12860
12,506,7539,506
117,591,8007,591
84,840,9712,840
22,36,9550,36
108,98796,8779,98796
117,567,7879,567
118,1156,11052,1156
15,463,9971,463
36,1641,11822,1641
78,60,12386,60
111,10,2271,10
111,4242,11211,4242
115,2916,8437,2916
22,98,7551,98
117,18,8616,18
115,433,8175,433
84,900,9791,900
22,8,1780,8
117,8573,8354,8573
117,7845,7958,7845
31,22,11898,22
118,110,8395,110
78,2,7614,2
78,11,10387,11
36,515,11901,515
78,136,1185,136
78,2826,12599,2826
111,855,11424,855
31,8155,9765,8155
22,8,7764,8
12,6,7569,6
118,4619,8474,4619
107,1712,8768,1712
78,55,1660,55
78,5,6907,5
8,678,11214,678
82,426,9380,426
12,2,7520,2
3,828,8554,828
118,9498,8821,9498
78,14,10417,14
54,1140,11088,1140
108,615,8760,615
78,4.0,6724,5
82,6,7643,6
111,103,11192,103
22,44,10567,44
31,185,9667,185
115,6482,8156,6482
3,2130,8767,2130
22,11,6874,11
3,115,11241,115
36,1440,9670,1440
86,38.0,652,39
118,1460,8376,1460
88,8228,9771,8228
111,542,11405,542
22,2343,10780,2343
115,7257,8631,7257
3,0.0,2941,94
22,5,6953,5
78,12382,11105,12382
3,132,8584,132
111,21283,9010,21283
78,791,7150,791
82,1951,8069,1951
115,736,8448,736
31,28,9697,28
117,135,11400,135
78,18398,11056,18398
118,38447,8406,38447
78,26,10398,26
111,1488,8961,1488
31,7238,8094,7238
22,1164,11206,1164
31,252,9910,252
34,1,7656,1
3,10240,9010,10240
78,479622,8399,479622
34,594,9734,594
36,3009,7835,3009
3,2006,8748,2006
78,399087,8137,399087
78,2049,10873,2049
118,844,8619,844
111,1718,8778,1718
31,3872,7911,3872
115,540,11909,540
34,31034,7869,31034
78,736314,8612,736314
78,10.0,2841,58
3,2595,8961,2595
78,2864089,8350,2864089
118,2435,8832,2435
88,761,8149,761
108,1794,9033,1794
78,76,10824,76
82,166,11085,166
82,72,8050,72
31,26309,8124,26309
22,52563,8762,52563
31,16962,7862,16962
78,58657632,8825,58657632
78,51368,8429,51368
78,31,3054,31
132,9130,8971,9130
78,199806,8563,199806
78,66959,8167,66959
3,1611,8778,1611
118,1201,8649,1201
88,10628,7832,10628
88,45076,7966,45076
88,24624,8362,24624
108,4101,9246,4101
82,380,11298,380
31,2489,7941,2489
22,117339,8579,117339
19,571,10833,571
34,16064,8161,16064
84,2581,10819,2581
22,95431,8317,95431
78,0.0,3133,87
78,592154,9038,592154
78,4521204,8642,4521204
117,72,9120,72
88,1671,8045,1671
78,12738405,8776,12738405
78,1123028,8380,1123028
88,1210,8179,1210
78,101994,8118,101994
132,10529,9056,10529
31,67,11585,67
82,30,11249,30
84,6772,8558,6772
22,28084,8792,28084
31,18576,7892,18576
117,232,9857,232
22,55419,8530,55419
34,9478,8112,9478
88,50991,8258,50991
78,3885151,8855,3885151
78,112935,8593,112935
78,2640391,8197,2640391
88,2598,8130,2598
78,522,2426,522
78,731003,8331,731003
101,3426,8015,3426
132,75,8873,75
31,832,11402,832
115,99,9891,99
31,4,11140,4
118,471,10111,471
34,1018,8063,1018
78,125857,11841,125857
88,3675,8209,3675
78,8199253,8806,8199253
78,1964235,8410,1964235
101,3945,7832,3945
88,687,7947,687
78,894039,8544,894039
78,427171,8148,427171
132,769,8824,769
31,119,11219,119
84,1079,8588,1079
31,41696,11353,41696
15,15900,9639,15900
22,12640,8298,12640
78,244649,8623,244649
36,528,11228,528
78,578,2456,578
78,503072,8361,503072
82,267,11492,267
22,4728,9035,4728
84,718,8935,718
22,2831,8773,2831
22,29679,8377,29679
78,1,6624,1
34,1641,11524,1641
22,35718,8511,35718
118,33,10013,33
78,16202,11871,16202
78,4130999,8836,4130999
78,1174889,8574,1174889
82,1040,9097,1040
82,204,9231,204
31,794,11383,794
82,1800,11443,1800
12,30,12618,30
34,265,11603,265
22,1440,8590,1440
78,4,6837,4
3,3553,10617,3553
84,4471,8490,4471
88,401,11487,401
78,899859,11822,899859
82,4047,8786,4047
54,322,10622,322
84,1498,8569,1498
22,2639,8803,2639
84,599,8703,599
36,2528,9259,2528
3,549,10038,549
78,18,6788,18
78,303682,11901,303682
88,1739,11438,1739
31,705,8939,705
12,831,7535,831
31,3174,11413,3174
118,670,8044,670
22,58,11789,58
78,95900,10036,95900
34,1135,11371,1135
34,216,11505,216
