item_code,period,order_demand,pre_demand
10780,73,0,0
10784,73,0,0
10787,73,96,96
10789,73,0,0
10817,73,0,0
10819,73,48,48
10820,73,0,0
10832,73,66,66
10833,73,20,20
10834,73,2968,2968
10835,73,189,207
10836,73,2003,2003
10841,73,32,32
10842,73,253,253
10849,73,272,305
10850,73,256,256
10858,73,0,0
10895,73,314,314
10907,73,12769,12769
10908,73,9201,9201
10910,73,0,0
10913,73,23,23
10915,73,0,0
10919,73,0,0
11006,73,3,3
11036,73,0,0
11049,73,0,0
11050,73,14,14
11051,73,0,0
11052,73,0,0
11055,73,0,0
11056,73,4,4
11063,73,0,0
11066,73,12,12
11067,73,0,0
11071,73,0,0
11072,73,0,0
11075,73,0,0
11076,73,0,0
11078,73,0,0
11081,73,0,0
11082,73,420,420
11089,73,0,0
11091,73,220,220
11093,73,305,305
11095,73,14,14
11098,73,31,40
11105,73,11,11
11108,73,2,2
11112,73,784,784
11114,73,38,74
11139,73,0,0
11140,73,0,0
11141,73,0,0
11147,73,0,0
11164,73,0,0
11191,73,0,0
11193,73,0,0
11197,73,9020,9020
11202,73,0,0
11206,73,0,0
11207,73,2,2
11208,73,0,0
11209,73,0,0
11210,73,0,0
11211,73,0,0
11213,73,0,0
11216,73,0,0
11217,73,0,0
11221,73,0,0
11222,73,0,0
11225,73,0,0
11226,73,0,0
11234,73,0,0
11235,73,0,0
11237,73,0,0
11252,73,0,0
11254,73,0,0
11259,73,0,0
11261,73,0,0
11264,73,0,0
11270,73,0,0
11273,73,0,0
11280,73,0,0
11286,73,0,0
11298,73,0,0
11299,73,0,0
11305,73,0,0
11306,73,0,0
11308,73,0,0
11315,73,0,0
11318,73,0,0
11320,73,0,0
11323,73,0,0
11324,73,120,120
11325,73,0,0
11327,73,0,0
11342,73,0,0
11353,73,0,0
11362,73,0,0
11363,73,0,0
11364,73,0,0
11385,73,0,0
11408,73,0,0
11416,73,0,0
11417,73,0,0
11418,73,0,0
11425,73,0,0
11435,73,0,0
11436,73,0,0
11437,73,0,0
11438,73,0,0
11441,73,0,0
11453,73,0,0
11454,73,0,0
11455,73,0,0
11460,73,0,0
11464,73,0,0
11467,73,0,0
11478,73,0,0
11481,73,0,0
11496,73,0,0
11498,73,0,0
11499,73,0,0
11500,73,0,0
11501,73,0,0
11502,73,0,0
11506,73,0,0
11520,73,0,0
11539,73,0,0
11543,73,0,0
11544,73,0,0
11564,73,0,0
11565,73,0,0
11567,73,0,0
11569,73,0,0
11602,73,0,0
11610,73,0,0
11654,73,0,3
11658,73,0,23
11673,73,0,1
11678,73,30,30
11680,73,0,0
11683,73,0,1
11698,73,3,3
11703,73,1,4
11733,73,224,224
11736,73,0,0
11750,73,14,14
11751,73,1,1
11752,73,1,2
11753,73,10,10
11754,73,10,14
11757,73,4,4
11758,73,38,72
11762,73,12,12
11763,73,10,10
11765,73,8,10
11766,73,11,16
11767,73,6,6
11773,73,40,40
11775,73,16,16
11777,73,7,16
11779,73,0,0
11781,73,88,88
11783,73,114,114
11787,73,0,0
11789,73,66,240
11790,73,4,9
11792,73,115,229
11793,73,8,8
11794,73,105,210
11797,73,4,4
11821,73,0,0
11822,73,0,0
11840,73,0,0
11841,73,0,0
11852,73,0,0
11881,73,0,0
11882,73,0,0
11885,73,0,0
11886,73,0,0
11892,73,0,0
11901,73,0,0
11905,73,0,0
11912,73,0,0
11913,73,0,0
11914,73,0,0
11916,73,120,120
11935,73,1,1
11936,73,0,0
12272,73,22,22
12277,73,4,4
12300,73,106,106
12301,73,0,0
12304,73,3,3
12312,73,0,0
12313,73,0,0
12318,73,0,0
12320,73,0,0
12322,73,0,0
12323,73,0,0
12327,73,0,0
12334,73,0,0
12341,73,12,12
12342,73,0,0
12346,73,0,0
12356,73,4200,4200
12369,73,0,0
12370,73,0,0
12374,73,0,0
12376,73,0,0
12384,73,0,0
12624,73,0,0
12681,73,20,20
484,76,1,1
491,76,3,5
509,76,23,32
526,76,2,2
532,76,9,16
559,76,47,47
561,76,304,537
588,76,0,0
589,76,0,0
590,76,0,0
591,76,0,0
595,76,0,0
602,76,0,0
604,76,0,0
699,76,1,1
742,76,0,0
743,76,0,0
747,76,0,0
772,76,0,0
782,76,57,76
1070,76,0,0
1071,76,0,0
1072,76,0,0
1547,76,13,22
1548,76,10,12
1583,76,0,0
1596,76,0,0
1632,76,0,0
1634,76,44,44
1640,76,0,0
1661,76,0,0
1774,95,6610,6610
1856,76,0,0
1885,76,20,20
1899,76,4,4
1901,76,240,240
1911,76,0,0
1960,76,0,0
1994,76,8,8
1998,76,12,12
2117,76,0,0
2118,76,4,4
2159,76,2,2
2242,76,0,0
2682,76,0,0
2723,76,0,0
2782,76,0,0
2791,76,0,0
2792,76,0,0
2794,76,0,0
2795,76,0,0
2797,76,0,0
2802,76,0,0
2807,76,0,0
2860,76,4,4
2871,76,0,0
2879,76,0,0
2929,76,0,0
2932,76,0,0
2939,76,0,0
2940,76,0,0
2941,76,0,0
2964,76,0,0
2992,76,0,0
2993,76,0,0
3000,76,0,0
3001,76,0,0
3053,76,0,0
3133,76,0,0
3142,76,0,0
3231,76,0,0
3232,76,0,0
3233,76,0,0
3375,76,0,0
3544,76,0,0
3598,76,0,0
3841,76,0,0
3896,76,0,0
3899,76,0,0
4114,76,0,0
4363,76,0,0
4365,76,0,0
4498,76,0,0
4575,87,0,0
6539,76,2,3
6565,76,26,139
6579,76,7,18
6581,76,9,112
6585,76,0,67
6587,76,16,63
6598,76,5,9
6624,76,0,0
6625,76,0,0
6628,76,0,0
6632,76,1,20
6634,76,2,56
6642,76,0,0
6645,76,0,0
6686,76,0,0
6699,76,4,4
6701,76,0,0
6708,76,3,26
6710,76,2,57
6733,76,0,0
6736,76,0,0
6785,76,12,47
6789,76,28,28
6812,76,1,11
6835,76,0,0
6836,76,6,66
6840,76,0,0
6871,76,0,0
6896,76,1,12
6898,76,2,59
6952,76,0,0
6954,76,179,179
6998,76,0,0
7001,76,8,8
7004,76,13,73
7008,76,0,0
7009,76,0,0
7010,76,25,90
7012,76,35,161
7034,76,0,0
7035,76,0,0
7036,76,0,0
7041,76,0,0
7043,76,0,0
7062,76,0,0
7072,76,0,0
7078,76,1,108
7104,76,0,0
7105,76,0,0
7116,76,4,12
7137,76,6,12
7138,76,2,2
7202,76,0,0
7423,76,0,0
7429,76,10,10
7444,76,0,3
7492,76,13,13
7504,76,0,0
7526,76,2,2
7527,76,10,38
7528,76,140,140
7533,76,54,116
7535,76,67,226
7536,76,4,2107
7537,76,3,10
7538,76,1115,3068
7544,76,2,1850
7545,76,242,348
7547,76,18,18
7548,76,1,61
7551,76,2107,3152
7552,76,2700,2700
7554,76,77,636
7555,76,4,35
7561,76,0,0
7569,76,117,157
7575,76,3,5
7577,76,8,40
7580,76,2189,4297
7587,76,1,1
7589,76,4,4
7590,76,1,12
7591,76,1,2
7594,76,0,46
7597,76,4,6
7601,76,4,4
7605,76,0,20
7607,76,40,40
7613,76,1,6
7614,76,1,58
7615,76,2,14
7629,76,175,175
7639,76,6509,6509
7640,76,0,4
7643,76,543,789
7645,76,1,1
7651,76,1428,1428
7655,76,64,64
7660,76,5,5
7662,76,58,202
7663,76,7,13
7667,76,12,12
7671,76,4,22
7672,76,12,178
7681,76,2,22
7688,76,5,6
7689,76,34,62
7695,76,586,750
7702,76,8,28
7707,76,9,133
7708,76,270,416
7709,76,4,4
7712,76,4,4
7713,76,46,52
7715,76,5,6
7716,76,1,2
7718,76,252,252
7723,76,8,8
7741,76,1,1
7745,76,1,4
7749,76,205,205
7755,76,386,386
7756,76,14,45
7785,76,68,68
7790,76,0,0
7791,76,0,0
7795,76,0,0
7805,76,0,0
7809,76,0,0
7810,76,0,0
7811,76,0,0
7816,76,0,0
7832,76,0,0
7835,76,0,0
7847,76,0,0
7869,76,0,0
7870,76,0,0
7874,76,0,0
7877,76,0,0
7879,76,0,0
7882,76,0,0
7883,76,0,0
7886,76,0,0
7887,76,0,0
7893,76,0,0
7906,76,5000,5000
7908,76,0,0
7913,76,0,0
7917,76,0,0
7921,76,10000,10000
7930,76,0,0
7944,76,0,0
7945,76,0,0
7946,76,0,0
7947,76,0,0
7948,76,0,0
7950,76,0,0
7951,76,30000,30000
7954,76,20000,20000
7956,76,0,0
7957,76,0,0
7958,76,0,0
7959,76,0,0
7960,76,10000,10000
7962,76,0,0
7966,76,0,0
7967,76,0,0
7971,76,0,0
7974,76,0,0
7975,76,0,0
7976,76,0,0
7978,76,0,0
7985,76,0,0
7989,76,0,0
7990,76,0,0
7993,76,0,0
7994,76,0,0
7995,76,5000,5000
8002,76,0,0
8009,76,0,0
8010,76,0,0
8016,76,0,0
8036,76,0,0
8037,76,0,0
8038,76,0,0
8042,76,0,0
8043,76,0,0
8070,76,50000,50000
8074,76,0,0
8076,76,0,0
8078,76,0,0
8079,76,10000,10000
8080,76,0,0
8083,76,0,0
8084,76,0,0
8085,76,0,0
8088,76,0,0
8089,76,0,0
8093,76,0,0
8094,76,0,0
8097,76,0,0
8098,76,0,0
8099,76,0,0
8100,76,0,0
8102,76,0,0
8104,76,0,0
8106,76,0,0
8107,76,0,0
8108,76,0,0
8109,76,0,0
8112,76,0,0
8120,76,0,0
8121,76,0,0
8125,76,0,0
8126,76,0,0
8129,76,0,0
8130,76,0,0
8139,76,0,0
8140,76,0,0
8141,76,0,0
8142,76,0,0
8145,76,0,0
8146,76,0,0
8148,76,0,0
8150,76,0,0
8151,76,0,0
8153,76,0,0
8154,76,0,0
8157,76,0,0
8160,76,0,0
8161,76,0,0
8162,76,0,0
8163,76,0,0
8164,76,0,0
8165,76,0,0
8167,76,0,0
8168,76,0,0
8169,76,0,0
8170,76,0,0
8171,76,0,0
8172,76,0,0
8173,76,0,0
8174,76,0,0
8175,76,0,0
8176,76,0,0
8177,76,0,0
8178,76,0,0
8179,76,0,0
8180,76,0,0
8181,76,0,0
8182,76,0,0
8186,76,0,0
8187,76,0,0
8188,76,0,0
8189,76,0,0
8190,76,0,0
8193,76,0,0
8198,76,0,0
8200,76,0,0
8202,76,0,0
8203,76,0,0
8204,76,0,0
8205,76,0,0
8206,76,0,0
8207,76,0,0
8208,76,0,0
8210,76,0,0
8211,76,0,0
8213,76,0,0
8214,76,0,0
8216,76,0,0
8217,76,0,0
8220,76,0,0
8221,76,0,0
8222,76,0,0
8223,76,0,0
8224,76,0,0
8225,76,0,0
8228,76,0,0
8229,76,0,0
8230,76,0,0
8231,76,0,0
8232,76,0,0
8235,76,0,0
8236,76,0,0
8237,76,0,0
8238,76,0,0
8239,76,0,0
8240,76,0,0
8241,76,0,0
8242,76,0,0
8243,76,0,0
8244,76,0,0
8245,76,0,0
8246,76,0,0
8247,76,0,0
8249,76,0,0
8252,76,0,0
8254,76,0,0
8256,76,0,0
8258,76,0,0
8259,76,0,0
8260,76,0,0
8263,76,0,0
8264,76,0,0
8265,76,0,0
8267,76,0,0
8268,76,0,0
8269,76,0,0
8270,76,0,0
8271,76,0,0
8272,76,0,0
8275,76,0,0
8277,76,0,0
8278,76,0,0
8279,76,0,0
8280,76,0,0
8281,76,0,0
8282,76,0,0
8283,76,0,0
8285,76,0,0
8286,76,0,0
8287,76,0,0
8288,76,0,0
8290,76,0,0
8291,76,0,0
8292,76,0,0
8293,76,110000,110000
8294,76,0,0
8295,76,0,0
8296,76,0,0
8298,76,0,0
8299,76,0,0
8300,76,0,0
8301,76,0,0
8303,76,0,0
8304,76,0,0
8305,76,0,0
8306,76,0,0
8308,76,0,0
8310,76,0,0
8311,76,0,0
8312,76,0,0
8313,76,0,0
8314,76,0,0
8317,76,0,0
8318,76,0,0
8320,76,0,0
8325,76,4000,4000
8326,76,0,0
8327,76,0,0
8330,76,10000,10000
8331,76,0,0
8333,76,0,0
8334,76,0,0
8336,76,0,0
8337,76,0,0
8338,76,0,0
8339,76,0,0
8341,76,0,0
8342,76,0,0
8343,76,0,0
8344,76,0,0
8345,76,0,0
8347,76,0,0
8348,76,0,0
8350,76,0,0
8352,76,0,0
8353,76,0,0
8354,76,0,0
8356,76,0,0
8357,76,0,0
8358,76,0,0
8359,76,20000,20000
8363,76,0,0
8366,76,0,0
8367,76,0,0
8369,76,0,0
8370,76,0,0
8371,76,0,0
8372,76,0,0
8373,76,0,0
8375,76,0,0
8377,76,0,0
8378,76,0,0
8379,76,0,0
8380,76,0,0
8382,76,0,0
8383,76,0,0
8386,76,0,0
8387,76,0,0
8389,76,0,0
8391,76,0,0
8393,76,0,0
8394,76,0,0
8397,76,0,0
8399,76,0,0
8401,76,0,0
8403,76,0,0
8404,76,0,0
8406,76,0,0
8407,76,0,0
8408,76,0,0
8409,76,0,0
8410,76,0,0
8411,76,0,0
8414,76,0,0
8416,76,0,0
8417,76,0,0
8418,76,0,0
8419,76,5000,5000
8420,76,0,0
8421,76,0,0
8422,76,0,0
8424,76,0,0
8425,76,0,0
8427,76,0,0
8430,76,0,0
8431,76,0,0
8432,76,0,0
8434,76,0,0
8435,76,0,0
8437,76,0,0
8438,76,0,0
8439,76,0,0
8440,76,0,0
8441,76,0,0
8442,76,0,0
8443,76,0,0
8444,76,0,0
8446,76,0,0
8448,76,0,0
8449,76,0,0
8450,76,0,0
8452,76,0,0
8453,76,110000,110000
8454,76,0,0
8455,76,0,0
8456,76,0,0
8459,76,0,0
8461,76,0,0
8462,76,0,0
8463,76,0,0
8465,76,0,0
8466,76,0,0
8467,76,0,0
8468,76,0,0
8470,76,0,0
8472,76,0,0
8473,76,0,0
8474,76,0,0
8475,76,0,0
8477,76,0,0
8479,76,0,0
8482,76,10000,10000
8483,76,0,0
8487,76,0,0
8488,76,0,0
8492,76,0,0
8493,76,0,0
8496,76,0,0
8502,76,0,0
8503,76,0,0
8505,76,0,0
8506,76,5000,5000
8507,76,0,0
8508,76,0,0
8513,76,0,0
8514,76,0,0
8515,76,0,0
8516,76,0,0
8517,76,0,0
8519,76,0,0
8520,76,0,0
8521,76,0,0
8522,76,0,0
8523,76,0,0
8524,76,0,0
8525,76,0,0
8526,76,0,0
8528,76,0,0
8530,76,0,0
8531,76,0,0
8533,76,0,0
8534,76,0,0
8535,76,0,0
8536,76,0,0
8537,76,0,0
8538,76,0,0
8539,76,0,0
8540,76,0,0
8542,76,0,0
8544,76,0,0
8549,76,0,0
8552,76,0,0
8557,76,10000,10000
8560,76,0,0
8562,76,0,0
8564,76,0,0
8566,76,0,0
8567,76,0,0
8568,76,0,0
8572,76,0,0
8576,76,0,0
8578,76,0,0
8579,76,0,0
8580,76,0,0
8584,76,0,0
8589,76,0,0
8590,76,0,0
8592,76,0,0
8597,76,0,0
8598,76,0,0
8600,76,0,0
8601,76,0,0
8603,76,0,0
8605,76,0,0
8606,76,0,0
8607,76,0,0
8608,76,0,0
8611,76,0,0
8614,76,0,0
8616,76,0,0
8619,76,0,0
8620,76,0,0
8621,76,0,0
8631,76,0,0
8638,76,0,0
8647,76,0,0
8649,76,0,0
8651,76,0,0
8652,76,0,0
8655,76,0,0
8657,76,0,0
8658,76,0,0
8661,76,0,0
8662,76,0,0
8668,76,0,0
8672,76,0,0
8707,76,0,0
8708,76,0,0
8711,76,0,0
8715,76,5000,5000
8716,76,0,0
8719,76,0,0
8722,76,0,0
8723,76,0,0
8726,76,0,0
8729,76,3000,3000
8731,76,0,0
8732,76,0,0
8733,76,0,0
8734,76,5000,5000
8736,76,0,0
8737,76,5000,5000
8738,76,20000,20000
8739,76,0,0
8740,76,0,0
8741,76,0,0
8742,76,0,0
8746,76,4000,4000
8747,76,0,0
8755,76,0,0
8756,76,10000,10000
8757,76,5000,5000
8758,76,0,0
8759,76,0,0
8760,76,0,0
8761,76,0,0
8762,76,0,0
8763,76,10000,10000
8764,76,0,0
8765,76,0,0
8766,76,0,0
8767,76,0,0
8768,76,0,0
8769,76,10000,10000
8770,76,0,0
8771,76,20000,20000
8772,76,0,0
8773,76,0,0
8774,76,0,0
8775,76,20000,20000
8776,76,0,0
8777,76,0,0
8779,76,0,0
8782,76,0,0
8786,76,0,0
8787,76,0,0
8788,76,0,0
8789,76,0,0
8790,76,0,0
8791,76,0,0
8793,76,0,0
8794,76,0,0
8798,76,0,0
8799,76,0,0
8800,76,0,0
8804,76,0,0
8805,76,0,0
8806,76,4000,4000
8810,76,0,0
8812,76,0,0
8813,76,80000,80000
8816,76,0,0
8819,76,0,0
8820,76,0,0
8821,76,0,0
8822,76,0,0
8823,76,0,0
8825,76,28000,28000
8828,76,0,0
8831,76,0,0
8832,76,0,0
8833,76,0,0
8838,76,0,0
8839,76,0,0
8840,76,0,0
8841,76,3000,3000
8842,76,12000,12000
8843,76,0,0
8844,76,0,0
8845,76,0,0
8846,76,16000,16000
8847,76,4000,4000
8848,76,0,0
8849,76,0,9000
8850,76,0,0
8851,76,0,0
8852,76,0,0
8853,76,2000,2000
8854,76,0,0
8856,76,2000,2000
8857,76,0,0
8858,76,0,0
8859,76,0,0
8860,76,0,0
8861,76,0,0
8862,76,44000,44000
8864,76,0,0
8865,76,20000,20000
8866,76,0,0
8868,76,0,0
8869,76,0,0
8870,76,0,0
8873,76,0,0
8876,76,10000,10000
8877,76,0,0
8878,76,20000,20000
8879,76,0,0
8883,76,1052,1052
8885,76,0,0
8887,76,0,0
8889,76,0,0
8890,76,10000,10000
8891,76,1663,1663
8892,76,0,0
8893,76,12000,12000
8894,76,0,0
8895,76,0,0
8896,76,0,0
8897,76,4000,4000
8898,76,0,0
8899,76,2500,2500
8903,76,0,0
8904,76,3000,3000
8905,76,0,3000
8906,76,0,0
8907,76,4000,4000
8918,76,0,0
8920,76,0,0
8922,76,16000,16000
8932,76,0,0
8933,76,0,0
8934,76,0,0
8937,76,0,0
8949,76,0,0
8953,76,0,0
8963,76,0,0
8964,76,0,0
8967,76,0,0
8970,76,0,0
8971,76,43000,43000
8972,76,2811,2811
8976,76,0,0
8988,76,0,0
8996,76,0,0
8998,76,0,0
8999,76,0,0
9000,76,10000,10000
9001,76,0,0
9002,76,0,0
9003,76,0,0
9004,76,0,0
9007,76,0,0
9013,76,376,376
9014,76,0,0
9016,76,0,0
9017,76,0,0
9018,76,6000,6000
9019,76,24000,24000
9020,76,3000,3000
9021,76,0,0
9022,76,0,0
9023,76,0,0
9025,76,54000,54000
9026,76,0,0
9027,76,0,0
9028,76,15000,15000
9029,76,0,0
9030,76,0,0
9032,76,6000,6000
9033,76,0,0
9034,76,0,0
9036,76,0,0
9041,76,0,0
9044,76,0,0
9045,76,15000,15000
9046,76,0,0
9049,76,0,0
9050,76,8000,8000
9052,76,0,0
9053,76,0,0
9054,76,0,0
9056,76,0,0
9057,76,0,0
9058,76,0,0
9060,76,0,0
9061,76,0,0
9062,76,44000,44000
9064,76,0,0
9066,76,0,0
9067,76,0,0
9069,76,0,0
9071,76,4000,4000
9072,76,0,0
9073,76,10000,10000
9074,76,4000,4000
9080,76,0,0
9083,76,4000,4000
9085,76,0,0
9086,76,0,0
9087,76,4000,4000
9089,76,2000,2000
9092,76,0,0
9093,76,0,0
9094,76,0,0
9098,76,0,0
9099,76,0,0
9100,76,0,0
9101,76,0,0
9102,76,0,0
9104,76,0,0
9106,76,0,0
9108,76,2000,2000
9109,76,0,0
9110,76,0,0
9111,76,0,0
9114,76,0,0
9118,76,0,0
9119,76,0,0
9123,76,0,0
9138,76,0,0
9146,76,0,0
9147,76,0,0
9148,76,0,0
9157,76,0,0
9158,76,0,0
9163,76,0,0
9164,76,0,0
9166,76,0,0
9174,76,0,0
9178,76,0,0
9180,76,1000,1000
9184,76,0,0
9191,76,0,0
9194,76,0,0
9196,76,0,0
9197,76,0,0
9200,76,0,0
9201,76,0,0
9205,76,0,0
9206,76,0,0
9210,76,0,0
9211,76,0,0
9212,76,0,0
9219,76,0,0
9220,76,0,0
9221,76,0,0
9226,76,0,0
9232,76,0,0
9237,76,0,0
9238,76,0,0
9241,76,0,0
9245,76,0,0
9246,76,0,0
9248,76,0,0
9251,76,0,0
9252,76,0,0
9254,76,0,0
9255,76,0,0
9257,76,0,0
9258,76,0,0
9259,76,0,0
9260,76,0,0
9261,76,0,0
9262,76,0,0
9263,76,0,0
9264,76,0,0
9266,76,0,0
9267,76,0,0
9269,76,0,0
9270,76,0,0
9271,76,0,0
9276,76,0,0
9279,76,0,0
9280,76,0,0
9289,76,0,0
9292,76,0,0
9294,76,0,0
9295,76,0,0
9296,76,0,0
9298,76,0,0
9305,76,0,0
9306,76,0,0
9307,76,0,0
9309,76,0,0
9310,76,0,0
9311,76,0,0
9312,76,1000,1000
9313,76,0,0
9324,76,0,0
9339,76,0,0
9340,76,0,0
9345,76,0,0
9347,76,0,0
9349,76,0,0
9352,76,0,0
9366,76,0,0
9368,76,0,0
9375,76,0,0
9376,76,0,0
9381,76,0,0
9385,76,4,4
9388,76,1000,1000
9394,76,0,0
9405,76,0,0
9411,76,0,0
9415,76,0,0
9426,76,0,0
9430,76,0,0
9433,76,345,345
9435,76,0,0
9440,76,0,0
9443,76,12,12
9457,76,0,0
9458,76,0,0
9462,76,0,0
9463,76,0,0
9464,76,0,0
9465,76,0,0
9466,76,0,0
9467,76,0,0
9468,76,0,0
9472,76,0,0
9490,76,0,0
9495,76,0,0
9503,76,0,0
9508,76,0,0
9509,76,0,0
9516,76,0,0
9521,76,0,0
9524,76,0,0
9527,76,0,0
9537,76,0,0
9548,76,0,0
9550,76,0,0
9555,76,0,0
9568,76,0,0
9569,76,0,0
9582,76,0,0
9592,76,0,0
9595,76,0,0
9597,76,0,0
9598,76,0,0
9599,76,0,0
9627,76,0,0
9631,76,0,0
9632,76,0,0
9635,76,0,0
9636,76,0,0
9638,76,0,0
9639,76,228,228
9644,76,0,0
9646,76,0,0
9655,76,38,38
9656,76,0,0
9661,76,200,200
9662,76,3000,3000
9663,76,0,0
9666,76,0,0
9672,76,0,0
9675,76,0,0
9676,76,0,0
9678,76,0,0
9681,76,0,0
9685,76,0,0
9687,76,0,0
9688,76,0,0
9689,76,0,0
9691,76,0,0
9693,76,7500,7500
9694,76,0,0
9696,76,0,0
9697,76,0,0
9698,76,0,0
9711,76,0,0
9712,76,3000,3000
9715,76,0,0
9717,76,0,0
9718,76,0,0
9722,76,0,0
9725,76,0,0
9741,76,0,0
9742,76,0,0
9743,76,0,0
9749,76,0,0
9750,76,0,0
9751,76,0,0
9752,76,0,0
9753,76,0,0
9754,76,2000,2000
9756,76,3000,3000
9757,76,0,0
9758,76,0,0
9761,76,0,0
9762,76,0,0
9765,76,0,0
9766,76,0,0
9768,76,0,0
9769,76,0,0
9771,76,0,0
9778,76,14600,14600
9779,76,0,0
9780,76,0,0
9785,76,0,0
9789,76,0,0
9790,76,0,0
9791,76,0,0
9792,76,0,0
9793,76,0,0
9796,76,0,0
9799,76,0,0
9812,76,0,0
9813,76,0,0
9816,76,0,0
9817,76,0,0
9819,76,0,0
9820,76,0,0
9822,76,0,0
9825,76,0,0
9827,76,0,0
9831,76,0,0
9832,76,0,0
9834,76,0,0
9837,76,0,0
9838,76,0,0
9840,76,0,0
9841,76,2000,2000
9842,76,0,0
9843,76,0,0
9848,76,0,0
9872,76,0,0
9873,76,0,0
9887,76,0,0
9890,76,0,0
9891,76,0,0
9892,76,0,0
9908,76,0,0
9910,76,0,0
9911,76,0,0
9916,76,3810,3810
9924,76,0,0
9925,76,0,0
9931,76,0,0
9934,76,0,0
9935,76,6000,6000
9936,76,1910,1910
9947,76,0,0
9954,76,0,0
9960,76,0,0
9961,76,0,0
9968,76,0,0
9970,76,0,0
9971,76,0,0
9972,76,0,0
9973,76,0,0
9977,76,0,0
9979,76,0,0
9980,76,0,0
9981,76,0,0
9983,76,0,0
9984,76,0,0
9985,76,0,0
9997,76,0,0
10015,76,0,0
10018,76,0,0
10021,76,0,0
10022,76,0,0
10023,76,0,0
10025,76,0,0
10026,76,0,0
10027,76,2000,2000
10030,76,0,0
10033,76,0,0
10035,76,0,0
10041,76,0,0
10044,76,0,0
10045,76,0,0
10046,76,0,0
10047,76,0,0
10052,76,0,0
10053,76,0,0
10055,76,0,0
10058,76,0,0
10060,76,0,0
10066,76,0,0
10070,76,0,0
10075,76,0,0
10086,76,16,16
10087,76,4,4
10088,76,2,2
10101,76,0,0
10106,76,550,550
10107,76,6,6
10108,76,2138,2138
10114,76,0,0
10123,76,0,0
10127,76,1522,1522
10133,76,0,0
10135,76,0,0
10139,76,0,0
10142,76,68,68
10143,76,0,0
10180,76,10,10
10218,76,27,40
10243,76,7738,7738
10250,76,15,15
10272,76,886,886
10273,76,12488,12488
10274,76,2069,2069
10297,76,0,0
10298,76,0,0
10302,76,0,0
10397,76,118,118
10398,76,12,12
10435,76,18,25
10440,76,5,5
10456,76,93,93
10457,76,3,3
10469,76,800,800
10484,76,0,0
10488,76,0,0
10489,76,0,0
10490,76,0,0
10498,76,0,0
10530,76,0,0
10565,76,172,172
10566,76,84,187
10567,76,185,188
10568,76,1422,1422
10576,76,0,0
10602,76,0,0
10609,76,200,200
10613,76,0,0
10614,76,0,0
10615,76,0,0
10617,76,4,4
10619,76,0,0
10621,76,6,6
10628,76,1138,1166
10629,76,0,0
10635,76,2473,2473
10638,76,0,0
10689,76,2,2
10694,76,5,5
10719,76,0,0
10720,76,5164,8679
10722,76,4783,4783
10725,76,9128,9128
10726,76,4946,4946
10727,76,17,17
10728,76,0,0
10729,76,49062,49062
10730,76,45,45
10731,76,116,116
10732,76,165,165
10733,76,24,24
10734,76,0,0
10737,76,0,0
10739,76,4,4
10740,76,4,4
10741,76,0,0
10742,76,108,108
10746,76,0,0
10748,76,0,0
10751,76,5000,5000
10753,76,8,8
10754,76,1,1
10758,76,68,68
10760,76,12,12
10766,76,70,70
10771,76,4,4
10773,76,85,85
10775,76,1306,1306
10776,76,8,8
10778,76,0,0
10779,76,31372,31372
10780,76,0,0
10785,76,0,0
10787,76,0,0
10796,76,0,0
10797,76,24,24
10817,76,0,0
10819,76,0,0
10820,76,0,0
10828,76,2,2
10832,76,284,284
10833,76,102,102
10834,76,3206,3206
10836,76,17,17
10841,76,614,614
10842,76,286,286
10849,76,8487,9523
10850,76,9610,9610
10858,76,0,0
10895,76,18121,18121
10907,76,11145,11145
10908,76,17349,17349
10910,76,0,0
10912,76,10,10
10913,76,344,344
10915,76,0,0
10919,76,0,0
11034,76,0,0
11039,76,0,0
11049,76,0,0
11050,76,453,453
11052,76,145,145
11055,76,0,0
11056,76,14,14
11063,76,0,0
11067,76,0,0
11071,76,0,0
11072,76,0,0
11075,76,0,0
11081,76,0,0
11082,76,0,0
11088,76,0,0
11089,76,0,0
11090,76,0,904
11091,76,0,0
11093,76,1626,1626
11095,76,20,20
11097,76,16,16
11108,76,18,18
11112,76,812,812
11114,76,120,234
11139,76,0,0
11140,76,0,0
11141,76,0,0
11147,76,0,0
11151,76,1,169
11152,76,198,198
11159,76,3,19
11164,76,0,0
11165,76,0,29
11168,76,0,73
11178,76,26,26
11179,76,0,0
11184,76,0,0
11191,76,0,0
11192,76,0,0
11193,76,0,0
11200,76,0,0
11202,76,0,0
11206,76,0,0
11207,76,0,0
11208,76,0,0
11209,76,0,0
11211,76,0,0
11214,76,0,0
11215,76,0,0
11216,76,0,0
11220,76,0,0
11221,76,0,0
11222,76,0,0
11224,76,0,0
11225,76,0,0
11226,76,0,0
11231,76,0,0
11235,76,0,0
11237,76,0,0
11243,76,0,0
11252,76,0,0
11254,76,1904,1904
11259,76,0,0
11260,76,0,0
11261,76,0,0
11264,76,0,0
11270,76,0,0
11273,76,0,0
11280,76,0,0
11286,76,0,0
11287,76,3000,3000
11289,76,0,0
11299,76,0,0
11305,76,0,0
11306,76,0,0
11310,76,0,0
11313,76,0,0
11315,76,0,0
11318,76,0,0
11320,76,0,0
11322,76,0,0
11323,76,0,0
11324,76,1904,1904
11325,76,0,0
11327,76,0,0
