item_type,holding_cost,asl,item_code,orig_item,penalty_cost
Raw Material,0.0,120,2117,2117,0.0
Raw Material,0.0,120,2117,2117,0.0
Order Only,0.0,30,198,198,0.0
Order Only,0.0,30,200,200,0.0
Raw Material,0.0,92,1486,1486,0.0
Raw Material,0.0,86,1933,1933,0.0
Raw Material,0.0,86,1933,1933,0.0
Raw Material,0.0,100,1937,1937,0.0
Raw Material,0.0,100,1937,1937,0.0
Raw Material,0.0,100,1937,1937,0.0
Raw Material,0.0,360,3709,3709,0.0
Raw Material,0.0,86,1089,1089,0.0
Raw Material,0.0,86,1089,1089,0.0
Raw Material,0.0,86,1089,1089,0.0
Raw Material,0.0,92,946,946,0.0
Raw Material,0.0,92,946,946,0.0
Raw Material,0.0,122,2914,2914,0.0
Raw Material,0.0,122,2914,2914,0.0
Raw Material,0.0,122,2914,2914,0.0
Raw Material,0.0,122,2968,2968,0.0
Raw Material,0.0,86,1092,1092,0.0
Raw Material,0.0,86,1092,1092,0.0
Raw Material,0.0,86,1092,1092,0.0
Raw Material,0.0,360,3568,3568,0.0
Raw Material,0.0,92,1633,1633,0.0
Raw Material,0.0,86,2155,2155,0.0
Raw Material,0.0,92,1093,1093,0.0
Raw Material,0.0,92,1093,1093,0.0
Raw Material,0.0,92,1093,1093,0.0
Raw Material,0.0,122,1634,1634,0.0
Type4 Component,0.001,30,217,217,1.0
Order Only,0.001,30,642,642,1.0
Order Only,0.001,30,642,642,1.0
Order Only,0.001,30,642,642,1.0
Raw Material,0.0,114,3710,3710,0.0
Raw Material,0.0,360,3575,3575,0.0
Raw Material,0.0,122,1510,1510,0.0
Raw Material,0.0,122,2436,2436,0.0
Raw Material,0.0,360,3996,3996,0.0
Raw Material,0.0,32,2567,2567,0.0
Raw Material,0.0,92,1519,1519,0.0
Raw Material,0.0,92,1519,1519,0.0
Raw Material,0.0,92,1519,1519,0.0
Raw Material,0.0,360,3999,3999,0.0
Raw Material,0.0,65,2720,2720,0.0
Raw Material,0.0,65,2719,2719,0.0
Raw Material,0.0,72,2856,2856,0.0
Raw Material,0.0,121,3844,3844,0.0
Raw Material,0.0,121,3845,3845,0.0
Raw Material,0.0,37,2544,2544,0.0
Raw Material,0.0,91,2792,2792,0.0
Raw Material,0.0,91,2792,2792,0.0
Raw Material,0.0,91,2792,2792,0.0
Raw Material,0.0,92,1617,1617,0.0
Raw Material,0.0,360,844,844,0.0
Raw Material,0.0,42,3127,3127,0.0
Raw Material,0.0,91,2201,2201,0.0
Raw Material,0.0,91,2201,2201,0.0
Raw Material,0.0,91,2201,2201,0.0
Raw Material,0.0,120,2230,2230,0.0
Raw Material,0.0,120,2230,2230,0.0
Raw Material,0.0,120,2230,2230,0.0
Raw Material,0.0,122,2349,2349,0.0
Raw Material,0.0,122,2349,2349,0.0
Raw Material,0.0,122,2349,2349,0.0
Raw Material,0.0,92,1307,1307,0.0
Raw Material,0.0,92,1307,1307,0.0
Raw Material,0.0,92,1307,1307,0.0
Raw Material,0.0,152,2466,2466,0.0
Order Only,0.0,30,170,170,0.0
Raw Material,0.0,92,1309,1309,0.0
Raw Material,0.0,92,1309,1309,0.0
Raw Material,0.0,92,1309,1309,0.0
Raw Material,0.0,86,2092,2092,0.0
Normal,0.0,30,157,157,0.0
Raw Material,0.0,32,3282,3282,0.0
Raw Material,0.0,32,3282,3282,0.0
Raw Material,0.0,32,3282,3282,0.0
Raw Material,0.0,62,682,682,0.0
Raw Material,0.0,120,1964,1964,0.0
Raw Material,0.0,120,1964,1964,0.0
Raw Material,0.0,120,1964,1964,0.0
Raw Material,0.0,72,2858,2858,0.0
Raw Material,0.0,360,4032,4032,0.0
Raw Material,0.0,30,4056,4056,0.0
Raw Material,0.0,114,2190,2190,0.0
Raw Material,0.0,71,1049,1049,0.0
Raw Material,0.0,71,1049,1049,0.0
Raw Material,0.0,71,1049,1049,0.0
Raw Material,0.0,87,1189,1189,0.0
Raw Material,0.0,87,1189,1189,0.0
Raw Material,0.0,87,1189,1189,0.0
Raw Material,0.0,122,1038,1038,0.0
Raw Material,0.0,122,1038,1038,0.0
Raw Material,0.0,122,1038,1038,0.0
Raw Material,0.0,113,2689,2689,0.0
Raw Material,0.0,92,1097,1097,0.0
Raw Material,0.0,51,2499,2499,0.0
Raw Material,0.0,51,2499,2499,0.0
Raw Material,0.0,51,2499,2499,0.0
Raw Material,0.0,122,3586,3586,0.0
Order Only,0.001,30,35,35,1.0
Raw Material,0.0,182,4224,4224,0.0
Raw Material,0.0,360,3998,3998,0.0
Raw Material,0.0,92,1533,1533,0.0
Raw Material,0.0,360,4000,4000,0.0
Raw Material,0.0,91,1995,1995,0.0
Raw Material,0.0,92,1610,1610,0.0
Raw Material,0.0,92,3539,3539,0.0
Raw Material,0.0,122,917,917,0.0
Raw Material,0.0,122,917,917,0.0
Raw Material,0.0,122,917,917,0.0
Raw Material,0.0,92,1166,1166,0.0
Raw Material,0.0,92,1166,1166,0.0
Raw Material,0.0,44,3382,3382,0.0
Raw Material,0.0,92,1281,1281,0.0
Raw Material,0.0,52,3257,3257,0.0
Raw Material,0.0,42,3106,3106,0.0
Raw Material,0.0,360,3706,3706,0.0
Raw Material,0.0,62,3259,3259,0.0
Raw Material,0.0,360,3024,3024,0.0
Raw Material,0.0,92,1316,1316,0.0
Raw Material,0.0,92,1316,1316,0.0
Raw Material,0.0,92,1316,1316,0.0
Normal,0.0,30,206,206,0.0
Raw Material,0.0,247,3794,3794,0.0
Raw Material,0.0,360,823,823,0.0
Raw Material,0.0,100,2219,2219,0.0
Raw Material,0.0,92,1100,1100,0.0
Raw Material,0.0,9,907,907,0.0
Raw Material,0.0,182,4195,4195,0.0
Raw Material,0.0,92,1102,1102,0.0
Raw Material,0.0,92,1102,1102,0.0
Raw Material,0.0,92,1102,1102,0.0
Raw Material,0.0,146,3743,3743,0.0
Raw Material,0.0,122,2384,2384,0.0
Raw Material,0.0,58,681,681,0.0
Raw Material,0.0,182,3957,3957,0.0
Raw Material,0.0,86,2935,2935,0.0
Raw Material,0.0,86,2935,2935,0.0
Raw Material,0.0,86,2935,2935,0.0
Raw Material,0.0,122,2300,2300,0.0
Raw Material,0.0,51,2500,2500,0.0
Raw Material,0.0,122,2359,2359,0.0
Raw Material,0.0,122,2359,2359,0.0
Raw Material,0.0,122,2359,2359,0.0
Raw Material,0.0,92,1241,1241,0.0
Raw Material,0.0,152,3587,3587,0.0
Raw Material,0.0,122,2261,2261,0.0
Raw Material,0.0,92,1337,1337,0.0
Raw Material,0.0,122,1753,1753,0.0
Raw Material,0.0,122,1753,1753,0.0
Raw Material,0.0,122,1753,1753,0.0
Raw Material,0.0,44,2520,2520,0.0
Raw Material,0.0,360,873,873,0.0
Raw Material,0.0,122,1755,1755,0.0
Raw Material,0.0,122,1755,1755,0.0
Raw Material,0.0,122,1755,1755,0.0
Raw Material,0.0,65,2721,2721,0.0
Raw Material,0.0,32,3260,3260,0.0
Raw Material,0.0,156,2925,2925,0.0
Raw Material,0.0,122,2337,2337,0.0
Raw Material,0.0,122,2337,2337,0.0
Raw Material,0.0,122,2337,2337,0.0
Raw Material,0.0,92,1308,1308,0.0
Raw Material,0.0,92,1308,1308,0.0
Raw Material,0.0,92,1308,1308,0.0
Raw Material,0.0,58,2679,2679,0.0
Raw Material,0.0,122,2350,2350,0.0
Raw Material,0.0,122,2350,2350,0.0
Raw Material,0.0,122,2350,2350,0.0
Raw Material,0.0,32,3185,3185,0.0
Raw Material,0.0,92,1328,1328,0.0
Raw Material,0.0,92,1328,1328,0.0
Raw Material,0.0,92,1328,1328,0.0
Raw Material,0.0,92,1330,1330,0.0
Raw Material,0.0,42,3110,3110,0.0
Raw Material,0.0,360,2980,2980,0.0
Raw Material,0.0,86,1085,1085,0.0
Raw Material,0.0,42,3112,3112,0.0
Raw Material,0.0,92,1336,1336,0.0
Raw Material,0.0,92,1336,1336,0.0
Raw Material,0.0,92,1336,1336,0.0
Raw Material,0.0,62,3337,3337,0.0
Raw Material,0.0,92,1338,1338,0.0
Raw Material,0.0,92,1338,1338,0.0
Raw Material,0.0,92,1338,1338,0.0
Raw Material,0.0,86,1040,1040,0.0
Raw Material,0.0,86,1040,1040,0.0
Raw Material,0.0,86,1040,1040,0.0
Raw Material,0.0,65,654,654,0.0
Raw Material,0.0,65,1103,1103,0.0
Raw Material,0.0,65,1103,1103,0.0
Raw Material,0.0,65,1103,1103,0.0
Raw Material,0.0,152,4047,4047,0.0
Raw Material,0.0,122,4211,4211,0.0
Raw Material,0.0,122,1759,1759,0.0
Raw Material,0.0,122,1759,1759,0.0
Raw Material,0.0,122,1759,1759,0.0
Raw Material,0.0,86,1105,1105,0.0
Raw Material,0.0,86,1105,1105,0.0
Raw Material,0.0,86,1105,1105,0.0
Raw Material,0.0,86,3661,3661,0.0
Normal,0.002,30,241,241,2.0
Raw Material,0.0,120,2096,2096,0.0
Raw Material,0.0,120,2096,2096,0.0
Raw Material,0.0,120,2096,2096,0.0
Raw Material,0.0,92,1874,1874,0.0
Raw Material,0.0,92,1106,1106,0.0
Normal,0.002,30,242,242,2.0
Raw Material,0.0,93,1273,1273,0.0
Raw Material,0.0,93,1273,1273,0.0
Raw Material,0.0,93,1273,1273,0.0
Raw Material,0.0,32,4059,4059,0.0
Raw Material,0.0,87,1694,1694,0.0
Order Only,0.0,30,764,764,0.0
Raw Material,0.0,122,2386,2386,0.0
Raw Material,0.0,92,1108,1108,0.0
Raw Material,0.0,92,1108,1108,0.0
Raw Material,0.0,92,1108,1108,0.0
Raw Material,0.0,122,3651,3651,0.0
Raw Material,0.0,122,1768,1768,0.0
Raw Material,0.0,92,1058,1058,0.0
Raw Material,0.0,92,1058,1058,0.0
Raw Material,0.0,92,1058,1058,0.0
Raw Material,0.0,182,3759,3759,0.0
Raw Material,0.0,30,4062,4062,0.0
Raw Material,0.0,122,2415,2415,0.0
Raw Material,0.0,92,1548,1548,0.0
Raw Material,0.0,92,1550,1550,0.0
Raw Material,0.0,58,2421,2421,0.0
Raw Material,0.0,360,3857,3857,0.0
Raw Material,0.0,86,2483,2483,0.0
Raw Material,0.0,100,2056,2056,0.0
Raw Material,0.0,100,2056,2056,0.0
Raw Material,0.0,100,2056,2056,0.0
Raw Material,0.0,92,1221,1221,0.0
Raw Material,0.0,122,1756,1756,0.0
Raw Material,0.0,122,1756,1756,0.0
Raw Material,0.0,122,1756,1756,0.0
Raw Material,0.0,72,2800,2800,0.0
Raw Material,0.0,182,3555,3555,0.0
Raw Material,0.0,182,3555,3555,0.0
Raw Material,0.0,360,3714,3714,0.0
Raw Material,0.0,114,1878,1878,0.0
Raw Material,0.0,114,1878,1878,0.0
Raw Material,0.0,114,1878,1878,0.0
Raw Material,0.0,122,2464,2464,0.0
Raw Material,0.0,72,2876,2876,0.0
Raw Material,0.0,92,3209,3209,0.0
Raw Material,0.0,100,1893,1893,0.0
Raw Material,0.0,100,1893,1893,0.0
Raw Material,0.0,87,1400,1400,0.0
Raw Material,0.0,87,1400,1400,0.0
Raw Material,0.0,87,1400,1400,0.0
Raw Material,0.0,47,3140,3140,0.0
Raw Material,0.0,114,3688,3688,0.0
Raw Material,0.0,114,3688,3688,0.0
Raw Material,0.0,114,3688,3688,0.0
Raw Material,0.0,120,2216,2216,0.0
Raw Material,0.0,360,3933,3933,0.0
Raw Material,0.0,44,2765,2765,0.0
Raw Material,0.0,44,2765,2765,0.0
Raw Material,0.0,44,2765,2765,0.0
Raw Material,0.0,92,1112,1112,0.0
Raw Material,0.0,92,1112,1112,0.0
Raw Material,0.0,92,1112,1112,0.0
Raw Material,0.0,122,2371,2371,0.0
Raw Material,0.0,122,4021,4021,0.0
Raw Material,0.0,114,1909,1909,0.0
Raw Material,0.0,114,1909,1909,0.0
Raw Material,0.0,114,1909,1909,0.0
Raw Material,0.0,92,1169,1169,0.0
Raw Material,0.0,32,3145,3145,0.0
Raw Material,0.0,32,3145,3145,0.0
Raw Material,0.0,122,677,677,0.0
Raw Material,0.0,86,2138,2138,0.0
Raw Material,0.0,86,2138,2138,0.0
Raw Material,0.0,86,2138,2138,0.0
Raw Material,0.0,72,2826,2826,0.0
Raw Material,0.0,91,1924,1924,0.0
Raw Material,0.0,91,1924,1924,0.0
Raw Material,0.0,91,1924,1924,0.0
Raw Material,0.0,92,1631,1631,0.0
Raw Material,0.0,114,3693,3693,0.0
Raw Material,0.0,114,3693,3693,0.0
Raw Material,0.0,86,2156,2156,0.0
Raw Material,0.0,122,1564,1564,0.0
Raw Material,0.0,92,1229,1229,0.0
Raw Material,0.0,100,1889,1889,0.0
Raw Material,0.0,100,1889,1889,0.0
Raw Material,0.0,302,3804,3804,0.0
Raw Material,0.0,92,1231,1231,0.0
Raw Material,0.0,92,1231,1231,0.0
Raw Material,0.0,92,1231,1231,0.0
Raw Material,0.0,122,3088,3088,0.0
Raw Material,0.0,360,3852,3852,0.0
Raw Material,0.0,65,1945,1945,0.0
Raw Material,0.0,65,1945,1945,0.0
Raw Material,0.0,92,1233,1233,0.0
Raw Material,0.0,30,3410,3410,0.0
Raw Material,0.0,122,1758,1758,0.0
Raw Material,0.0,92,1234,1234,0.0
Raw Material,0.0,122,1760,1760,0.0
Raw Material,0.0,92,1235,1235,0.0
Raw Material,0.0,92,1235,1235,0.0
Raw Material,0.0,92,1235,1235,0.0
Raw Material,0.0,122,2353,2353,0.0
Raw Material,0.0,122,2353,2353,0.0
Raw Material,0.0,152,1237,1237,0.0
Raw Material,0.0,30,3158,3158,0.0
Raw Material,0.0,92,1217,1217,0.0
Raw Material,0.0,92,1217,1217,0.0
Raw Material,0.0,92,1217,1217,0.0
Raw Material,0.0,122,2314,2314,0.0
Raw Material,0.0,122,2314,2314,0.0
Raw Material,0.0,122,2314,2314,0.0
Raw Material,0.0,122,1540,1540,0.0
Raw Material,0.0,122,1540,1540,0.0
Raw Material,0.0,122,1540,1540,0.0
Raw Material,0.0,79,2894,2894,0.0
Raw Material,0.0,92,2753,2753,0.0
Normal,0.0,30,446,446,0.0
Raw Material,0.0,152,2971,2971,0.0
Raw Material,0.0,122,2242,2242,0.0
Raw Material,0.0,122,2281,2281,0.0
Raw Material,0.0,122,2281,2281,0.0
Raw Material,0.0,122,2281,2281,0.0
Raw Material,0.0,92,1699,1699,0.0
Raw Material,0.0,92,1699,1699,0.0
Raw Material,0.0,92,1699,1699,0.0
Raw Material,0.0,212,2456,2456,0.0
Raw Material,0.0,212,2456,2456,0.0
Raw Material,0.0,77,2972,2972,0.0
Raw Material,0.0,77,2972,2972,0.0
Raw Material,0.0,77,2972,2972,0.0
Raw Material,0.0,122,2316,2316,0.0
Raw Material,0.0,86,1118,1118,0.0
Raw Material,0.0,86,1118,1118,0.0
Raw Material,0.0,86,1118,1118,0.0
Normal,0.0,30,164,164,0.0
Raw Material,0.0,120,2003,2003,0.0
Raw Material,0.0,122,2400,2400,0.0
Raw Material,0.0,122,2400,2400,0.0
Raw Material,0.0,122,2400,2400,0.0
Raw Material,0.0,92,2256,2256,0.0
Raw Material,0.0,42,2536,2536,0.0
Raw Material,0.0,360,3898,3898,0.0
Raw Material,0.0,122,3015,3015,0.0
Raw Material,0.0,122,2305,2305,0.0
Raw Material,0.0,114,1821,1821,0.0
Raw Material,0.0,184,3771,3771,0.0
Raw Material,0.0,360,3868,3868,0.0
Raw Material,0.0,122,1469,1469,0.0
Raw Material,0.0,86,1928,1928,0.0
Raw Material,0.0,86,1928,1928,0.0
Raw Material,0.0,86,1928,1928,0.0
Raw Material,0.0,122,2405,2405,0.0
Raw Material,0.0,121,1930,1930,0.0
Raw Material,0.0,121,1930,1930,0.0
Raw Material,0.0,121,1930,1930,0.0
Raw Material,0.0,360,3869,3869,0.0
Type4 Component,0.001,30,159,159,1.0
Raw Material,0.0,86,1932,1932,0.0
Raw Material,0.0,360,3870,3870,0.0
Raw Material,0.0,86,1943,1943,0.0
Raw Material,0.0,86,1943,1943,0.0
Raw Material,0.0,86,1943,1943,0.0
Raw Material,0.0,92,3075,3075,0.0
Raw Material,0.0,122,2301,2301,0.0
Raw Material,0.0,30,3412,3412,0.0
Raw Material,0.0,360,3853,3853,0.0
Raw Material,0.0,86,1860,1860,0.0
Raw Material,0.0,128,3882,3882,0.0
Raw Material,0.0,122,2302,2302,0.0
Raw Material,0.0,92,1536,1536,0.0
Raw Material,0.0,92,1242,1242,0.0
Raw Material,0.0,114,1956,1956,0.0
Raw Material,0.0,114,1956,1956,0.0
Raw Material,0.0,114,1956,1956,0.0
Raw Material,0.0,122,4197,4197,0.0
Raw Material,0.0,44,699,699,0.0
Raw Material,0.0,44,2521,2521,0.0
Raw Material,0.0,92,1247,1247,0.0
Raw Material,0.0,92,1566,1566,0.0
Raw Material,0.0,92,1566,1566,0.0
Raw Material,0.0,92,1566,1566,0.0
Normal,0.003,30,567,567,3.0
Normal,0.003,30,567,567,3.0
Raw Material,0.0,360,3600,3600,0.0
Raw Material,0.0,92,1251,1251,0.0
Raw Material,0.0,212,2461,2461,0.0
Raw Material,0.0,92,1208,1208,0.0
Raw Material,0.0,122,2393,2393,0.0
Raw Material,0.0,72,2878,2878,0.0
Raw Material,0.0,152,1783,1783,0.0
Raw Material,0.0,58,2879,2879,0.0
Raw Material,0.0,27,3142,3142,0.0
Raw Material,0.0,360,3736,3736,0.0
Raw Material,0.0,360,3736,3736,0.0
Raw Material,0.0,360,3736,3736,0.0
Order Only,0.001,30,4146,4146,1.0
Raw Material,0.0,44,709,709,0.0
Raw Material,0.0,122,2730,2730,0.0
Raw Material,0.0,93,1717,1717,0.0
Raw Material,0.0,93,1717,1717,0.0
Raw Material,0.0,86,1124,1124,0.0
Raw Material,0.0,86,1124,1124,0.0
Raw Material,0.0,86,1124,1124,0.0
Raw Material,0.0,62,908,908,0.0
Raw Material,0.0,62,710,710,0.0
Raw Material,0.0,67,2694,2694,0.0
Raw Material,0.0,58,2660,2660,0.0
Raw Material,0.0,93,1127,1127,0.0
Raw Material,0.0,92,1214,1214,0.0
Raw Material,0.0,92,1214,1214,0.0
Raw Material,0.0,67,4169,4169,0.0
Raw Material,0.0,37,3332,3332,0.0
Raw Material,0.0,22,3436,3436,0.0
Normal,0.002,30,149,149,2.0
Normal,0.002,30,149,149,2.0
Raw Material,0.0,162,2915,2915,0.0
Raw Material,0.0,162,2915,2915,0.0
Raw Material,0.0,162,2915,2915,0.0
Raw Material,0.0,91,2197,2197,0.0
Raw Material,0.0,91,2197,2197,0.0
Raw Material,0.0,122,3083,3083,0.0
Raw Material,0.0,92,1596,1596,0.0
Raw Material,0.0,37,3200,3200,0.0
Raw Material,0.0,32,3182,3182,0.0
Raw Material,0.0,134,3491,3491,0.0
Raw Material,0.0,134,3491,3491,0.0
Raw Material,0.0,134,3491,3491,0.0
Raw Material,0.0,32,3183,3183,0.0
Raw Material,0.0,86,1979,1979,0.0
Raw Material,0.0,92,1158,1158,0.0
Raw Material,0.0,92,1158,1158,0.0
Raw Material,0.0,92,1158,1158,0.0
Raw Material,0.0,47,3195,3195,0.0
Raw Material,0.0,47,36,36,0.0
Raw Material,0.0,62,3196,3196,0.0
Raw Material,0.0,93,1267,1267,0.0
Raw Material,0.0,92,1573,1573,0.0
Raw Material,0.0,92,1573,1573,0.0
Raw Material,0.0,360,3602,3602,0.0
Raw Material,0.0,47,3197,3197,0.0
Raw Material,0.0,92,1269,1269,0.0
Raw Material,0.0,360,3604,3604,0.0
Raw Material,0.0,247,3740,3740,0.0
Raw Material,0.0,102,1986,1986,0.0
Raw Material,0.0,102,1986,1986,0.0
Raw Material,0.0,102,1986,1986,0.0
Raw Material,0.0,360,3861,3861,0.0
Raw Material,0.0,86,3659,3659,0.0
Raw Material,0.0,86,3659,3659,0.0
Raw Material,0.0,86,3659,3659,0.0
Raw Material,0.0,360,2941,2941,0.0
Raw Material,0.0,87,1271,1271,0.0
Raw Material,0.0,87,1271,1271,0.0
Raw Material,0.0,87,1271,1271,0.0
Raw Material,0.0,37,3342,3342,0.0
Raw Material,0.0,360,3934,3934,0.0
Raw Material,0.0,37,3343,3343,0.0
Raw Material,0.0,122,2406,2406,0.0
Raw Material,0.0,122,2406,2406,0.0
Raw Material,0.0,122,2406,2406,0.0
Raw Material,0.0,92,1716,1716,0.0
Raw Material,0.0,92,1716,1716,0.0
Raw Material,0.0,92,1716,1716,0.0
Raw Material,0.0,92,2698,2698,0.0
Raw Material,0.0,92,1131,1131,0.0
Raw Material,0.0,92,1131,1131,0.0
Raw Material,0.0,92,1131,1131,0.0
Raw Material,0.0,92,1293,1293,0.0
Raw Material,0.0,14,748,748,0.0
Raw Material,0.0,65,1050,1050,0.0
Raw Material,0.0,58,1865,1865,0.0
Raw Material,0.0,120,1946,1946,0.0
Raw Material,0.0,120,1946,1946,0.0
Raw Material,0.0,120,1946,1946,0.0
Raw Material,0.0,92,1333,1333,0.0
Raw Material,0.0,92,1333,1333,0.0
Raw Material,0.0,92,1333,1333,0.0
Raw Material,0.0,122,2408,2408,0.0
Raw Material,0.0,122,2408,2408,0.0
Raw Material,0.0,122,2408,2408,0.0
Raw Material,0.0,122,2382,2382,0.0
Raw Material,0.0,92,1055,1055,0.0
Raw Material,0.0,92,1055,1055,0.0
Raw Material,0.0,92,1055,1055,0.0
Raw Material,0.0,360,4232,4232,0.0
Raw Material,0.0,86,930,930,0.0
Raw Material,0.0,93,2942,2942,0.0
Raw Material,0.0,360,3014,3014,0.0
Raw Material,0.0,86,985,985,0.0
Raw Material,0.0,86,985,985,0.0
Raw Material,0.0,86,985,985,0.0
Raw Material,0.0,142,2356,2356,0.0
Raw Material,0.0,142,2356,2356,0.0
Raw Material,0.0,142,2356,2356,0.0
Raw Material,0.0,360,2896,2896,0.0
Raw Material,0.0,92,3093,3093,0.0
Raw Material,0.0,92,3093,3093,0.0
Raw Material,0.0,360,3542,3542,0.0
Raw Material,0.0,360,3542,3542,0.0
Raw Material,0.0,360,3542,3542,0.0
Raw Material,0.0,92,1684,1684,0.0
Raw Material,0.0,92,1684,1684,0.0
Raw Material,0.0,92,1684,1684,0.0
Raw Material,0.0,92,1272,1272,0.0
Raw Material,0.0,92,1624,1624,0.0
Raw Material,0.0,122,2355,2355,0.0
Raw Material,0.0,360,3703,3703,0.0
Raw Material,0.0,360,3703,3703,0.0
Raw Material,0.0,360,3703,3703,0.0
Raw Material,0.0,92,1274,1274,0.0
Raw Material,0.0,92,1274,1274,0.0
Raw Material,0.0,92,1274,1274,0.0
Raw Material,0.0,62,65,65,0.0
Raw Material,0.0,122,2006,2006,0.0
Raw Material,0.0,360,3605,3605,0.0
Raw Material,0.0,360,3517,3517,0.0
Raw Material,0.0,62,688,688,0.0
Raw Material,0.0,92,1276,1276,0.0
Raw Material,0.0,32,2557,2557,0.0
Raw Material,0.0,122,2403,2403,0.0
Raw Material,0.0,122,2403,2403,0.0
Raw Material,0.0,122,2403,2403,0.0
Raw Material,0.0,92,1295,1295,0.0
Raw Material,0.0,92,1295,1295,0.0
Raw Material,0.0,92,1295,1295,0.0
Raw Material,0.0,86,2166,2166,0.0
Raw Material,0.0,86,2166,2166,0.0
Raw Material,0.0,360,3864,3864,0.0
Raw Material,0.0,360,3864,3864,0.0
Raw Material,0.0,360,3864,3864,0.0
Raw Material,0.0,32,3043,3043,0.0
Raw Material,0.0,122,2409,2409,0.0
Raw Material,0.0,121,2010,2010,0.0
Raw Material,0.0,121,2010,2010,0.0
Raw Material,0.0,121,2010,2010,0.0
Raw Material,0.0,65,1134,1134,0.0
Raw Material,0.0,65,1134,1134,0.0
Raw Material,0.0,65,1134,1134,0.0
Raw Material,0.0,91,2766,2766,0.0
Order Only,0.003,30,195,195,3.0
Raw Material,0.0,92,2699,2699,0.0
Raw Material,0.0,86,1057,1057,0.0
Raw Material,0.0,360,2773,2773,0.0
Raw Material,0.0,360,2773,2773,0.0
Raw Material,0.0,360,2773,2773,0.0
Order Only,0.003,30,196,196,3.0
Raw Material,0.0,360,4026,4026,0.0
Raw Material,0.0,86,987,987,0.0
Raw Material,0.0,86,987,987,0.0
Raw Material,0.0,86,987,987,0.0
Raw Material,0.0,30,4061,4061,0.0
Raw Material,0.0,62,3271,3271,0.0
Raw Material,0.0,302,3664,3664,0.0
Raw Material,0.0,302,3664,3664,0.0
Raw Material,0.0,302,3664,3664,0.0
Raw Material,0.0,62,3272,3272,0.0
Raw Material,0.0,87,1686,1686,0.0
Raw Material,0.0,87,1686,1686,0.0
Raw Material,0.0,87,1686,1686,0.0
Raw Material,0.0,58,656,656,0.0
Raw Material,0.0,120,1952,1952,0.0
Raw Material,0.0,120,1952,1952,0.0
Raw Material,0.0,120,1952,1952,0.0
Raw Material,0.0,179,3016,3016,0.0
Raw Material,0.0,122,2734,2734,0.0
Raw Material,0.0,121,1832,1832,0.0
Raw Material,0.0,121,1832,1832,0.0
Raw Material,0.0,121,1832,1832,0.0
Raw Material,0.0,37,3255,3255,0.0
Raw Material,0.0,152,3580,3580,0.0
Raw Material,0.0,102,2034,2034,0.0
Raw Material,0.0,102,2034,2034,0.0
Raw Material,0.0,102,2034,2034,0.0
Raw Material,0.0,58,2859,2859,0.0
Raw Material,0.0,128,1765,1765,0.0
Raw Material,0.0,128,1765,1765,0.0
Raw Material,0.0,128,1765,1765,0.0
Raw Material,0.0,182,2650,2650,0.0
Raw Material,0.0,122,953,953,0.0
Normal,0.0,30,493,493,0.0
Normal,0.0,30,493,493,0.0
Raw Material,0.0,47,706,706,0.0
Raw Material,0.0,62,700,700,0.0
Raw Material,0.0,360,809,809,0.0
Raw Material,0.0,360,809,809,0.0
Raw Material,0.0,122,1476,1476,0.0
Raw Material,0.0,122,1476,1476,0.0
Raw Material,0.0,122,1476,1476,0.0
Raw Material,0.0,122,2318,2318,0.0
Raw Material,0.0,122,3482,3482,0.0
Normal,0.0,30,494,494,0.0
Normal,0.0,30,494,494,0.0
Raw Material,0.0,122,3629,3629,0.0
Raw Material,0.0,122,3629,3629,0.0
Raw Material,0.0,122,3629,3629,0.0
Raw Material,0.0,121,2020,2020,0.0
Raw Material,0.0,87,1405,1405,0.0
Raw Material,0.0,87,1405,1405,0.0
Raw Material,0.0,87,1405,1405,0.0
Raw Material,0.0,122,3053,3053,0.0
Raw Material,0.0,100,3650,3650,0.0
Raw Material,0.0,92,1140,1140,0.0
Raw Material,0.0,92,1140,1140,0.0
Raw Material,0.0,92,1140,1140,0.0
Raw Material,0.0,114,1912,1912,0.0
Raw Material,0.0,114,1912,1912,0.0
Raw Material,0.0,47,3298,3298,0.0
Order Only,0.002,30,90,90,2.0
Raw Material,0.0,58,657,657,0.0
Raw Material,0.0,122,1387,1387,0.0
Raw Material,0.0,122,1387,1387,0.0
Raw Material,0.0,122,1387,1387,0.0
Raw Material,0.0,91,1922,1922,0.0
Raw Material,0.0,92,658,658,0.0
Raw Material,0.0,92,658,658,0.0
Raw Material,0.0,47,3299,3299,0.0
Raw Material,0.0,122,1656,1656,0.0
Raw Material,0.0,92,1062,1062,0.0
Raw Material,0.0,92,1412,1412,0.0
Raw Material,0.0,152,1774,1774,0.0
Normal,0.004,30,611,611,4.0
Raw Material,0.0,114,2066,2066,0.0
Raw Material,0.0,114,2066,2066,0.0
Raw Material,0.0,114,2066,2066,0.0
Raw Material,0.0,152,1775,1775,0.0
Normal,0.004,30,612,612,4.0
Normal,0.004,30,613,613,4.0
Raw Material,0.0,360,2959,2959,0.0
Raw Material,0.0,37,3357,3357,0.0
Raw Material,0.0,92,1662,1662,0.0
Raw Material,0.0,92,1074,1074,0.0
Raw Material,0.0,92,1074,1074,0.0
Raw Material,0.0,92,1074,1074,0.0
Raw Material,0.0,100,1916,1916,0.0
Raw Material,0.0,100,1916,1916,0.0
Raw Material,0.0,100,1916,1916,0.0
Raw Material,0.0,37,3214,3214,0.0
