period,bucket,order_demand,forecast_demand_with_fr,item_code
24,0,0,1630,1849
25,0,0,1342,1849
26,0,0,1756,1849
27,0,0,1170,1849
28,0,0,638,1849
29,0,0,7612,1849
30,0,0,398,1849
31,0,0,442,1849
32,0,0,170,1849
34,0,3000,0,1849
35,0,0,8,1849
36,0,0,60,1849
37,0,0,346,1849
39,0,0,870,1849
41,0,10,0,1849
44,0,0,230,1849
46,0,0,110,1849
53,0,0,360,1849
56,0,0,807,1849
63,0,0,480,1849
84,0,0,90,1849
119,0,0,20,1849
23,0,0,2674,1850
24,0,0,3114,1850
25,0,0,2033,1850
26,0,0,4606,1850
27,0,0,67,1850
28,0,0,6729,1850
29,0,0,32359,1850
30,0,0,6107,1850
31,0,0,4198,1850
32,0,0,3328,1850
35,0,0,16160,1850
36,0,0,16160,1850
37,0,0,16160,1850
38,0,0,16160,1850
39,0,0,16430,1850
44,0,0,1380,1850
52,0,0,9086,1850
55,0,0,27,1850
56,0,0,1204,1850
119,0,0,160,1850
23,0,40000,0,1851
24,0,0,8260,1851
25,0,0,9320,1851
26,0,0,12533,1851
27,0,0,2790,1851
28,0,0,1020,1851
29,0,0,72716,1851
30,0,0,12036,1851
31,0,0,1289,1851
32,0,0,812,1851
34,0,90000,0,1851
35,0,0,1008,1851
36,0,0,4928,1851
37,0,0,6406,1851
38,0,0,106,1851
41,0,80,0,1851
44,0,20000,13760,1851
46,0,0,220,1851
49,0,0,144,1851
51,0,0,30,1851
56,0,0,22114,1851
63,0,0,4320,1851
84,0,0,6730,1851
98,0,0,470,1851
23,0,0,2492,1852
24,0,0,1831,1852
25,0,41200,908,1852
26,0,0,1214,1852
27,0,0,20,1852
28,0,0,1340,1852
29,0,0,23301,1852
30,0,0,2512,1852
31,0,0,1660,1852
32,0,0,1000,1852
35,0,0,1600,1852
36,0,0,1600,1852
37,0,0,1600,1852
38,0,0,1600,1852
39,0,0,1800,1852
40,0,0,120,1852
44,0,0,400,1852
55,0,0,9,1852
56,0,0,14,1852
84,0,0,60,1852
119,0,0,176,1852
23,0,54000,0,1853
24,0,0,10312,1853
25,0,0,6078,1853
26,0,576,12708,1853
27,0,0,3450,1853
28,0,0,4160,1853
29,0,0,83927,1853
30,0,0,6394,1853
31,0,0,4593,1853
32,0,0,54,1853
34,0,432000,0,1853
35,0,0,264,1853
36,0,0,3110,1853
37,0,0,1707,1853
38,0,0,33,1853
39,0,0,2205,1853
41,0,65,0,1853
44,0,5000,21725,1853
45,0,1000,850,1853
49,0,0,54,1853
51,0,0,180,1853
52,0,0,354,1853
56,0,0,26152,1853
77,0,117000,0,1853
84,0,0,1600,1853
98,0,0,220,1853
24,0,0,42,1854
25,0,20600,10,1854
28,0,0,471,1854
29,0,0,2108,1854
30,0,0,341,1854
31,0,0,191,1854
32,0,0,190,1854
35,0,0,320,1854
36,0,0,320,1854
37,0,0,320,1854
38,0,0,320,1854
39,0,0,320,1854
40,0,0,150,1854
84,0,0,160,1854
24,0,0,395,1855
25,0,0,794,1855
26,0,0,1964,1855
27,0,0,160,1855
28,0,2900,566,1855
29,0,0,7397,1855
30,0,0,992,1855
31,0,0,410,1855
32,0,0,45,1855
34,0,5000,0,1855
36,0,0,350,1855
37,0,0,30,1855
38,0,0,34,1855
39,0,0,10,1855
41,0,50,0,1855
44,0,1000,420,1855
45,0,0,100,1855
46,0,0,440,1855
51,0,0,60,1855
53,0,0,120,1855
56,0,0,3532,1855
84,0,0,225,1855
98,0,0,30,1855
119,0,0,100,1855
25,0,20600,0,1856
29,0,0,330,1856
24,0,0,414,1857
25,0,0,62,1857
26,0,0,32,1857
27,0,0,32,1857
29,0,0,8137,1857
30,0,0,379,1857
31,0,0,316,1857
37,0,0,89,1857
44,0,0,120,1857
45,0,0,50,1857
56,0,0,127,1857
29,0,0,870,1859
25,0,10300,36,1861
29,0,0,370,1861
24,0,0,1395,1862
25,0,0,8,1862
26,0,0,390,1862
27,0,0,977,1862
28,0,0,150,1862
29,0,0,25228,1862
30,0,0,149,1862
31,0,0,394,1862
32,0,0,150,1862
35,0,0,940,1862
36,0,0,80,1862
37,0,0,16,1862
39,0,0,75,1862
44,0,8000,3930,1862
45,0,0,550,1862
51,0,0,60,1862
56,0,0,80,1862
24,0,0,48,1863
24,0,0,276,1864
27,0,0,9340,1864
29,0,0,5699,1864
35,0,0,208,1864
44,0,0,560,1864
52,0,0,100,1864
26,0,0,50,1865
28,0,0,300,1866
24,0,0,25,1870
25,0,0,40,1870
26,0,0,270,1870
28,0,0,2,1870
29,0,0,906,1870
31,0,0,20,1870
34,0,2000,0,1870
36,0,0,20,1870
41,0,105,0,1870
44,0,0,120,1870
46,0,0,55,1870
25,0,20600,0,1871
29,0,0,100,1872
44,0,0,100,1872
25,0,41200,0,1873
29,0,0,500,1874
24,0,0,1742,1875
25,0,175100,87,1875
26,0,0,724,1875
27,0,0,39,1875
28,0,0,360,1875
29,0,0,12125,1875
30,0,0,1168,1875
31,0,0,1410,1875
32,0,0,320,1875
35,0,0,2150,1875
36,0,0,2150,1875
37,0,0,2150,1875
38,0,0,2149,1875
39,0,0,2149,1875
44,0,0,320,1875
52,0,0,1416,1875
119,0,0,20,1875
23,0,80000,0,1876
24,0,0,10045,1876
25,0,0,3088,1876
26,0,0,22404,1876
27,0,0,1085,1876
28,0,0,7038,1876
29,0,0,63347,1876
30,0,0,4905,1876
31,0,0,6867,1876
32,0,0,10002,1876
34,0,1980000,0,1876
35,0,0,260,1876
36,0,0,2140,1876
37,0,0,2369,1876
38,0,0,26,1876
39,0,0,870,1876
41,0,20,0,1876
44,0,10000,21105,1876
45,0,0,12900,1876
46,0,0,55,1876
51,0,0,390,1876
52,0,0,1400,1876
53,0,0,1260,1876
56,0,0,18324,1876
63,0,0,240,1876
77,0,560000,0,1876
84,0,0,1750,1876
98,0,0,100,1876
24,0,0,480,1877
25,0,0,233,1877
26,0,0,470,1877
27,0,0,80,1877
28,0,0,320,1877
29,0,0,35620,1877
30,0,0,4,1877
31,0,0,180,1877
32,0,0,160,1877
35,0,0,4681,1877
36,0,0,4681,1877
37,0,0,4681,1877
38,0,0,4681,1877
39,0,0,5251,1877
44,0,0,960,1877
55,0,0,12,1877
56,0,0,62,1877
119,0,0,16,1877
23,0,10000,0,1878
24,0,0,3125,1878
25,0,0,1516,1878
26,0,0,5490,1878
27,0,0,4681,1878
28,0,0,4190,1878
29,0,0,19788,1878
30,0,0,1288,1878
31,0,0,160,1878
32,0,0,6600,1878
34,0,30000,0,1878
35,0,0,420,1878
37,0,0,192,1878
39,0,0,5,1878
44,0,10000,5490,1878
45,0,0,5150,1878
51,0,0,510,1878
52,0,0,500,1878
56,0,0,4032,1878
63,0,0,960,1878
23,0,30000,0,1879
24,0,0,5945,1879
26,0,0,2290,1879
29,0,0,4539,1879
30,0,0,90,1879
31,0,0,720,1879
32,0,0,1500,1879
34,0,2000,0,1879
36,0,0,160,1879
44,0,0,1150,1879
45,0,0,950,1879
52,0,0,850,1879
56,0,0,484,1879
25,0,0,9,1880
26,0,0,100,1880
29,0,0,30,1880
32,0,0,1920,1880
25,0,0,20,1881
26,0,0,1200,1881
29,0,0,10206,1881
34,0,5000,0,1881
39,0,0,2400,1881
63,0,0,2960,1881
24,0,0,25,1882
25,0,10300,0,1882
28,0,0,300,1882
29,0,0,2215,1882
30,0,0,240,1882
40,0,0,240,1882
24,0,0,2340,1883
25,0,0,290,1883
26,0,0,664,1883
27,0,0,155,1883
28,0,0,20,1883
29,0,0,14572,1883
30,0,0,58,1883
31,0,0,1206,1883
32,0,0,2290,1883
34,0,90000,0,1883
36,0,0,90,1883
39,0,0,480,1883
44,0,0,1150,1883
45,0,0,1650,1883
52,0,0,50,1883
56,0,0,282,1883
77,0,30000,0,1883
24,0,0,760,1884
25,0,0,9,1884
29,0,0,22870,1884
30,0,0,600,1884
31,0,0,660,1884
32,0,0,200,1884
84,0,0,20,1884
119,0,0,144,1884
23,0,254000,0,1885
24,0,0,8968,1885
25,0,0,584,1885
26,0,0,5042,1885
27,0,0,1005,1885
28,0,0,24,1885
29,0,0,87647,1885
30,0,0,120,1885
31,0,0,2818,1885
32,0,0,1200,1885
34,0,50000,0,1885
36,0,0,40,1885
37,0,0,69,1885
39,0,0,500,1885
44,0,30000,2740,1885
45,0,0,2100,1885
51,0,0,30,1885
56,0,0,2548,1885
84,0,0,90,1885
24,0,0,520,1886
25,0,20600,58,1886
26,0,0,64,1886
29,0,0,874,1886
30,0,0,66,1886
31,0,0,420,1886
35,0,0,250,1886
36,0,0,250,1886
37,0,0,250,1886
38,0,0,249,1886
39,0,0,249,1886
84,0,0,40,1886
98,0,0,10,1886
23,0,30000,0,1887
24,0,0,1765,1887
25,0,0,990,1887
26,0,0,1832,1887
27,0,0,298,1887
28,0,0,664,1887
29,0,0,20655,1887
30,0,0,1282,1887
31,0,0,896,1887
32,0,0,290,1887
34,0,450000,0,1887
35,0,0,4,1887
36,0,0,350,1887
37,0,0,69,1887
38,0,0,41,1887
39,0,0,860,1887
44,0,10000,2890,1887
45,0,10000,400,1887
49,0,0,18,1887
52,0,0,404,1887
53,0,0,60,1887
56,0,0,5357,1887
63,0,0,960,1887
77,0,140000,0,1887
84,0,0,810,1887
119,0,0,16,1887
24,0,0,107,1888
25,0,0,40,1888
29,0,10000,1832,1888
35,0,0,242,1888
36,0,0,242,1888
37,0,0,242,1888
38,0,0,241,1888
39,0,0,241,1888
24,0,0,155,1889
25,0,0,80,1889
26,0,0,790,1889
28,0,0,400,1889
29,0,0,2866,1889
30,0,0,1360,1889
31,0,0,24,1889
32,0,0,150,1889
34,0,90000,0,1889
37,0,0,24,1889
39,0,0,1100,1889
45,0,0,250,1889
56,0,0,2423,1889
77,0,30000,0,1889
24,0,0,25,1890
25,0,10300,0,1890
26,0,0,1574,1890
29,0,0,920,1890
52,0,0,354,1890
56,0,0,1806,1890
119,0,0,20,1890
23,0,36000,0,1891
24,0,0,801,1891
25,0,0,202,1891
26,0,0,972,1891
27,0,0,430,1891
28,0,0,1140,1891
29,0,0,9088,1891
30,0,0,375,1891
31,0,0,126,1891
32,0,0,4,1891
34,0,390000,0,1891
36,0,0,100,1891
39,0,0,400,1891
44,0,10000,220,1891
51,0,0,60,1891
56,0,0,1489,1891
63,0,0,960,1891
77,0,110000,0,1891
84,0,0,90,1891
98,0,0,50,1891
25,0,10300,24,1892
26,0,0,50,1892
29,0,0,225,1892
23,0,8000,0,1893
24,0,0,270,1893
25,0,0,62,1893
26,0,0,1338,1893
27,0,0,55,1893
28,0,0,120,1893
29,0,0,6517,1893
30,0,0,45,1893
34,0,40000,0,1893
36,0,0,450,1893
37,0,0,53,1893
39,0,0,100,1893
44,0,10000,460,1893
45,0,0,350,1893
52,0,0,118,1893
56,0,0,179,1893
84,0,0,180,1893
23,0,0,2,1894
26,0,0,300,1894
30,0,0,72,1895
35,0,0,16,1895
37,0,0,64,1895
44,0,0,100,1895
26,0,0,194,1896
29,0,0,1310,1896
23,0,22000,0,1897
24,0,0,1983,1897
25,0,0,162,1897
26,0,0,1070,1897
28,0,800,1244,1897
29,0,0,10490,1897
30,0,0,58,1897
31,0,0,1134,1897
32,0,0,320,1897
33,0,0,332,1897
34,0,10000,0,1897
36,0,0,40,1897
37,0,0,102,1897
38,0,0,18,1897
39,0,0,260,1897
44,0,10000,705,1897
45,0,0,400,1897
56,0,0,6906,1897
25,0,82400,0,1898
26,0,0,222,1898
29,0,0,10300,1898
30,0,0,60,1898
32,0,0,40,1898
40,0,0,60,1898
52,0,0,472,1898
23,0,14000,0,1899
24,0,0,808,1899
25,0,0,62,1899
26,0,0,2923,1899
27,0,0,430,1899
28,0,0,660,1899
29,0,0,8891,1899
30,0,0,849,1899
31,0,0,312,1899
33,0,0,664,1899
35,0,0,12,1899
36,0,0,252,1899
37,0,0,48,1899
38,0,0,22,1899
39,0,0,240,1899
44,0,10000,1090,1899
45,0,0,100,1899
46,0,0,10,1899
51,0,0,30,1899
56,0,0,168,1899
63,0,0,1280,1899
24,0,50000,1150,1900
25,0,0,330,1900
27,0,0,870,1900
29,0,0,20,1900
24,0,0,50,1902
25,0,0,20,1902
26,0,0,550,1902
29,0,0,2015,1902
30,0,0,308,1902
40,0,0,300,1902
32,0,0,450,1903
45,0,0,400,1903
26,0,0,100,1904
30,0,0,501,1904
56,0,0,602,1904
24,0,0,1395,1905
25,0,0,20,1905
26,0,0,2140,1905
28,0,0,20,1905
29,0,0,1839,1905
31,0,0,1404,1905
34,0,380000,0,1905
37,0,0,24,1905
39,0,0,10,1905
44,0,0,140,1905
77,0,110000,0,1905
24,0,0,207,1906
25,0,10300,0,1906
28,0,0,360,1906
29,0,0,582,1906
56,0,0,903,1906
84,0,0,200,1906
119,0,0,8,1906
24,0,0,930,1907
25,0,0,858,1907
26,0,0,260,1907
27,0,0,80,1907
28,0,0,112,1907
29,0,0,5364,1907
30,0,0,1239,1907
31,0,0,1242,1907
32,0,0,175,1907
34,0,1000,0,1907
35,0,0,8,1907
37,0,0,136,1907
39,0,0,300,1907
44,0,1000,575,1907
45,0,0,50,1907
46,0,0,600,1907
53,0,0,720,1907
56,0,0,1267,1907
24,0,10000,50,1908
25,0,20600,0,1908
29,0,0,2078,1908
98,0,0,40,1908
24,0,0,410,1909
25,0,0,339,1909
26,0,0,1968,1909
27,0,0,260,1909
28,0,0,360,1909
29,0,0,12075,1909
30,0,0,1454,1909
31,0,0,1388,1909
32,0,0,3698,1909
34,0,5000,0,1909
35,0,0,12,1909
36,0,0,540,1909
37,0,0,48,1909
39,0,0,335,1909
44,0,1000,2570,1909
45,0,0,1400,1909
46,0,0,275,1909
52,0,0,1068,1909
53,0,0,1140,1909
56,0,0,4703,1909
84,0,0,425,1909
29,0,0,243,1910
24,0,20000,0,1911
28,0,0,960,1911
29,0,0,414,1911
84,0,0,500,1911
24,0,0,130,1912
23,0,10000,0,1913
24,0,0,350,1913
25,0,0,50,1913
26,0,144,3804,1913
27,0,0,10,1913
29,0,0,1779,1913
31,0,0,300,1913
36,0,0,288,1913
44,0,0,580,1913
51,0,0,30,1913
52,0,0,7434,1913
56,0,0,72,1913
23,0,70742,0,1914
24,0,0,1080,1914
25,0,0,12,1914
26,0,0,15338,1914
27,0,0,435,1914
28,0,0,120,1914
29,0,0,12462,1914
30,0,0,72,1914
31,0,0,1082,1914
32,0,0,600,1914
35,0,0,16,1914
37,0,0,731,1914
39,0,0,60,1914
44,0,0,840,1914
45,0,0,600,1914
53,0,0,1740,1914
56,0,0,40,1914
29,0,0,20,1915
32,0,0,40,1915
24,0,0,1895,1916
25,0,0,2050,1916
26,0,0,625,1916
27,0,0,360,1916
28,0,0,1440,1916
29,0,0,1093,1916
31,0,0,30,1916
44,0,2000,4220,1916
45,0,0,650,1916
51,0,0,1290,1916
56,0,0,1224,1916
24,0,0,104,1918
26,0,0,50,1918
29,0,0,56,1918
35,0,0,1016,1918
36,0,0,1016,1918
37,0,0,1015,1918
38,0,0,1015,1918
39,0,0,1015,1918
26,0,0,240,1919
27,0,0,600,1919
29,0,0,198,1919
30,0,0,242,1919
46,0,0,110,1919
56,0,0,1775,1919
23,0,0,735,1920
24,0,0,245,1920
25,0,0,264,1920
28,0,0,550,1920
29,0,0,965,1920
30,0,0,250,1920
31,0,0,250,1920
32,0,0,330,1920
25,0,0,50,1921
26,0,0,15,1921
29,0,0,184,1921
36,0,0,120,1921
26,0,0,3200,1922
29,0,0,130,1923
32,0,0,40,1923
24,0,0,120,1924
26,0,0,184,1924
27,0,0,21,1924
29,0,0,3745,1924
31,0,0,120,1924
35,0,0,3984,1924
36,0,0,3984,1924
37,0,0,3984,1924
38,0,0,3984,1924
39,0,0,3983,1924
52,0,0,354,1924
84,0,0,40,1924
119,0,0,24,1924
24,0,0,347,1925
25,0,0,2660,1925
26,0,0,3522,1925
27,0,0,285,1925
28,0,0,538,1925
29,0,0,16508,1925
30,0,0,2167,1925
31,0,0,420,1925
32,0,0,384,1925
33,0,0,498,1925
34,0,104000,0,1925
36,0,0,780,1925
37,0,0,961,1925
38,0,0,17,1925
39,0,0,395,1925
41,0,45,0,1925
44,0,2000,1490,1925
45,0,4000,1100,1925
53,0,0,360,1925
56,0,0,11589,1925
63,0,0,800,1925
77,0,30000,0,1925
84,0,0,2110,1925
98,0,0,20,1925
29,0,0,400,1926
24,0,100000,1175,1928
25,0,0,190,1928
26,0,0,2600,1928
28,0,0,2801,1928
29,0,0,6151,1928
30,0,0,4700,1928
31,0,0,2800,1928
32,0,0,2800,1928
34,0,10000,0,1928
35,0,0,20000,1928
36,0,0,20000,1928
37,0,0,20000,1928
38,0,0,20000,1928
39,0,0,20000,1928
56,0,0,3046,1928
98,0,0,10,1928
119,0,0,8,1928
24,0,0,690,1929
26,0,0,120,1929
29,0,0,4920,1929
34,0,3125000,0,1929
45,0,20000,0,1929
56,0,0,13545,1929
77,0,1015000,0,1929
23,0,0,35070,1930
24,0,10000,36166,1930
25,0,319300,31539,1930
26,0,0,73676,1930
27,0,0,273,1930
28,0,0,34807,1930
29,0,0,323837,1930
30,0,0,57109,1930
31,0,0,32357,1930
32,0,0,22126,1930
35,0,0,54080,1930
36,0,0,54080,1930
37,0,0,54080,1930
38,0,0,54080,1930
39,0,0,59750,1930
40,0,0,3810,1930
44,0,0,200,1930
52,0,0,95108,1930
56,0,0,5601,1930
84,0,0,19300,1930
119,0,0,1836,1930
23,0,3623056,0,1931
24,0,0,79344,1931
25,0,0,150308,1931
26,0,0,186243,1931
27,0,0,60008,1931
28,0,0,93358,1931
29,0,0,1171200,1931
30,0,0,130672,1931
31,0,0,85622,1931
32,0,0,39927,1931
33,0,0,3984,1931
34,0,11350000,0,1931
35,0,0,2546,1931
36,0,0,86846,1931
37,0,0,40511,1931
38,0,0,1548,1931
39,0,0,54817,1931
41,0,1605,0,1931
44,0,60000,137435,1931
45,0,0,25550,1931
46,0,0,33630,1931
49,0,0,864,1931
51,0,0,570,1931
52,0,0,2100,1931
53,0,0,76860,1931
56,0,0,454639,1931
63,0,0,136560,1931
77,0,3030000,0,1931
84,0,0,41655,1931
98,0,0,2570,1931
26,0,0,30,1932
24,0,0,50,1933
29,0,0,2544,1933
45,0,0,150,1933
24,0,0,240,1934
26,0,0,270,1934
28,0,0,120,1934
29,0,0,1754,1934
32,0,0,450,1934
36,0,0,160,1934
41,0,10,0,1934
44,0,10000,480,1934
45,0,0,550,1934
56,0,0,100,1934
98,0,0,10,1934
29,0,0,445,1936
24,0,0,75,1937
25,0,0,110,1937
26,0,0,157,1937
28,0,0,206,1937
29,0,0,185,1937
30,0,0,60,1937
37,0,0,30,1937
44,0,0,100,1937
56,0,0,50,1937
24,0,0,120,1938
25,0,0,126,1938
29,0,0,590,1938
31,0,0,120,1938
119,0,0,8,1938
23,0,30000,0,1939
24,0,0,3435,1939
25,0,0,454,1939
26,0,0,2915,1939
27,0,0,20,1939
28,0,0,132,1939
29,0,0,7280,1939
31,0,0,3332,1939
32,0,0,750,1939
35,0,0,316,1939
36,0,0,40,1939
39,0,0,360,1939
44,0,10000,1020,1939
45,0,0,450,1939
51,0,0,270,1939
56,0,0,748,1939
25,0,0,130,1940
27,0,0,60,1940
28,0,0,480,1940
29,0,0,4047,1940
84,0,0,580,1940
119,0,0,8,1940
24,0,0,44,1941
27,0,0,60,1941
28,0,0,1320,1941
29,0,0,616,1941
34,0,95000,0,1941
44,0,0,180,1941
56,0,0,602,1941
77,0,30000,0,1941
23,0,0,862,1942
24,0,0,1229,1942
25,0,61800,436,1942
26,0,0,5000,1942
27,0,0,12,1942
28,0,0,360,1942
29,0,0,20642,1942
30,0,0,2313,1942
31,0,0,210,1942
32,0,0,40,1942
35,0,0,14400,1942
36,0,0,14400,1942
37,0,0,14400,1942
38,0,0,14400,1942
39,0,0,14480,1942
40,0,0,840,1942
52,0,0,4838,1942
55,0,0,30,1942
84,0,0,340,1942
119,0,0,136,1942
23,0,4000,3672,1943
24,0,0,6107,1943
25,0,0,12313,1943
26,0,0,12512,1943
27,0,0,17615,1943
28,0,0,18702,1943
29,0,0,104838,1943
30,0,0,9243,1943
31,0,0,4235,1943
32,0,0,2750,1943
34,0,148000,0,1943
35,0,0,432,1943
36,0,0,3038,1943
37,0,0,2886,1943
38,0,0,22,1943
39,0,0,4600,1943
44,0,8000,8760,1943
45,0,0,1400,1943
46,0,0,495,1943
51,0,0,240,1943
52,0,0,150,1943
53,0,0,1200,1943
56,0,0,36761,1943
63,0,0,6240,1943
77,0,24000,0,1943
84,0,0,3655,1943
98,0,0,110,1943
29,0,0,325,1944
24,0,0,85,1945
26,0,0,90,1945
29,0,0,740,1945
32,0,0,150,1945
34,0,2600,0,1945
44,0,800,220,1945
45,0,0,100,1945
24,0,0,470,1947
26,0,144,0,1947
27,0,0,10,1947
29,0,0,738,1947
30,0,0,78,1947
31,0,0,420,1947
32,0,0,150,1947
34,0,2000,0,1947
35,0,0,4,1947
36,0,0,120,1947
37,0,0,16,1947
44,0,0,240,1947
45,0,0,250,1947
56,0,0,40,1947
63,0,0,160,1947
23,0,0,735,1948
24,0,0,595,1948
25,0,0,244,1948
28,0,0,250,1948
29,0,0,700,1948
30,0,0,250,1948
31,0,0,250,1948
32,0,0,250,1948
119,0,0,8,1948
24,0,0,170,1949
25,0,0,50,1949
26,0,0,30,1949
28,0,0,50,1949
29,0,0,1312,1949
30,0,0,30,1949
31,0,0,148,1949
32,0,0,300,1949
44,0,1000,90,1949
45,0,0,200,1949
56,0,0,48,1949
24,0,0,10,1950
29,0,0,40,1950
24,0,4000,464,1952
25,0,0,839,1952
26,0,0,6608,1952
29,0,0,5231,1952
30,0,0,3632,1952
35,0,0,26614,1952
36,0,0,26613,1952
37,0,0,26613,1952
38,0,0,26613,1952
39,0,0,26613,1952
56,0,0,24820,1952
119,0,0,48,1952
24,0,0,1825,1953
25,0,0,846,1953
28,0,0,3120,1953
29,0,0,78,1953
30,0,0,90,1953
56,0,0,320,1953
24,0,0,25,1955
25,0,20600,18,1955
26,0,0,288,1955
29,0,0,100,1955
52,0,0,708,1955
24,0,0,420,1956
25,0,4,0,1956
26,0,0,260,1956
29,0,0,3843,1956
30,0,0,30,1956
31,0,0,294,1956
32,0,0,300,1956
36,0,0,54,1956
45,0,0,300,1956
63,0,0,5760,1956
23,0,0,438,1957
24,0,0,196,1957
25,0,0,146,1957
26,0,0,450,1957
28,0,0,1000,1957
29,0,0,1178,1957
30,0,0,1064,1957
31,0,0,1000,1957
32,0,0,1000,1957
35,0,0,480,1957
36,0,0,480,1957
37,0,0,480,1957
38,0,0,480,1957
39,0,0,480,1957
119,0,0,8,1957
24,0,0,8950,1958
25,0,0,17180,1958
26,0,0,3480,1958
27,0,0,330,1958
29,0,0,13981,1958
30,0,0,4935,1958
34,0,760000,0,1958
56,0,0,6580,1958
77,0,210000,0,1958
25,0,0,39,1959
26,0,0,30,1959
29,0,0,1615,1959
23,0,4000,0,1960
24,0,0,1250,1960
25,0,0,2541,1960
26,0,0,2901,1960
27,0,0,311,1960
28,0,0,504,1960
29,0,0,10824,1960
30,0,0,1844,1960
31,0,0,1702,1960
32,0,0,590,1960
34,0,468000,0,1960
35,0,0,4,1960
36,0,0,160,1960
37,0,0,191,1960
39,0,0,510,1960
41,0,10,0,1960
44,0,0,2655,1960
45,0,0,1100,1960
46,0,0,1265,1960
51,0,0,180,1960
52,0,0,50,1960
53,0,0,1920,1960
56,0,0,1498,1960
77,0,144000,0,1960
98,0,0,40,1960
25,0,0,45,1961
30,0,0,116,1961
32,0,0,80,1961
35,0,0,654,1961
36,0,0,654,1961
37,0,0,654,1961
38,0,0,654,1961
39,0,0,654,1961
24,0,0,4,1962
26,0,0,30,1962
27,0,0,70,1962
28,0,0,1346,1962
29,0,0,1251,1962
30,0,0,84,1962
32,0,0,150,1962
35,0,0,12,1962
37,0,0,48,1962
39,0,0,105,1962
44,0,0,1470,1962
45,0,0,150,1962
56,0,0,250,1962
25,0,0,1480,1963
26,0,0,20,1963
29,0,0,455,1963
56,0,0,1806,1963
24,0,0,1768,1964
24,0,0,210,1965
26,0,0,1720,1965
27,0,0,1500,1965
29,0,0,5376,1965
30,0,0,660,1965
31,0,0,210,1965
32,0,0,300,1965
44,0,0,700,1965
24,0,0,1981,1966
25,0,0,86,1966
26,0,0,135,1966
27,0,0,440,1966
29,0,0,6504,1966
30,0,0,90,1966
32,0,0,2550,1966
34,0,5686,0,1966
35,0,0,20,1966
37,0,0,80,1966
44,0,1610,630,1966
45,0,0,1250,1966
52,0,0,50,1966
56,0,0,1697,1966
84,0,0,90,1966
25,0,0,20,1967
29,0,0,340,1967
30,0,0,4785,1967
26,0,0,150,1968
23,0,0,20564,1969
24,0,0,14044,1969
25,0,103000,7534,1969
26,0,0,4716,1969
28,0,0,7000,1969
29,0,0,39602,1969
30,0,0,7376,1969
31,0,0,12370,1969
32,0,0,7120,1969
34,0,141000,0,1969
39,0,0,1050,1969
40,0,0,360,1969
52,0,0,9794,1969
56,0,0,10251,1969
77,0,30000,0,1969
84,0,0,1940,1969
119,0,0,188,1969
23,0,68000,0,1970
24,0,0,28995,1970
25,0,0,45305,1970
26,0,0,59686,1970
27,0,0,17079,1970
28,0,0,3926,1970
29,0,0,398830,1970
30,0,0,41901,1970
31,0,0,49796,1970
32,0,0,9101,1970
34,0,2277000,0,1970
35,0,0,780,1970
36,0,0,52256,1970
37,0,0,14992,1970
38,0,0,1258,1970
39,0,0,7310,1970
41,0,275,0,1970
44,0,15000,51995,1970
45,0,255000,8250,1970
46,0,0,11995,1970
49,0,0,990,1970
52,0,0,50,1970
53,0,0,22380,1970
56,0,0,113005,1970
63,0,0,38560,1970
77,0,699000,0,1970
84,0,0,14950,1970
98,0,0,750,1970
29,0,0,1200,1971
29,0,0,100,1972
29,0,0,100,1973
24,0,0,60,1974
25,0,0,180,1974
29,0,0,480,1974
30,0,0,2760,1974
34,0,390000,0,1974
77,0,105000,0,1974
24,0,0,60,1975
26,0,0,514,1976
24,0,0,230,1977
25,0,0,624,1977
26,0,0,300,1977
27,0,0,5376,1977
29,0,0,1400,1977
33,0,0,830,1977
34,0,90000,0,1977
45,0,15000,0,1977
77,0,30000,0,1977
26,0,0,1200,1978
30,0,0,60,1978
24,0,0,536,1981
25,0,20600,0,1981
29,0,0,50,1981
31,0,0,120,1981
39,0,0,960,1981
119,0,0,4,1981
24,0,0,535,1982
25,0,0,5,1982
26,0,0,275,1982
27,0,0,600,1982
29,0,0,2050,1982
30,0,0,60,1982
31,0,0,402,1982
44,0,1000,0,1982
56,0,0,20,1982
24,0,0,1890,1983
26,0,0,100,1983
29,0,0,3865,1983
31,0,0,1890,1983
56,0,0,650,1983
24,0,0,100,1984
30,0,0,8,1984
24,0,0,110,1985
25,0,61800,63,1985
26,0,0,1536,1985
29,0,0,3805,1985
30,0,0,348,1985
41,0,20,0,1985
23,0,6000,0,1986
24,0,0,550,1986
25,0,0,790,1986
26,0,0,3055,1986
27,0,0,310,1986
28,0,0,1770,1986
29,0,0,14518,1986
30,0,0,294,1986
31,0,0,844,1986
32,0,0,2490,1986
34,0,3000,0,1986
37,0,0,65,1986
44,0,1000,1320,1986
45,0,0,1700,1986
46,0,0,825,1986
52,0,0,300,1986
56,0,0,674,1986
84,0,0,400,1986
23,0,0,6,1987
24,0,0,102,1987
25,0,0,181,1987
26,0,0,860,1987
28,0,0,1700,1987
29,0,0,639,1987
39,0,0,4735,1987
56,0,0,80,1987
84,0,0,160,1987
24,0,0,40,1989
25,0,0,20,1989
26,0,0,30,1989
27,0,0,10,1989
28,0,0,240,1989
29,0,0,1519,1989
30,0,0,76,1989
32,0,0,150,1989
35,0,0,4,1989
37,0,0,16,1989
44,0,2000,0,1989
45,0,0,150,1989
56,0,0,4,1989
