set,period,plant,line,shift,i_shift,capacity_type,work_day,max_capacity
62,49,54,,1.0,1,Pcs,1.0,5000.0
62,49,54,,1.0,1,Pcs,1.0,5000.0
62,49,54,,1.0,1,Pcs,1.0,5000.0
62,49,54,,1.0,1,Pcs,1.0,5000.0
62,50,54,,1.0,1,Pcs,1.0,5000.0
62,50,54,,1.0,1,Pcs,1.0,5000.0
62,50,54,,1.0,1,Pcs,1.0,5000.0
62,50,54,,1.0,1,Pcs,1.0,5000.0
62,50,54,,1.0,1,Pcs,1.0,5000.0
62,50,54,,1.0,1,Pcs,1.0,5000.0
62,50,54,,1.0,1,Pcs,1.0,5000.0
62,51,54,,1.0,1,Pcs,1.0,5000.0
62,51,54,,1.0,1,Pcs,1.0,5000.0
62,51,54,,1.0,1,Pcs,1.0,5000.0
62,51,54,,1.0,1,Pcs,1.0,5000.0
62,51,54,,1.0,1,Pcs,1.0,5000.0
62,51,54,,1.0,1,Pcs,1.0,5000.0
62,51,54,,1.0,1,Pcs,1.0,5000.0
62,52,54,,1.0,1,Pcs,1.0,5000.0
62,52,54,,1.0,1,Pcs,1.0,5000.0
62,52,54,,1.0,1,Pcs,1.0,5000.0
62,52,54,,1.0,1,Pcs,1.0,5000.0
62,52,54,,1.0,1,Pcs,1.0,5000.0
62,52,54,,1.0,1,Pcs,1.0,5000.0
62,52,54,,1.0,1,Pcs,1.0,5000.0
62,53,54,,1.0,1,Pcs,1.0,5000.0
62,53,54,,1.0,1,Pcs,1.0,5000.0
62,53,54,,1.0,1,Pcs,1.0,5000.0
62,53,54,,1.0,1,Pcs,1.0,5000.0
62,53,54,,1.0,1,Pcs,1.0,5000.0
62,53,54,,1.0,1,Pcs,1.0,5000.0
62,53,54,,1.0,1,Pcs,1.0,5000.0
62,54,54,,1.0,1,Pcs,1.0,5000.0
62,54,54,,1.0,1,Pcs,1.0,5000.0
62,54,54,,1.0,1,Pcs,1.0,5000.0
62,54,54,,1.0,1,Pcs,1.0,5000.0
62,54,54,,1.0,1,Pcs,1.0,5000.0
62,54,54,,1.0,1,Pcs,1.0,5000.0
62,54,54,,1.0,1,Pcs,1.0,5000.0
62,55,54,,1.0,1,Pcs,1.0,5000.0
62,55,54,,1.0,1,Pcs,1.0,5000.0
62,55,54,,1.0,1,Pcs,1.0,5000.0
62,55,54,,1.0,1,Pcs,1.0,5000.0
62,55,54,,1.0,1,Pcs,1.0,5000.0
62,55,54,,1.0,1,Pcs,1.0,5000.0
62,55,54,,1.0,1,Pcs,1.0,5000.0
62,56,54,,1.0,1,Pcs,1.0,35000.0
62,56,54,,1.0,1,Pcs,1.0,35000.0
62,56,54,,1.0,1,Pcs,1.0,35000.0
62,56,54,,1.0,1,Pcs,1.0,35000.0
62,56,54,,1.0,1,Pcs,1.0,35000.0
62,56,54,,1.0,1,Pcs,1.0,35000.0
62,56,54,,1.0,1,Pcs,1.0,35000.0
62,63,54,,1.0,1,Pcs,1.0,35000.0
62,63,54,,1.0,1,Pcs,1.0,35000.0
62,63,54,,1.0,1,Pcs,1.0,35000.0
62,63,54,,1.0,1,Pcs,1.0,35000.0
62,63,54,,1.0,1,Pcs,1.0,35000.0
62,63,54,,1.0,1,Pcs,1.0,35000.0
62,63,54,,1.0,1,Pcs,1.0,35000.0
62,70,54,,1.0,1,Pcs,1.0,35000.0
62,70,54,,1.0,1,Pcs,1.0,35000.0
62,70,54,,1.0,1,Pcs,1.0,35000.0
62,70,54,,1.0,1,Pcs,1.0,35000.0
62,70,54,,1.0,1,Pcs,1.0,35000.0
62,70,54,,1.0,1,Pcs,1.0,35000.0
62,70,54,,1.0,1,Pcs,1.0,35000.0
62,77,54,,1.0,1,Pcs,1.0,35000.0
62,77,54,,1.0,1,Pcs,1.0,35000.0
62,77,54,,1.0,1,Pcs,1.0,35000.0
62,77,54,,1.0,1,Pcs,1.0,35000.0
62,77,54,,1.0,1,Pcs,1.0,35000.0
62,77,54,,1.0,1,Pcs,1.0,35000.0
62,77,54,,1.0,1,Pcs,1.0,35000.0
62,84,54,,1.0,1,Pcs,1.0,35000.0
62,84,54,,1.0,1,Pcs,1.0,35000.0
62,84,54,,1.0,1,Pcs,1.0,35000.0
62,84,54,,1.0,1,Pcs,1.0,35000.0
62,84,54,,1.0,1,Pcs,1.0,35000.0
62,84,54,,1.0,1,Pcs,1.0,35000.0
62,84,54,,1.0,1,Pcs,1.0,35000.0
62,91,54,,1.0,1,Pcs,1.0,35000.0
62,91,54,,1.0,1,Pcs,1.0,35000.0
62,91,54,,1.0,1,Pcs,1.0,35000.0
62,91,54,,1.0,1,Pcs,1.0,35000.0
62,91,54,,1.0,1,Pcs,1.0,35000.0
62,91,54,,1.0,1,Pcs,1.0,35000.0
62,91,54,,1.0,1,Pcs,1.0,35000.0
62,98,54,,1.0,1,Pcs,1.0,35000.0
62,98,54,,1.0,1,Pcs,1.0,35000.0
62,98,54,,1.0,1,Pcs,1.0,35000.0
62,98,54,,1.0,1,Pcs,1.0,35000.0
62,98,54,,1.0,1,Pcs,1.0,35000.0
62,98,54,,1.0,1,Pcs,1.0,35000.0
62,98,54,,1.0,1,Pcs,1.0,35000.0
62,105,54,,1.0,1,Pcs,1.0,35000.0
62,105,54,,1.0,1,Pcs,1.0,35000.0
62,105,54,,1.0,1,Pcs,1.0,35000.0
62,105,54,,1.0,1,Pcs,1.0,35000.0
62,105,54,,1.0,1,Pcs,1.0,35000.0
62,105,54,,1.0,1,Pcs,1.0,35000.0
62,105,54,,1.0,1,Pcs,1.0,35000.0
62,112,54,,1.0,1,Pcs,1.0,35000.0
62,112,54,,1.0,1,Pcs,1.0,35000.0
62,112,54,,1.0,1,Pcs,1.0,35000.0
62,112,54,,1.0,1,Pcs,1.0,35000.0
62,112,54,,1.0,1,Pcs,1.0,35000.0
62,112,54,,1.0,1,Pcs,1.0,35000.0
62,112,54,,1.0,1,Pcs,1.0,35000.0
62,119,54,,1.0,1,Pcs,1.0,35000.0
62,119,54,,1.0,1,Pcs,1.0,35000.0
62,119,54,,1.0,1,Pcs,1.0,35000.0
62,119,54,,1.0,1,Pcs,1.0,35000.0
62,119,54,,1.0,1,Pcs,1.0,35000.0
62,119,54,,1.0,1,Pcs,1.0,35000.0
62,119,54,,1.0,1,Pcs,1.0,35000.0
63,23,137,,1.0,1,Pcs,1.0,7500.0
63,23,137,,1.0,1,Pcs,1.0,7500.0
63,23,137,,1.0,1,Pcs,1.0,7500.0
63,23,137,,1.0,1,Pcs,1.0,7500.0
63,23,137,,1.0,1,Pcs,1.0,7500.0
63,24,137,,1.0,1,Pcs,1.0,7500.0
63,24,137,,1.0,1,Pcs,1.0,7500.0
63,24,137,,1.0,1,Pcs,1.0,7500.0
63,24,137,,1.0,1,Pcs,1.0,7500.0
63,24,137,,1.0,1,Pcs,1.0,7500.0
63,25,137,,1.0,1,Pcs,1.0,7500.0
63,25,137,,1.0,1,Pcs,1.0,7500.0
63,25,137,,1.0,1,Pcs,1.0,7500.0
63,25,137,,1.0,1,Pcs,1.0,7500.0
63,25,137,,1.0,1,Pcs,1.0,7500.0
63,26,137,,1.0,1,Pcs,1.0,7500.0
63,26,137,,1.0,1,Pcs,1.0,7500.0
63,26,137,,1.0,1,Pcs,1.0,7500.0
63,26,137,,1.0,1,Pcs,1.0,7500.0
63,26,137,,1.0,1,Pcs,1.0,7500.0
63,27,137,,1.0,1,Pcs,1.0,7500.0
63,27,137,,1.0,1,Pcs,1.0,7500.0
63,27,137,,1.0,1,Pcs,1.0,7500.0
63,27,137,,1.0,1,Pcs,1.0,7500.0
63,27,137,,1.0,1,Pcs,1.0,7500.0
63,28,137,,1.0,1,Pcs,1.0,7500.0
63,28,137,,1.0,1,Pcs,1.0,7500.0
63,28,137,,1.0,1,Pcs,1.0,7500.0
63,28,137,,1.0,1,Pcs,1.0,7500.0
63,28,137,,1.0,1,Pcs,1.0,7500.0
63,29,137,,1.0,1,Pcs,1.0,7500.0
63,29,137,,1.0,1,Pcs,1.0,7500.0
63,29,137,,1.0,1,Pcs,1.0,7500.0
63,29,137,,1.0,1,Pcs,1.0,7500.0
63,29,137,,1.0,1,Pcs,1.0,7500.0
63,30,137,,1.0,1,Pcs,1.0,7500.0
63,30,137,,1.0,1,Pcs,1.0,7500.0
63,30,137,,1.0,1,Pcs,1.0,7500.0
63,30,137,,1.0,1,Pcs,1.0,7500.0
63,30,137,,1.0,1,Pcs,1.0,7500.0
63,31,137,,1.0,1,Pcs,1.0,7500.0
63,31,137,,1.0,1,Pcs,1.0,7500.0
63,31,137,,1.0,1,Pcs,1.0,7500.0
63,31,137,,1.0,1,Pcs,1.0,7500.0
63,31,137,,1.0,1,Pcs,1.0,7500.0
63,32,137,,1.0,1,Pcs,1.0,7500.0
63,32,137,,1.0,1,Pcs,1.0,7500.0
63,32,137,,1.0,1,Pcs,1.0,7500.0
63,32,137,,1.0,1,Pcs,1.0,7500.0
63,32,137,,1.0,1,Pcs,1.0,7500.0
63,33,137,,1.0,1,Pcs,1.0,7500.0
63,33,137,,1.0,1,Pcs,1.0,7500.0
63,33,137,,1.0,1,Pcs,1.0,7500.0
63,33,137,,1.0,1,Pcs,1.0,7500.0
63,33,137,,1.0,1,Pcs,1.0,7500.0
63,34,137,,1.0,1,Pcs,1.0,7500.0
63,34,137,,1.0,1,Pcs,1.0,7500.0
63,34,137,,1.0,1,Pcs,1.0,7500.0
63,34,137,,1.0,1,Pcs,1.0,7500.0
63,34,137,,1.0,1,Pcs,1.0,7500.0
63,35,137,,1.0,1,Pcs,1.0,7500.0
63,35,137,,1.0,1,Pcs,1.0,7500.0
63,35,137,,1.0,1,Pcs,1.0,7500.0
63,35,137,,1.0,1,Pcs,1.0,7500.0
63,35,137,,1.0,1,Pcs,1.0,7500.0
63,36,137,,1.0,1,Pcs,1.0,7500.0
63,36,137,,1.0,1,Pcs,1.0,7500.0
63,36,137,,1.0,1,Pcs,1.0,7500.0
63,36,137,,1.0,1,Pcs,1.0,7500.0
63,36,137,,1.0,1,Pcs,1.0,7500.0
63,37,137,,1.0,1,Pcs,1.0,7500.0
63,37,137,,1.0,1,Pcs,1.0,7500.0
63,37,137,,1.0,1,Pcs,1.0,7500.0
63,37,137,,1.0,1,Pcs,1.0,7500.0
63,37,137,,1.0,1,Pcs,1.0,7500.0
63,38,137,,1.0,1,Pcs,1.0,7500.0
63,38,137,,1.0,1,Pcs,1.0,7500.0
63,38,137,,1.0,1,Pcs,1.0,7500.0
63,38,137,,1.0,1,Pcs,1.0,7500.0
63,38,137,,1.0,1,Pcs,1.0,7500.0
63,39,137,,1.0,1,Pcs,1.0,7500.0
63,39,137,,1.0,1,Pcs,1.0,7500.0
63,39,137,,1.0,1,Pcs,1.0,7500.0
63,39,137,,1.0,1,Pcs,1.0,7500.0
63,39,137,,1.0,1,Pcs,1.0,7500.0
63,40,137,,1.0,1,Pcs,1.0,7500.0
63,40,137,,1.0,1,Pcs,1.0,7500.0
63,40,137,,1.0,1,Pcs,1.0,7500.0
63,40,137,,1.0,1,Pcs,1.0,7500.0
63,40,137,,1.0,1,Pcs,1.0,7500.0
63,41,137,,1.0,1,Pcs,1.0,7500.0
63,41,137,,1.0,1,Pcs,1.0,7500.0
63,41,137,,1.0,1,Pcs,1.0,7500.0
63,41,137,,1.0,1,Pcs,1.0,7500.0
63,41,137,,1.0,1,Pcs,1.0,7500.0
63,42,137,,1.0,1,Pcs,1.0,7500.0
63,42,137,,1.0,1,Pcs,1.0,7500.0
63,42,137,,1.0,1,Pcs,1.0,7500.0
63,42,137,,1.0,1,Pcs,1.0,7500.0
63,42,137,,1.0,1,Pcs,1.0,7500.0
63,43,137,,1.0,1,Pcs,1.0,7500.0
63,43,137,,1.0,1,Pcs,1.0,7500.0
63,43,137,,1.0,1,Pcs,1.0,7500.0
63,43,137,,1.0,1,Pcs,1.0,7500.0
63,43,137,,1.0,1,Pcs,1.0,7500.0
63,44,137,,1.0,1,Pcs,1.0,7500.0
63,44,137,,1.0,1,Pcs,1.0,7500.0
63,44,137,,1.0,1,Pcs,1.0,7500.0
63,44,137,,1.0,1,Pcs,1.0,7500.0
63,44,137,,1.0,1,Pcs,1.0,7500.0
63,45,137,,1.0,1,Pcs,1.0,7500.0
63,45,137,,1.0,1,Pcs,1.0,7500.0
63,45,137,,1.0,1,Pcs,1.0,7500.0
63,45,137,,1.0,1,Pcs,1.0,7500.0
63,45,137,,1.0,1,Pcs,1.0,7500.0
63,46,137,,1.0,1,Pcs,1.0,7500.0
63,46,137,,1.0,1,Pcs,1.0,7500.0
63,46,137,,1.0,1,Pcs,1.0,7500.0
63,46,137,,1.0,1,Pcs,1.0,7500.0
63,46,137,,1.0,1,Pcs,1.0,7500.0
63,47,137,,1.0,1,Pcs,1.0,7500.0
63,47,137,,1.0,1,Pcs,1.0,7500.0
63,47,137,,1.0,1,Pcs,1.0,7500.0
63,47,137,,1.0,1,Pcs,1.0,7500.0
63,47,137,,1.0,1,Pcs,1.0,7500.0
63,48,137,,1.0,1,Pcs,1.0,7500.0
63,48,137,,1.0,1,Pcs,1.0,7500.0
63,48,137,,1.0,1,Pcs,1.0,7500.0
63,48,137,,1.0,1,Pcs,1.0,7500.0
63,48,137,,1.0,1,Pcs,1.0,7500.0
63,49,137,,1.0,1,Pcs,1.0,7500.0
63,49,137,,1.0,1,Pcs,1.0,7500.0
63,49,137,,1.0,1,Pcs,1.0,7500.0
63,49,137,,1.0,1,Pcs,1.0,7500.0
63,49,137,,1.0,1,Pcs,1.0,7500.0
63,50,137,,1.0,1,Pcs,1.0,7500.0
63,50,137,,1.0,1,Pcs,1.0,7500.0
63,50,137,,1.0,1,Pcs,1.0,7500.0
63,50,137,,1.0,1,Pcs,1.0,7500.0
63,50,137,,1.0,1,Pcs,1.0,7500.0
63,51,137,,1.0,1,Pcs,1.0,7500.0
63,51,137,,1.0,1,Pcs,1.0,7500.0
63,51,137,,1.0,1,Pcs,1.0,7500.0
63,51,137,,1.0,1,Pcs,1.0,7500.0
63,51,137,,1.0,1,Pcs,1.0,7500.0
63,52,137,,1.0,1,Pcs,1.0,7500.0
63,52,137,,1.0,1,Pcs,1.0,7500.0
63,52,137,,1.0,1,Pcs,1.0,7500.0
63,52,137,,1.0,1,Pcs,1.0,7500.0
63,52,137,,1.0,1,Pcs,1.0,7500.0
63,53,137,,1.0,1,Pcs,1.0,7500.0
63,53,137,,1.0,1,Pcs,1.0,7500.0
63,53,137,,1.0,1,Pcs,1.0,7500.0
63,53,137,,1.0,1,Pcs,1.0,7500.0
63,53,137,,1.0,1,Pcs,1.0,7500.0
63,54,137,,1.0,1,Pcs,1.0,7500.0
63,54,137,,1.0,1,Pcs,1.0,7500.0
63,54,137,,1.0,1,Pcs,1.0,7500.0
63,54,137,,1.0,1,Pcs,1.0,7500.0
63,54,137,,1.0,1,Pcs,1.0,7500.0
63,55,137,,1.0,1,Pcs,1.0,7500.0
63,55,137,,1.0,1,Pcs,1.0,7500.0
63,55,137,,1.0,1,Pcs,1.0,7500.0
63,55,137,,1.0,1,Pcs,1.0,7500.0
63,55,137,,1.0,1,Pcs,1.0,7500.0
63,56,137,,1.0,1,Pcs,1.0,52500.0
63,56,137,,1.0,1,Pcs,1.0,52500.0
63,56,137,,1.0,1,Pcs,1.0,52500.0
63,56,137,,1.0,1,Pcs,1.0,52500.0
63,56,137,,1.0,1,Pcs,1.0,52500.0
63,63,137,,1.0,1,Pcs,1.0,52500.0
63,63,137,,1.0,1,Pcs,1.0,52500.0
63,63,137,,1.0,1,Pcs,1.0,52500.0
63,63,137,,1.0,1,Pcs,1.0,52500.0
63,63,137,,1.0,1,Pcs,1.0,52500.0
63,70,137,,1.0,1,Pcs,1.0,52500.0
63,70,137,,1.0,1,Pcs,1.0,52500.0
63,70,137,,1.0,1,Pcs,1.0,52500.0
63,70,137,,1.0,1,Pcs,1.0,52500.0
63,70,137,,1.0,1,Pcs,1.0,52500.0
63,77,137,,1.0,1,Pcs,1.0,52500.0
63,77,137,,1.0,1,Pcs,1.0,52500.0
63,77,137,,1.0,1,Pcs,1.0,52500.0
63,77,137,,1.0,1,Pcs,1.0,52500.0
63,77,137,,1.0,1,Pcs,1.0,52500.0
63,84,137,,1.0,1,Pcs,1.0,52500.0
63,84,137,,1.0,1,Pcs,1.0,52500.0
63,84,137,,1.0,1,Pcs,1.0,52500.0
63,84,137,,1.0,1,Pcs,1.0,52500.0
63,84,137,,1.0,1,Pcs,1.0,52500.0
63,91,137,,1.0,1,Pcs,1.0,52500.0
63,91,137,,1.0,1,Pcs,1.0,52500.0
63,91,137,,1.0,1,Pcs,1.0,52500.0
63,91,137,,1.0,1,Pcs,1.0,52500.0
63,91,137,,1.0,1,Pcs,1.0,52500.0
63,98,137,,1.0,1,Pcs,1.0,52500.0
63,98,137,,1.0,1,Pcs,1.0,52500.0
63,98,137,,1.0,1,Pcs,1.0,52500.0
63,98,137,,1.0,1,Pcs,1.0,52500.0
63,98,137,,1.0,1,Pcs,1.0,52500.0
63,105,137,,1.0,1,Pcs,1.0,52500.0
63,105,137,,1.0,1,Pcs,1.0,52500.0
63,105,137,,1.0,1,Pcs,1.0,52500.0
63,105,137,,1.0,1,Pcs,1.0,52500.0
63,105,137,,1.0,1,Pcs,1.0,52500.0
63,112,137,,1.0,1,Pcs,1.0,52500.0
63,112,137,,1.0,1,Pcs,1.0,52500.0
63,112,137,,1.0,1,Pcs,1.0,52500.0
63,112,137,,1.0,1,Pcs,1.0,52500.0
63,112,137,,1.0,1,Pcs,1.0,52500.0
63,119,137,,1.0,1,Pcs,1.0,52500.0
63,119,137,,1.0,1,Pcs,1.0,52500.0
63,119,137,,1.0,1,Pcs,1.0,52500.0
63,119,137,,1.0,1,Pcs,1.0,52500.0
63,119,137,,1.0,1,Pcs,1.0,52500.0
65,23,196,,1.0,1,Pcs,1.0,8000.0
65,23,196,,1.0,1,Pcs,1.0,8000.0
65,23,196,,1.0,1,Pcs,1.0,8000.0
65,23,196,,1.0,1,Pcs,1.0,8000.0
65,23,196,,1.0,1,Pcs,1.0,8000.0
65,24,196,,1.0,1,Pcs,1.0,8000.0
65,24,196,,1.0,1,Pcs,1.0,8000.0
65,24,196,,1.0,1,Pcs,1.0,8000.0
65,24,196,,1.0,1,Pcs,1.0,8000.0
65,24,196,,1.0,1,Pcs,1.0,8000.0
65,25,196,,1.0,1,Pcs,1.0,8000.0
65,25,196,,1.0,1,Pcs,1.0,8000.0
65,25,196,,1.0,1,Pcs,1.0,8000.0
65,25,196,,1.0,1,Pcs,1.0,8000.0
65,25,196,,1.0,1,Pcs,1.0,8000.0
65,26,196,,1.0,1,Pcs,1.0,8000.0
65,26,196,,1.0,1,Pcs,1.0,8000.0
65,26,196,,1.0,1,Pcs,1.0,8000.0
65,26,196,,1.0,1,Pcs,1.0,8000.0
65,26,196,,1.0,1,Pcs,1.0,8000.0
65,27,196,,1.0,1,Pcs,1.0,8000.0
65,27,196,,1.0,1,Pcs,1.0,8000.0
65,27,196,,1.0,1,Pcs,1.0,8000.0
65,27,196,,1.0,1,Pcs,1.0,8000.0
65,27,196,,1.0,1,Pcs,1.0,8000.0
65,28,196,,1.0,1,Pcs,1.0,8000.0
65,28,196,,1.0,1,Pcs,1.0,8000.0
65,28,196,,1.0,1,Pcs,1.0,8000.0
65,28,196,,1.0,1,Pcs,1.0,8000.0
65,28,196,,1.0,1,Pcs,1.0,8000.0
65,29,196,,1.0,1,Pcs,1.0,8000.0
65,29,196,,1.0,1,Pcs,1.0,8000.0
65,29,196,,1.0,1,Pcs,1.0,8000.0
65,29,196,,1.0,1,Pcs,1.0,8000.0
65,29,196,,1.0,1,Pcs,1.0,8000.0
65,30,196,,1.0,1,Pcs,1.0,8000.0
65,30,196,,1.0,1,Pcs,1.0,8000.0
65,30,196,,1.0,1,Pcs,1.0,8000.0
65,30,196,,1.0,1,Pcs,1.0,8000.0
65,30,196,,1.0,1,Pcs,1.0,8000.0
65,31,196,,1.0,1,Pcs,1.0,8000.0
65,31,196,,1.0,1,Pcs,1.0,8000.0
65,31,196,,1.0,1,Pcs,1.0,8000.0
65,31,196,,1.0,1,Pcs,1.0,8000.0
65,31,196,,1.0,1,Pcs,1.0,8000.0
65,32,196,,1.0,1,Pcs,1.0,8000.0
65,32,196,,1.0,1,Pcs,1.0,8000.0
65,32,196,,1.0,1,Pcs,1.0,8000.0
65,32,196,,1.0,1,Pcs,1.0,8000.0
65,32,196,,1.0,1,Pcs,1.0,8000.0
65,33,196,,1.0,1,Pcs,1.0,8000.0
65,33,196,,1.0,1,Pcs,1.0,8000.0
65,33,196,,1.0,1,Pcs,1.0,8000.0
65,33,196,,1.0,1,Pcs,1.0,8000.0
65,33,196,,1.0,1,Pcs,1.0,8000.0
65,34,196,,1.0,1,Pcs,1.0,8000.0
65,34,196,,1.0,1,Pcs,1.0,8000.0
65,34,196,,1.0,1,Pcs,1.0,8000.0
65,34,196,,1.0,1,Pcs,1.0,8000.0
65,34,196,,1.0,1,Pcs,1.0,8000.0
65,35,196,,1.0,1,Pcs,1.0,8000.0
65,35,196,,1.0,1,Pcs,1.0,8000.0
65,35,196,,1.0,1,Pcs,1.0,8000.0
65,35,196,,1.0,1,Pcs,1.0,8000.0
65,35,196,,1.0,1,Pcs,1.0,8000.0
65,36,196,,1.0,1,Pcs,1.0,8000.0
65,36,196,,1.0,1,Pcs,1.0,8000.0
65,36,196,,1.0,1,Pcs,1.0,8000.0
65,36,196,,1.0,1,Pcs,1.0,8000.0
65,36,196,,1.0,1,Pcs,1.0,8000.0
65,37,196,,1.0,1,Pcs,1.0,8000.0
65,37,196,,1.0,1,Pcs,1.0,8000.0
65,37,196,,1.0,1,Pcs,1.0,8000.0
65,37,196,,1.0,1,Pcs,1.0,8000.0
65,37,196,,1.0,1,Pcs,1.0,8000.0
65,38,196,,1.0,1,Pcs,1.0,8000.0
65,38,196,,1.0,1,Pcs,1.0,8000.0
65,38,196,,1.0,1,Pcs,1.0,8000.0
65,38,196,,1.0,1,Pcs,1.0,8000.0
65,38,196,,1.0,1,Pcs,1.0,8000.0
65,39,196,,1.0,1,Pcs,1.0,8000.0
65,39,196,,1.0,1,Pcs,1.0,8000.0
65,39,196,,1.0,1,Pcs,1.0,8000.0
65,39,196,,1.0,1,Pcs,1.0,8000.0
65,39,196,,1.0,1,Pcs,1.0,8000.0
65,40,196,,1.0,1,Pcs,1.0,8000.0
65,40,196,,1.0,1,Pcs,1.0,8000.0
65,40,196,,1.0,1,Pcs,1.0,8000.0
65,40,196,,1.0,1,Pcs,1.0,8000.0
65,40,196,,1.0,1,Pcs,1.0,8000.0
65,41,196,,1.0,1,Pcs,1.0,8000.0
65,41,196,,1.0,1,Pcs,1.0,8000.0
65,41,196,,1.0,1,Pcs,1.0,8000.0
65,41,196,,1.0,1,Pcs,1.0,8000.0
65,41,196,,1.0,1,Pcs,1.0,8000.0
65,42,196,,1.0,1,Pcs,1.0,8000.0
65,42,196,,1.0,1,Pcs,1.0,8000.0
65,42,196,,1.0,1,Pcs,1.0,8000.0
65,42,196,,1.0,1,Pcs,1.0,8000.0
65,42,196,,1.0,1,Pcs,1.0,8000.0
65,43,196,,1.0,1,Pcs,1.0,8000.0
65,43,196,,1.0,1,Pcs,1.0,8000.0
65,43,196,,1.0,1,Pcs,1.0,8000.0
65,43,196,,1.0,1,Pcs,1.0,8000.0
65,43,196,,1.0,1,Pcs,1.0,8000.0
65,44,196,,1.0,1,Pcs,1.0,8000.0
65,44,196,,1.0,1,Pcs,1.0,8000.0
65,44,196,,1.0,1,Pcs,1.0,8000.0
65,44,196,,1.0,1,Pcs,1.0,8000.0
65,44,196,,1.0,1,Pcs,1.0,8000.0
65,45,196,,1.0,1,Pcs,1.0,8000.0
65,45,196,,1.0,1,Pcs,1.0,8000.0
65,45,196,,1.0,1,Pcs,1.0,8000.0
65,45,196,,1.0,1,Pcs,1.0,8000.0
65,45,196,,1.0,1,Pcs,1.0,8000.0
65,46,196,,1.0,1,Pcs,1.0,8000.0
65,46,196,,1.0,1,Pcs,1.0,8000.0
65,46,196,,1.0,1,Pcs,1.0,8000.0
65,46,196,,1.0,1,Pcs,1.0,8000.0
65,46,196,,1.0,1,Pcs,1.0,8000.0
65,47,196,,1.0,1,Pcs,1.0,8000.0
65,47,196,,1.0,1,Pcs,1.0,8000.0
65,47,196,,1.0,1,Pcs,1.0,8000.0
65,47,196,,1.0,1,Pcs,1.0,8000.0
65,47,196,,1.0,1,Pcs,1.0,8000.0
65,48,196,,1.0,1,Pcs,1.0,8000.0
65,48,196,,1.0,1,Pcs,1.0,8000.0
65,48,196,,1.0,1,Pcs,1.0,8000.0
65,48,196,,1.0,1,Pcs,1.0,8000.0
65,48,196,,1.0,1,Pcs,1.0,8000.0
65,49,196,,1.0,1,Pcs,1.0,8000.0
65,49,196,,1.0,1,Pcs,1.0,8000.0
65,49,196,,1.0,1,Pcs,1.0,8000.0
65,49,196,,1.0,1,Pcs,1.0,8000.0
65,49,196,,1.0,1,Pcs,1.0,8000.0
65,50,196,,1.0,1,Pcs,1.0,8000.0
65,50,196,,1.0,1,Pcs,1.0,8000.0
65,50,196,,1.0,1,Pcs,1.0,8000.0
65,50,196,,1.0,1,Pcs,1.0,8000.0
65,50,196,,1.0,1,Pcs,1.0,8000.0
65,51,196,,1.0,1,Pcs,1.0,8000.0
65,51,196,,1.0,1,Pcs,1.0,8000.0
65,51,196,,1.0,1,Pcs,1.0,8000.0
65,51,196,,1.0,1,Pcs,1.0,8000.0
65,51,196,,1.0,1,Pcs,1.0,8000.0
65,52,196,,1.0,1,Pcs,1.0,8000.0
65,52,196,,1.0,1,Pcs,1.0,8000.0
65,52,196,,1.0,1,Pcs,1.0,8000.0
65,52,196,,1.0,1,Pcs,1.0,8000.0
65,52,196,,1.0,1,Pcs,1.0,8000.0
65,53,196,,1.0,1,Pcs,1.0,8000.0
65,53,196,,1.0,1,Pcs,1.0,8000.0
65,53,196,,1.0,1,Pcs,1.0,8000.0
65,53,196,,1.0,1,Pcs,1.0,8000.0
65,53,196,,1.0,1,Pcs,1.0,8000.0
65,54,196,,1.0,1,Pcs,1.0,8000.0
65,54,196,,1.0,1,Pcs,1.0,8000.0
65,54,196,,1.0,1,Pcs,1.0,8000.0
65,54,196,,1.0,1,Pcs,1.0,8000.0
65,54,196,,1.0,1,Pcs,1.0,8000.0
65,55,196,,1.0,1,Pcs,1.0,8000.0
65,55,196,,1.0,1,Pcs,1.0,8000.0
65,55,196,,1.0,1,Pcs,1.0,8000.0
65,55,196,,1.0,1,Pcs,1.0,8000.0
65,55,196,,1.0,1,Pcs,1.0,8000.0
65,56,196,,1.0,1,Pcs,1.0,56000.0
65,56,196,,1.0,1,Pcs,1.0,56000.0
65,56,196,,1.0,1,Pcs,1.0,56000.0
65,56,196,,1.0,1,Pcs,1.0,56000.0
65,56,196,,1.0,1,Pcs,1.0,56000.0
65,63,196,,1.0,1,Pcs,1.0,56000.0
65,63,196,,1.0,1,Pcs,1.0,56000.0
65,63,196,,1.0,1,Pcs,1.0,56000.0
65,63,196,,1.0,1,Pcs,1.0,56000.0
65,63,196,,1.0,1,Pcs,1.0,56000.0
65,70,196,,1.0,1,Pcs,1.0,56000.0
65,70,196,,1.0,1,Pcs,1.0,56000.0
65,70,196,,1.0,1,Pcs,1.0,56000.0
65,70,196,,1.0,1,Pcs,1.0,56000.0
65,70,196,,1.0,1,Pcs,1.0,56000.0
65,77,196,,1.0,1,Pcs,1.0,56000.0
65,77,196,,1.0,1,Pcs,1.0,56000.0
65,77,196,,1.0,1,Pcs,1.0,56000.0
65,77,196,,1.0,1,Pcs,1.0,56000.0
65,77,196,,1.0,1,Pcs,1.0,56000.0
65,84,196,,1.0,1,Pcs,1.0,56000.0
