plant,qty,item_code
78,478208,1876
110,110245942,1876
114,53422,1876
116,7821,1876
123,484171,1876
149,3474,1876
220,24279,1876
3,4963,1877
9,71957,1877
20,84451,1877
27,89438,1877
41,76122,1877
45,87570,1877
46,176521,1877
59,5800,1877
60,225137,1877
64,222688,1877
72,15947,1877
76,47202,1877
78,141343,1877
83,96000,1877
110,27702137,1877
114,2835,1877
116,7965,1877
123,18871,1877
140,6116,1877
150,14438,1877
156,207217,1877
169,99760,1877
220,10878,1877
3,17574,1878
9,16700,1878
20,21686,1878
27,633,1878
45,586189,1878
46,32799,1878
60,235578,1878
64,56635,1878
76,125699,1878
78,189383,1878
87,133355,1878
110,23754232,1878
114,42459,1878
116,8154,1878
123,293223,1878
150,7275,1878
169,43887,1878
220,99782,1878
41,7042,1879
45,584844,1879
60,384232,1879
64,57654,1879
76,30000,1879
78,80778,1879
110,28181214,1879
123,13961,1879
169,5843,1879
3,10000,1880
45,4811,1880
46,600,1880
60,23185,1880
76,24950,1880
78,11987,1880
80,63532,1880
110,59530,1880
116,730,1880
3,6350,1881
45,21065,1881
46,2850,1881
60,81013,1881
76,39861,1881
78,65549,1881
80,16574,1881
110,2804203,1881
3,19474,1882
45,14997,1882
46,93,1882
60,36093,1882
78,15481,1882
80,9061,1882
110,6315275,1882
114,4900,1882
123,604,1882
140,8850,1882
150,8400,1882
169,9190,1882
3,4229,1883
27,14939,1883
41,2470,1883
45,82690,1883
53,2098,1883
59,19930,1883
60,487236,1883
64,109884,1883
76,38978,1883
78,163602,1883
110,16474047,1883
114,12615,1883
116,9667,1883
123,244662,1883
149,6229,1883
150,8034,1883
156,15462,1883
217,95974,1883
3,4458,1884
27,10000,1884
41,214,1884
45,91659,1884
46,3889,1884
53,2689,1884
59,19900,1884
60,23986,1884
64,8856,1884
76,30000,1884
78,63259,1884
83,48776,1884
110,41843962,1884
116,8290,1884
123,25023,1884
137,7410,1884
140,9668,1884
150,14921,1884
156,12805,1884
167,158429,1884
169,4520,1884
196,16757,1884
3,9316,1885
27,24894,1885
41,7283,1885
45,318024,1885
60,288531,1885
64,512633,1885
76,39626,1885
78,191382,1885
110,86013164,1885
114,3973,1885
116,3364,1885
137,13300,1885
149,9060,1885
150,7214,1885
167,3906,1885
169,15377,1885
3,53929,1886
9,63197,1886
27,4397,1886
41,6692,1886
45,15591,1886
46,13222,1886
53,7612,1886
59,21260,1886
60,66284,1886
64,8139,1886
72,14895,1886
76,19484,1886
78,38069,1886
80,80195,1886
110,20750609,1886
114,26064,1886
116,17636,1886
123,16135,1886
137,2108,1886
140,6898,1886
149,12512,1886
150,106842,1886
156,325,1886
167,6860,1886
169,80,1886
196,2493,1886
220,9998,1886
3,13770,1887
9,9669,1887
27,6368,1887
45,204814,1887
53,7255,1887
60,456876,1887
64,242310,1887
72,36929,1887
76,44024,1887
78,203721,1887
110,42289570,1887
114,3062,1887
123,25816,1887
137,18780,1887
149,39900,1887
150,2710,1887
156,37146,1887
167,4651,1887
3,11956,1888
46,6997,1888
59,28730,1888
60,97648,1888
64,65663,1888
72,8277,1888
76,29657,1888
78,17009,1888
80,56047,1888
110,8748082,1888
116,5310,1888
123,6010,1888
149,139,1888
150,7051,1888
156,6902,1888
169,9085,1888
220,9999,1888
3,7666,1889
41,2884,1889
45,50413,1889
53,200,1889
59,19900,1889
60,188250,1889
64,198346,1889
76,28043,1889
78,299094,1889
80,19403,1889
110,20276048,1889
114,8031,1889
116,5710,1889
123,5599,1889
150,18448,1889
167,2284,1889
220,9857,1889
3,10000,1890
20,27560,1890
27,9034,1890
41,14406,1890
45,153578,1890
46,52076,1890
53,16031,1890
59,9100,1890
60,30124,1890
64,24689,1890
72,102484,1890
76,28793,1890
78,35926,1890
80,53636,1890
110,47526697,1890
114,22943,1890
123,88803,1890
137,892,1890
140,9829,1890
149,77265,1890
150,432786,1890
156,4934,1890
167,165118,1890
169,155171,1890
196,9139,1890
220,9999,1890
3,24725,1891
27,8707,1891
41,10488,1891
45,104486,1891
53,17074,1891
59,19800,1891
60,95695,1891
64,87688,1891
76,44072,1891
78,95498,1891
110,17528591,1891
114,12526,1891
116,4590,1891
123,26749,1891
137,5462,1891
149,2264,1891
3,14197,1892
9,16527,1892
27,20000,1892
41,9844,1892
45,40000,1892
46,15252,1892
59,28970,1892
60,29579,1892
64,18680,1892
72,24973,1892
76,29286,1892
78,30843,1892
87,85486,1892
110,7803225,1892
114,16649,1892
116,5949,1892
150,3192,1892
156,4688,1892
167,85172,1892
169,6899,1892
3,14323,1893
27,17114,1893
45,108787,1893
59,9800,1893
60,670305,1893
64,111172,1893
72,1205,1893
76,36479,1893
78,399162,1893
87,11588,1893
110,45252046,1893
114,4199,1893
116,10040,1893
123,330878,1893
137,9526,1893
150,25963,1893
167,565,1893
3,1690,1894
41,8445,1894
45,6854,1894
46,9590,1894
60,40710,1894
76,20000,1894
78,21038,1894
80,21931,1894
110,2277935,1894
150,9120,1894
220,9981,1894
3,79800,1895
27,23840,1895
60,45139,1895
64,68731,1895
76,20000,1895
78,74800,1895
80,98164,1895
110,1746665,1895
167,5932,1895
220,9903,1895
3,8878,1896
27,89716,1896
45,11294,1896
46,15328,1896
53,5274,1896
59,9039,1896
60,303870,1896
64,18939,1896
76,23042,1896
78,21691,1896
110,4828374,1896
114,7878,1896
116,8280,1896
123,27706,1896
137,8642,1896
140,446,1896
150,12324,1896
156,403368,1896
167,119815,1896
196,4968,1896
3,6719,1897
9,16190,1897
27,11460,1897
45,102045,1897
46,4380,1897
59,9890,1897
60,335229,1897
64,41702,1897
72,120464,1897
76,37984,1897
78,72917,1897
80,39298,1897
110,9118987,1897
114,10741,1897
116,20770,1897
150,7592,1897
156,13970,1897
167,7918,1897
220,4442,1897
3,8642,1898
27,19533,1898
41,11097,1898
45,10190,1898
46,9450,1898
59,10735,1898
60,47070,1898
64,37302,1898
72,29365,1898
76,58524,1898
78,81980,1898
80,25907,1898
87,3257,1898
110,6482911,1898
114,42544,1898
116,4056,1898
123,25978,1898
150,12270,1898
156,19553,1898
167,97,1898
169,15142,1898
3,5713,1899
9,4170,1899
27,28118,1899
33,17736,1899
45,511866,1899
59,19900,1899
60,356444,1899
64,175035,1899
76,61037,1899
78,154846,1899
87,25516,1899
110,2086224,1899
114,20447,1899
116,5356,1899
150,16230,1899
220,4663,1899
3,7219,1900
41,1332,1900
46,9026,1900
60,137637,1900
78,20970,1900
80,16542,1900
110,6848974,1900
114,2880,1900
123,336,1900
150,3700,1900
169,4650,1900
3,2700,1902
9,3172,1902
46,2969,1902
60,2034,1902
64,24521,1902
76,2370,1902
78,16085,1902
80,5682,1902
110,691608,1902
116,4472,1902
156,1326,1902
220,3998,1902
41,4510,1903
78,6307,1903
80,20741,1903
110,155895,1903
156,8444,1903
167,130,1903
169,5301,1903
3,11249,1904
45,10000,1904
46,4885,1904
53,4882,1904
60,74483,1904
64,46643,1904
78,32792,1904
110,50058097,1904
114,7309,1904
116,191150,1904
123,6664,1904
137,6455,1904
150,3772,1904
156,24200,1904
196,7517,1904
27,16967,1905
41,1788,1905
45,80520,1905
53,6804,1905
59,9910,1905
60,322600,1905
64,148172,1905
76,59349,1905
78,478311,1905
110,11852808,1905
116,8352,1905
123,13225,1905
149,5967,1905
150,16884,1905
156,28554,1905
220,10000,1905
3,170355,1906
27,23380,1906
41,43263,1906
45,88130,1906
46,586,1906
59,9800,1906
60,147341,1906
64,14634,1906
72,1696,1906
76,29912,1906
78,34354,1906
80,198867,1906
110,1069394,1906
114,22538,1906
116,40000,1906
123,14955,1906
156,65123,1906
167,8708,1906
220,9981,1906
3,4504,1907
27,9912,1907
45,39345,1907
46,7821,1907
59,9910,1907
60,587366,1907
64,166298,1907
76,47798,1907
78,407463,1907
80,145080,1907
110,6781634,1907
114,3727,1907
116,13304,1907
123,4107,1907
156,19268,1907
167,371,1907
169,10905,1907
3,4387,1908
27,4665,1908
41,1187,1908
45,8002,1908
46,3366,1908
59,9910,1908
60,42489,1908
64,68098,1908
76,29025,1908
78,24403,1908
110,6206297,1908
114,5181,1908
116,7640,1908
123,7278,1908
126,16444,1908
156,9851,1908
167,755152,1908
169,9480,1908
3,2334,1909
9,11757,1909
27,24635,1909
41,31716,1909
45,104720,1909
46,17,1909
60,600095,1909
64,85750,1909
76,69457,1909
78,432956,1909
110,14065430,1909
114,21521,1909
116,9880,1909
123,130787,1909
167,1101,1909
169,14513,1909
220,9392,1909
3,3674,1910
41,16677,1910
46,9172,1910
60,74381,1910
78,9856,1910
80,67445,1910
110,187068,1910
114,4971,1910
123,2844,1910
156,4480,1910
169,627,1910
3,7519,1911
27,20530,1911
60,47270,1911
64,4480,1911
71,12,1911
76,20000,1911
78,9500,1911
110,9123208,1911
123,44896,1911
140,349848,1911
150,5473,1911
156,810,1911
220,9980,1911
27,19368,1912
60,81087,1912
64,59203,1912
78,14337,1912
110,41357980,1912
123,4198,1912
150,30370,1912
3,2538,1913
27,10666,1913
45,15279,1913
60,289598,1913
64,99312,1913
76,29351,1913
78,117028,1913
110,12670959,1913
114,19633,1913
116,8040,1913
123,48575,1913
137,3000,1913
169,15085,1913
27,9085,1914
45,19002,1914
60,345230,1914
64,26177,1914
78,59685,1914
110,22568237,1914
114,9600,1914
116,13490,1914
123,1878,1914
217,367604,1914
3,8672,1915
45,9695,1915
60,21897,1915
64,29702,1915
72,17750,1915
76,19712,1915
78,8359,1915
80,49823,1915
110,9659265,1915
123,14817,1915
156,57672,1915
169,3991,1915
41,18384,1916
45,98095,1916
60,48544,1916
76,25417,1916
78,122310,1916
110,11605007,1916
123,10170,1916
156,4252,1916
167,2754,1916
169,50090,1916
3,10407,1917
41,9899,1917
60,30148,1917
78,8510,1917
110,2267064,1917
114,9016,1917
116,1047,1917
169,9710,1917
3,8772,1918
41,7784,1918
46,17177,1918
60,19110,1918
64,16054,1918
76,36660,1918
78,33935,1918
110,2271243,1918
116,866,1918
150,4867,1918
156,12589,1918
169,1700,1918
220,3498,1918
3,12721,1919
27,9116,1919
60,152521,1919
64,70687,1919
76,34650,1919
78,73890,1919
114,388,1919
150,3125,1919
156,19067,1919
169,17532,1919
3,59650,1920
27,20959,1920
41,113108,1920
45,44874,1920
59,9960,1920
60,17596,1920
64,59084,1920
72,10311,1920
78,20277,1920
80,24286,1920
110,1065607,1920
114,6531,1920
123,55924,1920
156,3787,1920
167,5711,1920
169,2278,1920
3,16267,1921
27,75421,1921
41,12266,1921
45,57247,1921
64,145186,1921
72,3261,1921
76,58987,1921
78,83922,1921
80,1569,1921
110,381686,1921
114,13843,1921
123,10116,1921
169,4055,1921
220,9850,1921
3,7491,1922
41,6874,1922
46,3289,1922
59,2000,1922
60,8062,1922
78,5876,1922
110,1513379,1922
116,5906,1922
123,6135,1922
156,947,1922
169,3956,1922
45,64192,1923
46,7911,1923
60,29517,1923
78,10900,1923
110,6951376,1923
123,9066,1923
156,6924,1923
41,19101,1924
45,13726,1924
46,6184,1924
59,37560,1924
60,114377,1924
72,40597,1924
78,24148,1924
80,36503,1924
110,1738569,1924
114,17236,1924
116,16000,1924
123,4447,1924
140,97,1924
156,236169,1924
167,51322,1924
3,20467,1925
9,20793,1925
45,79758,1925
53,7573,1925
59,19800,1925
60,846744,1925
64,355579,1925
76,78638,1925
78,415279,1925
80,420733,1925
110,51441652,1925
114,22517,1925
137,5851,1925
149,4206,1925
167,7115,1925
3,8908,1926
60,487,1926
76,7018,1926
80,9167,1926
156,4212,1926
60,1256,1927
78,4,1927
110,5852,1927
3,131135,1928
27,34546,1928
41,33794,1928
46,46008,1928
53,362860,1928
59,47173,1928
60,182189,1928
64,205888,1928
76,100000,1928
78,274263,1928
80,9810,1928
110,488678408,1928
114,38118,1928
116,78471,1928
123,46158,1928
137,3667,1928
140,3035,1928
149,155864,1928
150,115758,1928
156,295,1928
196,8254,1928
220,7930,1928
3,6637,1929
27,5000,1929
53,8993,1929
60,150920,1929
64,257214,1929
78,31633,1929
110,39352171,1929
150,14175,1929
220,8164,1929
3,283275,1930
27,8537,1930
41,1900978,1930
45,628578,1930
46,735804,1930
53,1984116,1930
59,44549,1930
60,2332843,1930
64,46589,1930
72,228336,1930
76,286807,1930
78,2328997,1930
110,1851976785,1930
123,157080,1930
126,269760,1930
140,42690,1930
150,24153,1930
156,4661140,1930
169,9953,1930
196,48780,1930
220,8783,1930
9,11004,1931
20,2482,1931
27,3500,1931
45,387705,1931
53,142566,1931
59,9194,1931
60,9594427,1931
64,2626856,1931
76,358611,1931
78,644186,1931
110,1320325947,1931
149,26830,1931
150,20621,1931
3,2868,1932
20,2010,1932
41,4572,1932
45,2882,1932
59,8000,1932
60,13708,1932
64,11772,1932
76,35384,1932
78,45393,1932
87,1334,1932
110,1052804,1932
123,3000,1932
156,5401,1932
167,1779,1932
3,56000,1933
41,22532,1933
60,7776,1933
76,7102,1933
78,10875,1933
80,32214,1933
87,31393,1933
110,284854,1933
156,36010,1933
167,19280,1933
169,30547,1933
3,8036,1934
27,16353,1934
45,79799,1934
46,3123,1934
50,39566,1934
60,1243795,1934
64,101874,1934
76,50432,1934
78,314172,1934
80,168967,1934
110,2338441,1934
114,13864,1934
123,24368,1934
126,9995,1934
150,18225,1934
167,9134,1934
169,11983,1934
76,3975,1935
110,5125,1935
169,442,1935
3,10457,1936
27,9418,1936
41,25921,1936
59,9600,1936
60,70243,1936
64,38849,1936
76,39176,1936
78,44463,1936
80,7501,1936
110,2708766,1936
114,19372,1936
116,9738,1936
123,7503,1936
156,53749,1936
167,82300,1936
220,9998,1936
3,18198,1937
45,37903,1937
60,68732,1937
64,79824,1937
72,5854,1937
76,61079,1937
78,18809,1937
80,18759,1937
110,253820,1937
114,37615,1937
123,431,1937
167,1310,1937
3,54214,1938
27,40392,1938
41,20525,1938
45,15257,1938
59,9510,1938
60,66963,1938
64,18711,1938
76,18151,1938
78,24927,1938
114,7743,1938
123,9473,1938
140,7856,1938
150,9846,1938
169,8395,1938
3,7801,1939
9,6529,1939
27,6779,1939
41,48987,1939
45,105398,1939
60,428654,1939
64,18254,1939
76,29470,1939
78,116180,1939
110,5586631,1939
114,15940,1939
116,5116,1939
123,89526,1939
150,15970,1939
169,23303,1939
3,5329,1940
27,32141,1940
41,4902,1940
46,17528,1940
53,72986,1940
60,139869,1940
64,77627,1940
76,18937,1940
78,16405,1940
80,19127,1940
110,18402670,1940
114,30583,1940
116,15910,1940
123,9753,1940
137,8030,1940
140,7020,1940
149,14698,1940
150,11884,1940
196,2206,1940
220,9842,1940
3,9230,1941
27,253,1941
60,219093,1941
64,63326,1941
78,212758,1941
110,16446340,1941
123,3695,1941
149,8868,1941
150,3167,1941
9,13653,1942
27,12377,1942
34,28,1942
45,45225,1942
46,6383,1942
53,6400,1942
59,3400,1942
60,58184,1942
72,60532,1942
76,40023,1942
78,17365,1942
87,21218,1942
110,78383621,1942
114,5535,1942
116,14135,1942
123,10675,1942
140,7742,1942
150,1482,1942
156,11396,1942
167,1185,1942
169,4204,1942
220,37661,1942
27,59901,1943
45,593053,1943
53,2379,1943
59,6970,1943
60,514477,1943
76,58809,1943
78,226781,1943
87,203476,1943
110,110712578,1943
114,1690,1943
126,37584,1943
149,3698,1943
150,2260,1943
196,1867,1943
220,27910,1943
41,37152,1944
45,4835,1944
60,15773,1944
78,10663,1944
80,4207,1944
87,2702,1944
110,3720743,1944
123,59976,1944
156,125779,1944
169,17757,1944
41,6220,1945
45,62293,1945
59,3920,1945
60,45646,1945
64,23603,1945
72,38784,1945
76,6821,1945
78,6999,1945
87,15698,1945
110,625557,1945
156,9564,1945
169,9758,1945
3,1272,1946
60,5430,1946
64,20041,1946
78,5953,1946
110,5214668,1946
114,1727,1946
116,1562,1946
3,6006,1947
9,4046,1947
27,9899,1947
45,89802,1947
53,4608,1947
60,253411,1947
64,47397,1947
78,44767,1947
80,64855,1947
110,944852,1947
114,7827,1947
123,15562,1947
149,4765,1947
196,187,1947
3,11865,1948
27,62409,1948
41,53454,1948
45,2185,1948
59,19800,1948
60,81844,1948
64,8674,1948
76,29676,1948
78,9658,1948
80,15178,1948
86,9675,1948
110,1146158,1948
114,19464,1948
116,9390,1948
123,7275,1948
167,8003,1948
169,9940,1948
3,22466,1949
27,22440,1949
41,12006,1949
45,27251,1949
46,5879,1949
59,9700,1949
60,279523,1949
64,86490,1949
76,57203,1949
78,115894,1949
80,186532,1949
110,632451,1949
114,19136,1949
156,5972,1949
220,14349,1949
27,1669,1950
45,7769,1950
64,16961,1950
76,14050,1950
78,14667,1950
80,69776,1950
110,325791,1950
123,3197,1950
156,2,1950
3,29905,1952
27,26486,1952
34,864,1952
41,3969,1952
46,3121,1952
53,170226,1952
59,7560,1952
60,120780,1952
76,19504,1952
78,102738,1952
110,197509513,1952
114,36523,1952
116,71803,1952
123,124783,1952
137,11928,1952
140,337846,1952
150,18549,1952
156,40138,1952
196,76150,1952
220,4478,1952
27,40318,1953
46,5857,1953
53,2242,1953
60,7792,1953
78,13320,1953
110,24285171,1953
116,18022,1953
123,686,1953
150,7848,1953
220,20000,1953
3,574321,1955
20,2463,1955
41,5479,1955
45,21755,1955
50,180288,1955
60,8133,1955
76,10925,1955
78,1952,1955
80,19275,1955
87,3173,1955
110,6114482,1955
123,3108,1955
126,106034,1955
137,2200,1955
140,114000,1955
156,21593,1955
167,1512,1955
169,2776,1955
3,2965,1956
41,9366,1956
45,30884,1956
60,5423,1956
64,21673,1956
72,1758,1956
76,28312,1956
78,49074,1956
86,4236,1956
87,43763,1956
110,12335884,1956
116,5150,1956
169,590,1956
3,88335,1957
27,72533,1957
46,80421,1957
53,80906,1957
60,593358,1957
64,1207213,1957
76,49800,1957
78,133941,1957
80,48285,1957
83,37015,1957
110,201395464,1957
114,56247,1957
116,83220,1957
123,94421,1957
137,51720,1957
140,98634,1957
149,17433,1957
150,68356,1957
156,16982,1957
196,74878,1957
220,48380,1957
3,34624,1958
27,4000,1958
41,41524,1958
46,4717,1958
60,5029740,1958
64,357721,1958
78,73876,1958
110,119640538,1958
114,12371,1958
149,43761,1958
150,5305,1958
220,3977,1958
3,1211,1959
34,723,1959
45,28666,1959
53,1626,1959
60,24391,1959
64,18000,1959
72,21557,1959
76,14254,1959
78,22687,1959
80,246,1959
86,2683,1959
110,11902012,1959
114,8305,1959
116,8310,1959
123,986,1959
140,364,1959
149,2682,1959
156,3923,1959
169,438,1959
20,433,1960
45,82173,1960
53,2950,1960
60,342406,1960
64,135157,1960
76,22007,1960
78,68707,1960
86,2013,1960
87,3961,1960
110,13673878,1960
114,2886,1960
137,3544,1960
149,168,1960
150,2098,1960
3,6159,1961
27,7377,1961
60,23600,1961
64,4404,1961
76,15964,1961
78,12902,1961
110,4802713,1961
169,1681,1961
3,8510,1962
27,3259,1962
41,470,1962
60,45201,1962
64,503813,1962
76,23920,1962
78,74292,1962
80,9160,1962
110,1140539,1962
114,867,1962
123,4930,1962
3,2499,1963
27,3563,1963
46,1734,1963
59,1410,1963
60,1380,1963
64,44441,1963
78,13191,1963
110,1617098,1963
116,3930,1963
123,1949,1963
3,2062,1964
41,2838,1964
60,12005,1964
76,9980,1964
78,5327,1964
80,11565,1964
110,108007157,1964
167,1378,1964
169,1127,1964
3,2559,1965
60,3558,1965
64,7745,1965
76,4916,1965
78,692,1965
80,12757,1965
110,144426746,1965
3,5814,1966
5,605,1966
41,14590,1966
60,31229,1966
64,6000,1966
76,3235,1966
78,51959,1966
110,5359587,1966
116,1800,1966
41,60308,1967
53,44086,1967
78,53236,1967
110,4725569,1967
3,89661,1968
27,45631,1968
64,70790,1968
78,88892,1968
110,1750842,1968
123,10682,1968
150,29967,1968
3,1132831,1969
5,38557,1969
9,10002,1969
20,3505,1969
27,994000,1969
34,47447,1969
41,123307,1969
45,751533,1969
53,1764,1969
59,2406,1969
60,464730,1969
64,483041,1969
76,25577,1969
78,32283,1969
83,30000,1969
86,1897,1969
87,65546,1969
110,912478576,1969
116,110248,1969
123,41978,1969
149,100014,1969
150,6768,1969
156,8941,1969
167,99398,1969
169,48574,1969
27,155754,1970
34,14708,1970
45,497110,1970
59,1787,1970
60,3516999,1970
64,487380,1970
76,66528,1970
78,67676,1970
87,11880,1970
110,842317061,1970
140,185,1970
149,22825,1970
150,13075,1970
220,128,1970
3,4000,1971
45,3749,1971
60,18733,1971
71,10,1971
76,11663,1971
78,45547,1971
80,3191,1971
110,946995,1971
169,2520,1971
46,16540,1972
53,6110,1972
60,33299,1972
78,26070,1972
110,1757361,1972
196,5882,1972
3,7410,1973
27,81208,1973
41,10706,1973
46,5841,1973
53,39854,1973
64,8221,1973
78,11790,1973
110,34785965,1973
123,74621,1973
137,15504,1973
140,4228,1973
149,21494,1973
27,22,1974
41,29707,1974
46,42939,1974
53,13707,1974
60,43726,1974
64,293524,1974
78,31677,1974
110,1907339,1974
123,10040,1974
149,2064,1974
20,8092,1975
46,8150,1975
78,74272,1975
110,64348,1975
3,100000,1976
20,7557,1976
27,222885,1976
41,20700,1976
46,49189,1976
59,8520,1976
64,80815,1976
78,5982,1976
110,12325646,1976
123,74391,1976
140,557320,1976
149,11532,1976
150,40056,1976
27,2764,1977
41,20856,1977
53,3638,1977
60,30562,1977
64,146286,1977
78,71712,1977
110,10795074,1977
123,6253,1977
149,20550,1977
150,29756,1977
27,59985,1978
123,3,1978
137,12646,1978
150,5,1978
53,5022,1979
110,1260938,1979
196,5912,1979
3,107677,1980
27,8771,1980
64,30654,1980
110,2091967,1980
123,18744,1980
3,3729,1981
20,30,1981
41,1485,1981
59,1930,1981
60,9745,1981
64,8560,1981
76,9952,1981
78,7282,1981
80,7196,1981
110,3547653,1981
116,1486,1981
123,2889,1981
156,79,1981
167,1885,1981
3,2885,1982
41,18322,1982
45,49523,1982
60,1147,1982
64,8371,1982
72,10868,1982
76,2765,1982
78,36820,1982
110,2711141,1982
123,171,1982
167,12999,1982
3,22198,1983
5,1940,1983
34,4490,1983
45,71496,1983
46,947,1983
60,30104,1983
64,13858,1983
78,58948,1983
80,754914,1983
86,436,1983
110,5079882,1983
114,9830,1983
123,124450,1983
150,1300,1983
167,10627,1983
169,451,1983
3,1089,1984
20,7320,1984
41,3799,1984
46,318,1984
59,1900,1984
60,35097,1984
64,27118,1984
76,7238,1984
78,5758,1984
80,559,1984
110,8316392,1984
114,2322,1984
150,1200,1984
3,11680,1985
53,1009,1985
60,82960,1985
64,4000,1985
72,32383,1985
76,8011,1985
78,47591,1985
83,1757,1985
110,9059468,1985
114,4294,1985
123,1214,1985
137,11690,1985
140,21132,1985
150,706,1985
156,4002,1985
167,17854,1985
169,36210,1985
45,79344,1986
53,195,1986
60,126689,1986
64,18742,1986
76,5648,1986
78,48876,1986
110,46590244,1986
114,3715,1986
123,696,1986
150,533,1986
169,4383,1986
3,7192,1987
27,1546643,1987
41,4906,1987
46,940,1987
60,29688,1987
76,5960,1987
78,10210,1987
80,498,1987
110,1981678,1987
114,127,1987
116,4032,1987
220,1970,1987
3,20000,1989
9,6932,1989
45,86031,1989
59,19800,1989
60,58733,1989
64,9958,1989
72,1940,1989
76,36910,1989
78,168547,1989
80,170966,1989
110,2629881,1989
123,836,1989
167,1383,1989
169,1861,1989
3,1770,1990
5,170,1990
20,2011,1990
34,1758,1990
45,50756,1990
46,1632,1990
59,3398,1990
60,472884,1990
64,9347,1990
72,44549,1990
76,14485,1990
78,10906,1990
80,52284,1990
83,2000,1990
110,29290391,1990
123,4880,1990
150,469,1990
167,9476,1990
169,9183,1990
5,959,1991
34,359,1991
45,58433,1991
60,470416,1991
64,198995,1991
76,2604,1991
78,31508,1991
110,5933569,1991
114,1886,1991
150,3346,1991
3,841,1992
41,910,1992
59,1948,1992
60,5540,1992
64,13821,1992
78,13280,1992
80,3963,1992
110,236002,1992
114,1492,1992
123,1860,1992
46,7046,1993
53,915,1993
78,35990,1993
110,14519794,1993
140,8412,1993
149,7489,1993
78,11821,1994
110,4316745,1994
140,22192,1994
41,1559,1995
53,8160,1995
110,6842338,1995
149,1033,1995
196,2297,1995
41,16000,1996
60,11110,1996
64,23258,1996
76,11660,1996
78,11429,1996
110,664562,1996
156,8721,1996
167,10502,1996
169,2860,1996
3,2800,1997
46,137,1997
60,110514,1997
76,16105,1997
78,14159,1997
110,2479183,1997
150,2461,1997
3,166908,1998
9,46373,1998
27,5682,1998
41,4377,1998
45,356807,1998
46,38610,1998
59,39220,1998
60,1870003,1998
64,455772,1998
72,1090044,1998
76,170391,1998
78,343018,1998
110,35449598,1998
114,4053,1998
116,57850,1998
123,210931,1998
137,21722,1998
149,115957,1998
150,66555,1998
156,61854,1998
167,13922,1998
169,49474,1998
3,93717,1999
9,28773,1999
27,155153,1999
41,6623,1999
45,1008333,1999
46,10049,1999
53,60105,1999
59,9660,1999
60,3088462,1999
64,549460,1999
76,124935,1999
78,343839,1999
110,216757263,1999
123,281655,1999
149,22606,1999
150,3178,1999
156,71223,1999
167,198644,1999
169,54700,1999
220,40026,1999
3,1216,2000
60,44363,2000
64,59235,2000
78,20338,2000
87,18317,2000
110,810573,2000
114,5617,2000
123,3745,2000
156,279,2000
167,621,2000
169,1165,2000
46,45735,2001
53,5668,2001
60,77915,2001
78,44796,2001
110,2449594,2001
137,419,2001
149,6806,2001
196,45180,2001
46,39644,2002
53,3600,2002
59,23336,2002
78,103879,2002
110,264285630,2002
137,78,2002
140,39024,2002
149,104581,2002
150,196254,2002
196,88052,2002
3,3048,2003
78,4438,2003
110,40343,2003
3,999,2004
34,2444,2004
59,970,2004
60,6789,2004
64,13496,2004
72,2233,2004
76,1919,2004
78,7733,2004
86,919,2004
110,9264591,2004
123,3024,2004
156,4048,2004
169,33677,2004
60,3610,2005
76,2000,2005
110,1296984,2005
169,5047,2005
3,2224,2006
41,2245,2006
60,1438,2006
76,11673,2006
78,4325,2006
80,2983,2006
87,1680,2006
110,5554300,2006
123,2685,2006
156,613,2006
76,5774,2007
78,2360,2007
87,22204,2007
110,34201,2007
156,2530,2007
169,4682,2007
3,1097,2008
41,28062,2008
45,12000,2008
60,9110,2008
72,1516,2008
76,7954,2008
78,8109,2008
80,2041,2008
110,52934,2008
156,422,2008
169,1969,2008
3,32820,2009
41,4590,2009
45,47588,2009
60,20738,2009
76,21982,2009
78,40004,2009
110,3045295,2009
123,2692,2009
169,12190,2009
3,148,2010
9,9886,2010
27,20,2010
45,2388,2010
50,172613,2010
59,7900,2010
60,375534,2010
64,36214,2010
72,170022,2010
76,32714,2010
78,41601,2010
80,49029,2010
110,16591484,2010
114,15165,2010
116,16380,2010
123,10794,2010
126,69120,2010
150,30520,2010
167,19310,2010
169,9908,2010
3,6681,2011
9,4647,2011
27,254,2011
45,38467,2011
46,17665,2011
59,28280,2011
60,281758,2011
64,30947,2011
76,52644,2011
78,52340,2011
87,2160,2011
110,39117414,2011
114,5826,2011
123,18557,2011
156,2052,2011
3,67586,2012
9,1408,2012
27,7016,2012
45,591406,2012
60,1237084,2012
64,416186,2012
76,122242,2012
78,350645,2012
86,4120,2012
110,89825150,2012
116,12376,2012
123,156154,2012
3,1639,2013
27,4915,2013
59,3450,2013
60,5116,2013
64,3491,2013
76,11836,2013
78,16182,2013
80,14096,2013
116,1123,2013
123,9604,2013
156,2944,2013
27,252,2014
45,9209,2014
46,18626,2014
60,143480,2014
64,11428,2014
76,46121,2014
78,261409,2014
80,77047,2014
110,208592,2014
116,5814,2014
123,3861,2014
156,5400,2014
167,3233,2014
169,7907,2014
41,33055,2015
45,44668,2015
60,81254,2015
64,48485,2015
76,48238,2015
78,95077,2015
80,36860,2015
110,292168,2015
123,21505,2015
3,9599,2016
41,1557,2016
60,2469,2016
78,2912,2016
110,610631,2016
169,31467,2016
41,2585,2017
60,7976,2017
78,9687,2017
110,371870,2017
169,2540,2017
3,2265,2018
27,3000,2018
