period,bucket,order_demand,forecast_demand_with_fr,item_code
24,0.0,0.0,1983.0,1897
25,0.0,0.0,162.0,1897
26,0.0,0.0,1070.0,1897
28,0.0,800.0,1244.0,1897
29,0.0,0.0,10490.0,1897
30,0.0,0.0,58.0,1897
31,0.0,0.0,1134.0,1897
32,0.0,0.0,320.0,1897
33,0.0,0.0,332.0,1897
34,0.0,10000.0,0.0,1897
36,0.0,0.0,40.0,1897
37,0.0,0.0,102.0,1897
38,0.0,0.0,18.0,1897
39,0.0,0.0,260.0,1897
44,0.0,10000.0,705.0,1897
45,0.0,0.0,400.0,1897
56,0.0,0.0,6906.0,1897
25,0.0,82400.0,0.0,1898
26,0.0,0.0,222.0,1898
29,0.0,0.0,10300.0,1898
30,0.0,0.0,60.0,1898
32,0.0,0.0,40.0,1898
40,0.0,0.0,60.0,1898
52,0.0,0.0,472.0,1898
23,0.0,14000.0,0.0,1899
24,0.0,0.0,808.0,1899
25,0.0,0.0,62.0,1899
26,0.0,0.0,2923.0,1899
27,0.0,0.0,430.0,1899
28,0.0,0.0,660.0,1899
29,0.0,0.0,8891.0,1899
30,0.0,0.0,849.0,1899
31,0.0,0.0,312.0,1899
33,0.0,0.0,664.0,1899
35,0.0,0.0,12.0,1899
36,0.0,0.0,252.0,1899
37,0.0,0.0,48.0,1899
38,0.0,0.0,22.0,1899
39,0.0,0.0,240.0,1899
44,0.0,10000.0,1090.0,1899
45,0.0,0.0,100.0,1899
46,0.0,0.0,10.0,1899
51,0.0,0.0,30.0,1899
56,0.0,0.0,168.0,1899
63,0.0,0.0,1280.0,1899
24,0.0,50000.0,1150.0,1900
25,0.0,0.0,330.0,1900
27,0.0,0.0,870.0,1900
29,0.0,0.0,20.0,1900
24,0.0,0.0,50.0,1902
25,0.0,0.0,20.0,1902
26,0.0,0.0,550.0,1902
29,0.0,0.0,2015.0,1902
30,0.0,0.0,308.0,1902
40,0.0,0.0,300.0,1902
32,0.0,0.0,450.0,1903
45,0.0,0.0,400.0,1903
26,0.0,0.0,100.0,1904
30,0.0,0.0,501.0,1904
56,0.0,0.0,602.0,1904
24,0.0,0.0,1395.0,1905
25,0.0,0.0,20.0,1905
26,0.0,0.0,2140.0,1905
28,0.0,0.0,20.0,1905
29,0.0,0.0,1839.0,1905
31,0.0,0.0,1404.0,1905
34,0.0,380000.0,0.0,1905
37,0.0,0.0,24.0,1905
39,0.0,0.0,10.0,1905
44,0.0,0.0,140.0,1905
77,0.0,110000.0,0.0,1905
24,0.0,0.0,207.0,1906
25,0.0,10300.0,0.0,1906
28,0.0,0.0,360.0,1906
29,0.0,0.0,582.0,1906
56,0.0,0.0,903.0,1906
84,0.0,0.0,200.0,1906
119,0.0,0.0,8.0,1906
24,0.0,0.0,930.0,1907
25,0.0,0.0,858.0,1907
26,0.0,0.0,260.0,1907
27,0.0,0.0,80.0,1907
28,0.0,0.0,112.0,1907
29,0.0,0.0,5364.0,1907
30,0.0,0.0,1239.0,1907
31,0.0,0.0,1242.0,1907
32,0.0,0.0,175.0,1907
34,0.0,1000.0,0.0,1907
35,0.0,0.0,8.0,1907
37,0.0,0.0,136.0,1907
39,0.0,0.0,300.0,1907
44,0.0,1000.0,575.0,1907
45,0.0,0.0,50.0,1907
46,0.0,0.0,600.0,1907
53,0.0,0.0,720.0,1907
56,0.0,0.0,1267.0,1907
24,0.0,10000.0,50.0,1908
25,0.0,20600.0,0.0,1908
29,0.0,0.0,2078.0,1908
98,0.0,0.0,40.0,1908
24,0.0,0.0,410.0,1909
25,0.0,0.0,339.0,1909
26,0.0,0.0,1968.0,1909
27,0.0,0.0,260.0,1909
28,0.0,0.0,360.0,1909
29,0.0,0.0,12075.0,1909
30,0.0,0.0,1454.0,1909
31,0.0,0.0,1388.0,1909
32,0.0,0.0,3698.0,1909
34,0.0,5000.0,0.0,1909
35,0.0,0.0,12.0,1909
36,0.0,0.0,540.0,1909
37,0.0,0.0,48.0,1909
39,0.0,0.0,335.0,1909
44,0.0,1000.0,2570.0,1909
45,0.0,0.0,1400.0,1909
46,0.0,0.0,275.0,1909
52,0.0,0.0,1068.0,1909
53,0.0,0.0,1140.0,1909
56,0.0,0.0,4703.0,1909
84,0.0,0.0,425.0,1909
29,0.0,0.0,243.0,1910
24,0.0,20000.0,0.0,1911
28,0.0,0.0,960.0,1911
29,0.0,0.0,414.0,1911
84,0.0,0.0,500.0,1911
24,0.0,0.0,130.0,1912
23,0.0,10000.0,0.0,1913
24,0.0,0.0,350.0,1913
25,0.0,0.0,50.0,1913
26,0.0,144.0,3804.0,1913
27,0.0,0.0,10.0,1913
29,0.0,0.0,1779.0,1913
31,0.0,0.0,300.0,1913
36,0.0,0.0,288.0,1913
44,0.0,0.0,580.0,1913
51,0.0,0.0,30.0,1913
52,0.0,0.0,7434.0,1913
56,0.0,0.0,72.0,1913
23,0.0,70742.0,0.0,1914
24,0.0,0.0,1080.0,1914
25,0.0,0.0,12.0,1914
26,0.0,0.0,15338.0,1914
27,0.0,0.0,435.0,1914
28,0.0,0.0,120.0,1914
29,0.0,0.0,12462.0,1914
30,0.0,0.0,72.0,1914
31,0.0,0.0,1082.0,1914
32,0.0,0.0,600.0,1914
35,0.0,0.0,16.0,1914
37,0.0,0.0,731.0,1914
39,0.0,0.0,60.0,1914
44,0.0,0.0,840.0,1914
45,0.0,0.0,600.0,1914
53,0.0,0.0,1740.0,1914
56,0.0,0.0,40.0,1914
29,0.0,0.0,20.0,1915
32,0.0,0.0,40.0,1915
24,0.0,0.0,1895.0,1916
25,0.0,0.0,2050.0,1916
26,0.0,0.0,625.0,1916
27,0.0,0.0,360.0,1916
28,0.0,0.0,1440.0,1916
29,0.0,0.0,1093.0,1916
31,0.0,0.0,30.0,1916
44,0.0,2000.0,4220.0,1916
45,0.0,0.0,650.0,1916
51,0.0,0.0,1290.0,1916
56,0.0,0.0,1224.0,1916
24,0.0,0.0,104.0,1918
26,0.0,0.0,50.0,1918
29,0.0,0.0,56.0,1918
35,0.0,0.0,1016.0,1918
36,0.0,0.0,1016.0,1918
37,0.0,0.0,1015.0,1918
38,0.0,0.0,1015.0,1918
39,0.0,0.0,1015.0,1918
26,0.0,0.0,240.0,1919
27,0.0,0.0,600.0,1919
29,0.0,0.0,198.0,1919
30,0.0,0.0,242.0,1919
46,0.0,0.0,110.0,1919
56,0.0,0.0,1775.0,1919
23,0.0,0.0,735.0,1920
24,0.0,0.0,245.0,1920
25,0.0,0.0,264.0,1920
28,0.0,0.0,550.0,1920
29,0.0,0.0,965.0,1920
30,0.0,0.0,250.0,1920
31,0.0,0.0,250.0,1920
32,0.0,0.0,330.0,1920
25,0.0,0.0,50.0,1921
26,0.0,0.0,15.0,1921
29,0.0,0.0,184.0,1921
36,0.0,0.0,120.0,1921
26,0.0,0.0,3200.0,1922
29,0.0,0.0,130.0,1923
32,0.0,0.0,40.0,1923
24,0.0,0.0,120.0,1924
26,0.0,0.0,184.0,1924
27,0.0,0.0,21.0,1924
29,0.0,0.0,3745.0,1924
31,0.0,0.0,120.0,1924
35,0.0,0.0,3984.0,1924
36,0.0,0.0,3984.0,1924
37,0.0,0.0,3984.0,1924
38,0.0,0.0,3984.0,1924
39,0.0,0.0,3983.0,1924
52,0.0,0.0,354.0,1924
84,0.0,0.0,40.0,1924
119,0.0,0.0,24.0,1924
24,0.0,0.0,347.0,1925
25,0.0,0.0,2660.0,1925
26,0.0,0.0,3522.0,1925
27,0.0,0.0,285.0,1925
28,0.0,0.0,538.0,1925
29,0.0,0.0,16508.0,1925
30,0.0,0.0,2167.0,1925
31,0.0,0.0,420.0,1925
32,0.0,0.0,384.0,1925
33,0.0,0.0,498.0,1925
34,0.0,104000.0,0.0,1925
36,0.0,0.0,780.0,1925
37,0.0,0.0,961.0,1925
38,0.0,0.0,17.0,1925
39,0.0,0.0,395.0,1925
41,0.0,45.0,0.0,1925
44,0.0,2000.0,1490.0,1925
45,0.0,4000.0,1100.0,1925
53,0.0,0.0,360.0,1925
56,0.0,0.0,11589.0,1925
63,0.0,0.0,800.0,1925
77,0.0,30000.0,0.0,1925
84,0.0,0.0,2110.0,1925
98,0.0,0.0,20.0,1925
29,0.0,0.0,400.0,1926
24,0.0,100000.0,1175.0,1928
25,0.0,0.0,190.0,1928
26,0.0,0.0,2600.0,1928
28,0.0,0.0,2801.0,1928
29,0.0,0.0,6151.0,1928
30,0.0,0.0,4700.0,1928
31,0.0,0.0,2800.0,1928
32,0.0,0.0,2800.0,1928
34,0.0,10000.0,0.0,1928
35,0.0,0.0,20000.0,1928
36,0.0,0.0,20000.0,1928
37,0.0,0.0,20000.0,1928
38,0.0,0.0,20000.0,1928
39,0.0,0.0,20000.0,1928
56,0.0,0.0,3046.0,1928
98,0.0,0.0,10.0,1928
119,0.0,0.0,8.0,1928
24,0.0,0.0,690.0,1929
26,0.0,0.0,120.0,1929
29,0.0,0.0,4920.0,1929
34,0.0,3125000.0,0.0,1929
45,0.0,20000.0,0.0,1929
56,0.0,0.0,13545.0,1929
77,0.0,1015000.0,0.0,1929
23,0.0,0.0,35070.0,1930
24,0.0,10000.0,36166.0,1930
25,0.0,319300.0,31539.0,1930
26,0.0,0.0,73676.0,1930
27,0.0,0.0,273.0,1930
28,0.0,0.0,34807.0,1930
29,0.0,0.0,323837.0,1930
30,0.0,0.0,57109.0,1930
31,0.0,0.0,32357.0,1930
32,0.0,0.0,22126.0,1930
35,0.0,0.0,54080.0,1930
36,0.0,0.0,54080.0,1930
37,0.0,0.0,54080.0,1930
38,0.0,0.0,54080.0,1930
39,0.0,0.0,59750.0,1930
40,0.0,0.0,3810.0,1930
44,0.0,0.0,200.0,1930
52,0.0,0.0,95108.0,1930
56,0.0,0.0,5601.0,1930
84,0.0,0.0,19300.0,1930
119,0.0,0.0,1836.0,1930
23,0.0,3623056.0,0.0,1931
24,0.0,0.0,79344.0,1931
25,0.0,0.0,150308.0,1931
26,0.0,0.0,186243.0,1931
27,0.0,0.0,60008.0,1931
28,0.0,0.0,93358.0,1931
29,0.0,0.0,1171200.0,1931
30,0.0,0.0,130672.0,1931
31,0.0,0.0,85622.0,1931
32,0.0,0.0,39927.0,1931
33,0.0,0.0,3984.0,1931
34,0.0,11350000.0,0.0,1931
35,0.0,0.0,2546.0,1931
36,0.0,0.0,86846.0,1931
37,0.0,0.0,40511.0,1931
38,0.0,0.0,1548.0,1931
39,0.0,0.0,54817.0,1931
41,0.0,1605.0,0.0,1931
44,0.0,60000.0,137435.0,1931
45,0.0,0.0,25550.0,1931
46,0.0,0.0,33630.0,1931
49,0.0,0.0,864.0,1931
51,0.0,0.0,570.0,1931
52,0.0,0.0,2100.0,1931
53,0.0,0.0,76860.0,1931
56,0.0,0.0,454639.0,1931
63,0.0,0.0,136560.0,1931
77,0.0,3030000.0,0.0,1931
84,0.0,0.0,41655.0,1931
98,0.0,0.0,2570.0,1931
26,0.0,0.0,30.0,1932
24,0.0,0.0,50.0,1933
29,0.0,0.0,2544.0,1933
45,0.0,0.0,150.0,1933
24,0.0,0.0,240.0,1934
26,0.0,0.0,270.0,1934
28,0.0,0.0,120.0,1934
29,0.0,0.0,1754.0,1934
32,0.0,0.0,450.0,1934
36,0.0,0.0,160.0,1934
41,0.0,10.0,0.0,1934
44,0.0,10000.0,480.0,1934
45,0.0,0.0,550.0,1934
56,0.0,0.0,100.0,1934
98,0.0,0.0,10.0,1934
29,0.0,0.0,445.0,1936
24,0.0,0.0,75.0,1937
25,0.0,0.0,110.0,1937
26,0.0,0.0,157.0,1937
28,0.0,0.0,206.0,1937
29,0.0,0.0,185.0,1937
30,0.0,0.0,60.0,1937
37,0.0,0.0,30.0,1937
44,0.0,0.0,100.0,1937
56,0.0,0.0,50.0,1937
24,0.0,0.0,120.0,1938
25,0.0,0.0,126.0,1938
29,0.0,0.0,590.0,1938
31,0.0,0.0,120.0,1938
119,0.0,0.0,8.0,1938
23,0.0,30000.0,0.0,1939
24,0.0,0.0,3435.0,1939
25,0.0,0.0,454.0,1939
26,0.0,0.0,2915.0,1939
27,0.0,0.0,20.0,1939
28,0.0,0.0,132.0,1939
29,0.0,0.0,7280.0,1939
31,0.0,0.0,3332.0,1939
32,0.0,0.0,750.0,1939
35,0.0,0.0,316.0,1939
36,0.0,0.0,40.0,1939
39,0.0,0.0,360.0,1939
44,0.0,10000.0,1020.0,1939
45,0.0,0.0,450.0,1939
51,0.0,0.0,270.0,1939
56,0.0,0.0,748.0,1939
25,0.0,0.0,130.0,1940
27,0.0,0.0,60.0,1940
28,0.0,0.0,480.0,1940
29,0.0,0.0,4047.0,1940
84,0.0,0.0,580.0,1940
119,0.0,0.0,8.0,1940
24,0.0,0.0,44.0,1941
27,0.0,0.0,60.0,1941
28,0.0,0.0,1320.0,1941
29,0.0,0.0,616.0,1941
34,0.0,95000.0,0.0,1941
44,0.0,0.0,180.0,1941
56,0.0,0.0,602.0,1941
77,0.0,30000.0,0.0,1941
23,0.0,0.0,862.0,1942
24,0.0,0.0,1229.0,1942
25,0.0,61800.0,436.0,1942
26,0.0,0.0,5000.0,1942
27,0.0,0.0,12.0,1942
28,0.0,0.0,360.0,1942
29,0.0,0.0,20642.0,1942
30,0.0,0.0,2313.0,1942
31,0.0,0.0,210.0,1942
32,0.0,0.0,40.0,1942
35,0.0,0.0,14400.0,1942
36,0.0,0.0,14400.0,1942
37,0.0,0.0,14400.0,1942
38,0.0,0.0,14400.0,1942
39,0.0,0.0,14480.0,1942
40,0.0,0.0,840.0,1942
52,0.0,0.0,4838.0,1942
55,0.0,0.0,30.0,1942
84,0.0,0.0,340.0,1942
119,0.0,0.0,136.0,1942
23,0.0,4000.0,3672.0,1943
24,0.0,0.0,6107.0,1943
25,0.0,0.0,12313.0,1943
26,0.0,0.0,12512.0,1943
27,0.0,0.0,17615.0,1943
28,0.0,0.0,18702.0,1943
29,0.0,0.0,104838.0,1943
30,0.0,0.0,9243.0,1943
31,0.0,0.0,4235.0,1943
32,0.0,0.0,2750.0,1943
34,0.0,148000.0,0.0,1943
35,0.0,0.0,432.0,1943
36,0.0,0.0,3038.0,1943
37,0.0,0.0,2886.0,1943
38,0.0,0.0,22.0,1943
39,0.0,0.0,4600.0,1943
44,0.0,8000.0,8760.0,1943
45,0.0,0.0,1400.0,1943
46,0.0,0.0,495.0,1943
51,0.0,0.0,240.0,1943
52,0.0,0.0,150.0,1943
53,0.0,0.0,1200.0,1943
56,0.0,0.0,36761.0,1943
63,0.0,0.0,6240.0,1943
77,0.0,24000.0,0.0,1943
84,0.0,0.0,3655.0,1943
98,0.0,0.0,110.0,1943
29,0.0,0.0,325.0,1944
24,0.0,0.0,85.0,1945
26,0.0,0.0,90.0,1945
29,0.0,0.0,740.0,1945
32,0.0,0.0,150.0,1945
34,0.0,2600.0,0.0,1945
44,0.0,800.0,220.0,1945
45,0.0,0.0,100.0,1945
24,0.0,0.0,470.0,1947
26,0.0,144.0,0.0,1947
27,0.0,0.0,10.0,1947
29,0.0,0.0,738.0,1947
30,0.0,0.0,78.0,1947
31,0.0,0.0,420.0,1947
32,0.0,0.0,150.0,1947
34,0.0,2000.0,0.0,1947
35,0.0,0.0,4.0,1947
36,0.0,0.0,120.0,1947
37,0.0,0.0,16.0,1947
44,0.0,0.0,240.0,1947
45,0.0,0.0,250.0,1947
56,0.0,0.0,40.0,1947
63,0.0,0.0,160.0,1947
23,0.0,0.0,735.0,1948
24,0.0,0.0,595.0,1948
25,0.0,0.0,244.0,1948
28,0.0,0.0,250.0,1948
29,0.0,0.0,700.0,1948
30,0.0,0.0,250.0,1948
31,0.0,0.0,250.0,1948
32,0.0,0.0,250.0,1948
119,0.0,0.0,8.0,1948
24,0.0,0.0,170.0,1949
25,0.0,0.0,50.0,1949
26,0.0,0.0,30.0,1949
28,0.0,0.0,50.0,1949
29,0.0,0.0,1312.0,1949
30,0.0,0.0,30.0,1949
31,0.0,0.0,148.0,1949
32,0.0,0.0,300.0,1949
44,0.0,1000.0,90.0,1949
45,0.0,0.0,200.0,1949
56,0.0,0.0,48.0,1949
24,0.0,0.0,10.0,1950
29,0.0,0.0,40.0,1950
24,0.0,4000.0,464.0,1952
25,0.0,0.0,839.0,1952
26,0.0,0.0,6608.0,1952
29,0.0,0.0,5231.0,1952
30,0.0,0.0,3632.0,1952
35,0.0,0.0,26614.0,1952
36,0.0,0.0,26613.0,1952
37,0.0,0.0,26613.0,1952
38,0.0,0.0,26613.0,1952
39,0.0,0.0,26613.0,1952
56,0.0,0.0,24820.0,1952
119,0.0,0.0,48.0,1952
24,0.0,0.0,1825.0,1953
25,0.0,0.0,846.0,1953
28,0.0,0.0,3120.0,1953
29,0.0,0.0,78.0,1953
30,0.0,0.0,90.0,1953
56,0.0,0.0,320.0,1953
24,0.0,0.0,25.0,1955
25,0.0,20600.0,18.0,1955
26,0.0,0.0,288.0,1955
29,0.0,0.0,100.0,1955
52,0.0,0.0,708.0,1955
24,0.0,0.0,420.0,1956
25,0.0,4.0,0.0,1956
26,0.0,0.0,260.0,1956
29,0.0,0.0,3843.0,1956
30,0.0,0.0,30.0,1956
31,0.0,0.0,294.0,1956
32,0.0,0.0,300.0,1956
36,0.0,0.0,54.0,1956
45,0.0,0.0,300.0,1956
63,0.0,0.0,5760.0,1956
23,0.0,0.0,438.0,1957
24,0.0,0.0,196.0,1957
25,0.0,0.0,146.0,1957
26,0.0,0.0,450.0,1957
28,0.0,0.0,1000.0,1957
29,0.0,0.0,1178.0,1957
30,0.0,0.0,1064.0,1957
31,0.0,0.0,1000.0,1957
32,0.0,0.0,1000.0,1957
35,0.0,0.0,480.0,1957
36,0.0,0.0,480.0,1957
37,0.0,0.0,480.0,1957
38,0.0,0.0,480.0,1957
39,0.0,0.0,480.0,1957
119,0.0,0.0,8.0,1957
24,0.0,0.0,8950.0,1958
25,0.0,0.0,17180.0,1958
26,0.0,0.0,3480.0,1958
27,0.0,0.0,330.0,1958
29,0.0,0.0,13981.0,1958
30,0.0,0.0,4935.0,1958
34,0.0,760000.0,0.0,1958
56,0.0,0.0,6580.0,1958
77,0.0,210000.0,0.0,1958
25,0.0,0.0,39.0,1959
26,0.0,0.0,30.0,1959
29,0.0,0.0,1615.0,1959
23,0.0,4000.0,0.0,1960
24,0.0,0.0,1250.0,1960
25,0.0,0.0,2541.0,1960
26,0.0,0.0,2901.0,1960
27,0.0,0.0,311.0,1960
28,0.0,0.0,504.0,1960
29,0.0,0.0,10824.0,1960
30,0.0,0.0,1844.0,1960
31,0.0,0.0,1702.0,1960
32,0.0,0.0,590.0,1960
34,0.0,468000.0,0.0,1960
35,0.0,0.0,4.0,1960
36,0.0,0.0,160.0,1960
37,0.0,0.0,191.0,1960
39,0.0,0.0,510.0,1960
41,0.0,10.0,0.0,1960
44,0.0,0.0,2655.0,1960
45,0.0,0.0,1100.0,1960
46,0.0,0.0,1265.0,1960
51,0.0,0.0,180.0,1960
52,0.0,0.0,50.0,1960
53,0.0,0.0,1920.0,1960
56,0.0,0.0,1498.0,1960
77,0.0,144000.0,0.0,1960
98,0.0,0.0,40.0,1960
25,0.0,0.0,45.0,1961
30,0.0,0.0,116.0,1961
32,0.0,0.0,80.0,1961
35,0.0,0.0,654.0,1961
36,0.0,0.0,654.0,1961
37,0.0,0.0,654.0,1961
38,0.0,0.0,654.0,1961
39,0.0,0.0,654.0,1961
24,0.0,0.0,4.0,1962
26,0.0,0.0,30.0,1962
27,0.0,0.0,70.0,1962
28,0.0,0.0,1346.0,1962
29,0.0,0.0,1251.0,1962
30,0.0,0.0,84.0,1962
32,0.0,0.0,150.0,1962
35,0.0,0.0,12.0,1962
37,0.0,0.0,48.0,1962
39,0.0,0.0,105.0,1962
44,0.0,0.0,1470.0,1962
45,0.0,0.0,150.0,1962
56,0.0,0.0,250.0,1962
25,0.0,0.0,1480.0,1963
26,0.0,0.0,20.0,1963
29,0.0,0.0,455.0,1963
56,0.0,0.0,1806.0,1963
24,0.0,0.0,1768.0,1964
24,0.0,0.0,210.0,1965
26,0.0,0.0,1720.0,1965
27,0.0,0.0,1500.0,1965
29,0.0,0.0,5376.0,1965
30,0.0,0.0,660.0,1965
31,0.0,0.0,210.0,1965
32,0.0,0.0,300.0,1965
44,0.0,0.0,700.0,1965
24,0.0,0.0,1981.0,1966
25,0.0,0.0,86.0,1966
26,0.0,0.0,135.0,1966
27,0.0,0.0,440.0,1966
29,0.0,0.0,6504.0,1966
30,0.0,0.0,90.0,1966
32,0.0,0.0,2550.0,1966
34,0.0,5686.0,0.0,1966
35,0.0,0.0,20.0,1966
37,0.0,0.0,80.0,1966
44,0.0,1610.0,630.0,1966
45,0.0,0.0,1250.0,1966
52,0.0,0.0,50.0,1966
56,0.0,0.0,1697.0,1966
84,0.0,0.0,90.0,1966
25,0.0,0.0,20.0,1967
29,0.0,0.0,340.0,1967
30,0.0,0.0,4785.0,1967
26,0.0,0.0,150.0,1968
23,0.0,0.0,20564.0,1969
24,0.0,0.0,14044.0,1969
25,0.0,103000.0,7534.0,1969
26,0.0,0.0,4716.0,1969
28,0.0,0.0,7000.0,1969
29,0.0,0.0,39602.0,1969
30,0.0,0.0,7376.0,1969
31,0.0,0.0,12370.0,1969
32,0.0,0.0,7120.0,1969
34,0.0,141000.0,0.0,1969
39,0.0,0.0,1050.0,1969
40,0.0,0.0,360.0,1969
52,0.0,0.0,9794.0,1969
56,0.0,0.0,10251.0,1969
77,0.0,30000.0,0.0,1969
84,0.0,0.0,1940.0,1969
119,0.0,0.0,188.0,1969
23,0.0,68000.0,0.0,1970
24,0.0,0.0,28995.0,1970
25,0.0,0.0,45305.0,1970
26,0.0,0.0,59686.0,1970
27,0.0,0.0,17079.0,1970
28,0.0,0.0,3926.0,1970
29,0.0,0.0,398830.0,1970
30,0.0,0.0,41901.0,1970
31,0.0,0.0,49796.0,1970
32,0.0,0.0,9101.0,1970
34,0.0,2277000.0,0.0,1970
35,0.0,0.0,780.0,1970
36,0.0,0.0,52256.0,1970
37,0.0,0.0,14992.0,1970
38,0.0,0.0,1258.0,1970
39,0.0,0.0,7310.0,1970
41,0.0,275.0,0.0,1970
44,0.0,15000.0,51995.0,1970
45,0.0,255000.0,8250.0,1970
46,0.0,0.0,11995.0,1970
49,0.0,0.0,990.0,1970
52,0.0,0.0,50.0,1970
53,0.0,0.0,22380.0,1970
56,0.0,0.0,113005.0,1970
63,0.0,0.0,38560.0,1970
77,0.0,699000.0,0.0,1970
84,0.0,0.0,14950.0,1970
98,0.0,0.0,750.0,1970
29,0.0,0.0,1200.0,1971
29,0.0,0.0,100.0,1972
29,0.0,0.0,100.0,1973
24,0.0,0.0,60.0,1974
25,0.0,0.0,180.0,1974
29,0.0,0.0,480.0,1974
30,0.0,0.0,2760.0,1974
34,0.0,390000.0,0.0,1974
77,0.0,105000.0,0.0,1974
24,0.0,0.0,60.0,1975
26,0.0,0.0,514.0,1976
24,0.0,0.0,230.0,1977
25,0.0,0.0,624.0,1977
26,0.0,0.0,300.0,1977
27,0.0,0.0,5376.0,1977
29,0.0,0.0,1400.0,1977
33,0.0,0.0,830.0,1977
34,0.0,90000.0,0.0,1977
45,0.0,15000.0,0.0,1977
77,0.0,30000.0,0.0,1977
26,0.0,0.0,1200.0,1978
30,0.0,0.0,60.0,1978
24,0.0,0.0,536.0,1981
25,0.0,20600.0,0.0,1981
29,0.0,0.0,50.0,1981
31,0.0,0.0,120.0,1981
39,0.0,0.0,960.0,1981
119,0.0,0.0,4.0,1981
24,0.0,0.0,535.0,1982
25,0.0,0.0,5.0,1982
26,0.0,0.0,275.0,1982
27,0.0,0.0,600.0,1982
29,0.0,0.0,2050.0,1982
30,0.0,0.0,60.0,1982
31,0.0,0.0,402.0,1982
44,0.0,1000.0,0.0,1982
56,0.0,0.0,20.0,1982
24,0.0,0.0,1890.0,1983
26,0.0,0.0,100.0,1983
29,0.0,0.0,3865.0,1983
31,0.0,0.0,1890.0,1983
56,0.0,0.0,650.0,1983
24,0.0,0.0,100.0,1984
30,0.0,0.0,8.0,1984
24,0.0,0.0,110.0,1985
25,0.0,61800.0,63.0,1985
26,0.0,0.0,1536.0,1985
29,0.0,0.0,3805.0,1985
30,0.0,0.0,348.0,1985
41,0.0,20.0,0.0,1985
23,0.0,6000.0,0.0,1986
24,0.0,0.0,550.0,1986
25,0.0,0.0,790.0,1986
26,0.0,0.0,3055.0,1986
27,0.0,0.0,310.0,1986
28,0.0,0.0,1770.0,1986
29,0.0,0.0,14518.0,1986
30,0.0,0.0,294.0,1986
31,0.0,0.0,844.0,1986
32,0.0,0.0,2490.0,1986
34,0.0,3000.0,0.0,1986
37,0.0,0.0,65.0,1986
44,0.0,1000.0,1320.0,1986
45,0.0,0.0,1700.0,1986
46,0.0,0.0,825.0,1986
52,0.0,0.0,300.0,1986
56,0.0,0.0,674.0,1986
84,0.0,0.0,400.0,1986
23,0.0,0.0,6.0,1987
24,0.0,0.0,102.0,1987
25,0.0,0.0,181.0,1987
26,0.0,0.0,860.0,1987
28,0.0,0.0,1700.0,1987
29,0.0,0.0,639.0,1987
39,0.0,0.0,4735.0,1987
56,0.0,0.0,80.0,1987
84,0.0,0.0,160.0,1987
24,0.0,0.0,40.0,1989
25,0.0,0.0,20.0,1989
26,0.0,0.0,30.0,1989
27,0.0,0.0,10.0,1989
28,0.0,0.0,240.0,1989
29,0.0,0.0,1519.0,1989
30,0.0,0.0,76.0,1989
32,0.0,0.0,150.0,1989
35,0.0,0.0,4.0,1989
37,0.0,0.0,16.0,1989
44,0.0,2000.0,0.0,1989
45,0.0,0.0,150.0,1989
56,0.0,0.0,4.0,1989
24,0.0,0.0,84.0,1990
25,0.0,83400.0,248.0,1990
26,0.0,0.0,30.0,1990
29,0.0,0.0,24010.0,1990
30,0.0,0.0,1860.0,1990
31,0.0,0.0,60.0,1990
40,0.0,0.0,1860.0,1990
41,0.0,50.0,0.0,1990
56,0.0,0.0,21672.0,1990
119,0.0,0.0,156.0,1990
23,0.0,15000.0,0.0,1991
24,0.0,0.0,570.0,1991
25,0.0,0.0,3034.0,1991
26,0.0,0.0,4348.0,1991
27,0.0,0.0,650.0,1991
28,0.0,0.0,398.0,1991
29,0.0,0.0,20320.0,1991
30,0.0,0.0,3147.0,1991
31,0.0,0.0,1160.0,1991
32,0.0,0.0,440.0,1991
34,0.0,24000.0,0.0,1991
35,0.0,0.0,16.0,1991
36,0.0,0.0,1440.0,1991
37,0.0,0.0,1426.0,1991
39,0.0,0.0,240.0,1991
44,0.0,0.0,950.0,1991
45,0.0,0.0,350.0,1991
46,0.0,0.0,1210.0,1991
51,0.0,0.0,90.0,1991
53,0.0,0.0,1320.0,1991
56,0.0,0.0,6772.0,1991
84,0.0,0.0,2160.0,1991
25,0.0,20600.0,0.0,1992
28,0.0,0.0,80.0,1992
84,0.0,0.0,40.0,1992
28,0.0,0.0,480.0,1997
29,0.0,0.0,1625.0,1997
45,0.0,0.0,100.0,1997
24,0.0,10000.0,5735.0,1998
25,0.0,0.0,3182.0,1998
26,0.0,0.0,10532.0,1998
27,0.0,0.0,186.0,1998
28,0.0,0.0,3405.0,1998
29,0.0,0.0,34955.0,1998
30,0.0,0.0,2809.0,1998
31,0.0,0.0,7425.0,1998
32,0.0,0.0,2804.0,1998
35,0.0,0.0,44800.0,1998
36,0.0,0.0,44800.0,1998
37,0.0,0.0,44800.0,1998
38,0.0,0.0,44800.0,1998
39,0.0,0.0,44800.0,1998
44,0.0,0.0,2280.0,1998
52,0.0,0.0,9204.0,1998
56,0.0,0.0,5418.0,1998
84,0.0,0.0,120.0,1998
119,0.0,0.0,192.0,1998
23,0.0,50000.0,0.0,1999
24,0.0,0.0,9319.0,1999
25,0.0,0.0,13250.0,1999
26,0.0,0.0,20600.0,1999
27,0.0,0.0,6843.0,1999
