qty,plant,assembly,component
1.0,117,766,893
1.0,119,72,893
1.0,17,72,893
1.0,119,71,893
1.0,17,71,893
2.0,226,767,890
2.0,117,767,890
2.0,226,766,890
2.0,117,766,890
1.0,226,767,889
1.0,117,767,889
1.0,64,194,889
1.0,64,190,889
1.0,17,186,889
1.0,72,178,889
1.0,60,178,889
1.0,64,174,889
4.0,117,767,848
4.0,117,766,848
4.0,117,765,848
1.0,117,767,760
1.0,117,766,760
1.0,117,765,760
1.0,64,225,760
1.0,64,223,760
1.0,64,196,760
1.0,64,195,760
1.0,64,194,760
1.0,64,193,760
1.0,64,175,760
1.0,71,161,760
1.0,64,161,760
1.0,64,156,760
1.0,71,155,760
1.0,64,155,760
1.0,64,140,760
1.0,64,139,760
1.0,64,133,760
1.0,13,127,760
1.0,64,118,760
1.0,226,767,742
1.0,117,767,742
1.0,226,766,742
1.0,117,766,742
1.0,119,72,742
1.0,17,72,742
1.0,119,71,742
1.0,17,71,742
1.0,118,69,742
1.0,17,69,742
1.0,226,766,888
1.0,117,766,888
1.0,64,193,888
1.0,64,179,888
1.0,64,175,888
4.0,226,766,870
4.0,117,766,870
2.0,117,765,3985
2.0,61,615,3985
2.0,61,613,3985
2.0,61,612,3985
2.0,60,612,3985
2.0,61,611,3985
2.0,61,608,3985
2.0,61,604,3985
2.0,64,225,3985
1.0,226,765,3456
1.0,117,765,3456
1.0,64,225,3456
4.0,117,765,3398
2.0,17,149,3398
2.0,17,149,3398
2.0,64,137,3398
2.0,64,136,3398
2.0,13,127,3398
2.0,226,765,3359
2.0,226,765,3356
2.0,117,765,3356
1.0,64,225,3356
1.0,78,220,3356
1.0,64,220,3356
2.0,64,213,3356
2.0,64,211,3356
2.0,64,210,3356
2.0,64,209,3356
2.0,64,207,3356
1.0,64,184,3356
2.0,17,149,3356
2.0,17,149,3356
1.0,226,765,3320
1.0,117,765,3320
1.0,226,765,3313
1.0,117,765,3313
1.0,64,225,3313
1.0,226,765,3311
1.0,117,765,3311
1.0,226,765,3309
1.0,117,765,3309
2.0,226,765,3270
2.0,117,765,3270
1.0,226,765,3126
1.0,117,765,3126
1.0,226,765,3049
1.0,117,765,3049
2.0,226,765,2493
2.0,117,765,2493
1.0,226,765,902
1.0,117,765,902
1.0,226,765,894
1.0,117,765,894
1.0,119,74,894
1.0,17,74,894
1.0,119,73,894
1.0,17,73,894
4.0,226,765,866
4.0,117,765,866
1.0,226,765,736
1.0,117,765,736
1.0,226,765,713
1.0,117,765,713
1.0,226,765,712
1.0,117,765,712
1.0,226,765,710
1.0,117,765,710
1.0,226,765,682
1.0,117,765,682
2.0,226,765,657
2.0,117,765,657
2.0,64,225,657
2.0,78,220,657
2.0,64,220,657
2.0,64,219,657
2.0,64,213,657
2.0,64,211,657
2.0,64,210,657
2.0,64,209,657
2.0,64,207,657
2.0,64,184,657
2.0,72,182,657
2.0,64,182,657
2.0,72,182,657
2.0,64,179,657
2.0,72,178,657
2.0,60,178,657
2.0,64,175,657
2.0,64,174,657
1.0,226,765,576
1.0,117,765,576
1.0,226,765,560
1.0,117,765,560
2.0,226,765,521
2.0,117,765,521
1.0,64,225,521
1.0,228,642,3625
1.0,228,641,3624
1.0,228,640,3624
1.0,228,639,3624
1.0,228,641,2214
1.0,228,640,2214
1.0,228,639,2214
1.0,228,638,2214
1.0,227,638,2214
1.0,180,638,2214
1.0,228,637,2214
1.0,227,637,2214
1.0,180,637,2214
4.0,228,641,2212
4.0,228,640,2212
4.0,228,639,2212
4.0,228,638,2212
4.0,227,638,2212
4.0,180,638,2212
4.0,228,637,2212
4.0,227,637,2212
4.0,180,637,2212
2.0,228,641,2211
2.0,228,640,2211
2.0,228,639,2211
1.0,228,638,2211
1.0,227,638,2211
1.0,180,638,2211
1.0,228,637,2211
1.0,227,637,2211
1.0,180,637,2211
1.0,228,641,1750
1.0,228,640,1750
1.0,228,639,1750
1.0,228,638,1750
1.0,227,638,1750
1.0,180,638,1750
1.0,228,637,1750
1.0,227,637,1750
1.0,180,637,1750
1.0,228,641,1749
1.0,228,640,1749
1.0,228,639,1749
1.0,228,638,1749
1.0,227,638,1749
1.0,180,638,1749
1.0,228,637,1749
1.0,227,637,1749
1.0,180,637,1749
1.0,228,641,1747
1.0,228,640,1747
1.0,228,639,1747
1.0,228,638,1747
1.0,227,638,1747
1.0,180,638,1747
1.0,228,637,1747
1.0,227,637,1747
1.0,180,637,1747
1.0,228,640,1748
1.0,228,639,1748
1.0,228,637,1748
1.0,227,637,1748
1.0,180,637,1748
1.0,228,638,2215
1.0,227,638,2215
1.0,180,638,2215
1.0,228,637,2213
1.0,227,637,2213
1.0,180,637,2213
4.0,71,632,3505
4.0,64,632,3505
4.0,64,618,3505
1.0,71,632,517
1.0,64,632,517
1.0,64,618,549
1.0,64,616,549
4.0,64,617,3508
4.0,64,616,3508
1.0,64,617,550
1.0,61,615,3372
1.0,61,613,3372
1.0,61,612,3372
1.0,60,612,3372
1.0,61,611,3372
1.0,61,608,3372
1.0,61,604,3372
1.0,64,594,3372
1.0,64,593,3372
1.0,64,574,3372
1.0,64,574,3372
1.0,64,573,3372
1.0,64,573,3372
1.0,64,514,3372
1.0,61,615,3319
1.0,61,613,3319
1.0,61,612,3319
1.0,60,612,3319
1.0,61,611,3319
1.0,61,608,3319
1.0,61,604,3319
1.0,61,615,3318
1.0,61,613,3318
1.0,61,612,3318
1.0,60,612,3318
1.0,61,611,3318
1.0,61,608,3318
1.0,61,604,3318
2.0,61,615,3271
2.0,61,613,3271
2.0,61,612,3271
2.0,60,612,3271
2.0,61,611,3271
2.0,61,608,3271
2.0,61,604,3271
1.0,61,615,3188
1.0,61,613,3188
1.0,61,612,3188
1.0,60,612,3188
1.0,61,611,3188
1.0,61,608,3188
1.0,61,604,3188
1.0,61,615,3187
1.0,61,612,3187
1.0,60,612,3187
1.0,61,611,3187
1.0,61,604,3187
5.0,61,615,3186
5.0,61,613,3186
5.0,61,612,3186
5.0,60,612,3186
5.0,61,611,3186
5.0,61,608,3186
5.0,61,604,3186
1.0,61,581,3186
1.0,61,580,3186
1.0,61,557,3186
2.0,61,615,2491
2.0,61,613,2491
2.0,61,612,2491
2.0,60,612,2491
2.0,61,611,2491
2.0,61,608,2491
2.0,61,604,2491
2.0,64,225,2491
1.0,61,615,744
1.0,61,613,744
1.0,61,604,744
1.0,61,615,743
1.0,61,613,743
1.0,61,612,743
1.0,60,612,743
1.0,61,611,743
1.0,61,608,743
1.0,61,604,743
1.0,61,615,711
1.0,61,613,711
1.0,61,612,711
1.0,60,612,711
1.0,61,611,711
1.0,61,608,711
1.0,61,604,711
1.0,61,615,700
1.0,61,613,700
1.0,61,612,700
1.0,60,612,700
1.0,61,611,700
1.0,61,608,700
1.0,61,604,700
1.0,61,615,688
1.0,61,613,688
1.0,61,604,688
1.0,61,615,686
1.0,61,613,686
1.0,61,604,686
1.0,61,615,684
1.0,61,613,684
1.0,61,604,684
1.0,61,615,681
1.0,61,613,681
1.0,61,612,681
1.0,60,612,681
1.0,61,611,681
1.0,61,608,681
1.0,61,604,681
1.0,61,615,664
1.0,61,613,664
1.0,61,612,664
1.0,60,612,664
1.0,61,611,664
1.0,61,608,664
1.0,61,604,664
1.0,61,615,583
1.0,61,613,583
1.0,61,612,583
1.0,60,612,583
1.0,61,611,583
1.0,61,608,583
1.0,61,604,583
1.0,61,615,582
1.0,61,613,582
1.0,61,612,582
1.0,60,612,582
1.0,61,611,582
1.0,61,608,582
1.0,61,604,582
1.0,61,615,563
1.0,61,615,558
1.0,61,613,558
1.0,61,612,558
1.0,60,612,558
1.0,61,611,558
1.0,61,608,558
1.0,61,604,558
1.0,61,615,557
1.0,61,613,557
1.0,61,612,557
1.0,60,612,557
1.0,61,611,557
1.0,61,615,555
1.0,61,613,555
1.0,61,604,555
1.0,61,615,540
1.0,61,613,540
1.0,61,612,540
1.0,60,612,540
1.0,61,611,540
1.0,61,608,540
1.0,61,604,540
16.0,61,615,159
16.0,61,613,159
16.0,61,612,159
16.0,60,612,159
12.0,61,611,159
16.0,61,608,159
16.0,61,604,159
1.0,61,613,3185
1.0,61,608,3185
1.0,61,613,567
1.0,61,604,567
1.0,61,608,581
1.0,61,604,581
1.0,64,598,4021
1.0,10,598,4021
1.0,64,597,4021
1.0,10,597,4021
1.0,10,596,4021
1.0,10,595,4021
4.0,64,598,3940
4.0,10,598,3940
4.0,64,597,3940
4.0,10,597,3940
9.0,10,596,3940
9.0,10,595,3940
1.0,64,598,3939
1.0,10,598,3939
1.0,64,597,3939
1.0,10,597,3939
1.0,64,598,3867
1.0,10,598,3867
1.0,64,597,3867
1.0,10,597,3867
1.0,64,594,3867
1.0,64,593,3867
1.0,213,568,3867
1.0,163,568,3867
1.0,64,598,3818
1.0,10,598,3818
1.0,64,597,3818
1.0,10,597,3818
1.0,10,596,3818
1.0,10,595,3818
2.0,64,598,3655
2.0,10,598,3655
2.0,64,597,3655
2.0,10,597,3655
2.0,10,596,3655
2.0,10,595,3655
1.0,64,598,3499
1.0,10,598,3499
1.0,64,597,3499
1.0,10,597,3499
1.0,10,596,3499
1.0,10,595,3499
1.0,10,598,3404
1.0,10,597,3404
1.0,10,596,3404
1.0,10,595,3404
1.0,13,295,3404
1.0,13,294,3404
1.0,10,598,3403
1.0,10,597,3403
1.0,10,596,3403
1.0,10,595,3403
1.0,13,295,3403
1.0,13,294,3403
4.0,64,598,3382
4.0,10,598,3382
4.0,64,597,3382
4.0,10,597,3382
4.0,10,596,3382
4.0,10,595,3382
2.0,123,458,3382
4.0,10,598,3381
4.0,10,597,3381
4.0,10,596,3381
4.0,10,595,3381
1.0,64,598,3365
1.0,10,598,3365
1.0,64,597,3365
1.0,10,597,3365
1.0,10,596,3365
1.0,10,595,3365
1.0,64,598,2912
1.0,10,598,2912
1.0,64,597,2912
1.0,10,597,2912
1.0,10,596,2912
1.0,10,595,2912
6.0,64,594,2912
6.0,64,593,2912
3.0,64,553,2912
1.0,10,550,2912
1.0,10,549,2912
1.0,169,162,2912
1.0,169,120,2912
1.0,41,120,2912
1.0,169,119,2912
1.0,167,119,2912
1.0,72,119,2912
1.0,41,119,2912
1.0,72,95,2912
4.0,64,598,2821
4.0,10,598,2821
4.0,64,597,2821
4.0,10,597,2821
4.0,10,596,2821
4.0,10,595,2821
1.0,64,598,2816
1.0,10,598,2816
1.0,64,597,2816
1.0,10,597,2816
1.0,10,596,2816
1.0,10,595,2816
1.0,64,594,2816
1.0,64,593,2816
2.0,64,470,2816
1.0,64,598,2640
1.0,10,598,2640
1.0,64,597,2640
1.0,10,597,2640
1.0,10,596,2640
1.0,10,595,2640
1.0,64,598,2478
1.0,10,598,2478
1.0,64,597,2478
1.0,10,597,2478
1.0,10,596,2478
1.0,10,595,2478
1.0,64,598,2372
1.0,10,598,2372
1.0,64,597,2372
1.0,10,597,2372
1.0,10,596,2372
1.0,10,595,2372
1.0,64,598,2221
1.0,10,598,2221
1.0,64,597,2221
1.0,10,597,2221
1.0,10,596,2221
1.0,10,595,2221
7.0,64,574,2221
7.0,64,574,2221
7.0,64,573,2221
7.0,64,573,2221
2.0,169,160,2221
1.0,64,598,2179
1.0,10,598,2179
1.0,64,597,2179
1.0,10,597,2179
1.0,10,596,2179
1.0,10,595,2179
5.0,3,542,2179
30.0,10,517,2179
3.0,64,598,2178
3.0,10,598,2178
3.0,64,597,2178
3.0,10,597,2178
3.0,10,596,2178
3.0,10,595,2178
26.0,64,598,2150
26.0,10,598,2150
26.0,64,597,2150
26.0,10,597,2150
26.0,10,596,2150
26.0,10,595,2150
526.0,64,594,2150
526.0,64,593,2150
1.0,61,583,2150
14.0,61,582,2150
208.0,61,581,2150
208.0,61,580,2150
137.0,64,574,2150
137.0,64,574,2150
137.0,64,573,2150
137.0,64,573,2150
14.0,64,570,2150
14.0,3,570,2150
7.0,61,567,2150
7.0,60,567,2150
208.0,61,557,2150
31.0,64,598,2118
31.0,10,598,2118
31.0,64,597,2118
31.0,10,597,2118
48.0,10,596,2118
48.0,10,595,2118
1.0,61,582,2118
142.0,64,574,2118
142.0,64,574,2118
142.0,64,573,2118
142.0,64,573,2118
1.0,169,160,2118
1.0,167,109,2118
1.0,156,109,2118
13.0,64,598,2114
13.0,10,598,2114
13.0,64,597,2114
13.0,10,597,2114
13.0,10,596,2114
13.0,10,595,2114
1.0,61,582,2114
63.0,61,563,2114
14.0,64,598,2039
14.0,10,598,2039
14.0,64,597,2039
14.0,10,597,2039
14.0,10,596,2039
14.0,10,595,2039
6.0,61,583,2039
24.0,61,582,2039
444.0,61,581,2039
444.0,61,580,2039
270.0,64,574,2039
270.0,64,574,2039
270.0,64,573,2039
270.0,64,573,2039
36.0,61,567,2039
36.0,60,567,2039
444.0,61,557,2039
23.0,169,162,2039
8.0,169,162,2039
17.0,169,120,2039
8.0,169,120,2039
7.0,169,120,2039
17.0,41,120,2039
8.0,41,120,2039
7.0,41,120,2039
19.0,169,119,2039
19.0,167,119,2039
19.0,72,119,2039
19.0,41,119,2039
9.0,167,109,2039
6.0,167,109,2039
9.0,156,109,2039
6.0,156,109,2039
3.0,72,95,2039
8.0,64,598,2034
8.0,10,598,2034
8.0,64,597,2034
8.0,10,597,2034
6.0,10,596,2034
6.0,10,595,2034
16.0,61,583,2034
45.0,61,582,2034
103.0,61,581,2034
103.0,61,580,2034
178.0,64,574,2034
178.0,64,574,2034
178.0,64,573,2034
178.0,64,573,2034
13.0,64,570,2034
13.0,3,570,2034
103.0,61,557,2034
4.0,64,598,2025
4.0,10,598,2025
4.0,64,597,2025
4.0,10,597,2025
4.0,10,596,2025
4.0,10,595,2025
28.0,64,594,2025
28.0,64,593,2025
3.0,61,563,2025
3.0,61,555,2025
1.0,64,553,2025
4.0,169,543,2025
2.0,169,162,2025
14.0,64,598,1970
14.0,10,598,1970
14.0,64,597,1970
14.0,10,597,1970
13.0,10,596,1970
13.0,10,595,1970
369.0,64,594,1970
369.0,64,593,1970
55.0,61,583,1970
25.0,61,582,1970
104.0,61,581,1970
104.0,61,580,1970
218.0,64,574,1970
218.0,64,574,1970
218.0,64,573,1970
218.0,64,573,1970
55.0,64,570,1970
55.0,3,570,1970
16.0,61,567,1970
16.0,60,567,1970
104.0,61,557,1970
5.0,64,553,1970
151.0,10,550,1970
151.0,10,549,1970
5.0,169,162,1970
14.0,169,160,1970
8.0,169,120,1970
6.0,169,120,1970
1.0,169,120,1970
8.0,41,120,1970
6.0,41,120,1970
1.0,41,120,1970
5.0,169,119,1970
2.0,169,119,1970
5.0,167,119,1970
2.0,167,119,1970
5.0,72,119,1970
2.0,72,119,1970
5.0,41,119,1970
2.0,41,119,1970
3.0,167,109,1970
1.0,167,109,1970
3.0,156,109,1970
1.0,156,109,1970
1.0,64,598,1939
1.0,10,598,1939
1.0,64,597,1939
1.0,10,597,1939
1.0,10,596,1939
1.0,10,595,1939
32.0,64,594,1939
32.0,64,593,1939
6.0,64,598,1899
6.0,10,598,1899
6.0,64,597,1899
6.0,10,597,1899
6.0,10,596,1899
6.0,10,595,1899
4.0,61,582,1899
4.0,169,543,1899
2.0,169,162,1899
2.0,169,119,1899
2.0,167,119,1899
2.0,72,119,1899
2.0,41,119,1899
2.0,64,598,1887
2.0,10,598,1887
2.0,64,597,1887
2.0,10,597,1887
2.0,10,596,1887
2.0,10,595,1887
1.0,169,543,1887
2.0,64,436,1887
1.0,169,120,1887
1.0,41,120,1887
1.0,169,119,1887
1.0,167,119,1887
1.0,72,119,1887
1.0,41,119,1887
1.0,64,598,1885
1.0,10,598,1885
1.0,64,597,1885
1.0,10,597,1885
1.0,10,596,1885
1.0,10,595,1885
2.0,169,160,1885
1.0,64,598,1791
1.0,10,598,1791
1.0,64,597,1791
1.0,10,597,1791
1.0,10,596,1791
1.0,10,595,1791
10.0,64,598,1766
10.0,10,598,1766
10.0,64,597,1766
10.0,10,597,1766
20.0,10,596,1766
20.0,10,595,1766
38.0,64,594,1766
38.0,64,593,1766
1.0,64,598,1737
1.0,10,598,1737
1.0,64,597,1737
1.0,10,597,1737
1.0,10,596,1737
1.0,10,595,1737
2.0,64,598,1731
2.0,10,598,1731
2.0,64,597,1731
2.0,10,597,1731
3.0,10,596,1731
3.0,10,595,1731
3.0,64,598,1596
3.0,10,598,1596
3.0,64,597,1596
3.0,10,597,1596
3.0,10,596,1596
3.0,10,595,1596
3.0,64,598,1566
3.0,10,598,1566
3.0,64,597,1566
3.0,10,597,1566
3.0,10,596,1566
3.0,10,595,1566
15.0,64,594,1566
15.0,64,593,1566
6.0,61,583,1566
36.0,61,581,1566
36.0,61,580,1566
41.0,64,574,1566
41.0,64,574,1566
41.0,64,573,1566
41.0,64,573,1566
3.0,64,570,1566
3.0,3,570,1566
35.0,61,557,1566
25.0,3,523,1566
4.0,123,507,1566
4.0,3,507,1566
2.0,64,598,1555
2.0,10,598,1555
2.0,64,597,1555
2.0,10,597,1555
2.0,10,596,1555
2.0,10,595,1555
1.0,169,543,1555
1.0,64,436,1555
1.0,64,598,1542
1.0,10,598,1542
1.0,64,597,1542
1.0,10,597,1542
1.0,10,596,1542
1.0,10,595,1542
3.0,64,553,1542
4.0,169,543,1542
13.0,3,523,1542
2.0,3,468,1542
3.0,169,162,1542
1.0,169,162,1542
1.0,169,120,1542
1.0,41,120,1542
3.0,169,119,1542
1.0,169,119,1542
3.0,167,119,1542
1.0,167,119,1542
3.0,72,119,1542
1.0,72,119,1542
3.0,41,119,1542
1.0,41,119,1542
2.0,64,598,1502
2.0,10,598,1502
2.0,64,597,1502
2.0,10,597,1502
2.0,10,596,1502
2.0,10,595,1502
44.0,64,574,1502
44.0,64,574,1502
44.0,64,573,1502
44.0,64,573,1502
3.0,64,570,1502
3.0,3,570,1502
1.0,169,543,1502
24.0,3,523,1502
4.0,169,162,1502
10.0,169,160,1502
1.0,169,160,1502
1.0,169,120,1502
1.0,41,120,1502
3.0,169,119,1502
3.0,167,119,1502
3.0,72,119,1502
3.0,41,119,1502
1.0,167,109,1502
1.0,156,109,1502
1.0,64,598,1464
1.0,10,598,1464
1.0,64,597,1464
1.0,10,597,1464
1.0,10,596,1464
1.0,10,595,1464
1.0,61,583,1464
4.0,61,581,1464
4.0,61,580,1464
4.0,61,557,1464
1.0,169,162,1464
1.0,169,119,1464
1.0,167,119,1464
1.0,72,119,1464
1.0,41,119,1464
5.0,64,598,1414
5.0,10,598,1414
5.0,64,597,1414
5.0,10,597,1414
5.0,10,596,1414
5.0,10,595,1414
35.0,64,594,1414
35.0,64,593,1414
1.0,64,553,1414
1.0,169,543,1414
9.0,3,523,1414
2.0,169,162,1414
1.0,64,598,1357
1.0,10,598,1357
1.0,64,597,1357
1.0,10,597,1357
1.0,10,596,1357
1.0,10,595,1357
25.0,64,594,1357
25.0,64,593,1357
2.0,64,553,1357
1.0,64,598,1339
1.0,10,598,1339
1.0,64,597,1339
1.0,10,597,1339
1.0,10,596,1339
1.0,10,595,1339
1.0,64,598,1337
1.0,10,598,1337
1.0,64,597,1337
1.0,10,597,1337
1.0,10,596,1337
1.0,10,595,1337
4.0,169,120,1337
4.0,41,120,1337
7.0,167,109,1337
7.0,156,109,1337
2.0,64,598,1331
2.0,10,598,1331
2.0,64,597,1331
2.0,10,597,1331
2.0,10,596,1331
2.0,10,595,1331
1.0,61,582,1331
1.0,64,598,1214
1.0,10,598,1214
1.0,64,597,1214
1.0,10,597,1214
1.0,10,596,1214
1.0,10,595,1214
1.0,61,583,1214
3.0,61,581,1214
3.0,61,580,1214
1.0,64,574,1214
1.0,64,574,1214
1.0,64,573,1214
1.0,64,573,1214
1.0,3,560,1214
3.0,61,557,1214
4.0,3,523,1214
1.0,169,162,1214
4.0,169,120,1214
4.0,41,120,1214
1.0,169,119,1214
1.0,167,119,1214
1.0,72,119,1214
1.0,41,119,1214
1.0,64,598,1166
1.0,10,598,1166
1.0,64,597,1166
1.0,10,597,1166
1.0,10,596,1166
1.0,10,595,1166
7.0,64,594,1166
7.0,64,593,1166
5.0,64,436,1166
1.0,167,109,1166
1.0,156,109,1166
1.0,64,598,1053
1.0,10,598,1053
1.0,64,597,1053
1.0,10,597,1053
1.0,10,596,1053
1.0,10,595,1053
1.0,64,598,425
1.0,10,598,425
1.0,64,597,425
1.0,10,597,425
2.0,10,596,3864
2.0,10,595,3864
1.0,10,596,426
1.0,10,595,426
1.0,64,594,4052
1.0,64,593,4052
5.0,64,594,4049
5.0,64,593,4049
1.0,64,570,4049
1.0,3,570,4049
1.0,3,528,4049
1.0,3,523,4049
2.0,64,594,4009
2.0,64,593,4009
1.0,64,594,3982
1.0,64,593,3982
1.0,61,583,3982
1.0,64,570,3982
1.0,3,570,3982
1.0,213,568,3982
1.0,163,568,3982
1.0,64,594,3974
1.0,64,593,3974
1.0,64,594,3926
1.0,64,593,3926
1.0,64,570,3926
1.0,3,570,3926
1.0,213,568,3926
1.0,163,568,3926
1.0,3,528,3926
1.0,3,523,3926
3.0,64,594,3906
3.0,64,593,3906
1.0,64,574,3906
1.0,64,574,3906
1.0,64,573,3906
1.0,64,573,3906
1.0,10,517,3906
3.0,64,514,3906
1.0,64,594,3883
1.0,64,593,3883
1.0,64,503,3883
1.0,64,489,3883
1.0,64,467,3883
8.0,169,160,3883
1.0,169,120,3883
1.0,41,120,3883
1.0,167,109,3883
1.0,156,109,3883
1.0,72,95,3883
1.0,41,91,3883
4.0,64,594,3834
4.0,64,593,3834
2.0,61,581,3834
2.0,61,580,3834
3.0,64,574,3834
3.0,64,574,3834
3.0,64,573,3834
3.0,64,573,3834
1.0,64,570,3834
1.0,3,570,3834
2.0,61,557,3834
3.0,64,594,3832
3.0,64,593,3832
2.0,64,574,3832
2.0,64,574,3832
2.0,64,573,3832
2.0,64,573,3832
1.0,3,528,3832
1.0,3,523,3832
1.0,64,594,3827
1.0,64,593,3827
1.0,64,514,3827
1.0,64,594,3814
1.0,64,593,3814
1.0,169,543,3814
1.0,169,162,3814
7.0,169,160,3814
3.0,169,120,3814
3.0,41,120,3814
2.0,169,119,3814
2.0,167,119,3814
2.0,72,119,3814
2.0,41,119,3814
2.0,72,95,3814
5.0,64,594,3789
5.0,64,593,3789
8.0,64,574,3789
8.0,64,574,3789
8.0,64,573,3789
8.0,64,573,3789
11.0,64,594,3777
11.0,64,593,3777
32.0,64,574,3777
32.0,64,574,3777
32.0,64,573,3777
32.0,64,573,3777
24.0,213,568,3777
24.0,163,568,3777
3.0,64,516,3777
11.0,64,514,3777
2.0,64,594,3759
2.0,64,593,3759
2.0,64,553,3759
2.0,169,160,3759
1.0,64,594,3671
1.0,64,593,3671
4.0,169,160,3671
1.0,169,160,3671
1.0,64,594,3661
1.0,64,593,3661
1.0,64,553,3661
8.0,64,594,3659
8.0,64,593,3659
1.0,10,550,3659
1.0,10,549,3659
5.0,64,594,3658
5.0,64,593,3658
2.0,213,568,3658
2.0,163,568,3658
1.0,64,553,3658
1.0,10,517,3658
13.0,64,514,3658
4.0,3,474,3658
50.0,64,453,3658
1.0,64,436,3658
4.0,64,594,3651
4.0,64,593,3651
8.0,64,594,3645
8.0,64,593,3645
3.0,213,568,3645
2.0,213,568,3645
3.0,163,568,3645
2.0,163,568,3645
1.0,64,551,3645
1.0,3,542,3645
4.0,10,517,3645
8.0,64,514,3645
2.0,64,594,3638
2.0,64,593,3638
4.0,61,581,3638
4.0,61,580,3638
4.0,213,568,3638
4.0,163,568,3638
4.0,61,557,3638
1.0,64,553,3638
2.0,3,523,3638
1.0,64,503,3638
1.0,64,467,3638
3.0,64,594,3634
3.0,64,593,3634
3.0,61,581,3634
3.0,61,580,3634
1.0,46,575,3634
14.0,64,574,3634
14.0,64,574,3634
14.0,64,573,3634
14.0,64,573,3634
1.0,64,570,3634
1.0,3,570,3634
2.0,213,568,3634
1.0,213,568,3634
2.0,163,568,3634
1.0,163,568,3634
3.0,61,557,3634
3.0,64,553,3634
1.0,10,550,3634
1.0,10,549,3634
1.0,169,543,3634
1.0,46,539,3634
1.0,46,538,3634
1.0,46,537,3634
1.0,46,536,3634
1.0,46,533,3634
3.0,3,528,3634
6.0,64,516,3634
2.0,64,514,3634
1.0,169,162,3634
18.0,169,160,3634
4.0,169,160,3634
1.0,169,160,3634
1.0,169,160,3634
2.0,169,120,3634
1.0,169,120,3634
2.0,41,120,3634
1.0,41,120,3634
1.0,167,109,3634
1.0,167,109,3634
1.0,156,109,3634
1.0,156,109,3634
2.0,156,97,3634
2.0,41,91,3634
2.0,64,594,3615
2.0,64,593,3615
1.0,64,553,3615
1.0,64,594,3607
1.0,64,593,3607
1.0,64,514,3607
1.0,64,594,3603
1.0,64,593,3603
1.0,61,583,3603
5.0,61,581,3603
5.0,61,580,3603
4.0,64,574,3603
4.0,64,574,3603
4.0,64,573,3603
4.0,64,573,3603
2.0,64,570,3603
2.0,3,570,3603
5.0,61,557,3603
5.0,3,528,3603
5.0,3,523,3603
1.0,64,594,3589
1.0,64,593,3589
1.0,64,570,3589
1.0,3,570,3589
1.0,213,568,3589
1.0,163,568,3589
1.0,3,523,3589
1.0,64,503,3589
1.0,64,467,3589
1.0,64,594,3584
1.0,64,593,3584
1.0,64,514,3584
3.0,64,594,3559
3.0,64,593,3559
4.0,64,574,3559
4.0,64,574,3559
4.0,64,573,3559
4.0,64,573,3559
1.0,64,594,3524
1.0,64,593,3524
4.0,64,594,3497
4.0,64,593,3497
1.0,64,574,3497
1.0,64,574,3497
1.0,64,573,3497
1.0,64,573,3497
1.0,64,570,3497
1.0,3,570,3497
1.0,213,568,3497
1.0,163,568,3497
1.0,64,553,3497
1.0,10,550,3497
1.0,10,549,3497
1.0,10,548,3497
1.0,3,523,3497
1.0,64,516,3497
4.0,64,514,3497
1.0,123,507,3497
1.0,3,507,3497
1.0,123,505,3497
1.0,123,504,3497
1.0,64,503,3497
1.0,64,502,3497
1.0,64,467,3497
1.0,64,594,3492
1.0,64,593,3492
7.0,64,574,3492
7.0,64,574,3492
7.0,64,573,3492
7.0,64,573,3492
4.0,213,568,3492
4.0,163,568,3492
1.0,41,524,3492
2.0,64,514,3492
2.0,169,160,3492
1.0,169,160,3492
3.0,167,109,3492
3.0,156,109,3492
2.0,156,97,3492
1.0,156,97,3492
1.0,64,594,3374
1.0,64,593,3374
1.0,64,589,3374
1.0,64,594,3351
1.0,64,593,3351
1.0,64,514,3351
4.0,64,594,3260
4.0,64,593,3260
4.0,64,514,3260
1.0,64,594,3259
1.0,64,593,3259
1.0,64,514,3259
1.0,64,594,3258
1.0,64,593,3258
1.0,64,594,3205
1.0,64,593,3205
1.0,64,589,3205
1.0,64,594,3203
1.0,64,593,3203
1.0,64,514,3203
2.0,64,594,3181
2.0,64,593,3181
2.0,64,514,3181
1.0,64,594,3157
1.0,64,593,3157
1.0,64,514,3157
2.0,10,501,3157
2.0,10,500,3157
1.0,64,489,3157
2.0,64,466,3157
4.0,64,453,3157
2.0,64,594,3145
2.0,64,593,3145
2.0,64,514,3145
4.0,64,594,3033
4.0,64,593,3033
4.0,64,553,3033
8.0,167,109,3033
8.0,156,109,3033
6.0,64,594,3004
6.0,64,593,3004
1.0,61,583,3004
1.0,64,570,3004
1.0,3,570,3004
1.0,213,568,3004
1.0,163,568,3004
1.0,61,555,3004
1.0,64,553,3004
1.0,10,550,3004
1.0,10,549,3004
2.0,64,516,3004
5.0,64,514,3004
1.0,64,503,3004
1.0,64,467,3004
14.0,64,594,2986
14.0,64,593,2986
4.0,64,553,2986
1.0,10,550,2986
1.0,10,549,2986
1.0,64,594,2951
1.0,64,593,2951
1.0,61,583,2951
1.0,213,568,2951
1.0,163,568,2951
1.0,64,594,2950
1.0,64,593,2950
1.0,64,553,2950
3.0,169,160,2950
2.0,64,594,2937
2.0,64,593,2937
1.0,64,553,2937
1.0,64,516,2937
