period,plant,qty,item_code
40,110,59500.0,925
42,110,106500.0,925
43,110,38500.0,925
55,110,41750.0,925
56,110,43500.0,925
77,110,43500.0,925
84,110,38500.0,925
27,110,1845000.0,968
105,110,1000.0,968
27,110,710000.0,972
29,110,440000.0,972
33,110,100000.0,972
42,110,480000.0,972
56,110,65000.0,972
63,110,465000.0,972
70,110,355000.0,972
27,110,150000.0,1013
34,110,500000.0,1013
55,110,1150000.0,1013
56,110,392781.0,1013
63,110,3222171.0,1013
70,110,169171.0,1013
77,110,362328.0,1013
84,110,311544.0,1013
91,110,340333.0,1013
98,110,371753.0,1013
105,110,1824198.0,1013
112,110,363981.0,1013
119,110,41740.0,1013
27,110,30000.0,1084
84,110,60000.0,1084
98,110,167419.0,1084
105,110,40980.0,1084
112,110,3218.0,1084
119,110,2023.0,1084
27,110,1800000.0,1215
34,110,940000.0,1215
105,110,2780000.0,1215
27,110,15000.0,1256
34,110,20000.0,1256
84,110,15000.0,1256
27,110,10000.0,1275
119,110,321.0,1275
27,110,5000.0,1284
105,110,15000.0,1284
27,110,290000.0,1288
34,110,220000.0,1288
105,110,67050.0,1288
112,110,50524.0,1288
119,110,66276.0,1288
27,110,40000.0,1306
119,110,8363.0,1306
27,110,385000.0,1312
29,110,220000.0,1312
43,110,25000.0,1312
48,110,150000.0,1312
63,110,120000.0,1312
91,110,300000.0,1312
27,110,5000.0,1322
33,110,55000.0,1322
37,110,45000.0,1322
39,110,25000.0,1322
43,110,85000.0,1322
48,110,220000.0,1322
63,110,25000.0,1322
91,110,50000.0,1322
27,110,1250000.0,1357
29,110,410000.0,1357
33,110,170000.0,1357
35,110,1660000.0,1357
36,110,4780000.0,1357
56,110,3570000.0,1357
91,110,6230000.0,1357
27,110,180000.0,1385
105,110,1000.0,1385
27,110,2710000.0,1391
34,110,3790000.0,1391
63,110,70784.0,1391
70,110,512311.0,1391
77,110,530072.0,1391
84,110,433052.0,1391
91,110,542275.0,1391
98,110,462125.0,1391
105,110,7738445.0,1391
112,110,1042740.0,1391
119,110,569581.0,1391
27,110,60000.0,1409
119,110,10300.0,1409
27,110,10000.0,1452
30,110,30000.0,1452
31,110,5000.0,1452
40,110,15000.0,1452
48,110,10000.0,1452
56,110,10000.0,1452
27,110,4600000.0,1497
105,110,1490000.0,1497
27,110,885000.0,1502
29,110,4655000.0,1502
33,110,980000.0,1502
43,110,2200000.0,1502
70,110,1675000.0,1502
27,110,1195000.0,1518
29,110,715000.0,1518
32,110,475000.0,1518
42,110,4610000.0,1518
27,110,125000.0,1526
29,110,60000.0,1526
42,110,55000.0,1526
43,110,110000.0,1526
70,110,65000.0,1526
84,110,45000.0,1526
27,110,2040000.0,1534
29,110,2255000.0,1534
43,110,225000.0,1534
55,110,2460000.0,1534
84,110,525000.0,1534
27,110,30000.0,1546
50,110,160000.0,1546
70,110,27925.0,1546
77,110,18023.0,1546
84,110,17784.0,1546
91,110,18088.0,1546
98,110,18870.0,1546
105,110,421929.0,1546
112,110,47348.0,1546
119,110,67800.0,1546
27,110,20000.0,1583
55,110,9060.0,1583
56,110,2644.0,1583
63,110,5053.0,1583
70,110,5904.0,1583
91,110,13201.0,1583
98,110,1378.0,1583
105,110,20353.0,1583
27,110,180000.0,1588
29,110,110000.0,1588
39,110,170000.0,1588
55,110,480000.0,1588
56,110,10000.0,1588
63,110,120000.0,1588
70,110,330000.0,1588
27,110,120000.0,1594
29,110,520000.0,1594
43,110,210000.0,1594
55,110,560000.0,1594
56,110,520000.0,1594
84,110,300000.0,1594
91,110,510000.0,1594
27,110,315000.0,1620
35,110,85000.0,1620
55,110,100000.0,1620
91,110,65000.0,1620
27,110,144000.0,1751
29,110,52000.0,1751
48,110,100000.0,1751
56,110,308000.0,1751
63,110,300000.0,1751
77,110,172000.0,1751
84,110,196000.0,1751
91,110,4000.0,1751
98,110,1216000.0,1751
27,110,2604000.0,1827
27,110,2908000.0,1836
27,110,7360000.0,1852
27,110,25190000.0,1853
27,110,5700000.0,1854
27,110,52000.0,1860
27,110,1094930.0,1871
27,110,23080000.0,1875
48,110,6850000.0,1875
27,110,3850000.0,1877
27,110,23279470.0,1884
27,110,5400000.0,1886
27,110,14790000.0,1890
27,110,59470.0,1894
27,110,83470.0,1902
27,110,17800000.0,1904
27,110,528000.0,1922
27,110,1920000.0,1923
27,110,1660000.0,1924
27,110,39950000.0,1928
43,110,53900000.0,1928
63,110,8920000.0,1928
112,110,1000.0,1928
27,110,438409500.0,1930
27,110,209050000.0,1931
48,110,30130000.0,1931
55,110,410000.0,1931
56,110,26320000.0,1931
63,110,518740000.0,1931
70,110,115300000.0,1931
77,110,340000.0,1931
84,110,500000.0,1931
91,110,150000.0,1931
98,110,171950000.0,1931
105,110,400730000.0,1931
27,110,804000.0,1932
27,110,340000.0,1936
27,110,560000.0,1941
27,110,1232000.0,1944
27,110,102000.0,1946
27,110,20840000.0,1952
27,110,6480000.0,1959
27,110,103550000.0,1969
70,110,10.0,1969
27,110,9555000.0,1973
27,110,2377300.0,1978
112,110,50000.0,1978
27,110,270000.0,1980
27,110,1363970.0,1987
112,110,220457.0,1987
119,110,250000.0,1987
27,110,13986000.0,1990
27,110,810000.0,1991
30,110,1470000.0,1991
33,110,808000.0,1991
37,110,764000.0,1991
38,110,154000.0,1991
55,110,2928000.0,1991
63,110,2342000.0,1991
77,110,1900000.0,1991
84,110,4040000.0,1991
105,110,1978000.0,1991
112,110,5580000.0,1991
119,110,1960000.0,1991
27,110,1170000.0,1994
27,110,79649940.0,1998
27,110,18985465.0,2033
43,110,15586000.0,2033
50,110,6308000.0,2033
56,110,2000000.0,2033
70,110,10.0,2033
77,110,10000000.0,2033
91,110,10000000.0,2033
27,110,123470.0,2043
27,110,540000.0,2044
27,110,10000.0,2058
27,110,1730000.0,2062
112,110,1000.0,2062
27,110,1291470.0,2065
27,110,1617000.0,2066
27,110,1456000.0,2080
43,110,35980000.0,2080
70,110,10.0,2080
112,110,147868990.0,2080
27,110,149470.0,2082
27,110,17779465.0,2084
27,110,332430.0,2087
27,110,438000.0,2092
27,110,120000.0,2099
27,110,15470.0,2101
27,110,1400000.0,2115
27,110,144000.0,2121
27,110,810000.0,2130
27,110,3820000.0,2137
27,110,3387425.0,2140
112,110,1000.0,2140
27,110,267000.0,2148
27,110,16740000.0,2149
27,110,1935000.0,2153
27,110,8595000.0,2160
27,110,1700000.0,2165
27,110,24233405.0,2181
27,110,950000.0,2182
27,110,31257935.0,2183
27,110,2518315.0,2202
27,110,4964000.0,2209
27,110,24658000.0,2217
70,110,10.0,2217
27,110,2000000.0,2224
32,110,900000.0,2224
34,110,1500000.0,2224
41,110,1290000.0,2224
50,110,1260000.0,2224
112,110,7310000.0,2224
27,110,17000.0,2252
27,110,329500.0,2255
27,110,2236000.0,2403
56,110,548000.0,2403
70,110,1804000.0,2403
77,110,2832000.0,2403
91,110,1908000.0,2403
98,110,1904000.0,2403
105,110,1016000.0,2403
112,110,3420000.0,2403
119,110,1316000.0,2403
27,110,1876.0,2428
119,110,1000.0,2428
27,110,9819970.0,2483
27,110,80000.0,2557
35,110,80000.0,2557
42,110,32000.0,2557
105,110,19340.0,2557
112,110,21505.0,2557
119,110,22454.0,2557
27,110,207360.0,2560
31,110,107000.0,2560
34,110,100000.0,2560
41,110,100000.0,2560
48,110,18218.0,2560
98,110,8628.0,2560
105,110,21195.0,2560
112,110,23298.0,2560
119,110,24270.0,2560
27,110,14000.0,2569
34,110,8085.0,2569
55,110,45000.0,2569
98,110,13040.0,2569
105,110,27524.0,2569
112,110,29137.0,2569
119,110,29741.0,2569
27,110,3600.0,2594
34,110,126258.0,2594
56,110,32400.0,2594
70,110,32400.0,2594
84,110,720.0,2594
27,110,6580.0,2628
112,110,812.0,2628
119,110,909.0,2628
27,110,71040.0,2658
30,110,45600.0,2658
35,110,128000.0,2658
37,110,91200.0,2658
42,110,128000.0,2658
48,110,219200.0,2658
55,110,199436.0,2658
56,110,128000.0,2658
63,110,68000.0,2658
98,110,21562.0,2658
105,110,134395.0,2658
112,110,150793.0,2658
119,110,153154.0,2658
27,110,556.0,2688
31,110,3708.0,2688
55,110,828.0,2688
56,110,5796.0,2688
63,110,7056.0,2688
70,110,3036.0,2688
77,110,5244.0,2688
84,110,3551.0,2688
91,110,3487.0,2688
98,110,3415.0,2688
105,110,3572.0,2688
112,110,4594.0,2688
119,110,5213.0,2688
27,110,2875.0,2719
27,110,4200.0,2741
30,110,3780.0,2741
48,110,17220.0,2741
105,110,5000.0,2741
112,110,5000.0,2741
119,110,5000.0,2741
27,110,840000.0,2762
27,110,105000.0,2772
27,110,1731000.0,2785
27,110,1635000.0,2793
27,110,75000.0,2803
56,110,87500.0,2803
27,110,30000.0,2827
27,110,107900.0,2829
27,110,65970.0,2836
27,110,194250.0,2881
27,110,8400.0,2882
27,110,141000.0,2886
27,110,1589880.0,2891
27,110,14910.0,2894
27,110,120000.0,2900
27,110,402000.0,2904
27,110,2096000.0,2914
41,110,945000.0,2914
70,110,950000.0,2914
105,110,950000.0,2914
27,110,488950.0,2920
27,110,1058940.0,2921
27,110,1312466.0,2923
27,110,15843000.0,2929
27,110,99000.0,2933
27,110,45000.0,2943
27,110,471000.0,2944
27,110,15000.0,2972
27,110,89970.0,2980
27,110,36000.0,2983
27,110,32970.0,2991
27,110,704910.0,2993
27,110,54000.0,2994
27,110,15000.0,3016
27,110,315360.0,3031
27,110,68.0,3202
28,110,670.0,3202
48,110,1250.0,3202
56,110,675.0,3202
27,110,12440.0,3486
27,110,157089.0,3491
84,217,2500.0,3491
119,217,37500.0,3491
27,110,1972440.0,3499
27,110,8448.0,3502
27,110,13294.0,3505
27,110,450.0,3510
119,110,1.0,3510
27,110,1620.0,3511
27,110,16940.0,3535
27,110,399995.0,3537
27,110,47500.0,3577
27,110,213000.0,3580
27,110,397796.0,3581
27,110,33000.0,3582
27,110,322490.0,3593
27,110,286.0,3607
31,110,10.0,3607
27,110,4990.0,3626
84,217,27500.0,3626
119,217,412500.0,3626
27,110,64980.0,3631
119,217,37500.0,3631
27,110,764395.0,3645
27,110,32500.0,3652
27,110,76980.0,3669
27,110,27500.0,3671
27,110,487495.0,3672
27,110,491990.0,3684
27,110,108000.0,3689
31,110,386100.0,3689
27,110,196300.0,3697
84,217,4000.0,3697
119,217,60000.0,3697
27,110,84380.0,3702
27,110,2475.0,3707
27,110,8980.0,3712
119,217,585000.0,3712
27,110,174970.0,3716
27,110,29980.0,3720
27,110,112500.0,3726
27,110,204935.0,3757
27,110,70000.0,3759
27,110,17440.0,3761
84,217,2000.0,3761
27,110,51920.0,3778
27,110,929143.0,3799
27,110,1565940.0,3811
27,110,25000.0,3824
84,217,52500.0,3824
119,217,787500.0,3824
27,110,29080.0,3881
27,110,111472.0,3918
27,110,2480.0,3987
27,110,414960.0,3988
44,110,860000.0,3988
27,110,17480.0,3991
27,110,10800.0,3993
27,110,28777.0,3998
84,217,7200.0,3998
119,217,108000.0,3998
27,110,2880.0,4022
27,110,6382.0,4024
27,110,28156.0,4026
27,110,169600.0,4034
28,110,35157.0,27
31,110,236190.0,27
33,110,192970.0,27
38,110,66480.0,27
39,110,88760.0,27
40,110,97050.0,27
48,110,616810.0,27
55,110,152170.0,27
56,110,183060.0,27
63,110,165830.0,27
70,110,76740.0,27
77,110,216510.0,27
91,110,10360.0,27
98,110,90336.0,27
112,110,25200.0,27
28,110,156.0,300
31,110,340.0,300
32,110,106.0,300
33,110,640.0,300
41,110,350.0,300
43,110,800.0,300
28,110,480000.0,1236
29,110,2970000.0,1236
48,110,2875000.0,1236
55,110,11480000.0,1236
77,110,530000.0,1236
84,110,3355000.0,1236
91,110,2585000.0,1236
28,110,175000.0,1278
48,110,55000.0,1278
56,110,185000.0,1278
70,110,295000.0,1278
91,110,120000.0,1278
98,110,5000.0,1278
28,110,150000.0,1573
31,110,150000.0,1573
32,110,410000.0,1573
33,110,950000.0,1573
35,110,390000.0,1573
91,110,1800000.0,1573
28,110,25000.0,1615
33,110,75000.0,1615
48,110,80000.0,1615
70,110,95000.0,1615
91,110,80000.0,1615
105,110,130000.0,1615
28,110,4428000.0,1862
55,110,4552000.0,1862
84,110,4700000.0,1862
91,110,224000.0,1862
98,110,2336000.0,1862
119,110,3840000.0,1862
28,110,10000.0,2012
37,110,30000.0,2012
42,110,40000.0,2012
48,110,40000.0,2012
56,110,10000.0,2012
63,110,40000.0,2012
77,110,40000.0,2012
84,110,30000.0,2012
91,110,40000.0,2012
105,110,30000.0,2012
119,110,370000.0,2012
28,110,250000.0,2037
48,110,57000.0,2037
55,110,2121000.0,2037
77,110,303000.0,2037
84,110,1050000.0,2037
98,110,2361000.0,2037
28,110,430000.0,2184
37,110,4000000.0,2184
48,110,5782000.0,2184
55,110,3002000.0,2184
56,110,35939000.0,2184
63,110,6014000.0,2184
70,110,7952000.0,2184
77,110,4719000.0,2184
84,110,7707000.0,2184
105,110,12617000.0,2184
112,110,1000000.0,2184
28,110,720.0,2298
28,110,238000.0,2314
36,110,26000.0,2314
50,110,220000.0,2314
112,110,1000.0,2314
28,110,169200.0,2369
35,110,180000.0,2369
41,110,100800.0,2369
55,110,109600.0,2369
56,110,609200.0,2369
70,110,243200.0,2369
77,110,326000.0,2369
84,110,315200.0,2369
105,110,187200.0,2369
28,110,661.0,2393
56,110,505.0,2393
28,110,996000.0,2402
84,110,1000000.0,2402
91,110,2000000.0,2402
98,110,1088000.0,2402
28,110,66000.0,2448
31,110,2841.0,2448
41,110,51000.0,2448
55,110,318000.0,2448
56,110,483000.0,2448
84,110,300000.0,2448
105,110,650000.0,2448
28,110,74000.0,2610
37,110,122000.0,2610
28,110,70862.0,2669
30,110,600000.0,2669
31,110,235195.0,2669
37,110,600000.0,2669
48,110,1134590.0,2669
55,110,600000.0,2669
56,110,600000.0,2669
63,110,405100.0,2669
77,110,178556.0,2669
84,110,130142.0,2669
98,110,119117.0,2669
105,110,120000.0,2669
112,110,120000.0,2669
119,110,40000.0,2669
28,110,2064.0,2692
35,110,1600.0,2692
77,110,1009.0,2692
84,110,424.0,2692
91,110,535.0,2692
98,110,500.0,2692
105,110,480.0,2692
112,110,470.0,2692
119,110,493.0,2692
28,110,3300.0,2722
77,110,3750.0,2722
84,110,3064.0,2722
91,110,2460.0,2722
98,110,2443.0,2722
105,110,2535.0,2722
112,110,3491.0,2722
119,110,4172.0,2722
29,110,3.0,5
29,110,6500.0,20
63,110,2341.0,20
29,110,50.0,70
29,110,828.0,396
33,110,4633.0,396
29,110,740000.0,1094
56,110,6890000.0,1094
63,110,3070000.0,1094
91,110,14740000.0,1094
29,110,100000.0,1164
33,110,70000.0,1164
43,110,30000.0,1164
48,110,60000.0,1164
29,110,360000.0,1212
70,110,120000.0,1212
91,110,130000.0,1212
29,110,335000.0,1223
77,110,130000.0,1223
98,110,140000.0,1223
29,110,30000.0,1248
39,110,240000.0,1248
48,110,160000.0,1248
55,110,395000.0,1248
56,110,460000.0,1248
63,110,390000.0,1248
105,110,460000.0,1248
29,110,20000.0,1254
33,110,60000.0,1254
34,110,170000.0,1254
48,110,120000.0,1254
56,110,20000.0,1254
63,110,50000.0,1254
70,110,40000.0,1254
84,110,90000.0,1254
91,110,90000.0,1254
98,110,100000.0,1254
29,110,950000.0,1308
70,110,640000.0,1308
91,110,1580000.0,1308
29,110,415000.0,1318
31,110,935000.0,1318
48,110,985000.0,1318
56,110,200000.0,1318
63,110,2560000.0,1318
105,110,2300000.0,1318
29,110,500000.0,1324
31,110,2460000.0,1324
32,110,3650000.0,1324
35,110,2490000.0,1324
70,110,10000.0,1324
77,110,5130000.0,1324
91,110,7210000.0,1324
98,110,30000.0,1324
29,110,3310000.0,1443
33,110,10000.0,1443
34,110,20000.0,1443
36,110,2430000.0,1443
55,110,14730000.0,1443
70,110,5510000.0,1443
84,110,30000.0,1443
91,110,40000.0,1443
98,110,30000.0,1443
29,110,345000.0,1445
55,110,790000.0,1445
63,110,230000.0,1445
70,110,100000.0,1445
91,110,240000.0,1445
98,110,65000.0,1445
29,110,10000.0,1483
30,110,1500000.0,1483
39,110,830000.0,1483
40,110,1250000.0,1483
55,110,3420000.0,1483
84,110,960000.0,1483
98,110,3200000.0,1483
29,110,10000.0,1498
30,110,80000.0,1498
33,110,40000.0,1498
37,110,90000.0,1498
48,110,140000.0,1498
63,110,30000.0,1498
70,110,30000.0,1498
77,110,80000.0,1498
91,110,70000.0,1498
98,110,80000.0,1498
105,110,70000.0,1498
29,110,10000.0,1509
34,110,20000.0,1509
41,110,10000.0,1509
55,110,10000.0,1509
70,110,10000.0,1509
84,110,10000.0,1509
91,110,20000.0,1509
29,110,3790000.0,1544
32,110,6570000.0,1544
33,110,1210000.0,1544
48,110,3420000.0,1544
56,110,5480000.0,1544
77,110,8850000.0,1544
98,110,12780000.0,1544
29,110,10000.0,1547
34,110,10000.0,1547
48,110,20000.0,1547
29,110,30000.0,1607
35,110,70000.0,1607
43,110,30000.0,1607
48,110,180000.0,1607
70,110,100000.0,1607
77,110,70000.0,1607
29,110,110000.0,1631
33,110,470000.0,1631
43,110,120000.0,1631
55,110,240000.0,1631
56,110,290000.0,1631
91,110,580000.0,1631
29,110,110000.0,1674
33,110,500000.0,1674
70,110,200000.0,1674
29,110,90000.0,1722
31,110,50000.0,1722
70,110,30000.0,1722
84,110,130000.0,1722
98,110,60000.0,1722
29,110,237000.0,1874
63,110,48000.0,1874
77,110,192000.0,1874
91,110,78000.0,1874
98,110,313000.0,1874
105,110,260000.0,1874
29,110,1740.0,2543
48,110,6372.0,2543
77,110,5470.0,2543
84,110,7790.0,2543
91,110,7864.0,2543
98,110,8218.0,2543
105,110,8258.0,2543
112,110,11962.0,2543
119,110,14720.0,2543
29,110,5040.0,2555
41,110,7920.0,2555
70,110,4821.0,2555
77,110,5289.0,2555
84,110,4807.0,2555
91,110,4411.0,2555
98,110,4509.0,2555
105,110,5544.0,2555
112,110,6815.0,2555
119,110,7197.0,2555
29,110,6144.0,3057
31,110,17208.0,3057
33,110,3552.0,3057
55,110,15360.0,3057
70,110,6144.0,3057
77,110,6144.0,3057
105,110,20136.0,3057
119,110,57384.0,3057
29,110,424572.0,4079
29,110,550000.0,4088
36,110,300000.0,4088
43,110,300000.0,4088
48,110,300000.0,4088
55,110,300000.0,4088
56,110,500000.0,4088
63,110,500000.0,4088
70,110,500000.0,4088
77,110,500000.0,4088
84,110,800000.0,4088
91,110,800000.0,4088
98,110,800000.0,4088
105,110,800000.0,4088
112,110,800000.0,4088
119,110,800000.0,4088
30,110,800.0,697
34,110,1000.0,697
35,110,1000.0,697
37,110,1000.0,697
38,110,1000.0,697
48,110,4200.0,697
55,110,400.0,697
30,110,799.0,744
84,110,25.0,744
30,110,260000.0,1392
32,110,10000.0,1392
33,110,190000.0,1392
48,110,70000.0,1392
55,110,50000.0,1392
56,110,110000.0,1392
63,110,20000.0,1392
77,110,320000.0,1392
91,110,320000.0,1392
98,110,310000.0,1392
105,110,330000.0,1392
30,110,70000.0,1515
33,110,40000.0,1515
37,110,100000.0,1515
63,110,30000.0,1515
70,110,30000.0,1515
77,110,80000.0,1515
91,110,70000.0,1515
98,110,80000.0,1515
105,110,70000.0,1515
30,110,1540000.0,1600
33,110,930000.0,1600
36,110,1090000.0,1600
40,110,840000.0,1600
41,110,1380000.0,1600
48,110,2750000.0,1600
30,110,230500.0,1801
119,110,78500.0,1801
30,110,113500.0,1802
37,110,90500.0,1802
55,110,5500.0,1802
56,110,37500.0,1802
63,110,1000.0,1802
70,110,1500.0,1802
119,110,150000.0,1802
30,110,6500.0,1803
84,110,4200.0,1803
30,110,38900.0,1810
48,110,1000.0,1810
55,110,71100.0,1810
63,110,62800.0,1810
84,110,57400.0,1810
105,110,22700.0,1810
112,110,50000.0,1810
30,110,420100.0,1812
30,110,106278.0,1821
32,110,170000.0,1821
39,110,80000.0,1821
40,110,10000.0,1821
42,110,92000.0,1821
56,110,240000.0,1821
84,110,80000.0,1821
91,110,52000.0,1821
98,110,10000.0,1821
105,110,40000.0,1821
30,110,4450000.0,1977
30,110,1776000.0,2193
33,110,1032000.0,2193
77,110,488000.0,2193
84,110,1948000.0,2193
119,110,428000.0,2193
30,110,800000.0,2356
37,110,800000.0,2356
48,110,800000.0,2356
55,110,1290000.0,2356
30,110,10000.0,2389
34,110,7000.0,2389
35,110,4200.0,2389
37,110,3020.0,2389
41,110,7000.0,2389
48,110,7000.0,2389
55,110,7000.0,2389
56,110,2660.0,2389
30,110,10000.0,2415
41,110,640000.0,2415
70,110,440000.0,2415
30,110,11200.0,2499
34,110,8400.0,2499
48,110,75600.0,2499
56,110,29120.0,2499
30,110,2000.0,2650
30,110,50000.0,2664
37,110,50000.0,2664
43,110,15000.0,2664
48,110,65000.0,2664
55,110,65000.0,2664
56,110,65000.0,2664
63,110,65000.0,2664
70,110,65000.0,2664
77,110,65000.0,2664
84,110,42766.0,2664
30,110,330000.0,3513
31,110,4411.0,3513
37,110,100000.0,3513
43,110,100000.0,3513
48,110,146942.0,3513
55,110,100000.0,3513
56,110,100000.0,3513
63,110,200000.0,3513
70,110,500000.0,3513
91,110,46463.0,3513
98,110,49982.0,3513
119,110,40234.0,3513
30,110,3000000.0,3777
48,110,500000.0,3777
30,110,14464.0,4166
55,110,19800.0,4166
63,110,24750.0,4166
70,110,16560.0,4166
31,110,180.0,348
33,110,2076.0,348
34,110,1704.0,348
48,110,300.0,348
31,110,278.0,377
38,110,986.0,377
31,110,244.0,384
34,110,3152.0,384
41,110,200.0,384
31,110,111.0,399
32,110,310.0,399
33,110,68.0,399
34,110,26.0,399
38,110,20.0,399
41,110,40.0,399
48,110,70.0,399
55,110,350.0,399
31,110,1862.0,415
31,110,160.0,418
32,110,320.0,418
33,110,848.0,418
48,110,2712.0,418
55,110,1400.0,418
31,110,12913.0,634
37,110,294000.0,634
56,110,88231.0,634
77,110,66000.0,634
84,110,78000.0,634
91,110,198000.0,634
31,110,3483.0,635
35,110,334800.0,635
37,110,276910.0,635
56,110,27737.0,635
84,110,181350.0,635
105,110,83700.0,635
119,110,69750.0,635
31,110,100000.0,909
39,110,100000.0,909
41,110,15000.0,909
55,110,111000.0,909
70,110,21000.0,909
84,110,12000.0,909
91,110,20100.0,909
98,110,48000.0,909
31,110,90000.0,912
39,110,100000.0,912
42,110,172000.0,912
43,110,20000.0,912
55,110,100000.0,912
56,110,156000.0,912
63,110,186000.0,912
91,110,100000.0,912
98,110,100000.0,912
105,110,328000.0,912
112,110,24400.0,912
31,110,35000.0,957
34,110,125000.0,957
77,110,2521.0,957
84,110,4758.0,957
91,110,4350.0,957
98,110,6902.0,957
105,110,7257.0,957
112,110,24398.0,957
119,110,15071.0,957
31,110,10000.0,967
63,110,45000.0,967
84,110,80000.0,967
98,110,95644.0,967
31,110,76000.0,1149
33,110,260000.0,1149
40,110,232000.0,1149
48,110,392000.0,1149
56,110,660000.0,1149
77,110,438000.0,1149
84,110,64000.0,1149
91,110,728000.0,1149
98,110,26000.0,1149
105,110,292000.0,1149
112,110,644000.0,1149
31,110,210000.0,1160
31,110,4750000.0,1175
48,110,3630000.0,1175
55,110,1710000.0,1175
63,110,1450000.0,1175
31,110,118650000.0,1180
32,110,10000.0,1180
36,110,830000.0,1180
37,110,360000.0,1180
40,110,900000.0,1180
48,110,700000.0,1180
63,110,410000.0,1180
70,110,420000.0,1180
77,110,1130000.0,1180
84,110,700000.0,1180
91,110,280000.0,1180
98,110,1000000.0,1180
105,110,290000.0,1180
31,110,260000.0,1198
33,110,175000.0,1198
34,110,335000.0,1198
84,110,845000.0,1198
91,110,510000.0,1198
31,110,5890000.0,1203
48,110,5410000.0,1203
56,110,3625000.0,1203
77,110,5695000.0,1203
98,110,8840000.0,1203
31,110,200000.0,1245
56,110,630000.0,1245
91,110,1040000.0,1245
31,110,5850000.0,1310
33,110,250000.0,1310
36,110,170000.0,1310
48,110,210000.0,1310
63,110,100000.0,1310
70,110,110000.0,1310
77,110,380000.0,1310
91,110,150000.0,1310
98,110,160000.0,1310
105,110,160000.0,1310
31,110,260000.0,1371
33,110,220000.0,1371
36,110,350000.0,1371
48,110,470000.0,1371
56,110,390000.0,1371
70,110,530000.0,1371
91,110,660000.0,1371
31,110,1060000.0,1382
31,110,140000.0,1426
33,110,260000.0,1426
98,110,440000.0,1426
31,110,420000.0,1494
31,110,1020000.0,1500
39,110,325000.0,1500
48,110,2765000.0,1500
31,110,350000.0,1513
33,110,350000.0,1513
36,110,260000.0,1513
48,110,290000.0,1513
55,110,250000.0,1513
56,110,100000.0,1513
63,110,150000.0,1513
70,110,160000.0,1513
84,110,200000.0,1513
91,110,200000.0,1513
98,110,200000.0,1513
31,110,10000.0,1626
77,110,35000.0,1626
31,110,105000.0,1638
37,110,30000.0,1638
48,110,5000.0,1638
55,110,25000.0,1638
63,110,50000.0,1638
77,110,50000.0,1638
31,110,330000.0,1737
56,110,50000.0,1737
105,110,50000.0,1737
31,110,2140000.0,1851
55,110,10000.0,1851
56,110,11620000.0,1851
63,110,10000.0,1851
77,110,91900000.0,1851
84,110,11340000.0,1851
31,110,525000.0,2018
56,110,28107.0,2018
63,110,25966.0,2018
70,110,56336.0,2018
77,110,21785.0,2018
84,110,27693.0,2018
91,110,35051.0,2018
98,110,26772.0,2018
105,110,27334.0,2018
112,110,58628.0,2018
119,110,30218.0,2018
31,110,59000.0,2321
48,110,64000.0,2321
77,110,200000.0,2321
112,110,114000.0,2321
31,110,125000.0,2361
38,110,172000.0,2361
48,110,319000.0,2361
56,110,228000.0,2361
84,110,137000.0,2361
31,110,510000.0,2412
56,110,1120000.0,2412
84,110,1530000.0,2412
105,110,210000.0,2412
112,110,860000.0,2412
31,110,19100.0,2425
31,110,25680.0,2532
33,110,16200.0,2532
40,110,16200.0,2532
48,110,16200.0,2532
55,110,16200.0,2532
63,110,14400.0,2532
77,110,1809.0,2532
84,110,1690.0,2532
91,110,1540.0,2532
98,110,1534.0,2532
105,110,30584.0,2532
112,110,6897.0,2532
119,110,8286.0,2532
31,110,112400.0,2582
56,110,45000.0,2582
63,110,45000.0,2582
70,110,45000.0,2582
77,110,45000.0,2582
84,110,45000.0,2582
91,110,45000.0,2582
98,110,45000.0,2582
105,110,45000.0,2582
112,110,45000.0,2582
119,110,45000.0,2582
31,110,10920.0,2626
105,110,171780.0,2626
31,110,53000.0,2627
37,110,19000.0,2627
38,110,21000.0,2627
48,110,18500.0,2627
55,110,5000.0,2627
70,110,9000.0,2627
119,110,20223.0,2627
31,110,50700.0,2643
37,110,52070.0,2643
55,110,30100.0,2643
63,110,40950.0,2643
77,110,25830.0,2643
84,110,12600.0,2643
91,110,1600.0,2643
105,110,43430.0,2643
112,110,43913.0,2643
119,110,57548.0,2643
31,110,961.0,2691
77,110,1500.0,2691
84,110,4800.0,2691
98,110,900.0,2691
105,110,553.0,2691
112,110,1540.0,2691
119,110,536.0,2691
31,110,1536.0,2708
55,110,6912.0,2708
91,110,14592.0,2708
98,110,1536.0,2708
31,110,1680.0,2739
48,110,33180.0,2739
105,110,9822.0,2739
112,110,10000.0,2739
119,110,10000.0,2739
31,110,100000.0,2817
63,110,417500.0,2817
91,110,772500.0,2817
119,110,225000.0,2817
31,110,102000.0,3018
33,110,210000.0,3018
43,110,102000.0,3018
48,110,102000.0,3018
56,110,470921.0,3018
63,110,12000.0,3018
84,110,200000.0,3018
119,110,200000.0,3018
31,110,19200.0,3055
31,110,110000.0,3099
31,110,450.0,3469
31,110,215.0,3504
39,110,1420.0,3504
31,110,21576276.0,3691
98,110,2359800.0,3691
119,110,22041000.0,3691
32,110,400000.0,1073
33,110,960000.0,1073
40,110,410000.0,1073
55,110,770000.0,1073
70,110,470000.0,1073
84,110,460000.0,1073
91,110,310000.0,1073
