lead_time,transit_cost,orig_transit_cost,holding_cost,delta_flag,item_code,src_plant,dest_plant
2,0,0,0,0,4342,78,131
2,0,0,0,0,4342,78,69
2,0,0,0,0,4342,78,42
2,0,0,0,0,4342,78,16
2,0,0,0,0,4342,84,78
2,0,0,0,0,4342,16,78
1,0,0,0,0,4342,53,78
2,0,0,0,0,4343,78,84
1,0,0,0,0,4343,78,53
2,0,0,0,0,4343,78,131
2,0,0,0,0,4343,78,69
2,0,0,0,0,4343,78,42
2,0,0,0,0,4343,78,16
2,0,0,0,0,4343,84,78
2,0,0,0,0,4343,16,78
1,0,0,0,0,4343,53,78
2,0,0,0,0,4344,78,84
1,0,0,0,0,4344,78,53
2,0,0,0,0,4344,78,131
2,0,0,0,0,4344,78,69
2,0,0,0,0,4344,78,42
2,0,0,0,0,4344,78,16
2,0,0,0,0,4344,84,78
2,0,0,0,0,4344,16,78
1,0,0,0,0,4344,53,78
2,0,0,0,0,4346,78,84
1,0,0,0,0,4346,78,53
2,0,0,0,0,4346,78,131
2,0,0,0,0,4346,78,69
2,0,0,0,0,4346,78,42
2,0,0,0,0,4346,78,16
2,0,0,0,0,4346,16,78
1,0,0,0,0,4346,53,78
2,0,0,0,0,4348,78,84
1,0,0,0,0,4348,78,53
2,0,0,0,0,4348,78,131
2,0,0,0,0,4348,78,69
2,0,0,0,0,4348,78,42
2,0,0,0,0,4348,78,16
2,0,0,0,0,4348,84,78
2,0,0,0,0,4348,16,78
1,0,0,0,0,4348,53,78
2,0,0,0,0,4348,42,78
2,0,0,0,0,4350,78,84
1,0,0,0,0,4350,78,53
2,0,0,0,0,4350,78,131
2,0,0,0,0,4350,78,69
2,0,0,0,0,4350,78,42
2,0,0,0,0,4350,78,16
2,0,0,0,0,4350,16,78
1,0,0,0,0,4350,53,78
2,0,0,0,0,4351,78,84
1,0,0,0,0,4351,78,53
2,0,0,0,0,4351,78,131
2,0,0,0,0,4351,78,69
2,0,0,0,0,4351,78,42
2,0,0,0,0,4351,78,16
2,0,0,0,0,4351,84,78
2,0,0,0,0,4351,16,78
1,0,0,0,0,4351,53,78
2,0,0,0,0,4351,42,78
2,0,0,0,0,4356,78,84
1,0,0,0,0,4356,78,53
2,0,0,0,0,4356,78,131
2,0,0,0,0,4356,78,69
2,0,0,0,0,4356,78,42
2,0,0,0,0,4356,78,16
2,0,0,0,0,4356,16,78
1,0,0,0,0,4356,53,78
2,0,0,0,0,4356,42,78
2,0,0,0,0,4358,78,84
1,0,0,0,0,4358,78,53
2,0,0,0,0,4358,78,131
2,0,0,0,0,4358,78,69
2,0,0,0,0,4358,78,42
2,0,0,0,0,4358,78,16
2,0,0,0,0,4358,16,78
1,0,0,0,0,4358,53,78
2,0,0,0,0,4359,78,84
1,0,0,0,0,4359,78,53
2,0,0,0,0,4359,78,131
2,0,0,0,0,4359,78,69
2,0,0,0,0,4359,78,42
2,0,0,0,0,4359,78,16
2,0,0,0,0,4359,84,78
1,0,0,0,0,4359,53,78
2,0,0,0,0,4359,42,78
2,0,0,0,0,4359,131,78
2,0,0,0,0,4362,78,84
1,0,0,0,0,4362,78,53
2,0,0,0,0,4362,78,131
2,0,0,0,0,4362,78,69
2,0,0,0,0,4362,78,42
2,0,0,0,0,4362,78,16
1,0,0,0,0,4362,53,78
2,0,0,0,0,4362,42,78
2,0,0,0,0,4364,78,84
1,0,0,0,0,4364,78,53
2,0,0,0,0,4364,78,131
2,0,0,0,0,4364,78,69
2,0,0,0,0,4364,78,42
2,0,0,0,0,4364,78,16
2,0,0,0,0,4364,16,78
1,0,0,0,0,4364,53,78
2,0,0,0,0,4364,131,78
2,0,0,0,0,4365,78,84
1,0,0,0,0,4365,78,53
2,0,0,0,0,4365,78,131
2,0,0,0,0,4365,78,69
2,0,0,0,0,4365,78,42
2,0,0,0,0,4365,78,16
2,0,0,0,0,4365,84,78
2,0,0,0,0,4365,16,78
1,0,0,0,0,4365,53,78
2,0,0,0,0,4365,42,78
2,0,0,0,0,4366,78,84
1,0,0,0,0,4366,78,53
2,0,0,0,0,4366,78,131
2,0,0,0,0,4366,78,69
2,0,0,0,0,4366,78,42
2,0,0,0,0,4366,78,16
1,0,0,0,0,4366,53,78
2,0,0,0,0,4367,78,84
1,0,0,0,0,4367,78,53
2,0,0,0,0,4367,78,131
2,0,0,0,0,4367,78,69
2,0,0,0,0,4367,78,42
2,0,0,0,0,4367,78,16
2,0,0,0,0,4367,16,78
1,0,0,0,0,4367,53,78
2,0,0,0,0,4367,42,78
2,0,0,0,0,4368,78,84
1,0,0,0,0,4368,78,53
2,0,0,0,0,4368,78,131
2,0,0,0,0,4368,78,69
2,0,0,0,0,4368,78,42
2,0,0,0,0,4368,78,16
2,0,0,0,0,4368,84,78
2,0,0,0,0,4368,16,78
1,0,0,0,0,4368,53,78
2,0,0,0,0,4369,78,84
1,0,0,0,0,4369,78,53
2,0,0,0,0,4369,78,131
2,0,0,0,0,4369,78,69
2,0,0,0,0,4369,78,42
2,0,0,0,0,4369,78,16
2,0,0,0,0,4369,84,78
2,0,0,0,0,4369,16,78
1,0,0,0,0,4369,53,78
2,0,0,0,0,4370,78,84
1,0,0,0,0,4370,78,53
2,0,0,0,0,4370,78,131
2,0,0,0,0,4370,78,69
2,0,0,0,0,4370,78,42
2,0,0,0,0,4370,78,16
1,0,0,0,0,4370,53,78
2,0,0,0,0,4370,42,78
2,0,0,0,0,4370,131,78
2,0,0,0,0,4373,78,84
1,0,0,0,0,4373,78,53
2,0,0,0,0,4373,78,131
2,0,0,0,0,4373,78,69
2,0,0,0,0,4373,78,42
2,0,0,0,0,4373,78,16
2,0,0,0,0,4373,84,78
2,0,0,0,0,4373,16,78
1,0,0,0,0,4373,53,78
2,0,0,0,0,4376,78,84
1,0,0,0,0,4376,78,53
2,0,0,0,0,4376,78,131
2,0,0,0,0,4376,78,69
2,0,0,0,0,4376,78,42
2,0,0,0,0,4376,78,16
2,0,0,0,0,4376,16,78
1,0,0,0,0,4376,53,78
2,0,0,0,0,4376,42,78
2,0,0,0,0,4376,131,78
2,0,0,0,0,4377,78,84
1,0,0,0,0,4377,78,53
2,0,0,0,0,4377,78,131
2,0,0,0,0,4377,78,69
2,0,0,0,0,4377,78,42
2,0,0,0,0,4377,78,16
1,0,0,0,0,4377,53,78
2,0,0,0,0,4377,42,78
2,0,0,0,0,4377,131,78
2,0,0,0,0,4378,78,84
1,0,0,0,0,4378,78,53
2,0,0,0,0,4378,78,131
2,0,0,0,0,4378,78,69
2,0,0,0,0,4378,78,42
2,0,0,0,0,4378,78,16
2,0,0,0,0,4378,84,78
2,0,0,0,0,4378,16,78
1,0,0,0,0,4378,53,78
2,0,0,0,0,4378,42,78
2,0,0,0,0,4379,78,84
1,0,0,0,0,4379,78,53
2,0,0,0,0,4379,78,131
2,0,0,0,0,4379,78,69
2,0,0,0,0,4379,78,42
2,0,0,0,0,4379,78,16
2,0,0,0,0,4379,84,78
2,0,0,0,0,4379,16,78
1,0,0,0,0,4379,53,78
2,0,0,0,0,4380,78,84
1,0,0,0,0,4380,78,53
2,0,0,0,0,4380,78,131
2,0,0,0,0,4380,78,69
2,0,0,0,0,4380,78,42
2,0,0,0,0,4380,78,16
1,0,0,0,0,4380,53,78
2,0,0,0,0,4380,42,78
2,0,0,0,0,4380,131,78
2,0,0,0,0,4382,78,84
1,0,0,0,0,4382,78,53
2,0,0,0,0,4382,78,131
2,0,0,0,0,4382,78,69
2,0,0,0,0,4382,78,42
2,0,0,0,0,4382,78,16
2,0,0,0,0,4382,16,78
1,0,0,0,0,4382,53,78
2,0,0,0,0,4383,78,84
1,0,0,0,0,4383,78,53
2,0,0,0,0,4383,78,131
2,0,0,0,0,4383,78,69
2,0,0,0,0,4383,78,42
2,0,0,0,0,4383,78,16
2,0,0,0,0,4383,84,78
1,0,0,0,0,4383,53,78
2,0,0,0,0,4383,42,78
2,0,0,0,0,4385,78,84
1,0,0,0,0,4385,78,53
2,0,0,0,0,4385,78,131
2,0,0,0,0,4385,78,69
2,0,0,0,0,4385,78,42
2,0,0,0,0,4385,78,16
2,0,0,0,0,4385,84,78
2,0,0,0,0,4385,16,78
1,0,0,0,0,4385,53,78
2,0,0,0,0,4385,42,78
2,0,0,0,0,4386,78,84
1,0,0,0,0,4386,78,53
2,0,0,0,0,4386,78,131
2,0,0,0,0,4386,78,69
2,0,0,0,0,4386,78,42
2,0,0,0,0,4386,78,16
2,0,0,0,0,4386,84,78
2,0,0,0,0,4386,16,78
1,0,0,0,0,4386,53,78
2,0,0,0,0,4387,78,84
1,0,0,0,0,4387,78,53
2,0,0,0,0,4387,78,131
2,0,0,0,0,4387,78,69
2,0,0,0,0,4387,78,42
2,0,0,0,0,4387,78,16
2,0,0,0,0,4387,84,78
1,0,0,0,0,4387,53,78
2,0,0,0,0,4388,78,84
1,0,0,0,0,4388,78,53
2,0,0,0,0,4388,78,131
2,0,0,0,0,4388,78,69
2,0,0,0,0,4388,78,42
2,0,0,0,0,4388,78,16
2,0,0,0,0,4388,84,78
2,0,0,0,0,4388,16,78
1,0,0,0,0,4388,53,78
2,0,0,0,0,4388,42,78
2,0,0,0,0,4388,131,78
2,0,0,0,0,4389,78,84
1,0,0,0,0,4389,78,53
2,0,0,0,0,4389,78,131
2,0,0,0,0,4389,78,69
2,0,0,0,0,4389,78,42
2,0,0,0,0,4389,78,16
1,0,0,0,0,4389,53,78
2,0,0,0,0,4392,78,84
1,0,0,0,0,4392,78,53
2,0,0,0,0,4392,78,131
2,0,0,0,0,4392,78,69
2,0,0,0,0,4392,78,42
2,0,0,0,0,4392,78,16
1,0,0,0,0,4392,53,78
2,0,0,0,0,4393,78,84
1,0,0,0,0,4393,78,53
2,0,0,0,0,4393,78,131
2,0,0,0,0,4393,78,69
2,0,0,0,0,4393,78,42
2,0,0,0,0,4393,78,16
2,0,0,0,0,4393,84,78
2,0,0,0,0,4393,16,78
1,0,0,0,0,4393,53,78
2,0,0,0,0,4394,78,84
1,0,0,0,0,4394,78,53
2,0,0,0,0,4394,78,131
2,0,0,0,0,4394,78,69
2,0,0,0,0,4394,78,42
2,0,0,0,0,4394,78,16
2,0,0,0,0,4394,84,78
2,0,0,0,0,4394,16,78
1,0,0,0,0,4394,53,78
2,0,0,0,0,4395,78,84
1,0,0,0,0,4395,78,53
2,0,0,0,0,4395,78,131
2,0,0,0,0,4395,78,69
2,0,0,0,0,4395,78,42
2,0,0,0,0,4395,78,16
2,0,0,0,0,4395,84,78
2,0,0,0,0,4395,16,78
1,0,0,0,0,4395,53,78
2,0,0,0,0,4396,78,84
1,0,0,0,0,4396,78,53
2,0,0,0,0,4396,78,131
2,0,0,0,0,4396,78,69
2,0,0,0,0,4396,78,42
2,0,0,0,0,4396,78,16
2,0,0,0,0,4396,84,78
2,0,0,0,0,4396,16,78
1,0,0,0,0,4396,53,78
2,0,0,0,0,4397,78,84
1,0,0,0,0,4397,78,53
2,0,0,0,0,4397,78,131
2,0,0,0,0,4397,78,69
2,0,0,0,0,4397,78,42
2,0,0,0,0,4397,78,16
1,0,0,0,0,4397,53,78
2,0,0,0,0,4397,42,78
2,0,0,0,0,4398,78,84
1,0,0,0,0,4398,78,53
2,0,0,0,0,4398,78,131
2,0,0,0,0,4398,78,69
2,0,0,0,0,4398,78,42
2,0,0,0,0,4398,78,16
1,0,0,0,0,4398,53,78
2,0,0,0,0,4398,42,78
2,0,0,0,0,4398,131,78
2,0,0,0,0,4399,78,84
1,0,0,0,0,4399,78,53
2,0,0,0,0,4399,78,131
2,0,0,0,0,4399,78,69
2,0,0,0,0,4399,78,42
2,0,0,0,0,4399,78,16
1,0,0,0,0,4399,53,78
2,0,0,0,0,4399,42,78
2,0,0,0,0,4399,131,78
2,0,0,0,0,4400,78,84
1,0,0,0,0,4400,78,53
2,0,0,0,0,4400,78,131
2,0,0,0,0,4400,78,69
2,0,0,0,0,4400,78,42
2,0,0,0,0,4400,78,16
1,0,0,0,0,4400,53,78
2,0,0,0,0,4400,42,78
2,0,0,0,0,4400,131,78
2,0,0,0,0,4401,78,84
1,0,0,0,0,4401,78,53
2,0,0,0,0,4401,78,131
2,0,0,0,0,4401,78,69
2,0,0,0,0,4401,78,42
2,0,0,0,0,4401,78,16
1,0,0,0,0,4401,53,78
2,0,0,0,0,4401,42,78
2,0,0,0,0,4401,131,78
2,0,0,0,0,4402,78,84
1,0,0,0,0,4402,78,53
2,0,0,0,0,4402,78,131
2,0,0,0,0,4402,78,69
2,0,0,0,0,4402,78,42
2,0,0,0,0,4402,78,16
1,0,0,0,0,4402,53,78
2,0,0,0,0,4402,42,78
2,0,0,0,0,4403,78,84
1,0,0,0,0,4403,78,53
2,0,0,0,0,4403,78,131
2,0,0,0,0,4403,78,69
2,0,0,0,0,4403,78,42
2,0,0,0,0,4403,78,16
1,0,0,0,0,4403,53,78
2,0,0,0,0,4403,42,78
2,0,0,0,0,4403,131,78
2,0,0,0,0,4404,78,84
1,0,0,0,0,4404,78,53
2,0,0,0,0,4404,78,131
2,0,0,0,0,4404,78,69
2,0,0,0,0,4404,78,42
2,0,0,0,0,4404,78,16
1,0,0,0,0,4404,53,78
2,0,0,0,0,4404,42,78
2,0,0,0,0,4404,131,78
2,0,0,0,0,4405,78,84
1,0,0,0,0,4405,78,53
2,0,0,0,0,4405,78,131
2,0,0,0,0,4405,78,69
2,0,0,0,0,4405,78,42
2,0,0,0,0,4405,78,16
1,0,0,0,0,4405,53,78
2,0,0,0,0,4405,42,78
2,0,0,0,0,4405,131,78
2,0,0,0,0,4406,78,84
1,0,0,0,0,4406,78,53
2,0,0,0,0,4406,78,131
2,0,0,0,0,4406,78,69
2,0,0,0,0,4406,78,42
2,0,0,0,0,4406,78,16
1,0,0,0,0,4406,53,78
2,0,0,0,0,4406,42,78
2,0,0,0,0,4406,131,78
2,0,0,0,0,4407,78,84
1,0,0,0,0,4407,78,53
2,0,0,0,0,4407,78,131
2,0,0,0,0,4407,78,69
2,0,0,0,0,4407,78,42
2,0,0,0,0,4407,78,16
1,0,0,0,0,4407,53,78
2,0,0,0,0,4407,42,78
2,0,0,0,0,4407,131,78
2,0,0,0,0,4408,78,84
1,0,0,0,0,4408,78,53
2,0,0,0,0,4408,78,131
2,0,0,0,0,4408,78,69
2,0,0,0,0,4408,78,42
2,0,0,0,0,4408,78,16
1,0,0,0,0,4408,53,78
2,0,0,0,0,4408,42,78
2,0,0,0,0,4409,78,84
1,0,0,0,0,4409,78,53
2,0,0,0,0,4409,78,131
2,0,0,0,0,4409,78,69
2,0,0,0,0,4409,78,42
2,0,0,0,0,4409,78,16
2,0,0,0,0,4409,84,78
2,0,0,0,0,4409,16,78
1,0,0,0,0,4409,53,78
2,0.0008,0,0.0002,0,4412,78,84
1,0.0004,0,0.0002,0,4412,78,53
2,0.0008,0,0.0002,0,4412,78,131
2,0.0008,0,0.0002,0,4412,78,69
2,0.0006,0,0.0002,0,4412,78,42
2,0.0006,0,0.0002,0,4412,78,16
2,0.0008,0,0.0002,0,4412,84,78
2,0.0006,0,0.0002,0,4412,16,78
1,0.0004,0,0.0002,0,4412,53,78
2,0.0052,0,0.0013,0,4414,78,84
1,0.0026,0,0.0013,0,4414,78,53
2,0.0052,0,0.0013,0,4414,78,131
2,0.0052,0,0.0013,0,4414,78,69
2,0.0039,0,0.0013,0,4414,78,42
2,0.0039,0,0.0013,0,4414,78,16
1,0.0026,0,0.0013,0,4414,53,78
2,0.0048,0,0.0012,0,4415,78,84
1,0.0024,0,0.0012,0,4415,78,53
2,0.0048,0,0.0012,0,4415,78,131
2,0.0048,0,0.0012,0,4415,78,69
2,0.0036,0,0.0012,0,4415,78,42
2,0.0036,0,0.0012,0,4415,78,16
2,0.0048,0,0.0012,0,4415,84,78
2,0.0036,0,0.0012,0,4415,16,78
1,0.0024,0,0.0012,0,4415,53,78
2,0.0008,0,0.0002,0,4416,78,84
1,0.0004,0,0.0002,0,4416,78,53
2,0.0008,0,0.0002,0,4416,78,131
2,0.0008,0,0.0002,0,4416,78,69
2,0.0006,0,0.0002,0,4416,78,42
2,0.0006,0,0.0002,0,4416,78,16
2,0.0008,0,0.0002,0,4416,84,78
2,0.0006,0,0.0002,0,4416,16,78
1,0.0004,0,0.0002,0,4416,53,78
2,0.0004,0,0.0001,0,4417,78,84
1,0.0002,0,0.0001,0,4417,78,53
2,0.0004,0,0.0001,0,4417,78,131
2,0.0004,0,0.0001,0,4417,78,69
2,0.0003,0,0.0001,0,4417,78,42
2,0.0003,0,0.0001,0,4417,78,16
2,0.0004,0,0.0001,0,4417,84,78
2,0.0003,0,0.0001,0,4417,16,78
1,0.0002,0,0.0001,0,4417,53,78
2,0.0008,0,0.0002,0,4418,78,84
1,0.0004,0,0.0002,0,4418,78,53
2,0.0008,0,0.0002,0,4418,78,131
2,0.0008,0,0.0002,0,4418,78,69
2,0.0006,0,0.0002,0,4418,78,42
2,0.0006,0,0.0002,0,4418,78,16
1,0.0004,0,0.0002,0,4418,53,78
2,0,0,0,0,4421,78,84
1,0,0,0,0,4421,78,53
2,0,0,0,0,4421,78,131
2,0,0,0,0,4421,78,69
2,0,0,0,0,4421,78,42
2,0,0,0,0,4421,78,16
2,0,0,0,0,4421,84,78
2,0,0,0,0,4421,16,78
1,0,0,0,0,4421,53,78
2,0,0,0,0,4422,78,84
1,0,0,0,0,4422,78,53
2,0,0,0,0,4422,78,131
2,0,0,0,0,4422,78,69
2,0,0,0,0,4422,78,42
2,0,0,0,0,4422,78,16
2,0,0,0,0,4422,84,78
2,0,0,0,0,4422,16,78
1,0,0,0,0,4422,53,78
2,0,0,0,0,4423,78,84
1,0,0,0,0,4423,78,53
2,0,0,0,0,4423,78,131
2,0,0,0,0,4423,78,69
2,0,0,0,0,4423,78,42
2,0,0,0,0,4423,78,16
2,0,0,0,0,4423,84,78
2,0,0,0,0,4423,16,78
1,0,0,0,0,4423,53,78
2,0,0,0,0,4424,78,84
1,0,0,0,0,4424,78,53
2,0,0,0,0,4424,78,131
2,0,0,0,0,4424,78,69
2,0,0,0,0,4424,78,42
2,0,0,0,0,4424,78,16
2,0,0,0,0,4424,16,78
1,0,0,0,0,4424,53,78
2,0,0,0,0,4426,78,84
1,0,0,0,0,4426,78,53
2,0,0,0,0,4426,78,131
2,0,0,0,0,4426,78,69
2,0,0,0,0,4426,78,42
2,0,0,0,0,4426,78,16
2,0,0,0,0,4426,84,78
2,0,0,0,0,4426,16,78
1,0,0,0,0,4426,53,78
2,0,0,0,0,4427,78,84
1,0,0,0,0,4427,78,53
2,0,0,0,0,4427,78,131
2,0,0,0,0,4427,78,69
2,0,0,0,0,4427,78,42
2,0,0,0,0,4427,78,16
2,0,0,0,0,4427,84,78
2,0,0,0,0,4427,16,78
1,0,0,0,0,4427,53,78
2,0,0,0,0,4428,78,84
1,0,0,0,0,4428,78,53
2,0,0,0,0,4428,78,131
2,0,0,0,0,4428,78,69
2,0,0,0,0,4428,78,42
2,0,0,0,0,4428,78,16
2,0,0,0,0,4428,84,78
2,0,0,0,0,4428,16,78
1,0,0,0,0,4428,53,78
2,0,0,0,0,4429,78,84
1,0,0,0,0,4429,78,53
2,0,0,0,0,4429,78,131
2,0,0,0,0,4429,78,69
2,0,0,0,0,4429,78,42
2,0,0,0,0,4429,78,16
2,0,0,0,0,4429,84,78
2,0,0,0,0,4429,16,78
1,0,0,0,0,4429,53,78
2,0,0,0,0,4430,78,84
1,0,0,0,0,4430,78,53
2,0,0,0,0,4430,78,131
2,0,0,0,0,4430,78,69
2,0,0,0,0,4430,78,42
2,0,0,0,0,4430,78,16
2,0,0,0,0,4430,84,78
2,0,0,0,0,4430,16,78
1,0,0,0,0,4430,53,78
2,0,0,0,0,4431,78,84
1,0,0,0,0,4431,78,53
2,0,0,0,0,4431,78,131
2,0,0,0,0,4431,78,69
2,0,0,0,0,4431,78,42
2,0,0,0,0,4431,78,16
2,0,0,0,0,4431,84,78
2,0,0,0,0,4431,16,78
1,0,0,0,0,4431,53,78
2,0,0,0,0,4432,78,84
1,0,0,0,0,4432,78,53
2,0,0,0,0,4432,78,131
2,0,0,0,0,4432,78,69
2,0,0,0,0,4432,78,42
2,0,0,0,0,4432,78,16
2,0,0,0,0,4432,84,78
2,0,0,0,0,4432,16,78
1,0,0,0,0,4432,53,78
2,0,0,0,0,4433,78,84
1,0,0,0,0,4433,78,53
2,0,0,0,0,4433,78,131
2,0,0,0,0,4433,78,69
2,0,0,0,0,4433,78,42
2,0,0,0,0,4433,78,16
2,0,0,0,0,4433,84,78
2,0,0,0,0,4433,16,78
1,0,0,0,0,4433,53,78
2,0,0,0,0,4434,78,84
1,0,0,0,0,4434,78,53
2,0,0,0,0,4434,78,131
2,0,0,0,0,4434,78,69
2,0,0,0,0,4434,78,42
2,0,0,0,0,4434,78,16
2,0,0,0,0,4434,16,78
1,0,0,0,0,4434,53,78
2,0,0,0,0,4435,78,84
1,0,0,0,0,4435,78,53
2,0,0,0,0,4435,78,131
2,0,0,0,0,4435,78,69
2,0,0,0,0,4435,78,42
2,0,0,0,0,4435,78,16
2,0,0,0,0,4435,84,78
2,0,0,0,0,4435,16,78
1,0,0,0,0,4435,53,78
2,0,0,0,0,4436,78,84
1,0,0,0,0,4436,78,53
2,0,0,0,0,4436,78,131
2,0,0,0,0,4436,78,69
2,0,0,0,0,4436,78,42
2,0,0,0,0,4436,78,16
2,0,0,0,0,4436,16,78
1,0,0,0,0,4436,53,78
2,0,0,0,0,4437,78,84
1,0,0,0,0,4437,78,53
2,0,0,0,0,4437,78,131
2,0,0,0,0,4437,78,69
2,0,0,0,0,4437,78,42
2,0,0,0,0,4437,78,16
2,0,0,0,0,4437,84,78
2,0,0,0,0,4437,16,78
1,0,0,0,0,4437,53,78
2,0,0,0,0,4438,78,84
1,0,0,0,0,4438,78,53
2,0,0,0,0,4438,78,131
2,0,0,0,0,4438,78,69
2,0,0,0,0,4438,78,42
2,0,0,0,0,4438,78,16
2,0,0,0,0,4438,84,78
2,0,0,0,0,4438,16,78
1,0,0,0,0,4438,53,78
2,0,0,0,0,4439,78,84
1,0,0,0,0,4439,78,53
2,0,0,0,0,4439,78,131
2,0,0,0,0,4439,78,69
2,0,0,0,0,4439,78,42
2,0,0,0,0,4439,78,16
2,0,0,0,0,4439,84,78
2,0,0,0,0,4439,16,78
1,0,0,0,0,4439,53,78
2,0,0,0,0,4440,78,84
1,0,0,0,0,4440,78,53
2,0,0,0,0,4440,78,131
2,0,0,0,0,4440,78,69
2,0,0,0,0,4440,78,42
2,0,0,0,0,4440,78,16
2,0,0,0,0,4440,84,78
2,0,0,0,0,4440,16,78
1,0,0,0,0,4440,53,78
2,0,0,0,0,4441,78,84
1,0,0,0,0,4441,78,53
2,0,0,0,0,4441,78,131
2,0,0,0,0,4441,78,69
2,0,0,0,0,4441,78,42
2,0,0,0,0,4441,78,16
2,0,0,0,0,4441,16,78
1,0,0,0,0,4441,53,78
2,0,0,0,0,4442,78,84
1,0,0,0,0,4442,78,53
2,0,0,0,0,4442,78,131
2,0,0,0,0,4442,78,69
2,0,0,0,0,4442,78,42
2,0,0,0,0,4442,78,16
2,0,0,0,0,4442,84,78
2,0,0,0,0,4442,16,78
1,0,0,0,0,4442,53,78
2,0,0,0,0,4443,78,84
1,0,0,0,0,4443,78,53
2,0,0,0,0,4443,78,131
2,0,0,0,0,4443,78,69
2,0,0,0,0,4443,78,42
2,0,0,0,0,4443,78,16
2,0,0,0,0,4443,84,78
2,0,0,0,0,4443,16,78
1,0,0,0,0,4443,53,78
2,0,0,0,0,4444,78,84
1,0,0,0,0,4444,78,53
2,0,0,0,0,4444,78,131
2,0,0,0,0,4444,78,69
2,0,0,0,0,4444,78,42
2,0,0,0,0,4444,78,16
2,0,0,0,0,4444,84,78
2,0,0,0,0,4444,16,78
1,0,0,0,0,4444,53,78
2,0,0,0,0,4445,78,84
1,0,0,0,0,4445,78,53
2,0,0,0,0,4445,78,131
2,0,0,0,0,4445,78,69
2,0,0,0,0,4445,78,42
2,0,0,0,0,4445,78,16
2,0,0,0,0,4445,84,78
2,0,0,0,0,4445,16,78
1,0,0,0,0,4445,53,78
2,0,0,0,0,4446,78,84
1,0,0,0,0,4446,78,53
2,0,0,0,0,4446,78,131
2,0,0,0,0,4446,78,69
2,0,0,0,0,4446,78,42
2,0,0,0,0,4446,78,16
2,0,0,0,0,4446,84,78
2,0,0,0,0,4446,16,78
1,0,0,0,0,4446,53,78
2,0,0,0,0,4447,78,84
1,0,0,0,0,4447,78,53
2,0,0,0,0,4447,78,131
2,0,0,0,0,4447,78,69
2,0,0,0,0,4447,78,42
2,0,0,0,0,4447,78,16
2,0,0,0,0,4447,84,78
2,0,0,0,0,4447,16,78
1,0,0,0,0,4447,53,78
2,0,0,0,0,4448,78,84
1,0,0,0,0,4448,78,53
2,0,0,0,0,4448,78,131
2,0,0,0,0,4448,78,69
2,0,0,0,0,4448,78,42
2,0,0,0,0,4448,78,16
2,0,0,0,0,4448,84,78
2,0,0,0,0,4448,16,78
1,0,0,0,0,4448,53,78
2,0,0,0,0,4449,78,84
1,0,0,0,0,4449,78,53
2,0,0,0,0,4449,78,131
2,0,0,0,0,4449,78,69
2,0,0,0,0,4449,78,42
2,0,0,0,0,4449,78,16
2,0,0,0,0,4449,84,78
2,0,0,0,0,4449,16,78
1,0,0,0,0,4449,53,78
2,0,0,0,0,4450,78,84
1,0,0,0,0,4450,78,53
2,0,0,0,0,4450,78,131
2,0,0,0,0,4450,78,69
2,0,0,0,0,4450,78,42
2,0,0,0,0,4450,78,16
2,0,0,0,0,4450,84,78
2,0,0,0,0,4450,16,78
1,0,0,0,0,4450,53,78
2,0,0,0,0,4451,78,84
1,0,0,0,0,4451,78,53
2,0,0,0,0,4451,78,131
2,0,0,0,0,4451,78,69
2,0,0,0,0,4451,78,42
2,0,0,0,0,4451,78,16
2,0,0,0,0,4451,84,78
2,0,0,0,0,4451,16,78
1,0,0,0,0,4451,53,78
2,0,0,0,0,4452,78,84
1,0,0,0,0,4452,78,53
2,0,0,0,0,4452,78,131
2,0,0,0,0,4452,78,69
2,0,0,0,0,4452,78,42
2,0,0,0,0,4452,78,16
2,0,0,0,0,4452,84,78
2,0,0,0,0,4452,16,78
1,0,0,0,0,4452,53,78
2,0,0,0,0,4453,78,84
1,0,0,0,0,4453,78,53
2,0,0,0,0,4453,78,131
2,0,0,0,0,4453,78,69
2,0,0,0,0,4453,78,42
2,0,0,0,0,4453,78,16
2,0,0,0,0,4453,84,78
2,0,0,0,0,4453,16,78
1,0,0,0,0,4453,53,78
2,0,0,0,0,4454,78,84
1,0,0,0,0,4454,78,53
2,0,0,0,0,4454,78,131
2,0,0,0,0,4454,78,69
2,0,0,0,0,4454,78,42
2,0,0,0,0,4454,78,16
1,0,0,0,0,4454,53,78
2,0,0,0,0,4455,78,84
1,0,0,0,0,4455,78,53
2,0,0,0,0,4455,78,131
2,0,0,0,0,4455,78,69
2,0,0,0,0,4455,78,42
2,0,0,0,0,4455,78,16
2,0,0,0,0,4455,84,78
2,0,0,0,0,4455,16,78
1,0,0,0,0,4455,53,78
2,0,0,0,0,4456,78,84
1,0,0,0,0,4456,78,53
2,0,0,0,0,4456,78,131
2,0,0,0,0,4456,78,69
2,0,0,0,0,4456,78,42
2,0,0,0,0,4456,78,16
2,0,0,0,0,4456,84,78
2,0,0,0,0,4456,16,78
1,0,0,0,0,4456,53,78
2,0,0,0,0,4457,78,84
1,0,0,0,0,4457,78,53
2,0,0,0,0,4457,78,131
2,0,0,0,0,4457,78,69
2,0,0,0,0,4457,78,42
2,0,0,0,0,4457,78,16
2,0,0,0,0,4457,84,78
2,0,0,0,0,4457,16,78
1,0,0,0,0,4457,53,78
2,0,0,0,0,4458,78,84
1,0,0,0,0,4458,78,53
